global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
842.82592674937	3.250911835445663	10.568427761840692	710355.5428009343	1067.2366322789874	-8.274458919252538	68.46667040639788	1138994.0292781943	782.9318765321435	0.6087228545694643	612982.3232901436	0.3705435136751971	806.0350311837647	677.6855233031429	1.308726	19.655256	0.0414075363588922	0.0282445552442198	-0.1451935352	0.1298949366	0.0831756235	-0.1861273696	0.2147651236	0.0497944819	-0.1154393233	-0.056350616	0.0468671746	-0.2494189269	-0.0030307163	0.0513032166	0.2135023554	-0.1233307689	0.0822527585	-0.0274559665	-0.0667032176	0.1059928845	0.0538145642	0.1105453011	-0.0693915764	-0.114459683	0.1223606323	-0.1267748379	-0.0538898074	0.0361851053	-0.0942299613	-0.060646114	-0.059738079	-0.1474563534	0.1295062109	-0.0891229094	-0.1813866555	-0.0934779549	0.0941447093	0.083098918	0.1021535271	0.1880111102	-0.037716516	-0.0115229274	-0.1245079512	-0.15128056	0.0238593704	0.018550494	0.134175827	0.1732321381	-0.1366386795	0.0359301215	0.1265756587	0.1536068089	0.080005925	-0.0540398074	0.1265577024	-0.0469867127	-0.0680583749	0.0896955065	-0.0904003755	-0.1559698515	-0.0873037856	-0.0367321423	-0.0390051648	-0.0007070692	-0.1455376927	0.1181786234	0.0139760438	-0.0936353581	-0.1639161175	-0.1277880665	-0.0045953338	-0.1329791436	-0.0008121437	-0.0897667472	0.0757433713	0.070591621	-0.2190316714	-0.0831343727	-0.0149575006	-0.0101145114	-0.0833175861	-0.1363204368	-0.0539539224	-0.1782450022	0.0978274383	-0.0767045789	0.1031981016	0.0126779875	0.1029417863	-0.0757346987	0.0090448604	-0.1283333772	0.0259469157	0.1325654897	0.1263895625	0.090084361	-0.0033794295	-0.0948006283	0.0062989765297061	-4.45689679225e-05	3.96771053217883e-05	1.986392901676834e-09	-0.0176886728969236	-0.0103868034762229	0.0001078856864536	0.0003128891488543	0.0068400761941376	-0.0257758413304145	4.678664234160791e-05	0.0006643939962907	0.0001549999295189	1.39998940293e-05	1.9599703283162975e-10	2.402497815086397e-08	2.3000019969909857e-05	9.000004520887117e-05	5.290009186162523e-10	8.100008137598855e-09	-1.7857144648874503e-09	-6.512448475810709e-09	4.2411985150089226e-17	3.188776150108273e-18	0.0
845.9619566474513	3.136029898081347	9.834683521660102	715651.6320947843	1078.1547934838704	10.918161204883065	119.20624409581356	1162417.7587122472	783.4157828799907	0.4839063478472099	613740.2888654688	0.2341653534868248	808.5866029615418	716.1583010219323	1.474363	22.142893	0.054718622821225	0.0428733206619788	0.0519298113	0.1554231867	-0.0243058897	0.1485638252	0.1249538598	0.0092313283	0.0182332942	0.0170401883	0.2089262634	-0.0356329384	0.0005816493	0.0588365035	0.0814808167	0.0804622982	0.1354916336	0.027651692	-0.0220890073	-0.0732306697	-0.0027515313	0.118536442	-0.0775463923	0.1880857974	-0.1480935603	0.1403335319	-0.0150247422	-0.0270364814	0.1314543641	-0.1567104114	-0.0270301739	0.0211334762	0.1924197743	-0.2005354996	-0.0327006671	-0.085250608	0.1387793232	0.2673033243	0.0452501427	-0.0142797498	0.0475512367	0.1410828701	0.0418178305	-0.0349381155	0.0258698543	-0.0309748596	0.0675067518	-0.0141387766	-0.0755807053	-0.1873103474	0.0044679387	-0.0472000498	-0.0234605665	-0.0407736414	-0.0329071975	-0.0897426244	-0.2750265846	0.0162855283	-0.0205777639	-0.0538603519	0.0574542925	-0.175209484	0.1584809886	-0.1065983251	-0.0930475015	0.0724713886	0.0154601349	0.0209273093	-0.0691420172	-0.0663068018	-0.0303207081	0.1004127166	-0.0939610418	-0.1225996369	0.1090309077	-0.0786392123	-0.0934119281	-0.1574119083	0.1513988366	0.0744259437	-0.0710314475	0.0337120374	-0.0893410238	0.0627464671	0.0410720211	0.0642762862	0.1966493777	0.0148804114	0.1047858654	-0.1735147792	0.0354532833	-0.0194880433	0.0315195507	-0.0542438113	0.0142491996	0.0876327994	-0.0101290257	-0.1013839798	0.0063169121274597	1.7935597753600263e-05	3.990337882604743e-05	3.216856667789508e-10	0.023633411420235	0.0413220843171586	0.0017075146523143	0.000558538135358	0.0088685841040359	0.0020285079098983	7.865178401035825e-05	4.114844340519972e-06	-5.500000361805304e-05	-0.0002099999331369	4.409997191752476e-08	3.0250003979858482e-09	6.000003926587283e-06	-1.7000016043322574e-05	3.6000047119062813e-11	2.890005454732249e-10	1.6503355005484708e-10	1.950748014942297e-09	3.805417817801313e-18	2.723607264370572e-20	0.0
845.1117264300532	-0.8502302173981207	0.7228914225768556	714213.830149585	1073.9124921900886	-4.242301293781793	17.997120267222673	1153288.0408819271	783.5884962035298	0.1727133235390283	614010.9313825092	0.029829892127897	808.1289942151272	705.827410179477	1.184975	17.796688	0.0757470788333013	0.0551593262087687	0.0534175861	0.0143273351	0.0284714125	-0.076915747	0.0069247317	-0.0002691669	-0.0933609852	0.0556362965	-0.0459174795	0.0819510943	0.081936064	0.0282164842	-0.0320177737	0.1101385963	-0.0635186072	-0.1347968898	0.0899681465	-0.0147951004	0.1128776033	0.1138806957	-0.1253992019	0.0600675517	0.0732855274	0.0741305388	0.0210089767	0.0105558314	-0.0485394089	-0.0026892533	-0.0050626977	-0.0876693216	-0.0096975078	-0.081112009	0.0920909847	-0.2184719033	-0.0535543771	-0.0973831531	-0.0358806398	0.2398205828	0.0398391794	-0.0043646339	-0.1099820681	0.1139196389	0.0221790049	0.0695292861	0.0512134804	-0.1668018765	0.0762716913	0.0289565144	0.0746387983	-0.0444429416	-0.0056929603	0.0075690733	-0.0780562358	-0.137760231	-0.0910980791	0.0428096585	0.0278541386	-0.0292629394	0.0581142101	0.0018361385	-0.0544562706	0.1878853288	-0.0162404825	0.1512951878	0.0336726809	-0.0570377397	-0.1797111505	-0.1835242135	-0.0463119721	-0.0483941344	0.0984488494	0.1119077182	0.0155898421	-0.1250090642	-0.120390166	-0.0720262724	0.0805137138	-0.1730987554	-0.0263078195	0.0977345412	-0.1166032508	-0.1183201784	0.0925867668	-0.0481073522	0.1530733886	0.0761273937	0.110448911	-0.1497037419	0.0675733314	0.1134635645	-0.0459800825	-0.036620836	0.0205019663	0.0851211787	-0.016850859	-0.1073422654	0.0018204838631845	-0.0044964282642752	3.314161496115161e-06	2.0217867135772888e-05	-0.0274713999725406	-0.0511048113927756	0.0026117017474911	0.0007546778164513	0.0089142810777502	4.569697371429975e-05	7.946440713313527e-05	2.088213406645402e-09	0.0003369999877503	0.0003919999913683	1.536639932327889e-07	1.1356899174370238e-07	1.599999782286865e-05	9.999993896281367e-06	2.5599993033180147e-10	9.999987792566458e-11	-2.693752539252711e-09	-2.858786089307558e-09	8.1726579044184e-18	7.256302742730427e-18	0.0
843.4352510564486	-1.6764753736046032	2.8105696783026937	711383.0227246544	1075.7942699704852	1.8817777803965328	3.541087614794101	1157333.3113013292	783.2394576235833	-0.3490385799464093	613464.047978485	0.1218279302910059	807.6774221198407	702.7711192973723	1.161023	17.436949	0.073578405336085	0.0525239944169778	0.1162916771	-0.0002211205	0.0698764305	-0.0990752782	0.0583851827	-0.17548234	-0.015846792	-0.0226512683	-0.0040408469	-0.006799903	0.1145467351	-0.1038111439	-0.0351303121	-0.1733250204	-0.1289270133	0.0815192273	-0.0813466953	-0.0518495981	0.0792337524	-0.0176403203	-0.1143428157	-0.0394046863	-0.0330557183	0.0839841545	-0.0898532905	0.0857184144	0.0724783473	0.005971869	0.2399887388	-0.1845346231	0.0038171979	-0.026010062	0.1157662901	-0.0247630159	-0.0837858335	0.0525924107	-0.0901456829	-0.0705650177	0.0485849886	-0.0127774145	-0.0530319758	0.0686493801	-0.1641417057	0.1627220819	-0.1053617818	0.1009161202	0.0028979614	0.0794532372	-0.0760803793	0.073096391	0.0557908511	0.1115643346	-0.0288272456	-0.075173028	0.0852078556	-0.0036058112	0.1419287537	-0.0181223656	0.0600365409	-0.1192304154	0.1094157914	0.0699432962	0.1182131709	-0.0696694991	-0.0725391073	0.0365702125	-0.1969210086	-0.0070838243	-0.0730156324	-0.0529583524	-0.100028419	0.0942268538	-0.0583437289	0.1301802189	-0.0480445873	-0.1216583055	0.1359161747	-0.1430807908	-0.1552630728	0.0274495079	-0.0498244123	0.0328954137	-0.0664164816	0.0484782851	0.1844858756	-0.0742988231	-0.0416664888	-0.0589684677	0.0698824612	-0.0816463029	0.0044223646	-0.0474629474	0.1131112323	0.0825512202	-0.0235265052	-0.1126387502	0.0063246804992616	0.0045041966360771	4.000158341773996e-05	2.0287787336448263e-05	0.0237194273802998	0.0511908273528404	0.0026205008050683	0.0005626112352493	0.0016820030884048	-0.0072322779893453	2.8291343894032854e-06	5.2305844915169935e-05	0.0002810000397397	-5.5999948010600025e-05	3.1359941771899062e-09	7.896102233371297e-08	-0.000140999643664	-0.0001569996414868	1.9880899513374972e-08	2.4648887427005288e-08	1.9783906434313672e-08	2.2477658973566383e-08	5.052451529319493e-16	3.914029538016779e-16	0.0
842.486233288565	-0.9490177678835608	0.9006347237586959	709783.0532807544	1076.7976927076068	1.003422737121582	1.0068571893725675	1159493.2710204257	782.6257872520887	-0.6136703714946634	612503.1228719515	0.3765913248503982	807.2898516569028	698.2466378321509	1.361629	20.449781	0.0222604555392407	0.0142526651575994	-0.031738496	-0.1174561399	0.1455244894	0.1209441389	-0.0032406242	0.0094833113	0.1709825082	0.1248315455	-0.0197190313	-0.0419274265	-0.185539872	-0.1509685005	-0.0096046194	0.0366049316	-0.0176889798	-0.0081266673	-0.0648509041	-0.1165278268	0.048762025	0.0350488188	0.0887868148	0.1860409422	-0.0844887059	-0.0476923194	-0.0526902298	0.0119946203	-0.0502991259	-0.0102590402	-0.0435207325	-0.0582340401	-0.0729765901	0.1726901035	0.0030661374	-0.1159289075	-0.0214712568	0.0162912079	0.052451112	-0.0830713536	0.0154395891	-0.1236526839	0.0571569252	0.0053937192	0.1494508542	-0.149410022	-0.1587822053	0.0280722083	-0.0137923266	-0.026718297	0.0258146126	-0.1439816308	0.0240139485	0.0535244507	-0.0328382297	-0.0582570592	-0.0413479372	-0.111425785	0.0325475696	-0.1192065417	-0.0433649629	0.064225924	-0.0740254538	0.0186459248	-0.0119108967	-0.0405718627	-0.1581681282	-0.0391101131	0.0049068018	0.0796755679	-0.0585213605	0.1631431471	0.0829701444	-0.0292884096	0.019448037	0.118669077	-0.0118522307	-0.0475844369	0.1332619303	-0.0434040123	0.0539015443	0.0463087662	-0.0354116703	0.0708319751	-0.0035206463	-0.0140568727	-0.0984761448	0.0637715579	-0.0224819744	-0.0343646866	0.1065774888	0.105739738	-0.1215651136	0.0221198883	-0.0972394708	0.0799246852	-0.0301376669	-0.1172407796	0.0063501502367415	2.546973747990025e-05	4.032440802918813e-05	6.487075272950354e-10	0.0194356949090632	-0.0042837324712366	1.835036388512683e-05	0.0003777462365981	0.0128329089751559	0.011150905886751	0.0001646835527646	0.0001243427020951	0.0001659998551126	-0.000115000184627	1.3225042464267078e-08	2.75559518974042e-08	-0.000162000077704	-2.100043404000001e-05	2.6244025176102042e-08	4.410182298683911e-10	1.3453698071084197e-08	-6.3302083632294756e-09	4.00715379219004e-17	1.8100199178789464e-16	0.0
843.0454358340559	0.559202545490848	0.3127074868834439	710725.6068806332	1070.6530158008848	-6.1446769067219975	37.75705428800261	1146297.8802435296	782.59637433273	-0.0294129193587195	612457.0851187344	0.0008651198252025	806.423395937092	691.8962181114675	1.282366	19.259354	0.0631769751882388	0.0392741129426151	-0.145209369	0.0393268598	0.0126065204	-0.1077059011	0.0238693726	0.1312718694	-0.0499504719	-0.046212662	-0.0561538017	-0.1542835518	-0.0531797879	0.0275681959	0.1579017231	-0.0630968695	-0.0392178091	-0.0179964838	-0.0355992683	-0.0271012608	0.0111261159	0.0030363018	0.0513873983	-0.0918301544	-0.0808952257	-0.0177345656	-0.0067143107	-0.0221857598	0.0527961012	0.0150570912	-0.1124772827	-0.1275808435	0.0060757258	0.1184224127	-0.0884616575	0.1559182207	-0.1202972918	-0.0301566769	0.132946133	-0.1209318785	-0.0396213729	0.0037004	0.1173667654	-0.0398632337	0.087006997	-0.0496239859	0.0984957595	0.1271497263	-0.0783042488	0.0956847138	0.0633406445	-0.000523669	0.018512071	0.1001047989	0.1405100899	0.0333984631	0.1007852228	0.0244248045	-0.0085169006	-0.141098148	0.0426924611	-0.0101882128	0.0078641042	-0.1116770435	0.065002119	-0.0431533392	-0.1077667824	0.0142513149	0.1573501254	-0.0054570136	0.0268967069	-0.109221379	0.0344184768	-0.0812532416	0.0252252227	0.0692900532	-0.0599831569	0.0382618809	0.0237007871	-0.1648929857	0.0433701391	-0.0543574065	-0.0644418206	-0.090621742	0.0521046086	0.0280241042	0.0205603393	0.0011117629	-0.0375353699	0.0025097737	-0.1027812455	-0.1045977019	-0.1754741623	0.0837102815	0.0150278575	0.0772433738	-0.0366662233	-0.1211199807	0.0063673810126374	1.7230775895899636e-05	4.054354096009528e-05	2.9689963797471587e-10	-0.0095542460755524	-0.0289899409846156	0.0008404166782914	9.128361807220844e-05	0.0088670537708566	-0.0039658552042992	7.862464257526226e-05	1.5728007501467833e-05	0.0006419994671983	0.0004759996120857	2.265756307057369e-07	4.121633158829011e-07	-0.0002899997962964	-0.0001279997185924	8.40998818519535e-08	1.6383927959733592e-08	9.308748853150252e-08	7.963379046041834e-08	6.341540583093813e-15	8.665280521102613e-15	0.0
843.9144349573961	0.8689991233402452	0.7551594763661147	712191.5735294612	1076.3002112933568	5.647195492472065	31.89081693019681	1158422.1448301245	783.0195548765121	0.4231805437821094	613119.6233190111	0.1790817726357218	807.8275795837102	716.086269974526	1.307681	19.639551	0.1025145991711773	0.0805309757091444	0.0299596849	0.1446524674	-0.0383917816	0.1705548983	0.006697401	0.0396547568	0.0176076829	-0.048020249	0.1804294272	-0.0120709505	0.0055315011	0.0342671693	0.1443825734	0.1237019661	0.1456546789	0.1251228103	-0.0326773905	0.040646818	0.0895181043	-0.0466433282	0.006934072	0.2349561635	-0.1052395953	-0.0745942556	0.0889064726	-0.0625499015	0.0286755369	-0.0576211005	0.0235903802	0.0257286235	-0.1452107566	-0.0521169219	-0.0763820883	0.2058681996	-0.0672172609	-0.0253109566	0.1114950317	-0.0445946714	0.0204847814	0.0973681353	-0.0090691967	0.0115180237	-0.0384220752	-0.0350512348	0.0812121602	-0.0077060263	-0.1472836063	-0.181156079	0.0244981126	0.0130442938	-0.1034135262	0.064706884	-0.0135262388	0.0007159797	-0.1389320225	-0.1351608413	0.1772855415	-0.0339575598	0.0423011779	0.0613674081	0.0534804352	-0.0874560188	0.0713799437	0.0262958704	0.004906067	0.0802495034	0.0354697251	0.0238694775	-0.0376485115	0.084917821	-0.0901491215	-0.115819508	0.1341842416	-0.0587954567	0.00672033	-0.1014586705	0.1334608271	0.081433004	-0.0580277603	-0.0573943423	-0.0408942523	0.1261591065	0.0626661388	-0.0352902232	0.004713667	-0.0088948295	-0.0346099043	0.0861470234	0.042432746	-0.0424721085	-0.0552007351	-0.0260379454	-0.111701872	0.0745091236	-0.0430942802	-0.1242524367	0.0063634702448212	-3.910767816199708e-06	4.049375355672479e-05	1.529410491222343e-11	0.0659738832491712	0.0755281293247236	0.0057044983192921	0.0043525532709752	0.0087883829378938	-7.86708329628006e-05	7.723567466306286e-05	6.189099959060873e-09	0.0001040000060222	-0.0005379994611761	2.894434202257739e-07	1.0816001252617636e-08	-0.0002900000777874	-2.814909999971499e-10	8.410004511669805e-08	7.923718307939544e-20	1.5065242135301642e-08	-7.802224639620089e-08	6.087470932709481e-15	2.26961520595268e-16	0.0
844.9724073237842	1.0579723663880714	1.1193055280407755	713978.3691385511	1073.1432012489863	-3.1570100443705087	9.96671242025628	1151636.3303869222	784.0447125178512	1.0251576413390922	614726.1112271999	1.0509481895959307	807.6617069296469	705.5786056226465	1.233068	18.51897	0.1147828054623522	0.0828456320854298	0.061795598	-0.0118371563	-0.0061728608	-0.0864957423	-0.0254159868	0.0054948124	-0.1360103287	0.0437695654	-0.0622622933	0.0724922238	0.0863034252	0.0548285716	-0.0410395734	0.0448329194	0.091437712	-0.2221361806	0.1569453125	-0.018473097	-0.0001217053	-0.0278043857	0.0662163218	0.0898874799	-0.0327539383	-0.0798172092	0.011213894	0.1553168483	0.0599915712	0.0723027691	0.0130726321	0.0967788206	0.0057335514	0.0195009983	-0.073634948	0.0915477642	0.1326523601	0.1054496105	-0.0687831701	0.1106206533	-0.0097410856	-0.0363993994	-0.0977227185	0.0055156941	-0.1797829261	0.0732050706	0.0554222883	-0.0931731526	0.1187727427	0.0248792128	0.1430001219	-0.0396366869	-0.1630993658	-0.1015613791	-0.0410936151	-0.0365439928	0.0607898827	-0.0724813432	-0.0865538078	-0.028474531	0.0119018321	-0.0647562935	0.0760559519	0.0011705774	0.0598175308	0.0900251506	0.0356976065	-0.120440881	-0.0613420851	-0.0389430846	0.0476623232	-0.0782443201	0.0668278395	0.1103613568	0.0084488861	-0.0887910547	-0.0363044771	-0.0240679223	0.0320603306	-0.0653663834	0.0340026363	-0.0164772445	-0.0125799405	-0.0853780323	-0.1326521281	0.0059983309	0.1164248854	0.1025669402	0.050087258	0.0679770168	0.0935343095	0.0003832059	-0.1334588548	-0.0521255249	-0.1496389909	0.0717238087	-0.0494042187	-0.1266188352	0.0063112182185705	-5.2252026250700426e-05	3.983147540241619e-05	2.7302742473038863e-09	-0.0100350381678993	-0.0760089214170705	0.0057773561349863	0.0001007019910311	0.0088081095604195	1.9726622525700552e-05	7.758279402835341e-05	3.8913963627147637e-10	0.0007330002110737	0.0006290002050515	3.95641257954829e-07	5.372893094340887e-07	-0.0001450002680425	0.0001449998097449	2.1025077732396848e-08	2.1024944826057195e-08	5.315837584338569e-08	3.8093133708084056e-08	1.4510868357019693e-15	2.8258129223066517e-15	0.0
844.2444310869906	-0.7279762367935518	0.5299494013361015	712748.6594213964	1077.4528623308454	4.309661081859076	18.57317864049074	1160904.6705449317	783.828743585044	-0.2159689328071863	614387.4992701086	0.0466425799378749	808.5136397698744	707.3156985272675	1.098186	16.493227	0.1045776484458397	0.060674501684357	0.083001383	-0.0481431	0.0315847796	0.0044375147	-0.0060969387	-0.1397151399	0.0388014227	0.0192987425	0.0309375133	0.0758757265	0.0706487677	-0.0993167986	-0.0554828232	-0.1035028937	0.0950657521	0.1189768797	0.0564603223	0.0260920456	0.1850511955	0.0848787944	-0.0638188659	-0.0918832223	-0.0983000639	-0.0299336616	0.0352707844	0.1947670462	0.0726539081	-0.1677765314	-0.1265866638	0.1601294386	0.1066659067	0.0036318291	0.0370941085	0.0164907722	-0.0124035985	-0.0152707703	0.0425272877	-0.0680714678	0.0525220076	0.0041168238	-0.0233500501	0.0898062317	0.0644210726	0.0858681185	-0.1289088456	0.0832647	0.0085619432	-0.0283274789	-0.0534331722	0.097148152	-0.1192151811	0.0205565978	0.1236804577	-0.072753268	-0.010035887	0.0720193125	0.0789198567	0.0391747957	0.0003212403	-0.0975510533	-0.0125086478	0.0444330109	0.0721953918	0.2164701091	-0.0930051377	0.086825981	-0.0265921483	0.1542763628	-0.0123017811	0.0140880539	-0.0763361127	0.0180447356	-0.1086486602	0.1292285937	0.0654526473	-0.0627448716	0.1010040986	0.0103219355	0.0030217607	0.02224827	-0.0339692094	-0.0389128927	0.0539541146	0.0994077977	0.0044523038	0.1072411677	-0.1173270948	0.081455241	-0.0317912271	0.0137225831	0.0175427788	-0.0528473151	-0.0240348454	0.0688893378	-0.0555787436	-0.1282045865	0.009870791623129	0.0035595734045585	9.743252726723364e-05	1.2670562822440192e-05	0.0433040362949697	0.053339074462869	0.0028450568645554	0.001875239559436	-0.0180202132399927	-0.0268283228004122	0.0003247280852148	0.0007197589042831	0.0004609999322581	-0.0002720002788156	7.398415167576414e-08	2.125209375419728e-07	-0.0002899998532861	-0.0001449995852436	8.409991490595953e-08	2.1024879720816028e-08	6.6849876644194e-08	1.3691500800808308e-08	1.8745719417853452e-16	4.468906007343954e-15	0.0
843.5397025591496	-0.7047285278409845	0.4966422979529212	711559.2297935786	1075.8201804842267	-1.6326818466186523	2.6656500122780926	1157389.0607371142	783.5568198822111	-0.2719237028328507	613961.2899839239	0.0739425001623285	807.514165926214	695.6797103969463	1.235328	18.552919	0.063066691288704	0.0411110134246764	-0.1270401028	-0.0827322474	0.0473101893	0.0881602556	-0.0101325498	0.10990127	0.1189537227	0.045410258	-0.0271553781	-0.0261708861	-0.1600358644	-0.0118677675	0.0266359865	0.0427964755	0.0091571266	-0.0560857127	-0.0331594135	0.087567013	-0.0162699437	0.0318234448	-0.0993489967	0.0300384116	0.0428268367	0.1294781777	0.1829772605	0.0288114506	-0.1811284666	-0.1268264534	0.0799387945	-0.0811089548	0.0428003887	0.1040546451	0.1990673016	0.03011756	0.1631447227	-0.0387095316	0.0458463807	-0.0222763412	0.065001353	-0.1851462912	0.0380606787	-0.1746236117	0.1504552417	-0.1762078439	-0.0219149195	0.0151565057	-0.0104110719	-0.0010541969	0.0296237664	-0.0294688163	0.043317651	0.0318939202	-0.0963929681	0.080138375	-0.0120320221	0.0241368246	0.0425618808	0.0184342678	0.1757473794	0.1514941242	-0.1099198648	0.0395584817	0.0221875654	0.098088075	-0.0871285614	0.1630502388	0.0906589449	0.0222926549	0.2488871344	0.0816553894	0.1337921546	-0.0807385211	0.0067574266	0.0222849814	0.003487413	0.0404290653	-0.025091025	-0.0853511071	0.0622756023	-0.0756621661	-0.0630038359	-0.0097263558	0.0553005313	-0.0637056635	-0.0898642183	0.0470018976	-0.1876935304	-0.0381376938	0.0989971785	0.0680524818	-0.0692872025	0.0655124745	0.0244761909	0.0660076536	-0.0616009311	-0.1289999139	0.0063637482383853	-0.0035070433847437	4.049729164155201e-05	1.2299353302474548e-05	0.0097619375861626	-0.0335420987088071	0.0011250723857913	9.529542543613408e-05	0.0045968134651133	0.022617026705106	2.1130694033046947e-05	0.0005115298969794	0.0003929995884278	-6.800034383029998e-05	4.624046761039016e-09	1.5444867650442021e-07	-0.0002899996267029	2.2658320001072566e-10	8.409978348782136e-08	5.133994652710052e-20	5.69704891995428e-08	-9.879387444651204e-09	9.760229628153181e-17	3.245636639635223e-15	0.0
844.2555933016789	0.7158907425292682	0.512499555239107	712767.5068211699	1069.2722403662544	-6.547940117972303	42.87551978855113	1143343.124017869	783.7123671426335	0.155547260422395	614205.07441231	0.0241949502249123	806.6641822994113	694.525590613279	1.147976	17.241013	0.0266236755722086	0.0141506911572001	-0.1326925045	0.0666762722	-0.0653963887	-0.1083552659	0.075891909	0.0711471536	-0.1023459614	-0.0761172599	-0.0072627379	-0.1022922362	0.0177709837	0.0865995337	0.0944947064	-0.04465827	0.0156202804	0.0019982003	-0.1506627918	0.0885058481	-0.0735101597	-0.1530899424	-0.0420852433	-0.1709001009	-0.0479935702	-0.023084516	0.0195243804	-0.0515461313	-0.0213540098	0.0207946575	0.1602394812	-0.0482584421	0.0279150994	0.0459025177	-0.0334395617	0.1375458004	0.019662152	0.0148933286	0.0257799926	0.1292724722	0.0627309346	-0.2546723279	-0.1036353219	0.1453446714	-0.0068187442	0.0104903608	0.1360740312	0.0683641957	-0.0627536153	0.0387284125	0.0792448562	0.1191426555	0.1123888137	-0.0065231268	0.1147777709	0.0914732771	0.1534744068	-0.041312321	-0.0515090667	0.0192980921	-0.0414602804	0.0247248087	0.0987468432	-0.0803581788	-0.0015986075	-0.0318092304	-0.0483841746	0.041479488	-0.0103315684	0.0532855347	0.0303408132	-0.1242718008	0.021149365	-0.0649786606	0.0280773223	-0.0407412229	-0.0555812877	0.0844156066	-0.0186875633	-0.0521693495	-0.0325561928	-0.1154912317	0.0259143727	-0.0956892733	-0.1070355691	0.0383753022	-0.0500190632	0.0944603232	-0.027049176	0.1772317323	-0.0764102688	-0.0108597581	0.1241716917	-0.0178667777	-0.0326295987	0.063080731	-0.0674542747	-0.1289999139	0.0143707500414649	0.0080070018030796	0.0002065184567542	6.411207787451998e-05	0.0013413362764964	-0.0084206013096661	7.090652641635211e-05	1.799183006645227e-06	-0.0015986378695771	-0.0061954513346904	2.555643038046009e-06	3.8383617240517055e-05	0.000473000160261	8.000057183319998e-05	6.400091493638991e-09	2.237291516069317e-07	-0.0002899998607093	-2.3400639997776806e-10	8.409991921141339e-08	5.475899523055516e-20	6.85871450486586e-08	1.1616655849115805e-08	1.3494669311679642e-16	4.704196465925734e-15	0.0
