global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
917.4367131521587	2.260315620504798	5.109026704297991	841690.1226394364	816.0216779581706	-3.853447316487632	665891.3788976682	14.84905622094573	891.432337297712	1.7520381382532833	3.0696376378940307	794651.6119800619	881.8921850237397	618.0429199016838	1.464096	27.172604	0.4138009338603086	0.2570028822588844	0.0750038937	0.1683762873	0.0947289149	0.0455582775	0.1653226781	0.1168265843	0.0321963694	-0.2240825986	-0.0710362175	0.0546291479	0.2002039461	0.1283842055	-0.1528636091	0.0345539459	0.2255899054	0.105750283	0.1540051746	-0.0149687055	-0.0078521961	-0.0053136439	-0.0926166929	0.1290032262	0.1430225928	-0.0404353762	0.0500896439	0.0343156283	0.0142302489	0.1892808529	-0.0670252875	0.1027364235	0.1896593714	-0.1781937758	-0.1006986458	-0.0582060697	-0.1051567822	-0.1070199605	0.0549706802	-0.1783853367	0.0670078749	0.1597857152	-0.1211613424	0.1193401834	0.0198231744	0.0095296525	0.1862519846	0.0170040008	-0.0140745294	0.0217531032	-0.1116933269	-0.0147708633	0.0382472559	0.0129671969	-0.2327107028	0.0692257044	0.1914836828	-0.1012263902	-0.1458830425	-0.1145965202	-0.2213675319	0.0279508673	0.0589049626	-0.0108601552	0.0200445274	-0.1501858063	0.0732073294	0.0087667676	-0.0253016121	0.0595695935	-0.0478623424	-0.2465643598	-0.1647433501	0.2009221868	0.1294248761	0.0778972178	0.0356423022	-0.0520654852	-0.0305774923	-0.1260194995	-0.0677806336	-0.2240654401	-0.0051483606	0.2225047922	0.1034414224	0.0366662233	-0.0446835199	0.0066381926570073	-0.0001878791570959	4.406560175154564e-05	3.5298577671103296e-08	0.0869214307617625	0.0889725765949548	0.0075553351256718	0.0079161193859451	0.2369721424869197	0.1962116968883691	0.0561557963148409	0.0384990299958132	-0.0015339071415889	-0.0016769026405099	2.8120024657490747e-06	2.3528711190174297e-06	0.0007087019611289	0.0007707121064432	5.022584697079489e-07	5.939971510182269e-07	-0.0002629566919944	-0.0001209608774446	1.463153387216754e-08	6.914622186463774e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.7446599805592	-0.6920531715995821	0.4789375923210406	840420.771602871	817.9361436971029	1.914465738932336	669019.5351660878	3.665179065545734	890.8629207688934	-0.5694165288185786	0.3242351832917992	793636.7436008838	883.7734453219025	630.1219910475618	1.237268	22.96283	0.1990259457209079	0.1156854645153076	0.0152254839	0.0456886464	-0.062263899	0.1408887808	-0.0602212354	0.0108819036	0.09057842	0.0289595338	0.1241016334	-0.0205199429	0.0059312235	-0.033941329	-0.0424927929	-0.0615518304	0.0452668662	-0.0865615019	-0.0571040613	-0.0850565291	-0.0215342276	-0.0096670116	0.024086973	0.030105472	0.0846685659	-0.0450580877	-0.1734667218	-0.080670788	0.034131216	0.0148419167	0.1666207902	-0.0861480845	0.1464366716	-0.0925585426	-0.0093646955	-0.2129694066	0.0609909258	0.0091288517	-0.0633215316	-0.0598065421	-0.114094183	-0.0152152125	0.1141614299	0.0424737789	0.0156983758	0.0629865571	0.0524857928	0.0473085807	0.0004684528	-0.0281988646	0.1135856162	0.0833156515	-0.0501898408	-0.1306750311	-0.0222551504	0.0860468174	-0.0141797489	0.0090980457	-0.1438742319	0.105712589	-0.0568809069	-0.0442310761	0.0418183494	-0.005517029	0.0742692314	0.0907868475	0.1391383034	-0.0158055476	0.0306270787	-0.0213055889	-0.0154582992	-0.114137476	-0.1438489769	0.0627148347	0.0828601108	0.1037236652	0.2138924062	-0.0448418769	-0.0624274074	-0.1896427868	-0.0306956205	-0.0735180299	-0.0443408557	0.1307479512	0.1013839798	0.0301376669	-0.0540487397	0.0293922527012853	0.022754060044278	0.0008639045188562	0.0005177472484986	0.0500216173636829	-0.0368998133980795	0.0025021622036787	0.001361596228813	0.1382943401501393	-0.0986778023367803	0.0191253245175624	0.0097373086740167	-0.0011352672807176	0.0003986398608713	1.5891373867548952e-07	1.2888317986679338e-06	0.0007788456497974	7.014368866849999e-05	6.066005462083343e-07	4.920137060023454e-09	-0.00060805854129	-0.0003451018492956	1.1909528638724303e-07	3.697351896357226e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.3267204067982	-0.4179395737609184	0.1746734873154581	839654.6585314786	819.3032068125407	1.3670631154377588	671257.7446933128	1.8688615615903912	893.0050327845983	2.142112015704811	4.588643887826928	797457.9885786214	884.153554199543	628.9535101690454	1.092327	20.27282	0.1225083385310664	0.062868867094984	0.0458165593	-0.1097121743	0.0553915223	0.0345140967	0.0264596944	-0.0243248655	-0.0431713255	0.0499688135	-0.0469962092	0.2086938085	-0.0200440006	-0.0743106359	0.0770480068	0.0846438286	0.0413797856	-0.0390829213	-0.1018176762	0.1237348341	-0.0977150269	0.0273254535	0.0436881692	-0.0376895156	-0.022890258	0.0924846917	-0.1546733343	-0.0486908209	0.0260286548	-0.0035145357	-0.0732297077	0.191911978	-0.0034873468	0.0369876087	-0.1140346061	0.122815077	-0.0934780641	0.05735246	-0.0050102842	0.090725041	0.0697405615	0.0855175994	0.1129313587	-0.0315687719	0.0548527695	-0.0945062795	-0.120692581	0.0480344021	-0.0301009261	-0.0339315765	0.0088832709	0.0031045825	-0.0371563298	-0.0220058589	0.0486221951	0.0138051992	0.1452969167	-0.0983162949	0.1723393251	0.1113410083	-0.0109061946	-0.118960171	-0.0857988818	0.034891896	-0.0804359543	0.0097496304	-0.0534825781	-0.0392795451	0.0987164179	0.0869500965	-0.0374874796	-0.1274737549	-0.1473963381	0.1148146193	0.1029899796	0.0905143116	0.0870496885	-0.0028410567	-0.1005416182	-0.0609520241	0.0290204107	0.0387159279	-0.0050175257	0.0328242622	0.0992570537	0.0235265052	-0.063080731	0.0096063744728525	-0.0197858782284328	9.228243051267214e-05	0.0003914809772703	0.0184240710544827	-0.0315975463092002	0.0003394463942206	0.000998404932762	0.0918914532696959	-0.0464028868804434	0.0084440391840167	0.0021532279108392	-0.0009368614366847	0.0001984058440328	3.936487894640741e-08	8.777093515469202e-07	0.0006856904453378	-9.31552044596e-05	4.7017138682755053e-07	8.67789211790988e-09	-0.0004051790475227	0.0002028794937673	4.116008899127592e-08	1.6417006055140238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.3360774848762	0.0093570780779828	8.75549101574664e-05	839671.8069003691	813.930965983073	-5.372240829467728	662483.6173861383	28.860971529800103	892.9208204619739	-0.0842123226243529	0.0070917152817881	797307.5916144847	883.7864365698015	627.5625831950139	1.256747	23.324337	0.0756774778497106	0.0599493154910512	-0.010669607	0.1444174253	0.005171309	-0.1288812028	0.0330649915	0.0809545767	0.019832129	-0.0812946335	-0.0339940722	0.0175125725	-0.0568497616	0.0331017437	-0.1002415603	0.0825305769	-0.0614937151	-0.0382221859	0.0735589506	-0.1343514103	-0.0697293908	0.1386942776	0.0286553115	0.0248837476	0.0636841717	-0.0642366395	-0.1080120223	0.0663520836	0.1944789865	0.000271691	-0.0183911282	0.091087907	0.066431107	0.1480424007	-0.1593246988	0.0549156697	0.00673346	0.0352528809	-0.1502507361	-0.1039793785	0.09815702	-0.0986860877	-0.0514014012	0.0851107523	-0.0964557257	-0.1086771554	0.1074160286	0.0427500276	-0.0679814605	-0.1178573544	-0.0326936659	0.0003219789	0.1009718183	-0.1531396263	0.1068181301	0.1253782952	0.1026233553	0.0277630475	0.0211321951	0.0274313453	0.0512308743	0.0354724478	0.095242321	-0.0011829696	0.0996301321	-0.138930075	-0.0177511426	-0.0155885932	0.059016364	0.0291250335	0.0336039447	-0.1471894194	-0.0692118455	0.113498464	0.0154888124	-0.02023313	-0.0928940694	0.0995302908	0.0392628771	-0.0568439039	0.0664959232	0.1198042682	0.028372132	0.1944258863	0.0970621018	0.016850859	-0.0717238087	0.0067287400233198	-0.0028776344495326	4.527594230142574e-05	8.280780025137364e-06	0.0082468425321877	-0.010177228522295	6.801041175070002e-05	0.000103575980395	0.034045849602478	-0.0578456036672179	0.0011591198751545	0.0033461138636248	-0.0008813690861479	5.5492350536799975e-05	3.0794009680990847e-09	7.768114660171844e-07	0.0006461788203708	-3.951162496700002e-05	4.175470678957986e-07	1.5611685075328595e-09	-0.0004057152962322	-5.36248709500026e-07	2.875626784404433e-13	1.6460490159678182e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.9106644189188	1.5745869340425998	2.4793240128576746	842559.987853981	823.6994674682617	9.768501485188722	678480.8127074979	95.42362126613426	892.3207417390785	-0.6000787228954323	0.360094473671813	796236.3061377791	884.7383719313825	628.6035130506202	1.140273	21.162661	0.0520213231298587	0.0264405473154794	-0.0372392091	-0.0708631969	-0.1063973822	0.0160969848	0.0143818904	0.0399853144	0.0309317115	0.1086547686	0.085768083	-0.034786913	-0.0044961519	0.0119353736	0.1011107277	0.0303098923	-0.0268929883	-0.0506285181	0.0408551803	-0.0690739962	0.1153955734	0.0259665215	-0.0138427783	-0.0671292856	0.0045609891	-0.0232116494	0.0167006561	-0.0332599442	0.1224806993	0.0362558208	0.0502949493	-0.1155180744	0.0820705512	-0.0006598498	0.0810538501	-0.1172094652	0.0066670228	0.1706849743	0.1075949314	0.0800530514	-0.0185258194	-0.0732627296	0.0656005119	0.0833040928	-0.0281499912	0.0823563268	0.0834014746	-0.0659701325	-0.0559387727	0.0507906212	-0.0202589642	-0.060673932	-0.0366223653	-0.0405110995	-0.0562729839	0.121164823	-0.0277917025	0.038266352	-0.134301655	-0.0918967938	0.0386454577	0.0145920957	0.1211736294	-0.0095690004	-0.0388790478	0.1023312698	0.0074670645	0.0021615583	0.0919355726	0.0255610327	-0.0622050783	-0.0813581608	-0.1372717147	0.0608059021	-0.0113396683	0.0561061078	-0.041786752	0.0275893281	0.1203673259	-0.0203585194	0.0110646423	0.015120334	-0.0657358402	-0.0296405012	0.0948006283	0.0101290257	-0.0799246852	0.0066689842425518	-5.975578076799961e-05	4.4475350827404207e-05	3.5707533351932323e-09	0.0276707004252045	0.0194238578930168	0.0007656676620214	0.0003772862554481	0.0439517464823069	0.0099058968798289	0.0019317560188449	9.812679299380397e-05	-0.0006959235073956	0.0001854455787523	3.43900626787755e-08	4.843095281457938e-07	0.0003791409670137	-0.0002670378533571	1.4374787286808358e-07	7.130921512556806e-08	-0.0004058681156477	-1.5281941549997929e-07	2.33537737537553e-14	1.6472892729941478e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.4091630476346	-1.5015013712842349	2.254506367968437	839805.7541176662	815.8939392725626	-7.805528195699026	665682.9201417002	60.926270413852485	892.1324614855708	-0.188280253507628	0.0354494538608966	795900.3288363036	882.6870461472794	641.0260640885293	1.100651	20.427311	0.0186226013035673	0.0113356054211101	-0.0783849502	-0.0502211631	0.1326235914	-0.0220579866	-0.0228269091	-0.1478948108	-0.0395646704	0.0303516941	-0.0488027572	0.0118742349	-0.0627994558	0.0890106507	0.0412604148	0.0555169306	0.0346863495	0.0872285501	-0.060822569	0.0271330871	-0.0843279303	-0.0526284362	-0.2073909308	-0.1456645794	0.0553080526	-0.0679486482	-0.0456056662	0.0116094426	0.0482409478	0.0186058292	-0.0840131164	-0.1137925863	0.0833171379	-0.1145016966	-0.0420165712	0.12033923	-0.0570491942	0.0170286919	-0.0935521833	0.0377605969	0.0853532127	0.0349933763	-0.0029096475	-0.068349232	-0.0004182128	-0.0221137349	0.0359529063	-0.0931044228	0.188056486	0.1065371006	-0.1058945198	0.1110428701	0.0255573939	-0.1021683411	0.0208685841	0.0894357258	-0.0115248257	-0.1467732601	0.0585535137	-0.0026601642	0.0515215323	-0.0913117704	-0.0099311905	-0.032644826	-0.114197807	-0.0565139397	0.1124941155	-0.1688993223	0.0267917403	-0.0547317365	-0.0046156513	0.0324749437	0.0448000123	0.1043432111	0.0944968098	-0.1721983025	0.1464381416	-0.0592875736	-0.1120156887	0.0662687244	0.0718248533	-0.0736135526	-0.1355348121	-0.1147514676	0.0924741833	0.0033794295	-0.0876327994	0.000382642749372	-0.0062863414931798	1.464154736469632e-07	3.951808936887404e-05	0.0277384758429803	6.777541777579915e-05	0.0007694230420916	4.593507254684112e-09	0.0495954933938236	0.0056437469115167	0.0024597129649768	3.18518792012543e-05	-0.0008099268304855	-0.0001140033230899	1.2996757675540125e-08	6.559814707402879e-07	0.000360663848691	-1.847711832269998e-05	1.3007841175260457e-07	3.4140390151105527e-10	-0.0004058538074384	1.4308209299990736e-08	2.0472485337234134e-16	1.647173130122459e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.3466087484528	2.937445700818216	8.62858724525542	845198.1870172807	820.7379714711507	4.844032198588025	673610.8178145793	23.46464794095753	893.2309519242267	1.0984904386558585	1.20668124381834	797861.5334754601	884.7272045444524	628.0169802992015	1.269717	23.565063	0.0568682273196246	0.0275344194746882	-0.062566845	0.1071521817	-0.0890536445	-0.0018303451	-0.0743779775	-0.1686632015	0.0701160518	-0.10736611	0.0779068694	0.0198468274	-0.1841246387	-0.0512033824	-0.0795851841	0.0819337503	-0.1075358515	-0.0979724231	-0.0897477144	0.0902102979	-0.0541268773	-0.0408635049	0.1842706861	0.0763824204	0.0067876251	-0.1105286979	0.0045416051	0.0525521056	-0.1197671724	-0.0257330392	-0.0707995505	0.0570052284	0.1209104378	-0.0618376621	0.109372303	-0.101856503	-0.0899883714	0.0226828199	-0.0221824793	-0.0789924363	0.00474635	-0.1170370389	0.1266586488	-0.0475765797	-0.0345850063	-0.0858785979	-0.2058931905	0.0219113078	0.0253777565	-0.1468238259	-0.0076934084	0.110510323	0.0472149576	0.1300070879	-0.0782195748	-0.0074138546	0.0337852484	0.0300253615	-0.1109494612	-0.0983879885	0.0873420027	-0.0500034968	-0.0597097058	-0.0930321143	0.1919042627	0.0138328046	-0.0639400183	-0.0519478418	0.1206651322	0.0790653609	-0.0490782273	-0.0166873859	-0.1532849514	0.0643301213	0.1295952093	0.0125277715	0.0904001464	-0.0372030396	-0.0404123595	0.0611344223	0.0014666786	0.1879468611	0.0410019807	-0.0897999387	0.090084361	-0.0033794295	-0.0948006283	0.0065606887337423	0.0061780459843703	4.304263666105314e-05	3.816825218499399e-05	0.0146525274197699	-0.0130859484232103	0.0002146965597871	0.0001712420461349	0.0290700225651647	-0.0205254708286589	0.0008450662119391	0.0004212949527381	-0.0007738567426153	3.6070087870199966e-05	1.3010512389639467e-09	5.988542580911627e-07	0.0005062190594409	0.0001455552107499	2.562577361412295e-07	2.1186319376447813e-08	-0.000565803750486	-0.0001599499430475	2.5583984280930472e-08	3.2013388406402373e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.06962223746	-2.276986510992856	5.18466757124342	841016.6920307575	824.4125798034668	3.6746083323160974	679656.1017382075	13.502746395926891	891.4593752491231	-1.7715766751035744	3.138483915771036	794699.817719557	883.9277590565473	638.2880575111548	1.547594	28.722254	0.1039747396812512	0.0522172351641777	-0.0751454056	-0.1756068743	-0.0174179706	0.0301088931	0.0510205484	0.0358166491	0.0576972424	0.2396223581	-0.0207678683	-0.0322849119	0.0881955733	0.1369669511	0.1682458251	-0.0363248975	0.0694458617	0.0920882497	-0.0196957333	-0.1693567889	0.078787029	-0.0847962923	-0.0384691849	-0.0329291765	0.1169490447	0.0248271729	0.0213071028	-0.0005647789	0.0196148561	-0.0011768208	-0.1293194332	-0.1993193176	0.0322607362	0.064423991	0.0436616524	0.0970653975	-0.0841159983	-0.0334915357	-0.0566324563	0.1557377279	-0.0205036706	0.0467730599	-0.0073269889	0.0422067241	-0.1182352091	0.1900862641	0.15996259	-0.0211279878	-0.016655637	0.1192215872	-0.1717546724	0.0075936162	0.042653684	-0.0057077684	0.0232332578	0.1321386007	-0.1461929373	-0.1739783454	0.0499326504	0.093373803	0.0296547202	-0.0521912662	0.1811681759	-0.0457984304	-0.2254765367	0.0182763011	0.1318215661	0.0455679153	0.0505076722	0.1019576763	-0.1522495983	-0.0725605602	-0.0689861161	0.0166563958	0.0066076138	-0.0206352286	0.0053886401	0.1098948162	-0.1265383986	0.0469937018	0.0575040804	0.0958252474	-0.0866488356	-0.0108125026	0.0876327994	-0.0101290257	-0.1013839798	0.0066227292512621	6.204051751979977e-05	4.386054273552265e-05	3.849025814124582e-09	0.0156143681433178	0.0009618407235479	0.000243808492515	9.251375774751491e-07	0.0763576061912232	0.0472875836260585	0.0058304840232539	0.0022361155651914	-0.000196401080902	0.0005774556617133	3.334550412447453e-07	3.8573384579473954e-08	0.0002385820518533	-0.0002676370075876	5.6921395466530727e-08	7.16295678304451e-08	-0.0008339765774676	-0.0002681728269816	7.19166651313032e-08	6.955169317645719e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.4012927434552	-6.668329494004752	44.46661824061367	828830.5138289544	811.1158309936524	-13.296748809814405	657908.8912885232	176.80352891130076	887.6321203115035	-3.827254937619614	14.647880357533715	787890.7810086955	878.8781045860503	629.2001143024639	1.847888	34.295502	0.623762377573165	0.3959758471384369	-0.0178855684	0.1033952876	0.1983916589	0.1786414637	0.1675882434	0.001000304	0.1094664833	-0.1930801292	-0.139991627	-0.0859321121	0.3005913398	0.1792807965	-0.2065425594	-0.2775623266	0.1971594105	0.5111448709	-0.0982467157	-0.2799974577	-0.1644416011	-0.1180057743	0.0173631151	0.0450434778	-0.0479891174	-0.0605935115	-0.1716222323	0.1407430776	-0.0286943081	0.0174380619	-0.0352260111	0.0004676843	-0.0352789164	-0.1204953341	0.1495511674	0.1100697844	-0.0139156057	0.1660445797	-0.0739422272	-0.2049239339	-0.1091100518	0.3875088561	-0.2746399249	-0.2488975509	-0.1508021328	0.3302624025	0.0543651999	0.1606283206	0.0078820068	0.1855013324	0.1382846292	0.3234640287	0.09816767	0.0740200352	0.0933977212	0.0768704595	-0.0487348483	0.0358879772	0.0345319069	0.0042946916	-0.3168975041	-0.1778287865	-0.1413705042	-0.2311720259	-0.127412042	-0.2057037272	0.3239984136	0.1720520149	-0.1419634065	0.0125189429	0.0081357708	0.2151342872	-0.3772942552	-0.2313752123	-0.1508604909	-0.1195025095	-0.0477612642	0.2389562871	0.0847971171	0.105426491	-0.0370171756	0.0821673064	0.1403244434	0.0571122585	0.0851211787	-0.016850859	-0.1073422654	-0.0540470180330743	-0.0606697472843364	0.0029210801582674	0.0036808182355452	0.0838614807153561	0.0682471125720382	0.007032747947772	0.0046576683744204	0.4213595465690076	0.3450019403777844	0.1775438674848397	0.1190263388644363	-0.001734979175406	-0.001538578094504	2.3672225528875597e-06	3.010152739092484e-06	1.8297325333982428e-05	-0.0002202847265193	3.347921143775952e-10	4.852536073769053e-08	-0.0020719853032244	-0.0012380087257568	1.5326656050499762e-06	4.2931230967779095e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.855612215109	8.454319471653776	71.47551772878417	844295.6360992027	817.5491333770752	6.43330238342287	668386.5854856068	41.38737955655438	893.1089272012516	5.476806889748104	29.995413707592306	797643.5558465705	886.197696964421	626.8490018069406	1.991406	36.959106	0.5736790516558227	0.375544453229566	-0.0549623161	0.0738047715	-0.0898846319	0.0808961148	-0.10163834	-0.0608557429	0.1169019535	-0.0688077531	0.11699873	-0.000693918	-0.1020500142	-0.1375097867	-0.0924382968	0.0812519087	-0.0533099473	-0.0798969463	-0.1525700557	0.0706213772	0.004191986	-0.0175202643	0.0435001555	0.0099995466	-0.0034133857	0.1421424618	-0.1850101569	-0.1346552212	-0.2018992052	-0.0471639175	-0.0611574587	0.0114088138	-0.0319062485	0.0571631185	0.071015852	-0.1002432444	-0.0287976912	0.0270273557	-0.0867374444	-0.0877180511	-0.0092178108	-0.0513649879	0.22301664	-0.0595580775	0.0283172605	0.0213301459	-0.1205070628	0.0238681633	-0.046236097	-0.0922992973	0.198598504	0.0593832134	-0.1938271003	0.0192101805	-0.0156643638	-0.0732177485	0.1013398035	-0.1455854419	-0.0516631345	0.123195826	0.034298289	-0.0963589893	-0.0215656511	-0.0871092131	0.1685459923	0.0618820489	-0.0690337283	-0.0238007277	0.0168035712	0.0144168732	-0.0219092763	0.0778492834	-0.1076436192	0.0913690086	0.1010690892	0.0593274718	0.132073992	-0.0347931404	-0.0373562012	-0.0442200621	0.0630794031	0.1311806892	0.160568026	-0.1612202662	0.0825512202	-0.0235265052	-0.1126387502	-0.0238259603027444	0.0302210577303299	0.0005676763843479	0.0009133123303399	0.0128492686098127	-0.0710122121055434	0.0001651037038071	0.0050427342681226	0.0743240790180692	-0.3470354675509384	0.0055240687218841	0.1204336157382984	-0.0010712402529203	0.0006637389224857	4.405493572224783e-07	1.147555679476748e-06	0.0006229460705045	0.0006046487451705	3.880618067569975e-07	3.656001050362815e-07	-0.0008321666855004	0.001239818617724	1.5371502048550504e-06	6.925013924567217e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
917.5784960982392	-1.27711611686982	1.6310255759686476	841950.2965019062	820.6999796549479	3.150846277872688	673548.456605632	9.927832266784172	891.5816356425382	-1.5272915587133866	2.332619505317166	794917.8130150238	883.3200706086785	636.0334834619821	1.224008	22.71674	0.0464340955434098	0.0265986465338106	-0.093034042	-0.137156339	-0.0310990149	0.000754529	-0.024127702	0.0096371644	0.0203139563	0.1629409878	-0.0482961045	-0.0209921319	-0.0229497369	-0.0614267568	0.110621047	-0.0211543583	-0.0549864311	0.0666255368	-0.0767675132	-0.0014960252	0.1788482563	0.0930903627	0.1036617891	0.0922515978	0.0305732691	-0.0839222146	0.0291887603	-0.0751349092	0.1144730275	-0.2041915513	-0.1962187461	-0.0100301361	-0.0028633452	0.1301710884	0.1222756539	8.92e-06	-0.0012835269	-0.0176324617	0.0609275537	0.1180558777	-0.0100257571	0.0133023695	-0.0092563327	-0.0681689988	-0.1302229619	0.0865791539	-0.0233250457	-0.0919907991	-0.1428892648	-0.1008971936	-0.0743543092	-0.0810869481	-0.0152612763	0.0592143958	-0.0079791598	0.0885503469	-0.2258318999	-0.0355302793	0.1884606884	-0.0541055273	0.0876866475	-0.0446904714	0.1112605676	-0.0490896645	-0.1141084754	0.0547464623	-0.0616868495	-0.0110681481	0.0900529832	0.0665625129	-0.1372784456	-0.0033775664	-0.0607156655	0.0752923549	-0.0367448727	0.0678705365	-0.1036892768	0.1030481987	-0.0341965948	-0.0262780767	-0.0608269584	0.1496795865	-0.0084982097	0.0571019766	0.0799246852	-0.0301376669	-0.1172407796	-0.023934339751193	-0.0001083794484485	0.0005728526193255	1.1746104846022725e-08	0.0096220056538243	-0.0032272629559884	9.258299280222678e-05	1.0415226187094991e-05	0.0555742680698614	-0.0187498109482078	0.0030884992715008	0.0003515554105935	-0.0008878358270968	0.0001834044258234	3.3637183411647683e-08	7.88252455876659e-07	0.0005262777018293	-9.666836867520002e-05	2.769682194427296e-07	9.344773502324392e-09	-0.0006252666361838	0.0002069000493166	4.2807630407211536e-08	3.909583663246045e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.107583632053	-0.4709124661861779	0.2217585508095481	841086.319955423	819.7872315216065	-0.912748133341438	672051.10496586	0.8331091549182795	893.1892418686225	1.6076062260842718	2.584397778144915	797787.0217898446	884.3333513074979	633.5968079557941	1.367415	25.378256	0.3912559821264078	0.2357548521497118	-0.0075243081	0.0527241441	0.1987522475	0.1189502211	0.0625637606	0.0189565914	0.1118933469	-0.146452242	-0.1531303736	-0.0840103267	0.1099732342	0.153916718	-0.1172362748	0.1036059379	0.1252736751	0.0087773117	-0.0127478246	0.0719305018	0.0669379363	-0.0386400922	-0.1062959276	0.0610360849	-0.2076259027	-0.1303223909	0.147270492	-0.169414426	-0.0805076003	0.0112711071	-0.0639457685	0.152123645	-0.0069000439	-0.145015992	0.0919489673	-0.1465046961	-0.127877661	0.0359995145	0.0437935017	-0.1190201481	0.1191799193	0.119184025	0.0156044462	0.0133360512	0.0192581563	0.0369579419	-0.0095292361	-0.0778824406	0.1854919971	-0.0373729469	0.1289419598	-0.2091005872	-0.0116553609	0.0455075748	-0.2331485209	-0.0727194148	0.0039722164	0.0153304499	-0.0814781664	-0.2293450432	-0.1479176178	-0.0267490549	-0.0290875793	-0.042090987	-0.0549089563	-0.1453718162	-0.0881199569	-0.0198287182	-0.0216427172	-0.1099884444	-0.0392771609	0.0310202896	0.066961363	0.104091833	-0.0049303694	0.0315001376	0.0363991213	-0.0381312266	0.0815396271	-0.0010184678	-0.1113050674	-0.1324932867	-0.0719037195	-0.0477191556	0.0772433738	-0.0366662233	-0.1211199807	-0.0399631859904587	-0.0160288462392657	0.0015970562345079	0.000256923911762	0.0716592147511789	0.0620372090973545	0.0051350430587555	0.0038486153125888	0.2300706303354189	0.1744963622655575	0.0529324949429369	0.0304489804439126	-0.0027560774839511	-0.0018682416568543	3.490326888405701e-06	7.595963097542226e-06	-0.0001818668248101	-0.0007081445266394	3.3075541966507607e-08	5.014686706093399e-07	-0.0008227517431747	-0.0001974851069909	3.900036748320724e-08	6.769204308970075e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
