global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
898.3855965253553	1.3800781148532906	1.9046156030970125	807096.6800442184	894.2393392905211	2.8636627197265625	8.200564172351733	799663.9959347477	848.1818109033592	-0.2624850330124673	719412.3843473018	0.068898392555556	846.9169839475553	688.9251305289325	1.31077	19.521679	0.068443268790905	0.0432497429241646	0.0052265955	-0.0235130051	-0.0498599253	0.0749494109	0.1430531878	0.0697646046	0.0122386561	-0.0334587607	-0.0240055004	-0.0364792456	0.1003878612	0.1710008054	0.0305168012	-0.024657196	-0.043398354	0.0177398216	0.1273824377	0.131077534	-0.0294493371	0.1320332236	0.0365821063	0.1431707828	0.0965955612	0.0916380451	0.2719000868	-0.0994273665	-0.0489706554	-0.1041976732	-0.0698806904	0.1304137432	-0.0372161806	-0.0302784001	0.1276113444	-0.0011466411	0.0938730325	-0.0326606623	-0.0602828553	-0.0305706061	0.133327244	-0.027410042	-0.1062653351	0.1065148919	-0.0897241	0.1721706801	-0.01975756	0.0773252353	0.0033148257	0.0186230888	0.0291771856	-0.0424695166	0.1844485861	0.0334351126	0.1197667878	0.0858411848	-0.173031029	-0.1223474345	0.0990375287	0.0461656822	-0.1442053859	-0.1483763348	-0.0780985246	-0.0038240439	-0.0311962311	-0.144835467	0.1397033193	-0.052688122	0.1150274016	0.1755090392	0.0415951179	-0.014824671	0.0527887925	-0.0466246382	-0.0300159526	0.0376974188	-0.0414652373	0.1321216261	0.0048156204	-0.0674914973	0.0587234014	-0.1134903273	-0.1153820589	-0.1263991952	-0.0102698978	0.0113696697	-0.007520634	0.045306297	-0.0371806978	-0.1587892121	-0.1762657605	-0.0517179779	0.0155673924	0.0790253466	-0.0222383932	-0.2231162327	-0.0003111634	-0.0712925479	0.0755813609	0.1073422654	0.0494042187	-0.0251860523	0.0062021701071444	-6.75160930113999e-05	4.558422815524002e-09	3.846691403795558e-05	-0.05845631849796	-0.0305870875651095	0.0034171411723349	0.0009355699257156	0.0243827332411825	0.0292380846561996	0.000854865594363	0.0005945176803106	-0.0001359999454591	4.314500010515685e-12	1.861491034073984e-23	1.8495985164878173e-08	-6.600000692125185e-05	0.0001709999758889	4.356000913605293e-09	2.9240991754020852e-08	-4.4853456303799305e-09	1.1629328243648713e-08	2.011832542396833e-17	1.3524127539852562e-16	0.0	0.0	0.0	0.0
898.6910736272982	0.3054771019429836	0.093316259811484	807645.645817386	897.9393547742794	3.700015483758307	13.690114580051215	806295.0848524492	847.282735816986	-0.8990750863731591	717888.0344135165	0.8083360109369035	846.6156933299892	688.979764779138	1.252177	18.649042	0.056691755689021	0.0323350232865212	-0.0886986576	0.1325639193	0.0360537639	-0.0217141038	-0.035076275	0.0852724327	-0.103792035	0.0473008074	0.0320869857	-0.0081045268	0.0666407438	-0.1297303237	0.1598654442	-0.0994905508	0.121856592	0.1248511501	0.0271743097	-0.029282269	-0.1056313158	0.10437995	0.0161918759	0.062032885	-0.1256434742	-0.0038964013	0.0229233039	0.0072046547	-0.0450765354	-0.0305701383	-0.0182061129	-0.0056350155	-0.1191747547	-0.1058780359	0.0806477057	-0.1478229915	-0.0058165465	0.0293371685	-0.0809896294	0.1127179024	0.1476480118	-0.1104087814	0.0432900065	-0.0814273556	0.0961463136	-0.0598645967	-0.022816266	-0.0944772199	-0.1359246226	-0.034349326	-0.0548396665	-0.0360684215	-0.0033459553	0.0784620567	-0.0013208445	0.2166534958	0.0107823585	-0.0513074918	-0.0366029721	0.0514522575	0.0472488372	-0.0400459061	0.0997688072	0.0788648692	0.0365923475	-0.0645635869	0.026801134	-0.0563621094	0.0527217472	-0.1132433467	0.1562753804	-0.0567276912	-0.0545810273	0.0355666322	-0.0579319233	-0.1043328147	-0.0088571835	0.0499677349	-0.0727885287	-0.0388803788	-0.129302573	-0.0470829033	-0.0358922111	-0.0900213129	0.1365239833	-0.0585273369	0.056934738	-0.0116489771	0.0866166343	-0.0348240089	-0.034604651	-0.0800641759	0.0644403257	0.0145344399	0.0033366517	0.0666435111	-0.0555645344	0.0070755032	0.08297732	0.1054279714	0.0430942802	-0.0350428114	0.0127591421098713	0.0065569720027269	4.299388184454442e-05	0.0001627957073798	-0.0494086844495313	0.0090476340484286	0.0024412180990333	8.185968187428626e-05	-0.0048040672422757	-0.0291868004834582	0.0008518693224611	2.3079062068306448e-05	-0.0001359998625839	8.287520000230425e-11	6.868298775421933e-21	1.849596262283968e-08	2.011564600223892e-06	6.801157152147574e-05	4.046392140873906e-12	4.62557386082081e-09	-0.0001699998140371	-0.0001699953286914	2.8899936772648585e-08	2.8898411776920805e-08	0.0	0.0	0.0	0.0
897.5133395218262	-1.177734105472041	1.3870576231920284	805530.1946196209	899.1133108872634	1.1739561129840013	1.378172955212505	808404.7458146568	848.1008812041872	0.8181453872011843	719275.1046993189	0.6693618745985759	847.6334667714602	691.3440847055672	1.038826	15.471544	0.0784112601939644	0.0520474103442079	0.0166218957	0.0330816705	0.0149052155	-0.0755262426	-0.184162737	0.0397181288	-0.0242164755	0.0174814047	0.0218486757	-0.0549640835	-0.1168067615	-0.0974978659	0.0732202993	0.019698651	0.0685557746	0.0474097477	0.1211654498	-0.1077493693	0.1293404262	-0.1597004467	0.0006786346	-0.0155650912	-0.0064664344	0.0778421254	0.0270012991	-0.1002207664	0.0481725334	0.0364001281	-0.0865030783	-0.1088231477	-0.0006590557	0.0717136054	0.2441675598	-0.112651307	-0.0070820292	0.085648922	0.0217921664	0.1603189252	0.1101894064	-0.0028630292	-0.046945811	-0.0673652897	0.1787069529	-0.0444134137	0.0777976896	-0.0688189747	-0.0224673243	0.026146531	-0.1180087863	0.0481693809	-0.0146170079	-0.209294993	0.0192146003	-0.0290909979	0.0270522155	-0.050035544	-0.0134771101	0.0198098152	0.0029503878	-0.0432405482	0.02442135	-0.082842059	-0.0196934173	-0.0924135008	0.0514177002	-0.1749837319	-0.1092804202	-0.0940286481	0.2310828325	0.0090708259	0.016018345	-0.0642658028	-0.0064426832	-0.0363673683	0.0418501978	-0.0766043573	-0.1241804322	-0.0765197701	-0.074284477	0.1227997776	-0.1296608809	-0.0701536716	0.0378078146	-0.0225806653	0.0085518421	-0.1478884874	-0.068505807	-0.0188552379	-0.0634015438	-0.1200869151	0.0368462443	-0.0981660001	-0.0798111743	-0.0458242842	-0.1179950991	0.0701977266	0.0718911775	0.1034414224	0.0366662233	-0.0446835199	0.0238773181006308	0.0111181759907595	0.0001236138373615	0.0005701263196787	-0.0006447992188327	0.0487638852306986	4.157660326072602e-07	0.0023779165027927	0.0052245514353188	0.0100286186775945	0.0001005731925805	2.729593770029173e-05	-0.000135999762151	1.00432899979375e-10	1.0086767398267144e-20	1.8495935305128576e-08	2.000022179649008e-06	-1.1542420574883751e-08	4.000088719087969e-12	1.332274727274997e-16	1.4900766162400866e-10	0.0001699999630447	2.2203283222655062e-20	2.889998743522032e-08	0.0	0.0	0.0	0.0
896.3852491340243	-1.1280903878018762	1.2725879230509871	803506.5148650669	893.262836603018	-5.850474284245479	34.228049350617646	797918.4952560699	847.2659914541055	-0.8348897500817429	717859.6602747083	0.6970408947915552	846.4118370001551	688.5065204743835	1.236727	18.418938	0.0740659122819668	0.0505641658975551	0.1764529232	-0.1123994043	-0.0617912645	-0.0354449387	-0.0338537165	0.053696229	0.0870047041	-0.0715516506	-0.065168793	-0.1466227836	-0.1582068468	0.0187114887	-0.1291984694	0.0428607229	-0.0991340837	-0.1747881226	0.0162564414	-0.0199500906	0.0531668831	0.0365960322	0.0218328094	0.0640147987	0.0337988272	0.1106870651	-0.0547009349	0.0904220399	0.1791752467	-0.0732204628	-0.0679114083	-0.0002392142	-0.0109647583	0.122045311	-0.0496585546	-0.0207134508	-0.1101799235	-0.0192021287	0.0466147599	0.0059795073	0.1419433309	-0.0807711043	0.0412197873	-0.0469103494	0.063793273	0.0816310518	0.0276446548	0.0940118423	0.1327981461	0.0980149399	0.0602935846	0.0505464217	-0.0314931804	-0.0831575657	0.0476211745	0.0785053369	-0.0890471067	-0.0183980941	-0.1003948054	-0.0722433456	0.1642192331	0.0139634517	0.0550988066	-0.0965369306	0.0119632985	-0.0182499129	0.0375177073	0.0053442494	0.0396831688	-0.056261031	0.0530016516	0.0709794374	0.0891937835	-0.0265947217	0.1253905294	0.1317719063	-0.0731856944	-0.0276513934	0.0117455845	-0.0319923758	0.1274427306	0.1079472627	-0.0321301475	-0.077855129	0.0764234521	-0.0267878578	0.1850085817	0.0484037695	-0.004948819	-0.1215514952	-0.0503310051	-0.0122649818	-0.0184920903	-0.0156345213	0.0334147075	-0.0438028921	-0.0930988365	0.0296260574	0.0612223607	0.1013839798	0.0301376669	-0.0540487397	0.0239314143567241	5.409625609329935e-05	2.926404923311827e-09	0.0005727125931132	-0.0485793402372394	-0.0479345410184067	0.0023599522978854	0.0022977202226453	0.014901812881007	0.0096772614456882	9.364938908820328e-05	0.0002220640271405	6.999961339665764e-06	0.0001429997234906	2.0448920918406873e-08	4.899945875681532e-11	0.0001869997690344	0.0001849997468547	3.4968913618918943e-08	3.4224906336321956e-08	-6.51882493826131e-10	-8.008901554501397e-10	4.249507857569758e-19	6.414250410969489e-19	0.0	0.0	0.0	0.0
896.3264510156546	-0.0587981183697365	0.0034572187238215	803401.1067903186	897.0262312766833	3.7633946736654025	14.16313946977312	804656.0595984499	848.0427109311777	0.7767194770722199	719176.439563501	0.6032931460633427	847.3781941599402	682.8340665729529	1.308487	19.48768	0.0280934157929475	0.0169465717042239	-0.0872560656	0.0148698136	-0.1081505195	0.0597743872	0.04517473	0.1892285276	0.0103157028	-0.1145185393	0.085546528	-0.0587673089	0.1036624331	0.0617708725	0.0481341252	0.0509821591	0.0209966197	0.0821038531	-0.0206067407	0.1032700503	-0.0075502922	0.043068145	0.136073032	-0.0161256508	0.1278915879	0.0887837796	0.1694825404	-0.037577783	0.0103466184	0.0463572551	0.115526052	-0.0594215065	0.0997724221	-0.0167006108	0.0570915225	-0.1515740834	0.0105210381	-0.1314934887	0.0217326371	-0.0486415275	0.0410746929	-0.0447786794	0.0969176856	0.0373658104	-0.0862955161	0.0969713293	-0.0054624235	-0.0269784046	0.044358492	-0.0968667694	0.0267955024	-0.0541687295	0.1068822709	0.0507252577	0.2047320682	-0.0250141077	-0.0799368766	-0.1078986529	0.0418050158	-0.0609312938	-0.1284733944	0.0089006778	-0.049974431	-0.0758542913	-0.02873289	0.1019103653	0.0895274309	-0.1243892838	0.0350965025	-0.027915619	0.0702344564	-0.0618224033	0.1335801033	0.0151177069	0.0288267362	-0.053277168	-0.0345005187	0.1093047492	-0.0013437014	-0.1267716928	-0.0034720367	-0.1110261569	-0.0793787317	-0.1447356075	0.0444190101	-0.0183603549	-0.027135443	-0.0830144581	-0.0805619796	-0.0342985454	-0.105312872	-0.0244125296	0.0040124066	-0.0838863864	-0.1598957957	-0.0332379373	-0.2002657079	0.0032246012	0.0764781995	0.0992570537	0.0235265052	-0.063080731	0.0144891493679182	-0.0094422649888059	8.915636811882969e-05	0.0002099354494058	-0.0623718451790011	-0.0137925049417617	0.0038902470710332	0.0001902331925685	0.0171103296649732	0.0022085167839661	4.877546385060399e-06	0.000292763381244	2.799998922570252e-05	2.100002788603676e-05	4.4100117121432137e-10	7.839993966394572e-10	0.0002189999100157	3.2000140981300004e-05	4.796096058688469e-08	1.024009022823076e-09	-3.064583432963408e-09	-2.412700939137277e-09	9.39167161759379e-18	5.8211258217139e-18	0.0	0.0	0.0	0.0
896.3388844948607	0.0124334792061517	0.0001545914051698	803423.3958574913	893.4919703556941	-3.5342609209892544	12.491000257631812	798327.9010901005	848.2532267779468	0.2105158467691126	719533.5367391988	0.0443169217409165	847.202604076656	679.1789888417701	1.203073	17.917719	0.090018951850843	0.0452621989812542	-0.0418539791	0.0272476549	-0.0089453684	-0.1032867051	-0.121283114	0.0577982898	-0.015914006	0.0258202612	0.0442675865	0.0132765512	-0.1268386963	-0.079882461	0.0549420784	0.0556635503	0.0215820595	0.0281395357	0.0257482212	-0.121113885	-0.0701711998	-0.0109093691	-0.0111326382	0.1161556138	-0.1465843002	-0.1779746252	0.0763212351	-0.1020534794	-0.0152020423	-0.0069704815	-0.1271875857	0.0109708181	0.0742882342	-0.0737260019	0.0857246311	0.1694979241	0.0578164948	-0.1827148422	0.0024159281	-0.0133377122	-0.1538603494	-0.08548806	0.1476611801	-0.0864375335	-0.0341248031	0.0731791888	-0.0588360858	-0.035536592	0.0094685923	0.0186549091	-0.1058134032	0.0092865071	-0.1156710904	-0.0464581045	-0.0578920934	0.1802430017	0.1189470668	-0.0531675679	0.1380274967	0.2442953784	0.0316232721	7.964e-07	-0.0238816415	-0.0036665618	-0.0285705132	-0.0484080482	0.0075155768	-0.0242094437	0.1691811991	0.0270037132	-0.2055943336	0.0289671643	0.1309086197	-0.0840046235	-0.051984001	-0.0479522158	-0.0268449443	0.0365808768	-0.1113107598	-0.114048836	-0.0978154063	0.0872614856	-0.0475166102	-0.0297859202	0.1815786254	-0.0125827095	0.0921324537	-0.17328685	-0.2093153882	0.0278990844	-0.0623462039	0.2377519683	-0.0466273886	0.1541600512	0.1438660063	-0.0582688027	-0.1210814905	-0.1750120837	0.1122890143	0.0970621018	0.016850859	-0.0717238087	0.0087684235692648	-0.0057207257986534	3.272670366337858e-05	7.688525189003844e-05	-0.0278521236018178	0.0345197215771833	0.0007757407891309	0.0011916111777662	-0.0048174613674945	-0.0219277910324676	0.0004808280195635	2.320793402730198e-05	0.0001930003176333	0.0001650003284075	2.7225108374615027e-08	3.724912260655469e-08	1.983118320891819e-06	-0.0002170167916948	3.932758274656788e-12	4.7096287877507766e-08	-0.0001750002133318	-0.0001749971487483	3.062507466617551e-08	3.06240020700581e-08	0.0	0.0	0.0	0.0
896.8805946422285	0.5417101473677803	0.2934498837612223	804394.8010457974	892.6219620337853	-0.8700083219088128	0.7569144801905885	796773.9671050444	848.2165220952129	-0.0367046827338981	719471.2683552988	0.0013472337345961	847.2570058789127	688.2049192919236	1.260236	18.769068	0.1387058291427218	0.0753006510108545	0.0684211059	-0.1041714791	-0.0224857803	0.0336804238	-0.0468604085	0.1481808838	0.0761093434	-0.0628469754	-0.1220828278	-0.0151329552	-0.0822309545	-0.0061398201	-0.0071352068	0.0860819965	-0.2000427355	-0.0575708105	-0.1150552784	-0.0664694911	0.0563742604	0.0078467415	-0.1866925497	0.2960031649	-0.099722639	-0.1739433246	-0.0043337892	-0.0257469315	-0.0795863926	-0.1392272271	-0.044142397	0.0869159671	-0.0983304883	0.1918546305	0.0602329857	-0.0285942641	-0.0231758428	-0.109110418	-0.0080019326	-0.0408135231	-0.0022978109	0.1430590491	0.1336744823	0.1461568584	0.0427477251	-0.155331438	-0.0976041259	0.1155264317	0.1388686243	-0.0327120567	0.0241709743	0.1036844119	-0.1049642389	-0.0421522306	-0.1708259739	0.2088143718	-0.079037498	0.1776978049	0.3279351318	0.0981958674	0.0495747247	0.1182189758	-0.0325467026	-0.0401328523	0.0011264795	-0.0474813274	0.0882076122	0.1539842737	0.0210980848	0.0906950997	0.0042556933	-0.0106598353	-0.1004403864	0.0295142705	0.2779605661	0.0955314187	-0.0792500613	0.0083617654	-0.0163970458	-0.0560815831	0.05973146	-0.011399769	-0.0456316405	0.2464983141	0.2462668708	0.070788508	0.3039413218	-0.0085406581	-0.0996724635	0.0395204787	0.0687356391	0.0164480905	-0.0485884738	-0.0302501608	0.0810212509	0.0296988931	-0.3133874105	-0.0252634547	0.0126651515	0.0948006283	0.0101290257	-0.0799246852	-0.0002199968323424	-0.0089884204016072	8.079170131602853e-05	4.839860624069005e-08	-0.0634669815726738	-0.035614857970856	0.0040280577499461	0.0012684181082842	-0.0046079336607363	0.0002095277067582	4.390185989935056e-08	2.123305262174664e-05	-0.0009249548126808	-0.0011179551303141	1.2498236733956166e-06	8.555414055013738e-07	0.0007130583963474	0.0007110752780265	5.084522766015258e-07	5.056280510204759e-07	-0.0001261701604024	4.883005292940002e-05	1.5918909375967342e-08	2.384374069088007e-09	0.0	0.0	0.0	0.0
898.5652588395063	1.6846641972778116	2.838093457589693	807419.524393309	899.0025065495417	6.380544515756469	40.71134831754996	808205.5067823589	850.2504979471761	2.0339758519631914	722925.9092594209	4.137057766369391	849.8883425750435	684.5512424839416	1.232675	18.358595	0.1166738218664331	0.0628148551979637	0.0436590481	-0.0136598788	0.0218016526	-0.0880961771	0.0031087263	0.2011562647	0.0846023705	0.0163365288	-0.0082837104	-0.0563836782	-0.0128380612	0.0811835969	0.054688228	0.0321789646	-0.1247912779	0.1632940456	0.2145234897	0.0958690266	0.0849757898	-0.078815664	-0.0045187484	0.2003735168	0.0142821195	0.0703469195	0.0027216383	0.1201674926	-0.0395843294	0.0048664104	0.0168670894	-0.0639378361	0.0568549674	0.0767077103	0.0003917176	-0.1215066898	-0.0234580435	0.0040229736	-0.105682637	0.1561029811	0.0248143377	-0.0306889842	-0.0578941616	0.0605499683	-0.0363339755	0.0530260986	-0.2218024694	0.1111258786	0.0033505668	-0.0640759864	-0.1912854966	-0.0728068771	0.1685253155	-0.142288665	0.0942966515	0.0998300447	-0.1229075163	0.0129195036	0.0649302919	-0.0702083777	0.0804075347	-0.0774875217	0.0536206038	-0.0367686856	0.0655357554	0.0276551186	-0.0047967217	0.015657746	-0.1880143253	-0.125435224	0.0575991578	-0.0142930337	-0.1098424343	-0.062027948	0.0261519845	0.079559235	-0.0471883931	0.0714568628	0.0319347689	0.0161978998	-0.0179834571	0.0478825242	-0.2499441151	0.0944790533	-0.1318979098	0.0332235548	0.0581703897	-0.0635025693	-0.0679526672	0.1376645707	-0.0423340292	-0.1036842725	0.0269896639	-0.1190304617	-0.0581325202	0.1370272723	-0.2664939263	0.1192306571	-0.1315456305	0.0924741833	0.0033794295	-0.0876327994	-0.0022075131371792	-0.0019875163048368	3.950221061992129e-06	4.8731142508187545e-06	-0.0107228036296476	0.0527441779430262	0.0001149785176799	0.0027819483068856	-0.0186368364407201	-0.0140289027799837	0.0001968101132102	0.0003473316725181	-0.0003969999629066	0.0005279548497742	2.7873632340009805e-07	1.5760897054784176e-07	0.000409000060533	-0.0003040583358144	1.672810495159977e-07	9.245147157822245e-08	8.11507807271523e-08	0.0001262513111831	6.585449212626353e-15	1.5939393575458803e-08	0.0	0.0	0.0	0.0
896.8183416064757	-1.746917233030672	3.0517198190595387	804283.1378417893	897.0339321234287	-1.968574426113037	3.875285271146272	804669.8753808201	848.6036192145481	-1.6468787326280108	720128.1025440297	2.712209559982443	847.89075963871	687.4817919820497	1.224865	18.242281	0.1197756114745925	0.0740884858127439	-0.032993001	0.0520256452	-0.1583852819	0.0323057656	-0.0035987532	0.0890766755	-0.0390148256	-0.0645197275	0.0829045572	-0.1089166063	0.017577784	0.0822887022	0.0870504935	0.0900447551	0.0245237084	0.0353973691	0.0240717407	0.1113589553	0.0124043716	0.0204581852	0.0627860376	0.0255006491	-0.0675683052	-0.0481406898	-0.0379109637	0.0087404618	-0.182828179	0.0563994745	-0.0608234237	0.1163706951	0.020176542	0.0948463817	0.0778268997	-0.0777639372	-0.0139500021	-0.0899304084	-0.0577925066	0.0394658865	-0.0049572396	-0.1593978326	-0.1788810778	-0.1535171265	-0.1713903318	0.0230334081	-0.0257029975	-0.0497831657	0.0908638325	-0.0316777384	-0.0237849977	-0.0844797709	0.113471167	-0.011892507	0.0523961403	0.1011996624	0.019266412	0.0723164381	0.0422771645	0.0455359011	-0.0813631042	-0.0349400445	0.0859213797	-0.1668617684	-0.1400497206	0.1260447664	0.0497892355	0.0849685576	0.0700158674	-0.0316972021	0.0593387222	0.0501441359	-0.0890882577	-0.0163905499	-0.2272336886	-0.0968920384	-0.0597788434	0.0648208344	0.100328405	-0.0372561791	0.0780065181	-0.0509845635	-0.0849687259	0.0798698603	0.0662065229	0.1431718684	0.0296093349	-0.0088749288	-0.0988470242	0.1151833642	0.0044743552	0.0429664232	-0.1537035122	-0.1119970305	0.017288493	-0.0187136562	-0.021994674	-0.0806433628	0.0696981396	0.090084361	-0.0033794295	-0.0948006283	-0.0141593345445301	-0.0119518214073509	0.0001428460349532	0.0002004867547439	-0.0793482610791187	-0.0686254574494711	0.0062961465362799	0.0047094534101491	-0.0048450592599209	0.0137917771807992	0.0001902131178048	2.3474599232145264e-05	-0.0001839396370296	0.0002130603258769	4.5394702462813424e-08	3.3833790070581e-08	0.0004090270868892	2.702635619998301e-08	1.6730315780906518e-07	7.304239294483601e-16	-0.0002949626057255	-0.0002950437565062	8.700293877637677e-08	8.705081825330588e-08	0.0	0.0	0.0	0.0
897.091933894585	0.2735922881093984	0.074852740112936	804773.9378587266	893.2807409824469	-3.753191140981812	14.086443740744356	797950.4822101494	847.4135722734064	-1.1900469411416452	718109.7624731758	1.4162117221205863	846.2792630217334	676.8566544124986	1.083907	16.142946	0.0780433057906577	0.0610065021789589	-0.0906571917	0.0613205256	-0.000812785	-0.0406150965	-0.0792686854	-0.0798579155	-0.1556830802	0.0220206507	0.0165232284	0.0637039917	-0.1168052854	-0.0311388476	-0.0201381227	-0.0395847499	0.1621733666	0.0159681581	0.0398064605	-0.0499975043	0.0177426612	0.0494110512	0.0233429648	0.0609843843	-0.021295995	0.0495857477	0.1111173444	-0.0101684912	0.0802409809	0.0682594115	-0.0534109735	0.1316019005	-0.0658397328	0.1750822251	0.0764878797	0.0769759247	0.0282394326	0.1477785546	0.1490494851	-0.1069289649	-0.0912629946	-0.0933500582	-0.0170092504	-0.1959891531	0.0305606445	0.0584109631	-0.041266079	-0.1455349976	-0.0850654114	0.0499317089	-0.0122805968	0.0216536571	0.0179765104	-0.07983226	0.1019881898	0.1202584839	-0.0137564475	-0.0321630306	-0.061825349	0.0468553936	0.013066034	0.0875155651	-0.0663822558	-0.1672735433	-0.0836827823	-0.093873641	0.0123013713	0.0773149696	-0.0382631172	0.0677886859	-0.0507543781	-0.0342188554	0.1272782261	0.1542841194	-0.220533852	-0.1099673436	0.022464127	-0.0313870054	-0.0347154555	-0.0334874813	-0.0443422833	0.043498452	-0.1107385957	0.0263721269	0.0192186874	0.0964707711	0.0512516354	0.0465798486	-0.1248709586	-0.0353365063	-0.0167021736	0.0392169366	-0.078660931	-0.0293443397	0.0715172766	0.0560304645	0.0593586478	-0.1836511754	-0.0326768579	0.0876327994	-0.0101290257	-0.1013839798	-0.0142253121902768	-6.597764574669922e-05	4.353049738276938e-09	0.0002023595069108	-0.0206340095267307	0.058714251552388	0.0004257623491492	0.003447363335357	-0.0048528286083495	-7.769348428599693e-06	6.036277500498452e-11	2.3549945502015343e-05	-0.0002740000797135	-9.00604426839e-05	8.110883336420036e-09	7.507604368300437e-08	0.0004090000307146	-2.7056174600010797e-08	1.6728102512454377e-07	7.320365839862692e-16	5.604029788968692e-08	0.0002950186460233	3.1405149875648484e-15	8.703600150147413e-08	0.0	0.0	0.0	0.0
898.553249443775	1.461315549189976	2.1354431343044014	807397.9420859669	901.659435956906	8.378694974459108	70.20252947502632	812989.7384501259	847.002093189741	-0.4114790836654265	717412.5458678027	0.169315036294139	846.1176143886986	695.3373342705747	1.347847	20.073889	0.0472852368785813	0.0255627345395615	0.1257103103	-0.0911628015	-0.0058638332	0.1198888298	-0.054622726	0.029833194	-0.0670934805	-0.019312074	-0.1802101334	-0.0270766488	-0.0570098819	0.1000824735	0.0721559004	-0.0925373972	-0.0461139264	-0.1063351053	-0.0432863843	-0.0843401922	0.091902955	0.1256956489	0.05640809	0.1359103559	0.1826102611	0.0666645829	-0.0766346365	0.0241135569	-0.0895868962	0.1923896738	-0.1529448889	0.0900037179	-0.0685591029	0.0138705926	0.0693281369	0.0398025498	-0.0460716985	-0.0626171037	-0.1107030128	-0.0306297233	-0.0272732851	0.1157029	0.0251450134	0.0405525746	0.1023480901	0.1306321024	-0.0309388279	0.0692601258	-0.0364595219	0.0555793849	0.1414875588	0.128556989	0.0142506679	-0.0028703524	0.0796415563	-0.0217909415	-0.1161583837	0.0736487071	0.0081569198	0.0710606267	0.0973293338	-0.1894361801	0.0156218208	-0.0018563962	-0.204343449	0.0141934276	-0.1045577749	0.0697215844	0.0218865284	-0.1536069502	-0.0886147642	-0.1199838232	0.0623484247	0.0111876323	0.0625843409	0.1210593616	-0.0345569754	-0.1086925067	0.0062599211	0.0079296537	0.1144656051	-0.029933947	-0.0953184716	0.0677959217	0.0731478373	0.1599336156	-0.0326531945	0.0342096074	-0.0212402922	-0.0431357681	0.0112475565	0.152170372	-0.1665809937	0.0086299168	-0.0383788558	-0.0132481149	0.0555220088	-0.0518891255	0.0385371746	0.0851211787	-0.016850859	-0.1073422654	-0.0065215376363028	0.0077037745539739	5.934814237845729e-05	4.253045314171392e-05	-0.0405597775494328	-0.0199257680227021	0.0016450955548594	0.0003970362312945	-0.0048515903401948	1.2382681547004617e-06	1.533308022945286e-12	2.353792882907149e-05	-8.695803846777828e-05	0.0001870420412457	3.498472519336627e-08	7.561700454163607e-09	0.0004090086787409	8.648026300010336e-09	1.6728809928537678e-07	7.478835888567046e-17	-0.0002059823911051	-0.0002060384314029	4.242874544537438e-08	4.2451835215004496e-08	0.0	0.0	0.0	0.0
