global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
895.1794740779914	2.737271963441003	7.492657801840164	801346.2908105492	899.9827901755169	1.5381219462984743	2.3658191216850075	809969.0226121085	846.389036350928	0.619092602415094	716374.4008550525	0.3832756503650936	844.4975452610213	690.2541877447645	1.23835	18.203386	0.0572775882116144	0.0339954991564954	-0.030729127	0.084721721	-0.0108472732	-0.1616440478	0.0835767293	-0.0292979577	-0.2721617018	0.0736602285	-0.0824001987	0.0280482442	0.0928764236	0.0338115675	0.1552243832	0.0521321514	-0.0911928769	0.0499521596	-0.048816376	-0.1018719581	-0.2129614128	0.1245143759	-0.1035987477	0.0835029953	-0.0254305342	0.1158405665	0.0174715551	0.0975871273	0.0863756522	-0.0511711972	-0.0692039389	-0.0436758256	-0.0117664142	-0.2119386912	0.1037220279	0.1655276527	-0.0003833237	-0.0459734394	-0.1694012076	-0.0196393861	0.0930348472	0.0779181611	0.0304233075	-0.1414319992	-0.0525833088	0.0484211304	0.1262012707	-0.0671891721	0.052954117	0.1483879752	0.1194245075	-0.0889801829	-0.0339514996	-0.037174892	0.1347655329	-0.0516449203	-0.0417851941	-0.0078625428	0.0723022705	-0.1303146703	-0.081141563	0.1309125878	0.1690984708	0.0383337783	0.0283628135	-0.0387963736	0.1931657136	0.1142218055	-0.0733104882	0.0167343962	0.0898534483	-0.0531132622	-0.1579200115	-0.0507538769	0.1963175953	-0.0970890084	0.0012321094	-0.0096605543	-0.0122929528	0.1288290453	-0.0130008318	-0.0699640961	-0.0550226469	0.1635665328	0.0582019832	-0.0296281592	-0.0490205478	-0.0477289094	-0.0832392025	-0.0348170234	-0.1677755364	0.1257980089	0.1020310387	0.1073422654	0.0494042187	-0.0251860523	0.0086025087689165	0.0038818040245018	1.5068402484639144e-05	7.400315711928528e-05	-0.0472557167254876	-0.015389736918351	0.0022331027632395	0.000236844002416	-0.0173521041330957	-0.0281559825079682	0.000792759350989	0.0003010955178457	-0.0001109999363941	9.20001269671e-05	8.464023361962521e-09	1.2320985879494244e-08	0.0002009997346805	0.0001049997441681	4.040089334163139e-08	1.1024946275376513e-08	1.1159995094318638e-08	1.424080617684166e-09	1.2454549050521603e-16	2.028005605663716e-18	0.0	0.0	0.0	0.0	0.0	0.0
896.5086067838837	1.3291327058923343	1.7665937498726785	803727.6820375802	910.0922932229984	10.10950304748144	102.20205186703652	828267.982183896	847.8109585060081	1.421922155080097	718783.4213628762	2.0218626151076267	846.201555170991	712.2847878295274	1.269355	18.659143	0.0368252180010549	0.0189435360425266	-0.1281261896	0.1164666163	-0.153035945	0.0305735668	0.0588723446	-0.0772291823	0.0690637073	0.07032296	-0.2043021691	0.0258170086	0.0569003222	0.1691912674	0.0314164794	-0.1762396367	-0.0201215416	0.0140745495	-0.0727468852	-0.1675761989	-0.0800553005	0.0490082915	0.0998552044	0.0563870939	-0.0830171824	-0.0311204947	-0.0907659656	-0.0185695225	0.1215988758	0.0977781377	-0.0051604745	0.0931709983	-0.0066176288	-0.2020065848	0.0907568459	-0.1570839056	-0.0093491016	-0.0319493258	0.0924688239	0.0793130591	0.1641696729	0.0997448117	0.0577634669	-0.0739485155	0.2185743109	0.0488571405	0.0455384864	-0.0719637295	0.090823931	0.1352184245	-0.0090443965	0.0681287179	-0.1491524876	0.0727620696	0.0041668628	0.0975121034	0.087449506	0.1167073283	-0.0062072782	-0.0878580925	0.0625153124	-0.0512730485	-0.1444450986	-0.101027565	-0.029866181	0.0448286546	0.0242715775	0.09048219	-0.0451028839	-0.1142903239	-0.0245384979	-0.1227982221	0.0697544683	0.0076182206	0.1210698218	-0.0742901434	0.0019476068	-0.114920874	0.0288224982	-0.0164050288	0.0284763642	-0.0161006635	0.1001206324	0.0354570063	-0.280264413	-0.1466482979	-0.109920153	-0.0377567158	0.0855582418	0.0625595913	-0.0235718418	0.0046234271	-0.160865597	0.1054279714	0.0430942802	-0.0350428114	0.0047226827906285	-0.003879825978288	1.5053049621798435e-05	2.23037327408986e-05	-0.0363686398694653	0.0108870768560222	0.0013226779659548	0.0001185284424689	-0.0173452703240997	6.83380899599989e-06	4.6700945393809025e-11	0.000300858402616	1.7015531024178228e-05	0.0001280154674182	1.6387959898320254e-08	2.8952829603477176e-10	0.0001289978007732	-7.20019339073e-05	1.66404326043222e-08	5.184278486391197e-09	-0.0002410010658343	-0.0002410122258293	5.808151373326861e-08	5.808689299923897e-08	0.0	0.0	0.0	0.0	0.0	0.0
893.9535237343441	-2.555083049539576	6.528449390044458	799152.9025970505	900.7915548822682	-9.300738340730163	86.50373368272807	811425.4253472144	846.8930535795724	-0.9179049264356536	717227.8442013325	0.8425494539748426	844.3631051801403	697.4631665959269	1.310344	19.261667	0.0680830200137211	0.0370635847625643	-0.053147714	-0.0853426704	-0.0545843849	-0.0204683628	0.0301182546	-0.0226321155	0.0908875563	-0.1032899797	-0.0462930114	-0.1481556268	-0.0002345107	0.129209127	-0.0287914521	-0.0345429126	0.145648193	-0.0859128668	-0.0114497537	0.1322476918	-0.0013259789	-0.0599733686	0.2190578284	-0.0038043268	0.0702758225	-0.0762643286	0.11037525	0.1553083064	-0.0067599011	-0.1526052902	-0.1049088958	0.0974642816	-0.0224016786	-0.0666269485	0.0304909848	0.0261971356	0.1520585359	-0.1225997053	0.1118926901	0.0441998191	0.0708782181	0.057892397	0.0150367089	-0.0364593414	0.1223690374	-0.0865591527	-0.1055484274	-0.0132767131	-0.0477436209	-0.109742237	0.0096247781	0.2249426767	-0.0057333689	0.0963180712	-0.0976771992	0.1725653859	0.0037947566	-0.0727859632	0.0627982424	-0.0317003068	-0.1395216578	0.0261629745	0.0778569197	-0.0820006069	-0.1435824478	-0.0410762723	0.1131733723	0.1245197287	0.1459097588	0.0362539266	-0.0698192002	-0.04560426	0.1644909486	0.1391487378	-0.072170505	0.0093358174	-0.0224269263	-0.0344083695	0.0073379007	0.2068591274	-0.118911552	-0.1889007697	-0.0512487124	0.1816478732	0.044425554	-0.0707493102	0.2363640944	-0.1067822473	-0.1646604773	-0.1457961728	0.2547775726	-0.0785999336	-0.0966775208	0.1034414224	0.0366662233	-0.0446835199	0.004740682397994	1.799960736550022e-05	3.2398586531216976e-10	2.2474069598650145e-05	-0.0298734443907875	0.0064951954786778	0.0008924226797694	4.218756430623655e-05	0.0107741211147356	0.0281193914388353	0.0007907001748904	0.0001160816857949	-0.0002330000269066	-0.0002500155579307	6.250777920743831e-08	5.428901253847632e-08	-4.899996059193335e-05	-0.0001779977613651	2.400996138011021e-09	3.168320305099896e-08	-5.715353360122733e-09	0.0002409953504809	3.2665264031066215e-17	5.8078758953431054e-08	0.0	0.0	0.0	0.0	0.0	0.0
896.0413508363064	2.0878271019622616	4.359022007688136	802890.1024085527	905.2632716962486	4.471716813980379	19.996251264434832	819501.591082196	846.8453110748136	-0.047742504758844	717146.9808893978	0.0022793467606482	844.6163608109429	701.4531243436381	1.254248	18.437075	0.1947207299323029	0.1022469882213013	-0.0773000609	-0.0826904378	0.1056232281	-0.0458005679	0.1349185054	0.0036854423	-0.0659573783	-0.1534128299	0.056036791	0.0012264775	0.0600411108	0.1115505188	0.0020645708	0.2387733833	0.0681838084	-0.0896458564	0.0416921594	0.023669911	0.1066300516	-0.0147280545	0.2786667357	-0.0840343217	0.3114195067	0.1310038059	-0.1373448162	0.0985183518	-0.0003974625	-0.0592067068	0.0283934699	-0.0558002049	0.2553000534	-0.1650166517	0.0368508138	0.1276631916	0.0164785807	-0.020031159	0.0834063304	0.1385254929	-0.0350269713	0.0397255401	-0.0285218417	-0.0987220028	-0.0967094497	-0.2180530232	0.0039904489	-0.0212298452	-0.0798472604	-0.0363669702	-0.1403222859	0.1960749662	-0.0274868952	-0.001926715	-0.1947433547	0.0425876035	-0.3336611672	0.099631956	-0.0710985425	-0.3544039234	-0.1263987112	-0.1292825575	-0.0241294808	0.0816610367	-0.0596496322	0.2601318381	0.1706747282	-0.1107104697	0.0187718785	0.1358295719	0.0774550929	-0.1582737503	0.1637431678	0.0459771752	-0.1922319199	-0.0494131455	-0.3135453284	-0.1496621627	0.1164048043	0.0930530817	-0.1856548594	-0.2961497198	-0.1340442747	0.3608904292	0.2848305749	-0.0783190968	-0.0152029611	0.11825516	0.0831568269	0.1767510615	0.1013709794	-0.0736448834	-0.0665617869	0.1013839798	0.0301376669	-0.0540487397	0.0229463965656862	0.0182057141676921	0.0003314480283557	0.0005265371153497	-0.0858723685805102	-0.0559989241897227	0.0073740636856269	0.0031358795104063	-0.0651939666236813	-0.0759680877384169	0.0057711503546318	0.0042502532841296	8.695703596551578e-05	0.0003199570628721	1.0237252208175105e-07	7.561526103908005e-09	-0.0002090178759224	-0.0001600179153304	4.36884724551118e-08	2.5605733226708397e-08	-0.0004109908138802	-0.0004109850985268	1.689134490939092e-07	1.689087512111163e-07	0.0	0.0	0.0	0.0	0.0	0.0
895.2510829975774	-0.790267838728937	0.6245232569293052	801474.5016083353	905.9745922939034	0.7113205976547761	0.5059769926479478	820789.9618821044	847.5830432562659	0.7377321814523157	718397.0152155531	0.5442487715503924	845.6211642258459	716.8901366862568	1.383002	20.329716	0.160008563163713	0.0796883704099744	-0.1172726795	-0.0413926968	-0.0801992774	0.1616312049	0.1701926133	0.0378930491	0.0751225206	-0.0117746427	-0.1143677307	0.1090313389	-0.009704035	0.1598795893	-0.0701578111	0.0453328965	0.0517158606	0.035599689	0.0063676173	-0.1094867189	-0.0535986557	0.0409559214	-0.1091280344	0.0353638402	0.0019017145	-0.0921739226	-0.0493330204	-0.0525410401	0.025169602	0.0254098587	0.0585792904	0.0014132988	-0.1225786144	0.0541367767	-0.1171993967	-0.1240445245	-0.0964043427	0.1554837485	-0.0261852842	0.0471688117	0.021426835	0.0601610433	0.1188169517	-0.0135016116	0.1034091853	-0.1366019372	0.0189386664	0.0015320714	0.0057452269	0.1266812144	0.0792886942	-0.1516634448	-0.0062119345	-0.0421178603	0.0306461784	0.023843182	0.1045942444	0.02125873	-0.0092871293	0.0669476978	0.0472175378	0.0340215561	-0.0707252842	-0.058407714	0.0049414063	-0.0007406809	-0.0521043413	-0.1526438524	0.0787248301	-0.0233805436	0.0270674905	-0.1066174539	0.1140638125	0.0275637968	-0.0909375524	-0.2222528854	-0.0755685687	-0.0764600546	0.0342846783	-0.0907913694	0.102773731	-0.1825204996	0.2070999734	-0.0663494314	-0.1714326434	0.0960295224	-0.0459602229	0.0662085402	0.2643296287	-0.0756116406	-0.0418760073	-0.0032733624	-0.0023796641	0.0992570537	0.0235265052	-0.063080731	0.0101938464434994	-0.0127525501221868	0.0001626275346188	0.0001039145053136	-0.0219759049259238	0.0638964636545864	0.0004829403973132	0.0040827580675618	-0.0220910754507457	0.0431028911729355	0.0018578592274659	0.0004880156145705	0.0006789794148619	0.0005920223788963	3.504904971141339e-07	4.6101304580620803e-07	-0.0002090671388674	-4.9262945000014666e-08	4.3709068554200727e-08	2.4268377500744695e-15	-0.0001979292914415	0.0002130615224387	3.917600441053425e-08	4.5395212343896666e-08	0.0	0.0	0.0	0.0	0.0	0.0
891.2199304665044	-4.031152531073076	16.250190728776865	794272.9644607209	901.3633377172386	-4.611254576664805	21.263668770812117	812455.8665807607	846.0429377057226	-1.5401055505433303	715788.6524417292	2.371925106814375	843.7607677352436	689.0178735463339	1.295047	19.036812	0.0581562692218479	0.0366893195144138	0.0719520467	0.0086857728	-0.0265248272	0.2009185292	0.0525983234	0.1381602089	0.099866645	0.0679264813	0.011328998	0.0625919442	0.1276243954	0.0387553433	-0.1746822437	0.0088762733	0.0532390259	0.1083727398	0.0669136791	-0.0370077473	-0.005036935	0.0282092534	-0.0222927106	-0.0788849347	0.0021115859	0.0416508305	-0.1278107207	0.0413787491	-0.1071224825	0.0643266832	0.0039162384	0.1980536527	0.0736072825	0.0417155107	-0.0177817978	0.1210604555	-0.0952128332	0.0759067821	0.1461354658	-0.0298306036	-0.0261626825	-0.0462580005	-0.2025602735	0.1508571164	0.0661625336	-0.0982657929	-0.0239824048	0.078570023	0.0398977897	0.0434357777	-0.0046041358	-0.0891240029	-0.1018548239	-0.1313998317	-0.0047248028	0.1130114401	-0.0346478554	0.0105107752	0.0476633525	-0.1038341854	-0.0590996974	-0.0721361145	0.0819665882	-0.0585982939	-0.0085634102	-0.0069065679	0.1879284564	-0.0882916874	0.0129955718	-0.1051635641	0.0030600284	0.078288188	0.0151978357	-0.0072945955	-0.1193322097	-0.1615531725	-0.0301171841	0.0015315436	-0.022396275	0.076562104	0.0550020836	-0.1033044664	-0.0222957224	0.0079882226	-0.037940196	0.0161317491	0.0632622132	-0.0981898692	-0.0785998085	0.0364484537	-0.053630564	0.0107610602	0.0706468377	0.0970621018	0.016850859	-0.0717238087	0.009819365264363	-0.0003744811791363	1.402361535273882e-07	9.641993419497866e-05	-0.022101426264129	-0.0001255213382051	0.0004884730429087	1.575560634482418e-08	-0.000278214306661	0.0218128611440847	0.0004758009112911	7.740320043086097e-08	0.0002230013750353	-0.0004559780398265	2.0791597280410839e-07	4.9729613267634534e-08	-0.0002599989307283	-5.0931791860899976e-05	6.759944397985933e-08	2.594047422162037e-09	1.2028988079432158e-05	0.0002099582795209	1.4469655421512095e-10	4.4082479139389894e-08	0.0	0.0	0.0	0.0	0.0	0.0
891.9833311130554	0.7634006465510765	0.5827805471546017	795634.2629835428	903.7347756161053	2.371437898866702	5.623717708181319	816736.5446578921	846.0712885048183	0.0283507990957332	715836.6252322035	0.0008037678093666	844.2546190520063	689.6484094129104	1.206165	17.730267	0.0449188780388595	0.0210234797117392	0.0961639485	-0.0613339735	0.0825841637	-0.0108435395	0.0918030442	0.126520114	0.0542998069	-0.0417235521	0.1038969232	-0.0576943069	0.0458578353	0.0133394589	-0.0617585456	0.01937921	0.0083784235	-0.0024844279	-0.0753778895	0.2430828827	-0.0088310522	0.0761690928	0.1219478197	0.1140717843	-0.0336906036	-0.1002032055	-0.0205523226	-0.0854864694	-0.0572824131	0.0081661399	-0.0816896434	-0.013047709	0.1161785347	-0.0368085033	-0.0041219911	-0.1287742826	-0.0458030501	0.065302246	0.0186495082	-0.0113412414	-0.0589570605	0.006866848	-0.0284221448	0.0705382396	0.0184869148	-0.0398719468	0.041156461	-0.0124586401	-0.0045906694	-0.2392935374	0.0395377548	0.020815478	-0.0204573296	0.1274309486	0.0048573066	0.0002940254	0.0582095143	0.0363664039	0.0622001643	-0.0753877652	-0.1557521194	0.0114030968	-0.0072459099	-0.0051825836	-0.0797881378	-0.0968454512	-0.0654897815	-0.0044506618	-0.0558041427	0.0719073198	-0.08565592	0.1251271816	0.0573151836	0.1201501096	-0.0926767082	0.04100331	-0.0708005653	-0.0510671603	0.0971193219	0.0384064177	-0.0522440333	-0.0380921103	-0.0016004272	-0.0604833383	-0.0578712208	-0.0515232278	0.0159235695	-0.1763999148	0.0563381371	0.0790987935	0.0295831216	0.0604936018	-0.0089171178	0.0948006283	0.0101290257	-0.0799246852	0.0229492263955108	0.0131298611311478	0.0001723932533232	0.0005266669921524	-0.0109824311915502	0.0111189950725788	0.0001206137948771	0.000123632051424	0.0065408432930382	0.0068190575996992	4.649954654801541e-05	4.27826309840828e-05	0.0004490011263364	0.000225999751301	5.1075887588159046e-08	2.0160201145135585e-07	-0.000208997323847	5.10016068813e-05	4.367988137520779e-08	2.601163904474667e-09	1.2046914605707534e-05	1.79265262753765e-08	1.4512815151720948e-10	3.2136034430176397e-16	0.0	0.0	0.0	0.0	0.0	0.0
892.1627307627771	0.1793996497216312	0.0321842343202439	795954.3381620954	899.0435803164343	-4.691195299670994	22.00731333965523	808279.3593081927	845.2647354358344	-0.8065530689839306	714472.4729714111	0.6505278530873971	843.133461751994	682.4172800769188	1.218571	17.91264	0.0856144574832054	0.0608405383092281	0.0760294832	0.0675137474	0.0188856271	-0.060969787	0.0998186121	0.0795219693	-0.1614841434	0.0257701143	0.0071564169	0.0568225243	-0.0528561757	-0.0635161826	0.0422912563	0.0752918862	-0.1019746751	0.0404358943	-0.1287448368	-0.0547831892	-0.1001665845	-0.0254965113	-0.08467666	0.0509553371	0.0099813261	0.0102062003	-0.0611999078	0.0942575439	-0.0358339987	0.0117647059	0.0137188547	-0.0785283186	-0.0715381788	-0.0043496385	-0.0053877011	0.0376986584	0.0310406875	0.124876619	0.0030478046	0.0135056039	0.0373637616	0.0830736632	-0.0273118106	-0.0156287847	-0.1191599017	0.0207311708	0.1100843719	-0.0879130766	0.0527211107	0.0416162274	0.1150156762	-0.0069064423	0.0973466408	-0.0697301199	0.0627426237	0.0257653781	-0.0018298594	-0.0312849266	0.0025662086	-0.0934563341	0.1536673435	0.0663187664	0.0484952706	-0.0946654663	-0.062605745	-0.0484975258	-0.0689578668	-0.0808729496	0.0107958534	-0.0061983971	0.1086169758	0.0396236675	-0.0284992342	-0.0024907987	0.0283224083	-0.1005058632	-0.1834045439	-0.0203802773	0.0691041402	0.0536465596	0.0198573452	-0.1044301623	0.0257861997	-0.2011171477	0.0310263584	0.0670148397	0.0327231961	-0.0535297221	-0.0250232388	-0.0204358467	0.0250338346	-0.0560563671	0.0175912941	0.0924741833	0.0033794295	-0.0876327994	0.0063764571037836	-0.0165727692917272	0.0002746566819968	4.065920519639234e-05	-0.0694123797022285	-0.0584299485106782	0.0048180784559263	0.0034140588829605	0.0065521042632212	1.1260970182999826e-05	1.2680944946241114e-10	4.293007027612142e-05	0.0002890014970708	-0.0001599996292656	2.5599881365129443e-08	8.352186530916362e-08	-0.0002609980629559	-5.200073910890002e-05	6.811998886673194e-08	2.7040768678718843e-09	1.2037708767869436e-05	-9.205837838098182e-09	1.449064323800407e-10	8.474745030136016e-17	0.0	0.0	0.0	0.0	0.0	0.0
893.0293572667192	0.8666265039421432	0.7510414973349816	797501.4329402096	905.4627815781124	6.419201261678154	41.2061448379304	819862.8488231725	845.9458887090537	0.6811532732193655	715624.4466237507	0.4639697816174555	843.7924919652346	680.6382610639478	1.206739	17.738701	0.0779658370157105	0.054494788389469	0.0709020076	0.0895921564	-0.1604052805	-0.0303879131	-0.0100289769	0.0232847873	0.0705326756	0.1201199329	-0.150900532	-0.021255699	-0.0222126672	-0.0005148521	-0.0059419102	-0.1533421214	-0.0102500165	0.0162798525	-0.0874091075	-0.0808478095	-0.0588980407	-0.0525778838	0.026414666	-0.0052544219	-0.098447442	0.0670788196	0.037733267	-0.0805571766	0.0069667623	-0.0366619245	-0.0980628125	0.0111348333	0.0950662018	-0.1854647791	0.0719688532	-0.0902552112	0.1001317375	-0.0371109249	-0.021443958	0.0709138832	-0.1472161224	0.0309230433	0.1028371873	0.0342863198	0.1029338112	0.100321921	0.0077274182	-0.0972540943	0.0771288118	0.0971619127	0.0372410028	0.0100362374	-0.0604629823	0.0035119762	-0.0639701843	-0.1295981564	0.0366176044	0.012874992	0.0121746108	0.0309587177	0.0095073308	-0.0845710256	-0.0626337753	0.0194201559	-0.1143600016	-0.0963321703	-0.057040832	0.1621919021	0.0614739376	-0.1146984931	-0.0619030692	0.0141768921	0.06945943	0.0639362365	0.1055762475	-0.0837965669	-0.0645734767	0.021019813	0.1166939006	0.0038523356	0.0068136636	-0.0125322817	0.0355952453	-0.1714211425	0.0019498531	-0.128931458	0.0036434438	-0.1686423402	-0.0116085831	0.0399926108	-0.0485259365	-0.0277847464	0.0415574947	0.090084361	-0.0033794295	-0.0948006283	0.0003740414856423	-0.0060024156181413	3.602899325290661e-05	1.3990703298149894e-07	-0.0175526519521156	0.0518597277501129	0.0003080955905521	0.0026894313623158	-0.0086509583285732	-0.0152030625917944	0.00023113311217	7.483908000271002e-05	0.000243000859453	-4.600063761779998e-05	2.116058661244155e-09	5.904941769489666e-08	-0.0002089984152164	5.1999647739500005e-05	4.3680337562966747e-08	2.7039633650320882e-09	1.2025373011930176e-05	-1.2335755939260512e-08	1.4460959607605862e-10	1.52170874593001e-16	0.0	0.0	0.0	0.0	0.0	0.0
894.8475176406558	1.818160373936621	3.3057071453533533	800752.0798276438	907.5030997695436	2.040318191431197	4.162898322285072	823561.8760913302	847.1425853128966	1.1966966038428382	717650.5598506182	1.4320827616489826	844.5943796321253	692.3745254828536	1.359289	19.981142	0.0323162218743458	0.0194106498275023	-0.0064696982	-0.1693291931	-0.0851625896	-0.0260585739	-0.0019709426	-0.0544025994	0.0818246247	-0.1072481764	-0.0138364427	-0.1350339626	0.0648363099	0.0896202846	-0.0112475528	0.0276918428	0.1375173703	-0.0987699134	0.0994373733	0.0981805181	-0.0343594709	-0.1138894437	0.0356574188	-0.0286389018	-0.0382549175	-0.0101672599	0.0669479062	0.0490690779	0.0429787701	0.1134771031	0.0334125549	-0.2095142464	-0.0134508693	0.0134143038	0.0469503809	0.1055317604	-0.0641301057	0.2691013681	-0.0192851624	0.0174978325	0.0855411622	-0.0167066798	-0.0337442711	-0.0557807875	0.0360662187	-0.0879276522	-0.1225005331	0.0253502197	-0.1189784085	-0.0342270125	0.0439976912	0.1594165358	-0.0186086353	-0.0844669011	-0.0105029488	-0.0598451218	0.0623564987	-0.1067424311	0.0244649589	0.0529408688	-0.0052978986	0.040004359	-0.074484223	0.0987965803	-0.0990392075	0.1404196718	-0.0646742071	-0.0993181127	-0.2055772312	0.1019636174	-0.0513270926	-0.0115014812	0.0673866874	0.1380871407	-0.0464647559	-0.0560576744	-0.0016989564	0.1008099077	0.0891521627	0.0162447598	-0.0711963031	-0.0063228861	-0.0213636211	-0.2238723163	0.0672864504	0.0746882268	-0.0337697377	-0.0907011208	0.0609882659	-0.0200081061	0.0345613325	-0.0314721776	0.0401416849	0.0876327994	-0.0101290257	-0.1013839798	0.0022472347854005	0.0018731932997582	3.508853138259014e-06	5.050064180714032e-06	-0.0296474012207568	-0.0120947492686411	0.0008789683991445	0.0001462829598712	0.0064969601910576	0.0151479185196308	0.0002294594354773	4.22104917241872e-05	0.0003070009264209	6.400006696789999e-05	4.096008571895683e-09	9.424956882329085e-08	-0.0002089979597157	4.555007000110831e-10	4.368014716532536e-08	2.0748088771058677e-19	1.203206626964256e-05	6.693257712385068e-09	1.4477061871707022e-10	4.4799698804402185e-17	0.0	0.0	0.0	0.0	0.0	0.0
894.4530113795528	-0.3945062611030607	0.1556351900495163	800046.1895659504	908.8490680281524	1.3459682586087638	1.811630553182308	826006.6284556411	846.9677544763246	-0.1748308365720277	717354.3771226676	0.030565821416475	845.0210915185643	698.9307549036341	1.126239	16.555374	0.0503225992153965	0.0224873002471552	0.0285543069	-0.0922780017	0.0523087586	0.0833110996	0.0074325391	0.0074897313	-0.0093404026	-0.0721390483	0.0835477818	0.09217847	0.0524743201	0.0612274678	-0.0681362558	0.1154035329	-0.0237838362	0.0200755952	0.0648935984	-0.0124121019	-0.0403298457	0.087539073	0.0877370571	0.0597221648	-0.0323273953	0.0169964966	0.2020309144	-0.0604904782	0.0419949398	0.0948866022	0.0254604864	-0.033323403	-0.0738072385	0.1270044853	-0.0569264867	-0.0875310001	0.0820654288	0.0179653772	0.150512057	0.0264871843	0.0254293676	0.1954130521	-0.1117939248	0.0159194676	-0.0301493464	-0.137504359	0.0302016698	0.0740991711	-0.0412454465	0.0730635721	0.0511101468	0.0674114099	-0.0186420117	0.1246573349	0.1830499984	-0.0178502196	0.0341295927	-0.0514464816	-0.0526816082	0.0807269358	-0.0095142125	0.0515728192	-0.1276836743	0.0417892207	-0.0783475517	-0.0128007599	-0.166527248	-0.012413784	0.0143691367	0.0689253198	0.0383242494	0.0381059994	-0.0304345773	0.0087296872	-0.099451945	-0.0708794427	-0.0192067232	0.0919242229	-0.0005950857	0.0406235119	0.1257258244	-0.0807552103	0.0074387894	-0.1902737437	0.0186649517	-0.0627958806	-0.048933677	-0.1422677268	0.0426005377	0.1738372226	0.0246615483	-0.0247430878	-0.0083241209	0.0851211787	-0.016850859	-0.1073422654	0.0095355038434945	0.007288269058094	5.31188658631704e-05	9.09258335492984e-05	-0.0353654615198735	-0.0057180602991167	0.0012507158685136	3.269621358433457e-05	-0.0086177114790331	-0.0151146716700907	0.0002284532996946	7.426495113585885e-05	8.29999375864822e-05	-0.0002240009888344	5.0176442998796966e-08	6.888989639359941e-09	1.100049276070436e-05	0.0002199984524764	1.2101084097830902e-10	4.8399319092012754e-08	1.1999543818561709e-05	-3.252245108085218e-08	1.439890518535825e-10	1.057709824306423e-15	0.0	0.0	0.0	0.0	0.0	0.0
