global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
887.0730868327852	-2.1521342802348045	4.63168196016178	786898.6613830461	1040.0788709565072	-0.9328643453995936	1081764.057810163	0.8702358869178125	882.7599159897558	-0.5595581863100278	0.3131053638665678	779265.0692782407	901.0962781219042	725.4120659048266	1.185547	17.774307	0.1156174048781309	0.0573359951404308	-0.1491882725	-0.0933777592	0.0729618337	0.0118846878	-0.050955041	-0.0373071896	0.0403777346	-0.0122888215	-0.0958552684	0.0074603272	-0.0163574163	-0.046109562	0.0345870741	-0.030107538	0.0642746648	0.0524407535	-0.0317864633	-0.1530024758	0.1476611878	-0.1094609221	0.1836760766	0.0157754881	-0.0521005109	0.0952433807	-0.1174458158	0.0133904368	0.0200993673	-0.0388540199	-0.1134353015	-0.0710571276	-0.0495461161	0.0488132645	-0.0792731467	0.0561415472	0.0866904585	0.0244532397	-0.0123279657	0.0264348296	0.0738377899	0.0708610437	-0.032814633	0.0019402874	0.0836943778	0.099791144	0.1906349753	-0.031413156	0.0394124006	0.129661076	0.1415631912	-0.0101486726	-0.0156400129	0.0953427638	0.1034502431	-0.0773056959	0.0160283258	-0.0364005924	0.0233882057	-0.0014492663	0.1706195447	0.000302786	-0.1053138215	-0.1092370561	0.1859287754	0.0751298224	-0.010850871	-0.1307203681	-0.0905424302	-0.1300704614	0.0949517963	-0.0301649109	0.0133286195	-0.0378572777	0.0021731189	-0.0480082474	0.058567714	-0.0117984691	0.078550961	-0.0282112073	-0.0444403361	0.0491150709	0.1034414224	0.0366662233	-0.0446835199	0.0041675342704508	0.0118595376634544	0.0001406486335908	1.7368341895381886e-05	-0.0136291075985468	-0.0394910932457292	0.0001857525739327	0.0015595464457428	0.0352662383823485	-0.0190646789666573	0.0012437075696406	0.0003634619841017	-0.0011683187264832	0.0002590862961585	1.3649686466513262e-06	6.712570885712999e-08	-0.0004839389145308	0.000179264577522	2.3419687299724895e-07	3.213578875414115e-08	0.0007507177347724	0.0004656910263653	5.635771173018034e-07	2.168681320371665e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.9428263431374	-0.1302604896477532	0.0169677951632724	786667.5772015528	1038.8652272197487	-1.2136437367585131	1079240.96032634	1.4729311197731672	882.062420977662	-0.697495012093782	0.486499291895705	778034.1145009742	900.4116012910372	713.2246799311035	1.107255	16.600512	0.1384549612058551	0.0893040983050651	-0.0972463844	0.0530110952	0.1066308288	0.0046633534	0.1022947529	0.0172653942	0.0617109255	0.0722793221	-0.0558400587	-0.0843642756	-0.0408576518	-0.0516061012	-0.0555599663	0.0136333376	0.2249292408	-0.0125220375	-0.0008309231	0.0172280903	0.0833636111	-0.1489509089	0.1651791425	0.0145628287	-0.0027843219	0.0202636889	0.0041522512	0.0685510111	0.170721252	0.2292727631	-0.076183455	-0.0290076643	0.0011840585	-0.0517089773	-0.1168240563	-0.0399433151	-0.035035496	-0.0334498027	-0.0811687159	-0.067335394	0.0329381331	0.1040945771	0.1552749457	-0.023918132	-0.0300669641	0.1318042033	0.0883549941	0.0722718003	-0.1286543229	0.0280327765	-0.0625068649	-0.1811825503	-0.0964752161	0.0752339573	0.0503730186	0.0230490477	0.0509309531	0.0804803788	0.028980861	-0.0294522266	0.1646462343	0.0731570134	-0.1296361647	-0.0805541672	0.0854630673	-0.0302346741	0.13953385	0.0040644433	-0.0741821375	0.0249947659	0.0193254863	-0.0421075219	0.0849711623	0.0602967343	0.1137799501	-0.1168685287	-0.0570672946	-0.1029500181	-0.1013074884	-0.0495327977	-0.1469055236	0.0352625307	0.1013839798	0.0301376669	-0.0540487397	-0.0071168072288116	-0.0112843414992624	0.0001273363630719	5.0648945132065046e-05	0.0708671341457005	0.0844962417442473	0.0050221507020247	0.0071396148689022	0.0411041509514689	0.0058379125691204	0.0016895512254411	3.4081223164694e-05	-0.0014151317082339	-0.0002468129817506	2.002597751648996e-06	6.091664796067134e-08	-0.0008116464350231	-0.0003277075204923	6.587699354857073e-07	1.073922189872112e-07	0.0009129265403939	0.0001622088056215	8.334348681555751e-07	2.6311696621153576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.3867964868954	0.4439701437579515	0.1971094885484561	787455.3265792747	1038.808066416595	-0.0571608031536925	1079122.198852185	0.0032673574171751	882.9590237851174	0.8966028074554515	0.8038965943369974	779616.6376835676	900.5542180833625	717.8776991549979	1.101819	16.519026	0.094862417073794	0.0519045177063843	-0.0934706707	0.0516315434	-0.0880552713	-0.0538346579	0.0970630636	-0.0345048673	0.0418253535	0.1068567995	0.0823383456	-0.0733366899	0.018018568	-0.0833344524	-0.0922261516	0.1253030752	-0.0025163401	0.0245480112	-0.0283648756	-0.0255424713	-0.1267708295	-0.0899357217	0.093680706	0.0431427876	-0.0869139751	0.0958255898	-0.0796383101	0.105753012	0.0745353058	0.017391912	-0.1577048925	-0.0554126062	-0.1225808754	0.1780575799	0.0599007377	0.001514007	0.0929491179	0.1655154708	-0.0985834065	-0.0985672246	-0.0704710585	-0.0457592222	0.0153858159	0.0010846514	0.1085400974	-0.1028957136	0.1388866649	0.0170633248	0.0134560128	0.1427867762	-0.0704123189	-0.0266958876	0.0428586889	-0.0666920025	0.0752191399	-0.0375888089	0.0203714037	-0.0019437899	0.0405073188	-0.0461048777	0.0567163085	0.0359917695	-0.2422204588	-0.0498984701	-0.1018153283	0.0573353846	0.0026942761	-0.0155807274	-0.0482306416	-0.0065604533	-0.0286099353	0.0154829848	0.0317861601	-0.0861740219	-0.006831789	-0.1719329767	-0.0045027797	-0.0354412388	-0.0206831925	0.0440277057	-0.0092007119	0.0647661206	0.0992570537	0.0235265052	-0.063080731	0.0046474647179906	0.0117642719468021	0.0001383980944383	2.1598928304967444e-05	0.0236034437031804	-0.0472636904425201	0.0005571225546492	0.0022338564342463	0.0354246298334572	-0.0056795211180117	0.0012549043988374	3.225696012994092e-05	-0.00178072531743	-0.0003655936091961	3.170982656136174e-06	1.3365868708503072e-07	-0.0007061958780245	0.0001054505569986	4.987126181387944e-07	1.1119819971314991e-08	0.0007808720352594	-0.0001320545051345	6.097611354501576e-07	1.7438392326317696e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.9915064978986	-1.3952899889967512	1.946834153394554	784980.9495864159	1039.5673406137585	0.7592741971634496	1080700.2556707622	0.5764973064782009	881.8719891680787	-1.0870346170387393	1.1816442586405584	777698.2052792639	900.4633570074692	707.4027808763966	1.081511	16.214546	0.0512767736130286	0.0287130528164479	-0.061329816	0.0655628442	-0.1018576659	-0.0131704044	0.0227229832	0.0076161599	0.0383209493	-0.0080110854	0.0235899083	0.0564189369	0.0862091294	0.0238292865	-0.0457457191	0.0758763462	-0.046385068	0.0569773005	-0.0355726681	0.0124025809	0.0917478375	-0.0717243192	0.1225986434	-0.0098830369	-0.0760513434	-0.0018915215	0.0105038924	-0.0805601305	0.2056875844	-0.0263337507	0.052315309	-0.0124956602	-0.1572609318	-0.1152781852	-0.0156158082	0.2270015673	0.0245919407	0.0918951499	0.0053382844	-0.0629011736	-0.0409475498	-0.0954087226	-0.0215227574	-0.0070674956	-0.0461447435	0.0737904013	0.0861022012	0.0532384478	-0.0616782229	0.0755117036	-0.0054387124	-0.0548113278	-0.0744842126	0.0764871412	0.0538913745	-0.0544605213	-0.0652084302	0.1285137829	0.0358014877	-0.0456941075	0.1093397422	0.0973334429	-0.1173478679	0.0702333141	-0.0305350838	0.0814646004	0.0182585475	-0.0478932746	-0.0997511077	-0.0340626945	0.0407461699	-0.0425005545	0.0653073065	0.063517578	0.068075871	-0.0363576112	0.0901774448	-0.0458933318	-0.1495508118	-0.0749521655	0.0303230374	0.0950691503	0.0970621018	0.016850859	-0.0717238087	0.0126258341355338	0.0079783694175432	6.365437856278863e-05	0.000159411687618	-8.766012936689549e-05	-0.0236911038325472	7.684298280620853e-09	0.0005612684008045	0.0355802922721153	0.0001556624386581	0.0012659571981691	2.4230794808987917e-08	-0.0016972307113309	8.349460609909987e-05	2.880592087484793e-06	6.971349247643846e-09	-0.0005678050501365	0.0001383908278879	3.224025749605133e-07	1.915202124352603e-08	0.0009480193597579	0.0001671473244985	8.987407064757788e-07	2.793822808700689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.3952427775091	-0.5962637203895156	0.3555304242527464	783924.7359330443	1039.105288575598	-0.4620520381604365	1079739.8007457769	0.2134920859682134	882.5327939671397	0.6608047990609975	0.4366629824620453	778864.1324274458	900.9142398156304	707.9051988810979	1.140396	17.097389	0.0879437575036476	0.0458703365514977	-0.0098216003	-0.0182569843	-0.0779475188	0.0546748916	-0.1255412449	-0.0243618403	-0.0127001937	0.0698793897	0.004561241	0.0822539736	0.052659935	0.0203771274	-0.04525533	0.0195749512	-0.115944615	0.1221736451	0.0518181259	-0.0821784575	0.0257487053	0.007843886	0.1045735776	0.1187316989	0.0540795015	0.0469169272	-0.1157835637	-0.087575539	-0.0558826509	0.110843932	-0.064525126	-0.0791915785	0.00064707	-0.0132586637	0.0581412799	-0.0930527535	0.038890361	-0.0217391721	0.0237992978	-0.0482149435	-0.036251008	-0.0395141874	-0.131621001	0.0322003617	0.1157024204	0.0554642479	0.0471776866	0.1056872039	-0.0419105817	0.0600163008	0.0462351776	-0.0114841633	0.0359876084	0.0063713011	0.0357010771	0.0389752594	-0.06966106	0.1243437909	0.0505941591	-0.0243714735	0.0450513623	-0.025260333	-0.1189842278	-0.0923441227	-0.0125080356	0.241798455	0.020209125	-0.0151618749	-0.032533584	0.0169337407	-0.0403083731	0.0495792759	0.0475365923	0.0957164577	0.0819526868	-0.0468394864	-0.0073683675	-0.0296957999	0.0472099543	0.0187042634	-0.0221946671	-0.0326263387	0.0948006283	0.0101290257	-0.0799246852	-0.0038699943828532	-0.016495828518387	0.000272112358508	1.497685652331532e-05	0.0273172214201338	0.0274048815495006	0.0007462305861166	0.0007510275327421	0.0587767333947653	0.02319644112265	0.0034547043885593	0.0005380748807565	-0.0020047776801992	-0.0003075469688682	4.019133547024886e-06	9.458513806007906e-08	-0.0004849240347788	8.288101535770001e-05	2.3515131950615082e-07	6.869262706723305e-09	0.0009215152177217	-2.650414203620008e-05	8.491902964926721e-07	7.02469545075068e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.8496405276544	2.45439775014529	6.024068315918262	788276.9841850852	1038.973576691191	-0.1317118844069682	1079466.0930624865	0.0173480204940345	883.1108442900197	0.5780503228800171	0.334142175781692	779884.7633026314	900.8286618279448	710.8468521623631	1.180403	17.697184	0.091438839768751	0.0514587983936206	-0.0506462621	0.0141389541	0.0456601821	0.0675805088	-0.0226051729	0.0019890061	0.0538248108	0.0359767092	-0.0553465807	0.0362625489	-0.071648727	-0.0399931614	-0.0499690164	0.0066055077	0.054459463	-0.0066453512	0.0058446121	-0.1168619833	0.0470176362	0.0007981812	0.0396327961	0.1453462425	0.0524148564	0.2293006471	-0.0372725948	-0.0259352269	-0.1139109136	-0.0615779879	-0.1001400578	0.0069403575	-0.1268781172	0.0523671207	0.0926969521	-0.1256187258	0.0135786991	-0.116079364	-0.0227702001	-0.0193635318	0.0377169313	-0.0068554595	0.024878812	-0.0114711238	0.1252444191	0.0924922496	0.0131639132	-0.0195023884	0.0706119989	0.1928613043	0.0938205578	-0.0161122949	0.0226345161	0.0033813766	0.1520014376	0.0382338299	0.0547240744	-0.1027111398	0.0500984879	-0.0275173798	0.1088797229	0.006954485	-0.0394491393	-0.0479979886	0.0575121806	-0.00210801	0.0092880379	-0.1931866885	-0.084374206	-0.0339857148	-0.0229295319	-0.0077886516	-0.0293852105	0.0089952836	0.0881538271	-0.0224804816	0.0748524829	-0.0953215037	-0.1271736014	0.0784274158	0.046934688	-0.0106523053	0.0924741833	0.0033794295	-0.0876327994	-0.0021780299327929	0.0016919644500603	2.8627437002678537e-06	4.7438143881418445e-06	-0.0138967502376488	-0.0412139716577825	0.0001931196671675	0.0016985914598085	0.0355910767094371	-0.0231856566853282	0.001266724741337	0.0005375746759299	-0.0020049508881659	-1.7320796669986413e-07	4.019828063957231e-06	3.000099972830124e-14	-0.0001177840715056	0.0003671399632731	1.3873087500436292e-08	1.3479175263224665e-07	0.00078188344945	-0.0001396317682716	6.113417285238307e-07	1.9497030710681705e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889.0607729624384	1.2111324347839627	1.4668417745857296	790429.0580205683	1045.1190197184935	6.145443027302463	1092273.7653773448	37.76647000182046	884.9779890451999	1.8671447551802205	3.486229536797005	783186.041094486	903.7054881628148	715.9475481653312	1.10692	16.595503	0.1176825604921937	0.0670851075052873	-0.064844794	0.0534918268	0.0524766083	-0.0113799045	0.131481129	-0.0049306218	0.0992710002	0.0145709558	0.0024288049	-0.0547639938	-0.0303837439	-0.1229513841	0.0304500928	0.0040011009	0.0879264618	-0.0683087743	-0.0191765224	0.1111756473	0.0623704471	-0.0143682976	0.0640687557	-0.0318416645	-0.1303414032	0.0535279072	0.0593267667	-0.0910613016	-0.047400549	0.0560528933	0.082319878	-0.0405257944	-0.0087224945	-0.1307384739	0.0284066434	-0.2034835996	0.0158988061	0.0924347143	-0.1220512163	-0.0097066492	0.0614021882	0.0465879109	0.0581126724	-0.0854608756	-0.125611527	0.0225268021	0.0017089813	-0.0674226224	-0.0507698613	0.0418097607	-0.1293282502	0.011241309	-0.0518950013	-0.0344218014	-0.0061057234	-0.1409247952	-0.0845650371	0.1125308319	0.0178008545	-0.017905773	0.1681595082	0.104942864	-0.071029073	0.0244892357	-0.0200312458	-0.053919599	0.0118035875	-0.0558720984	-0.0416865027	-0.0435283264	-0.1152816007	0.0342830355	-0.0093735368	0.0146343834	0.0799740646	-0.1589422169	0.0046251364	-0.0577216381	-0.1135267682	0.1236218027	-0.0251263082	-0.0430971373	0.090084361	-0.0033794295	-0.0948006283	0.0026499462655635	0.0048279761983564	2.330935417189592e-05	7.022215210373939e-06	0.0291587261780676	0.0430554764157164	0.0008502313123275	0.0018537740493843	-0.0126366056150288	-0.0482276823244659	0.0001596838014697	0.0023259093423896	-0.0020048258425559	1.2504560999984304e-07	4.019326658979975e-06	1.563640458023284e-14	-0.00048421888443	-0.0003664348129244	2.344679280386337e-07	1.3427447212294002e-07	0.0007170147969113	-6.486865253870009e-05	5.141102189897527e-07	4.207942082186602e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
888.2206790152759	-0.8400939471624724	0.705757840059023	788935.9746303578	1046.77343288788	1.6544131693865438	1095734.619799877	2.737082935039629	884.0135583940721	-0.9644306511278272	0.930126480834845	781479.9714245496	902.7912292040734	719.3092272977651	1.160356	17.396641	0.08401649444611	0.0408169892724112	-0.0695376515	-0.0057317037	-0.0928655308	-0.0658753957	0.0710590827	-0.0556462495	0.0688754054	-0.0286675289	-0.0361949869	0.0064277424	0.1134619287	-0.0068695882	0.0496298176	0.0008542968	0.0458563492	-0.0086409214	-0.0464470156	0.0746296639	-0.0141033053	0.0451944761	0.1779919481	-0.1159507349	-0.0095882668	-0.1365120338	0.0146859913	0.0665387681	-0.0045741197	-0.0465717206	0.0931441704	0.0851391141	-0.0535284946	-0.0827342106	0.0187272787	0.1255037303	-0.0424211984	-0.1758075485	-0.0266215516	0.012486288	-0.0253293448	0.0167126539	-0.0047087806	-0.0083274876	-0.1276143724	0.0012163271	0.1239337366	0.1219557495	0.1293911368	-0.0179192437	0.0026371431	0.033199161	-0.020529319	0.0316277161	-0.1561062391	0.007004786	0.0230106945	-0.0335343962	-0.0200760879	-0.0442050509	0.1114557299	0.0529307003	-0.0739126598	0.0655439487	-0.0574761608	-0.0497905257	-0.0331332841	0.1390255944	-0.059392816	0.0259838449	-0.0852416809	0.0550593445	-0.0277078744	0.0773694621	0.0414983057	-0.0722701759	0.1548266162	-0.0155338168	-0.0253240517	0.1299973812	0.0873660554	-0.0435235343	0.0876327994	-0.0101290257	-0.1013839798	0.0027105969166285	6.065065106500029e-05	3.6785014746084203e-09	7.347335644435932e-06	0.0096889694687973	-0.0194697567092703	9.387612936728625e-05	0.0003790714263181	-0.007596425376704	0.0050401802383248	5.770567850383251e-05	2.5403416834799845e-05	-0.0015559804569136	0.0004488453856423	2.421075182297056e-06	2.0146218021238501e-07	-0.0001272597885357	0.0003569590958943	1.6195053778151077e-08	1.274197961416761e-07	0.0003339011414989	-0.0003831136554123	1.1148997229426845e-07	1.4677607296345113e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.4363095389859	-2.784369476289953	7.752713380495188	783997.4582500189	1046.7286556049928	-0.044777282887253	1095640.8784646357	0.002005005062765	883.7594926846738	-0.2540657093983327	0.064549384692078	781030.840910272	903.232165773595	709.4150015868508	1.091404	16.362867	0.0750337458397606	0.0469737953229491	0.0037155408	-0.0478024164	-0.1330258638	0.0314687647	-0.0976683573	-0.0202366627	0.0031893968	-0.0601549126	0.1018913607	-0.0011996918	0.123912252	0.0302450032	0.0438734976	-0.0246084046	-0.1153252742	0.07696443	-0.0760914615	0.0513063645	-0.0670425728	-0.0101469931	0.005237236	-0.0394587086	0.0037238614	-0.081411782	-0.0954954543	-0.1261594672	0.1298660237	0.0562380943	0.0567628748	0.0780143094	0.092585328	-0.0132447518	-0.0101012069	-0.0346816179	0.0445527231	-0.0541806132	0.0466836027	0.0334828687	-0.020079751	-0.0869100557	-0.1077672301	0.0939421119	-0.0515529053	-0.0922142172	0.0361420554	0.0438498154	-0.0393062279	-0.0446506089	0.0516796438	0.0386461184	-0.0958691459	0.0826259224	0.0888186877	0.0090527331	-0.1359895312	0.0168045038	-0.0149040475	-0.0287634279	0.0349787176	-0.0036918305	-0.0051177043	0.08874047	-0.0312044779	0.1487226499	-0.1229229453	-0.0718525399	-0.1038926569	-0.032557449	-0.1510846555	-0.0073199577	-0.0857401133	0.0112647169	0.0804863482	0.0878249021	0.0175175172	0.0193168211	0.0596063667	0.0258705025	0.0749221102	-0.1631402591	0.0851211787	-0.016850859	-0.1073422654	0.0027327771226595	2.2180206031000103e-05	4.919615395776132e-10	7.468070802131137e-06	-0.0184432858901146	-0.0281322553589119	0.0003401547944245	0.000791423791579	0.0303618808139987	0.0379583061907027	0.0009218438065634	0.0014408330088671	-0.0014839856851626	7.199477175100005e-05	2.2022135137675114e-06	5.183247159478595e-09	-0.0001416793369761	-1.44195484404e-05	2.007303452598729e-08	2.0792337722504208e-10	0.000241895380008	-9.20057614909e-05	5.851337486921472e-08	8.465060147520377e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.1881444488404	0.7518349098544377	0.5652557316758304	785329.4273616788	1043.3900524505789	-3.3386031544139314	1088662.8015528216	11.146271022662653	883.5932978952168	-0.1661947894569948	0.0276207080426548	780737.1160853453	902.1111024532264	711.1032960706123	1.037472	15.554293	0.04717021398805	0.024702188739444	-0.0032513195	-0.0327959255	0.0215639773	0.0679280027	-0.0186882783	-0.0148519418	0.0023703953	-0.0981866625	-0.086176245	0.0550041418	-0.0091488439	-0.0048056229	-0.0085594261	-0.0097802095	0.0252931125	-0.0128908009	0.0639040323	-0.0635771662	0.0529977171	0.0557006657	-0.042375544	0.1086013045	0.0395600855	-0.0082981551	-0.0095459823	-0.0943152194	-0.0491526876	-0.0685758561	0.0744053487	0.2096907758	-0.096836091	-0.0579367169	-0.0056268171	-0.0812009014	-0.0323252364	-0.0243409291	0.0096251697	0.0471480422	0.0214502481	0.0239242056	0.0264040899	-0.025159678	0.0241222234	0.0760228516	-0.0688413492	-0.0420394716	0.1617033265	0.0313829077	0.0343638186	-0.0032011823	0.0716227654	0.098941091	-0.030314163	0.012538774	-0.03309599	-0.0153641613	-0.0018862432	-0.0273940719	0.064439556	0.0101269885	0.0456357165	-0.0129531785	-0.0033537438	-0.0539272228	0.0016269107	-0.115232261	-0.0806769779	0.0014048029	-0.123395701	-0.0112072386	-0.0679988704	-0.0266909362	0.0563310775	0.0843327383	0.0966239281	-0.0130485214	0.0806963623	0.1543862615	0.079252061	-0.0149127068	0.0825512202	-0.0235265052	-0.1126387502	-0.0061039659806425	-0.008836743103302	7.808802867375546e-05	3.725840069284096e-05	-0.0224294827282847	-0.0039861968381701	0.0005030816954584	1.5889765232637303e-05	0.0137217724314382	-0.0166401083825604	0.0001882870386601	0.0002768932069833	-0.0013420113697385	0.0001419743154241	1.800994516507405e-06	2.0156706240141853e-08	7.033759026264796e-05	0.0002120169272387	4.947376603956151e-09	4.4951177435760543e-08	0.0002420474506255	1.5207061750000125e-07	5.8586968354303867e-08	2.3125472706831686e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.2657675934155	0.0776231445751136	0.0060253525737289	785467.010807946	1043.968820949059	0.5787684984800308	1089870.8991137682	0.3349729748328293	882.3131711846156	-1.2801267106011665	1.6387243951945625	778476.5320458529	901.5673831936032	715.8140268582488	0.929869	13.941055	0.0634239637512805	0.0364094495515112	-0.0368182192	0.0059531452	0.0738107031	0.0116960822	0.0936626516	-0.0168940785	-0.0102073142	-0.0144138039	-0.0191755274	-0.0358716254	0.0113825691	0.0537558171	-0.0338829281	0.0964955203	0.1011304054	-0.0768639986	0.0398272066	0.0191620516	0.101986049	0.0701403218	0.0005768721	-0.0118092082	-0.0114488341	-0.0003173975	0.0556621331	0.1091173397	-0.0118016863	0.0356834768	0.079303115	0.1032032152	-0.0222290637	-0.1744596391	-0.0167763337	-0.1162022766	0.0193190483	0.0014043128	0.0071265195	-0.019943984	-0.0583673673	0.019135667	0.1045932503	-0.112270022	-0.0243675537	0.1225222472	0.0161096129	0.0264579298	0.0552880351	0.0006233203	-0.0510906932	0.0347259828	0.0128655287	-0.0775732631	-0.0165746253	0.065832795	-0.0029643345	0.0026414429	-0.0113396746	-0.0180658088	0.0960083535	0.0574618571	-0.0092129178	0.0175627749	-0.0331029832	-0.1005985753	0.0332863304	0.0261484888	-0.0506904936	-0.0737730683	-0.2316141575	-0.0107625022	-0.0646438669	0.0403164819	0.0751865469	0.0302799352	0.0334627133	0.0344896644	0.0742656561	0.1500004326	-0.0312873035	0.0262635249	0.0799246852	-0.0301376669	-0.1172407796	0.0027208854849618	0.0088248514656043	7.787800338997836e-05	7.403217822275809e-06	0.0087464863318729	0.0311759690601576	7.650102315363947e-05	0.0009719410468399	-0.002900305219569	-0.0166220776510072	8.411770366659185e-06	0.0002762934654361	-0.0014780113458189	-0.0001359999760804	2.184517538369396e-06	1.8495993493869383e-08	7.032107672721999e-05	-1.6513535427975512e-08	4.9450538320755615e-09	2.7269685233100243e-16	0.0002420522724999	4.8218744000069506e-09	5.8589302622365855e-08	2.3250472729442385e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.2771052752794	-0.9886623181361074	0.9774531793022616	783715.5531245781	1043.310668729793	-0.6581522192659577	1088497.1514854075	0.4331643437247052	883.2746359717767	0.9614647871610488	0.9244145369506406	780174.0825510746	901.7462136216398	712.8805437818571	1.044626	15.661558	0.0770825397287403	0.0444875129106183	0.0087358599	0.0204892008	-0.1053005024	-0.000359342	0.1305733833	-0.0278193502	-0.0389430868	-0.0405600168	0.0913474165	-0.0305490036	0.0296759742	0.0446400831	0.0016280985	0.121529806	0.0990262073	0.0700264022	-0.0549689768	0.0683434649	-0.104013693	0.0897951519	0.1180789696	-0.0416370877	0.027392256	0.0110969914	-0.0392893007	0.0939997171	0.0750820838	-0.0609302398	0.1033173742	0.0016744042	-0.0211192427	0.1204775859	0.0284077883	-0.1354995239	0.1565938475	-0.0087388015	-0.0203645235	0.0254574145	-0.1430132778	-0.0632758956	0.0765601882	0.0148769198	-0.0286363789	-0.0335008844	0.0563152355	0.1149745958	0.0798104495	0.0499385362	-0.0957429371	-0.0061138002	0.0431627955	-0.106572043	0.070853743	-0.097500132	0.0952151107	-0.1025325775	0.0111498791	-0.0589486371	0.0120528075	0.0493564773	-0.0799670905	-2.09815e-05	-0.1694960883	-0.0783521596	-0.0160875428	0.0546445833	-0.0743925279	0.0089428976	-0.0554711128	0.0033857601	0.01754107	-0.033096339	0.0314027501	-0.0227985935	0.072889682	0.026488551	0.2279464773	0.2216764254	-0.0607003342	-0.0258822109	0.0772433738	-0.0366662233	-0.1211199807	-0.0021232458867785	-0.0048441313717403	2.346560874667856e-05	4.508173095721819e-06	-0.0298887300832007	-0.0386352164150736	0.0008933361859864	0.0014926799474395	0.0128948500871075	0.0157951553066765	0.0001662771587689	0.000249486931162	-0.0016890166894053	-0.0002110053435864	2.85277737708964e-06	4.4523255022014723e-08	7.017310764712015e-05	-1.4796908009984122e-07	4.924265036854312e-09	2.1894848665593232e-14	0.0003870596925384	0.0001450074200384	1.4981520558792072e-07	2.102715186622196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
