global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
969.8191490605832	9.261932209382962	85.78338825120557	940549.1818845936	891.3598186449073	16.825039764930466	794522.326294682	283.08196309149145	904.457717018566	5.18364119255682	818043.7618744364	26.87013601317189	913.8443384554143	703.9143273696094	1.804825	42.301098	0.4784351124363463	0.3484265491836339	0.0314042543	-0.065069402	-0.1013998653	-0.0571845582	0.1810855846	-0.0014832233	0.1382856005	0.3113436301	0.0161591675	0.0601158818	0.0121480087	-0.0966497902	0.0663900905	0.1944723028	-0.0324097772	-0.1492939883	0.0578093456	0.1896335535	0.0337974651	0.1530012611	0.0629852068	0.1048563615	0.0255434369	0.080492851	-0.00343806	-0.1158981317	0.1019126033	0.1363406617	0.1159725507	0.0973411089	-0.1153234342	-0.1332700368	-0.2546249287	-0.1057617581	0.1151103108	0.0278309761	-0.0044851025	-0.0463713879	-0.0128508707	-0.1883310556	0.3176949346	0.2099572968	0.0063924363	0.0434931949	-0.0314736227	0.0798831645	-0.1775835246	-0.0961692469	-0.0834284447	-0.005302628	0.1334649966	-0.1865782125	-0.0783102956	-0.1176193206	-0.1184573967	-0.0285448346	-0.1176861931	-0.0877286937	0.0006385534	-0.0243156281	0.0924741833	0.0033794295	-0.0876327994	-0.0495190779546987	0.0017618729274318	0.0024521390814835	3.10419621241711e-06	0.2674037918021952	0.3350531708798456	0.0715047878701917	0.112260627316639	-0.2573863021122804	0.0739301368745088	0.066247708515034	0.0054656651382836	0.0023601258505826	-0.0009866885426312	9.73554280159682e-07	5.57019403058824e-06	-0.0013187754873325	-7.35806285163999e-05	1.739168785989073e-06	5.414108892868443e-09	0.0001910563986509	-0.0002935294639436	8.61595462030172e-08	3.650254746545162e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.6479408608944	-6.171208199688749	38.08381064390565	928617.353925442	883.8317419249436	-7.528076719963678	781158.5480340801	56.6719391016591	902.1288011923604	-2.328915826205616	813836.3739407653	5.423848925550988	911.7631612693853	687.4581613070528	1.38116	32.371326	0.4616793196967079	0.3526645371238694	-0.0350174083	0.0175002167	-0.0635696599	0.0585502532	-0.0091437517	-0.0276167014	0.017806248	-0.1308459136	0.1234223391	-0.0245172639	-0.0060646748	-0.0570599488	0.0466612194	0.0177593079	0.0230918399	-0.033524967	-0.1534856184	0.0790359712	0.041962507	-0.0289227098	-0.1029989695	0.1154316138	0.0008118939	-0.0181184823	-0.0030003075	-0.043004954	0.0404492423	-0.0067781996	-0.1448382604	-0.0098213319	-0.089843211	0.0137760325	-0.0294943893	0.1560203476	0.0994414179	-0.0544049866	0.0178713069	0.0096213248	-0.1001494287	-0.1377727377	-0.0449775529	-0.0499481267	-0.0436870575	-0.0879517944	-0.057053244	-0.0674554435	-0.0182938715	-0.0622124652	0.0486967718	0.1114714812	0.1353157538	0.0849620417	0.0365760167	-0.0763445574	0.0513583473	0.0171280925	0.0358955726	-0.0485210517	0.0994728953	-0.0136195387	0.090084361	-0.0033794295	-0.0948006283	-0.0403347802946996	0.009184297659999	0.0016268945014216	8.435132350746491e-05	-0.0775312115753337	-0.3449350033775289	0.0060110887683391	0.1189801565550558	-0.2173399411462355	0.0400463609660449	0.0472366500174491	0.0016037110266227	0.0019157743799746	-0.0004443514706079	1.974482294314921e-07	3.6701914749670633e-06	-0.0010379167395631	0.0002808587477693	1.077271158265296e-06	7.888163619859543e-08	-0.0004340065368344	-0.0006250629354852	3.907036733175002e-07	1.8836167401498937e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.3571378977572	-3.290802963137253	10.829384142192923	922285.8323111718	881.7766889594067	-2.055052965536902	777530.1291922142	4.223242691162015	901.983991951778	-0.1448092405823899	813575.121737265	0.0209697161580485	910.6811363569924	658.3736954188682	1.029214	24.122494	0.3263476686590202	0.209719257443483	-0.0570752182	-0.0904062827	-0.152233244	0.0325157462	0.1421824174	0.018220011	0.1036727343	0.0625285786	0.0512874874	-0.033442823	0.0012197877	-0.0227108368	-0.0144380054	0.1125879516	0.0975526939	-0.02251284	0.0293621659	0.1363215528	0.0739373301	0.0304129915	0.0083083277	0.0719324029	-0.0003341283	-0.0125426116	0.0322044564	-0.0552657858	0.0229418849	0.1193142921	0.046498442	-0.0692455422	-0.0561881888	0.0513386955	-0.1714280472	-0.0216906179	0.0746675948	-0.0362354829	0.0203677879	-0.017214733	0.0430823676	-0.1262494448	0.103592351	0.2129763505	0.0165268902	-0.0453888976	-0.0156610287	-0.0261674057	0.0276687325	-0.1776744118	-0.0843731496	0.085553905	0.0599160265	-0.1284964552	-0.0503977426	-0.0655923836	0.0522547589	0.0646065874	-0.0260194719	-0.0272704733	0.1514124865	-0.139715931	0.0876327994	-0.0101290257	-0.1013839798	-0.0517810666718219	-0.0114462863771222	0.0026812788656716	0.000131017471827	0.1194855715719711	0.1970167831473048	0.0142768018138806	0.0388156128417121	-0.1770268748349224	0.040313066311313	0.0313385144138192	0.0016251433154203	0.000992920340543	-0.0009228540394316	8.516595780952212e-07	9.858908026640273e-07	-0.0005761325190609	0.0004617842205022	3.3192867951945826e-07	2.1324466630482453e-07	-0.0002672141403026	0.0001667923965318	2.7819703540821204e-08	7.14033967776576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.461170086892	4.104032189134841	16.843080209454918	930185.3486053768	873.3373963586215	-8.439292600785166	762718.207878456	71.22165960166724	903.2545887738808	1.2705968221027888	815868.8521410724	1.614416284337706	911.9978648257992	671.2015138167731	0.999572	23.427744	0.2361948090121911	0.1376423749457908	-0.0429038265	-0.0729533388	-0.0962597271	0.0704643119	0.0438108018	-0.0851405959	-0.06702124	0.016013046	0.0167922935	0.0072924528	0.0197752024	0.0084638566	-0.0342870741	0.1279282598	-0.0316569247	-0.1335588306	0.078294526	-0.0229110673	0.0185417574	-0.1505361557	-0.0036368811	0.0250523573	0.0044189749	0.0248781117	0.0116512195	0.0302834685	0.027187978	0.1449916195	-0.0744680523	0.0016436991	0.0748328189	-0.1296376124	-0.071867489	0.0094115893	-0.0268469492	-0.1634547259	0.0072483774	0.0194269464	-0.0525253053	-0.1506602156	0.0704542234	-0.0446350972	-0.0706381811	-0.0690352661	0.0055833858	-0.0914377393	-0.0896407287	-0.1592858269	0.095889378	0.0493182634	-0.0817346306	-0.038597464	-0.0632445658	-0.0619980525	0.0229907461	0.0097734586	-0.0486140765	0.0422582319	-0.0455973081	0.0762232522	0.0851211787	-0.016850859	-0.1073422654	-0.069955400386604	-0.0181743337147821	0.00489375804325	0.0003303064059762	0.0147541811244167	-0.1047313904475543	0.000217685860652	0.010968664145078	-0.250496853064817	-0.0734699782298946	0.0627486733953765	0.0053978377011011	0.0016369060751384	0.0006439857345954	4.14717626362377e-07	2.679461498825001e-06	-0.0007277193442449	-0.000151586825184	5.295754439882272e-07	2.2978565569364582e-08	-0.0002664045676828	8.09572619799991e-07	6.554078267298207e-13	7.097139368225958e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.8472535948272	-1.6139164920648454	2.604726443358896	927074.8337551014	881.3173989756353	7.980002617013838	776720.3577371793	63.680441767547705	904.330709523168	1.07612074928727	817814.0321866765	1.1580358670465951	913.136979705268	676.1001951560169	0.940117	22.034248	0.1367655764038708	0.0895393344776247	-0.035671342	-0.0342093936	-0.108230897	0.0565012201	0.0683556724	0.0791560176	-0.0125868089	0.0703088441	-0.0254831042	0.0463683776	-0.0583442801	-0.0525128462	0.001252192	0.0421902764	0.0763270875	0.0712863319	0.0623865926	0.1842046786	-0.1093003409	-0.0375656815	0.0039944065	0.2005510138	0.0487778321	0.0021363828	-0.0631729773	-0.075671653	-0.0229720956	0.0292894627	0.1208556081	-0.0159966459	-0.1218111852	0.0132346771	-0.0776482327	-0.001388845	0.0426410519	-0.1847292039	0.0200439345	-0.0141033501	-0.1001054528	-0.1338580228	-0.0147203184	0.0883776148	-0.0162531454	0.0298115573	0.1088704376	-0.1303662262	-0.0864106176	-0.0047209095	0.0251147343	0.025298209	-0.0383933537	0.0298993556	-0.168213198	-0.0338117431	-0.0788017202	0.0688896828	0.0143691301	0.2129611967	0.030040826	-0.0178487094	0.0825512202	-0.0235265052	-0.1126387502	-0.0700586359663333	-0.0001032355797292	0.0049082124734632	1.0657584922044536e-08	-0.0093575349714996	-0.0241117160959163	8.756346074283802e-05	0.00058137485309	-0.1888031447518017	0.0616937083130152	0.0356466274681697	0.0038061136454114	0.0008148773412469	-0.0008220287338915	6.757312393432627e-07	6.640250812776167e-07	-0.000922109546013	-0.000194390201768	8.502860148483009e-07	3.7787550543442624e-08	-0.0002671239603274	-7.193926445999842e-07	5.175257771045591e-13	7.135521018099437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.4925471834748	-1.3547064113523677	1.83522946095921	924467.9182893664	882.5357510796908	1.218352104055498	778869.351933794	1.484381849456459	904.9461337560896	0.6154242329215549	818927.5050000944	0.3787469864670842	914.4128651775078	657.0052278054433	0.913673	21.414473	0.1441036504187378	0.0934185409099493	-0.0841268646	-0.0577350403	-0.0891914773	0.063587455	0.0556195222	-0.0937044252	0.0917441831	0.0430781686	-0.054582879	0.070431867	-0.0568757884	-0.1017043741	0.1057774308	0.0680558397	-0.0947991579	-0.063516086	0.0096271418	0.1175486466	0.0144475018	0.0710569307	0.0845238524	0.0344563679	-0.0452391633	0.0190469224	-0.1020829804	-0.112203849	0.1321423037	0.0109660893	-0.0574788563	0.1109868946	-0.068375281	0.0364852599	-0.0860478657	-0.1317007489	0.0351672518	-0.0392931845	0.0380970218	-0.0255249676	-0.0735788598	-0.0948591823	0.114080938	0.0592284163	-0.0643059922	-0.0297857828	0.0644736799	-0.0625525666	-0.0255273081	-0.093847092	0.0670970668	0.0760711604	-0.0692662406	0.0165965582	-0.0644316014	-0.0208639728	0.0136788976	-0.0151151511	-0.0167224703	0.0358948117	-0.0475602144	-0.0523451644	0.0799246852	-0.0301376669	-0.1172407796	-0.0523999361281823	0.017658699838151	0.0027457533062375	0.0003118296799739	0.0819462715449788	0.0913038065164784	0.0067151914201234	0.0083363850843985	-0.1913851385863552	-0.0025819938345534	0.0366282712717183	6.666692161672217e-06	0.0005898189330656	-0.0002250584081812	5.0651287093100624e-08	3.478863738026428e-07	-0.0007276466058221	0.0001944629401908	5.294695829644227e-07	3.781583510768952e-08	-0.0004987856165463	-0.0002316616562189	5.366712296208382e-08	2.487870912734726e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.0199800491464	4.527432865671585	20.49764835316322	933194.6018541532	879.7203285392674	-2.8154225404234694	773907.8564452365	7.926604081124542	903.9205198616816	-1.0256138944080249	817072.3062270127	1.0518838604027951	911.8103070736378	673.3403548892115	0.934161	21.894653	0.258749551769338	0.1844972550473029	-0.0363437332	-0.0524439967	0.0025333454	0.0340721576	0.0577059952	0.0245416125	-0.010082144	0.0550288873	-0.1113602232	0.0252821597	-0.0242463985	0.0042926942	-0.0822757378	0.0568307197	-0.010996595	-0.0551741844	0.0461567908	0.0996620875	0.0524313327	-0.1768573559	-0.0560316132	-0.0294121294	0.0588396667	0.0059674869	-0.005589601	0.0129807661	-0.0510283287	0.1289497047	-0.0281957797	-0.0520747949	0.0354992343	0.0492700341	-0.1413335342	0.0063226222	-0.1284088033	-0.0988059631	0.02213608	0.06277062	-0.0829109252	-0.0204526186	-0.0494842272	0.0813152856	-0.0990941185	0.0062489972	0.0212987165	-0.004843447	-0.0516659863	-0.1720374875	0.0358427911	-0.0449657952	-0.1793825545	-0.0719093892	0.0071668816	-0.0959592859	-0.0079989836	-0.058233447	-0.072217257	0.0860618187	-0.0320693612	0.0786296034	0.0772433738	-0.0366662233	-0.1211199807	-0.0525368725252235	-0.0001369363970412	0.0027601229747315	1.8751576834625905e-08	-0.0613141802844126	-0.1432604518293914	0.0037594287039494	0.0205235570583613	-0.1891070254608848	0.0022781131254704	0.0357614670786637	5.18979941244056e-06	-0.0014767536417242	-0.0020665725747898	4.270722206873343e-06	2.1808013183456867e-06	-0.0007259893010465	1.6573047756000088e-06	5.270604652339856e-07	2.746659119226596e-12	-0.0006920367453296	-0.0001932511287833	3.734599877601963e-08	4.789148568863858e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.5697692276292	2.549789178482797	6.501424854707977	938127.3978616628	888.50561489456	8.78528635529267	789442.2276991602	77.18125634449156	903.974701629288	0.0541817676064511	817170.2611857603	0.0029356639409594	912.6827612681518	691.0865314208286	0.8691999999999999	20.372112	0.2492631826113144	0.1717243181854292	-0.019648965	0.0674122093	0.0117856809	0.0106064462	-0.0465066142	-0.0169157258	0.0157560682	0.0316137354	-0.0200051737	0.0100205448	-0.0148959251	0.0286587047	-0.0171642134	-0.0494242829	-0.1020732679	0.0987352964	0.0111516637	0.1222013795	-0.060004782	-0.0113414388	0.0858981568	0.0787032835	0.027100654	-0.0219591949	-0.0221441032	0.041126357	-0.0097057995	-0.0346049716	0.0214669062	0.1009253914	-0.0396819647	0.1414269197	-0.0263730399	-0.0658992265	0.0521687224	-0.1361109095	0.0344579389	-0.0373518841	-0.0908403866	-0.0152503095	0.0756814379	0.0192945184	-0.0271651211	0.095937256	0.0865234358	-0.0855993527	-0.014129267	0.0186906057	0.0201778404	0.0429749155	-0.1044532681	-0.0229156906	-0.0100642136	-0.0584474162	0.0292255567	0.0142533026	-0.0744415341	0.0867630258	0.0737751735	-0.0127330091	0.0745091236	-0.0430942802	-0.1242524367	-0.035521825912653	0.0170150466125705	0.0012618001161688	0.0002895118112279	0.1011921503461081	0.1625063306305207	0.0102398512916693	0.0264083074949961	-0.1716930574811215	0.0174139679797632	0.0294785059872156	0.0003032462808002	-0.0005712996181931	0.0009054540235311	8.198469887286578e-07	3.263832537475818e-07	-0.0008663030128193	-0.0001403137117727	7.504809100197963e-07	1.9687937711460385e-08	-0.0006912477328643	7.890124653000142e-07	6.225406703988061e-13	4.778234281900347e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.4583724794668	-0.1113967481624058	0.0124092355011584	937911.6192255776	888.8644952006724	0.3588803061123826	790080.0908283462	0.1287950741153174	902.6971280328158	-1.2775735964721662	814862.104958694	1.6321942944028254	910.4853381735908	695.369402905585	0.762804	17.878439	0.1745449684781952	0.1295051131913508	0.0106364162	0.0322806225	0.0341583216	-0.005815939	-0.046275881	0.0363015086	0.006616636	0.0608178307	-0.0703961306	-0.0325658256	-0.0026347022	0.034487522	-0.011193611	-0.0314453391	-0.0434217609	0.0612366282	-0.1147169325	0.094997295	0.0090142391	-0.2025738921	-0.0313124268	-0.0177137327	-0.0635239314	-0.0391166703	0.0274925041	0.0479925254	-0.0042318641	-0.0261597218	-0.0004499259	0.0246941004	-0.0726743016	0.14312495	0.0036139505	0.0952878538	-0.0888506207	-0.1170767083	0.0202676383	0.0091349517	-0.1029257379	-0.0237227975	-0.0327050883	0.058701635	-0.1150150234	-0.0128273708	-0.0088264131	-0.0088851325	-0.0347166061	0.0038735682	-0.0503317519	-0.040190982	-0.0281075432	-0.0579093415	0.133352355	-0.0171337729	0.0396274736	-0.0640193955	-0.0689510874	0.042105319	-0.060278919	-0.1018844945	0.0717238087	-0.0494042187	-0.1266188352	-0.0355047376283153	1.7088284337704596e-05	0.0012605863940555	2.920094616062402e-10	-0.0265267734012581	-0.1277189237473662	0.0007036697070816	0.0163121234831855	-0.1502983361882002	0.0213947212929213	0.0225895898609412	0.0004577340992017	-0.0002802796125069	0.0002910200056861	8.469264370959586e-08	7.855666118701801e-08	-0.0007268926485661	0.0001394103642532	5.283729225394397e-07	1.943524966120992e-08	-0.0007691020659963	-7.785433313199999e-05	6.061297187428431e-09	5.915179879197771e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.980516757937	-4.47785572152975	20.051191862836717	929258.4366888992	881.5125266327256	-7.351968567946869	777064.3346104117	54.05144182407874	898.8398693567035	-3.8572586761123375	807913.1107451759	14.878444494443904	907.3315174184858	684.7348765034071	0.983141	23.042645	0.1551858854485154	0.1095746968697901	-0.0528366588	0.1543827676	-0.0021016854	0.0651326573	-0.1030696155	0.0464968429	0.035185529	-0.1225696461	0.1037459544	-0.1449450175	-0.0495246565	-0.072214447	-0.0137549095	-0.1086071333	-0.1021132904	-0.0397239097	-0.0298524658	0.0072526536	-0.0402077023	-0.0475171367	0.0251378582	-0.0454360451	-0.0996809786	-0.1386281228	0.054802893	-0.0444859042	-0.0439126958	-0.1142864872	-0.1585481647	0.0729744613	0.03158808	0.0571271966	0.008872905	0.0122563177	-0.0579429525	-0.0778361627	0.0852186473	-0.0656811893	-0.1617667662	-0.0186661942	-0.0357128791	-0.0432511628	-0.0038206324	0.0217501015	0.0272889309	-0.064899253	0.0714778435	0.0600981731	0.0193607335	0.07747395	0.1456814059	0.0692962759	0.0757963745	-0.0242527251	0.0753424846	0.0033338996	0.1112667134	0.0145741448	0.3075513174	-0.041981058	0.0688893378	-0.0555787436	-0.1282045865	-0.0126337086517764	0.0228710289765388	0.0001596105942979	0.0005230839664456	-0.0266852104731896	-0.0001584370719314	0.0007121004579984	2.5102305762227244e-08	-0.0486463338254452	0.101652002362755	0.0023664657946566	0.0103331295843575	-0.0002809347736547	-6.551611477999784e-07	4.292361295865852e-13	7.89243470484175e-08	-0.0012584011135965	-0.0005315084650304	1.5835733627009112e-06	2.82501248398972e-07	-0.0006911773514287	7.792471456760002e-05	6.072261140441935e-09	4.777261311279926e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.1563220625908	-1.8241946953462504	3.327686286529399	925744.788085012	875.2251373817181	-6.287389251007426	766019.0411048473	39.53126359368372	902.572686557112	3.732817200408476	814637.4545189227	13.933924251665374	909.744607495414	651.0594511367906	1.210312	28.36702	0.2843856990674413	0.1454838827173587	-0.1080202236	0.0821022851	-0.0009771262	0.1048459488	-0.0782132889	0.0919925225	-0.029033391	0.0127062221	-0.0380580261	-0.0555096792	-0.0726197216	0.1632454749	0.0104088892	-0.0084979457	0.0799205718	0.0228296496	0.023294306	-0.0561558171	0.0444082	-0.0083435944	0.0074212891	0.0045425617	-0.0375933715	-0.1166586027	-0.0238662697	0.1227107391	0.0008830904	-0.0211380727	0.0670464163	-0.1040178697	0.0352084355	-0.0184984066	-0.00074761	0.0600642238	-0.0141739376	0.0039695379	0.0932446194	-0.0823579429	0.1554508916	0.0904110235	-0.0769031507	-0.064052788	0.098131274	-0.0294990659	0.0517552044	0.0777389	-0.0693862678	-0.026423776	-0.0464723518	-0.0243591287	0.0545168149	0.1690769641	0.0978051921	-0.3643785777	0.0230063041	-0.0656604802	0.1504850636	0.0069278151	0.0904346309	-0.1612214832	0.0660076536	-0.0616009311	-0.1289999139	0.0288035353774205	0.0414372440291969	0.0008296436502383	0.0017170451927352	0.0791712299806874	0.105856440453877	0.0062680836566548	0.0112055859855652	0.0105501263751222	0.0591964602005674	0.000111305166531	0.0035042209002773	-0.0014077005987361	-0.0011267658250814	1.269601224571368e-06	1.9816209756819744e-06	-0.0013467737411947	-8.837262759819994e-05	1.8137995099715683e-06	7.80972130861013e-09	-0.0010339499864251	-0.0003427726349963	1.1749307930237525e-07	1.0690525744284644e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.0541096493916	3.89778758680086	15.192748071818867	933260.5427704788	890.31382869852	15.088691316801828	792658.7135718175	227.66860565373088	907.1337086469276	4.561022089815651	822891.565363529	20.80292250378633	914.4047390801312	663.5872991716777	1.018053	23.860914	0.1784816352003031	0.1026532301809603	-0.0305909867	-0.0143982475	-0.0265399651	0.0094438668	-0.0748651544	0.1076820417	-0.0314351416	0.0372587971	-0.0704074072	0.1180707551	-0.077567532	0.1073565164	-0.0023733642	-0.0232690769	0.2016707715	0.0777141374	0.0221220044	-0.1055246504	-0.0739648386	0.0979051851	0.0330227487	0.0119393085	-0.0520901874	-0.0046164009	-0.1311362307	0.0691822553	-0.0537781178	-0.0113203068	0.1477264604	-0.1401143119	-0.08746397	-0.1293916535	0.1520337353	-0.00897301	0.0415535862	0.0651071712	0.0409283608	-0.0354403733	0.2359881131	0.0365732681	-0.1293178988	-0.0114505513	-0.0268942166	-0.0236486615	0.1248630608	0.0480910016	-0.1157721867	0.1467105555	-0.0427341939	-0.1612209466	0.1566835771	0.1066591733	0.0859722387	-0.1328474953	0.0185433771	-0.1418216664	0.0295486655	0.0954280118	-0.0296862958	-0.0009403443	0.063080731	-0.0674542747	-0.1289999139	-0.014196362467004	-0.0429998978444245	0.0002015367072945	0.0018489912146309	0.0586365676917211	-0.0205346622889663	0.0034382470706657	0.0004216723553218	-0.0682018400476351	-0.0787519664227573	0.0046514909858832	0.006201872215451	-0.0009006627819722	0.0005070378167639	2.5708734762870226e-07	8.111934468299027e-07	-0.0012000016400393	0.0001467721011553	1.4400039360970097e-06	2.154204967757094e-08	-0.0011040422413889	-7.009225496379997e-05	4.912924205910342e-09	1.218909270771026e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.6705325649278	-4.383577084463809	19.21574805543623	924810.213203712	889.1906944801068	-1.1231342184131563	790660.0911500147	1.2614304725705314	903.5081003123316	-3.625608334595995	816326.8873299983	13.145035795891944	911.7786842681628	674.1428427729808	0.998225	23.396181	0.2838355513654328	0.1354981107308214	-0.0356255738	-0.0089806295	-0.0565707545	0.0095294216	-0.0049098685	0.0816363571	0.0385051894	-0.0151768535	-0.0412939565	0.0023445059	-0.0869570457	-0.0222290044	-0.0394204572	-0.0420450229	0.1770380753	0.0238174939	0.0634378302	-0.1704840669	-0.16059235	0.0416339505	-0.0353033034	0.0177955472	0.0396908358	-0.0605750819	-0.0565951372	-0.0605703409	-0.0728050872	-0.0522482641	0.1108242414	-0.0900095193	-0.0058749204	-0.1937542825	0.1551679075	0.0136887397	-0.0447247848	0.0147541055	0.035012002	-0.0308480281	0.1482724224	-0.0513059171	-0.1952257164	0.0300595122	-0.091375237	-0.0452832507	0.0620382843	-0.0100496579	0.0349616212	0.2434471475	-0.0022201069	-0.0561527444	0.1281298855	-0.0296750537	0.0132362573	0.0068272971	0.023173063	0.0666993675	0.0102267545	0.0609174007	-0.0336226484	0.1650717702	0.0601105761	-0.0731227308	-0.1282045865	-0.0230581625455528	-0.0088618000785488	0.0005316788599771	7.853150063216753e-05	-0.0369488908740578	-0.0955854585657789	0.001365220536823	0.0091365798892302	-0.0911052026705903	-0.0229033626229551	0.0083001579536493	0.0005245640194385	0.0001709922919195	0.0010716550738917	1.1484445973978249e-06	2.9238363895883508e-08	-0.000120010707596	0.0010799909324433	1.440256993769261e-08	1.1663804141597486e-06	-0.0001259896457609	0.000978052595628	9.565868798146678e-07	1.587339083895707e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.9086706300848	1.2381380651569316	1.5329858683905502	927193.107974597	875.0796146612058	-14.111079818900976	765764.3319956044	199.1225736553944	901.3460592511055	-2.162041061226091	812424.7185274975	4.674421550427643	909.257264725174	658.2045658088066	0.998985	23.414	0.326839940621709	0.164999364496983	-0.0717423488	-0.0222921732	0.0523353569	0.0688721375	-0.0217726208	0.0578312487	-0.1650006784	0.0615162203	-0.0527890052	-0.0831254607	-0.0499472999	0.1042204782	-0.1728968983	-0.0087780639	0.0393631443	0.0336850039	0.0419180356	-0.1866873617	-0.1177693588	-0.0164919648	-0.0297188112	0.014698758	-0.0575493661	-0.1091153671	0.0406542214	0.0888646364	-0.1412485729	0.0350907992	0.1249343692	-0.0106487353	0.0781610154	-0.1115872036	0.1847046357	0.0229572297	-0.1043818897	0.0777408168	0.0557674416	0.0056556943	0.1256998775	0.093488045	-0.0844269409	-0.0442509886	-0.0197432822	0.0569956457	0.078070127	-0.0110612791	0.0529061444	0.0073547742	-0.0558096143	-0.1098664521	-0.0662547711	-0.0296027638	-0.0058157958	-0.1549909669	-0.0556111829	0.0273711479	-0.1413386394	-0.0019432501	-0.1248754524	0.0448187379	0.0570992244	-0.0785907625	-0.1266188352	-0.0169644924108496	0.0060936701347032	0.0002877940027577	3.713281571057374e-05	0.0311695373809897	0.0681184282550475	0.0009715400605449	0.004640120267938	-0.078128971078982	0.0129762315916082	0.0061041361218604	0.000168382586319	-0.002059993097555	-0.0022309853894745	4.977295808048686e-06	4.243571561974244e-06	-0.0014250781402556	-0.0013050674326596	2.03084770583436e-06	1.7032010037887196e-06	-0.0013829690364338	-0.0012569793906729	1.579997188576415e-06	1.912603355734633e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
