global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
866.7776494496105	-1.2690587363533723	751303.4935853919	1.610510076314818	871.2822880600438	1.935580571492551	3.74647214873943	759132.8254871451	807.3801619448338	-1.1069591029728372	1.2253584556544284	651862.7259020661	820.0572054109521	668.1980332588328	0.998168	16.303574	0.1809177252082149	0.0999921426276994	0.0980009699	0.0994562581	-0.1135453556	0.0356279155	0.1689027501	0.0829398498	-0.0038381659	0.0579807196	-0.0568121602	-0.05564251	0.0915888646	-0.0829820547	-0.1540575807	0.125933258	0.1099608745	0.0423393916	-0.0645723348	-0.0454744502	0.0663545566	0.0415205134	-0.0312763469	0.0916187914	0.0463796688	-0.0517302483	0.1180594258	0.0246413981	-0.0519138005	0.0337367489	-0.015781622	0.0197676829	-0.1789945687	0.0591414424	0.0286371589	-0.1844223718	-0.1073571326	0.0420417572	0.0463914356	0.0819735581	0.0271560616	0.0895819659	0.033667473	-0.0904420269	-0.0079374207	0.091176747	0.0285915624	-0.0684966114	-0.0471790235	-0.0165828589	0.0024558013	-0.0046488099	0.0196547368	0.1431779287	0.0348714874	-0.1000547238	-0.0149816407	-0.007804179	0.0723450676	-0.0295090468	-0.0435268537	0.0223342134	0.0534467406	-0.0640533603	0.0836759378	-0.1574221356	-0.0092299045	0.0252379634	0.0662784382	-0.0357631006	-0.0692661964	-0.0952776223	-0.0052809998	0.1538293753	0.0783107767	0.1013839798	0.0301376669	-0.0540487397	-0.0137720207970346	-0.0030568298609665	0.0001896685568339	9.344208798897076e-06	0.0359087807855331	0.0644178595644006	0.0012894405375034	0.0041496606308588	0.041025710275818	0.0633613276584838	0.0040146578426457	0.0016831089036353	-0.0007530006183231	-0.0005740283914848	3.295085942307416e-07	5.670099311949708e-07	-0.0003969987459622	-0.0001749762024679	1.5760800429555942e-07	3.061667143008754e-08	-3.149229247078819e-06	-0.0002526295685344	6.382169889791692e-08	9.917644850656624e-12	0.0	0.0	0.0
865.309156644973	-1.468492804637549	748759.9365736344	2.1564711172722544	872.0535902543502	0.7713021943063723	0.5949070749418248	760477.4642755021	808.3116548567424	0.9314929119085492	0.867679044935868	653367.7313772454	821.4285969602469	660.5649147434481	1.20529	19.686598	0.0946197024236022	0.0493948405904304	0.0910707044	0.1631069111	-0.0291394919	-0.1034134469	0.1347576274	0.0635567038	-0.0597041024	-0.0236519303	-0.1870820382	0.0341449297	0.1973608542	-0.0719871569	-0.0666888431	-0.059139546	-0.0280430063	-0.0270681756	0.0234813588	0.2352838815	0.2025935314	0.0673536911	0.0777720401	-0.1455289212	-0.0269317485	-0.0580308551	-0.0188385885	0.0453164532	0.0318505076	-0.0268618792	0.1896688665	-0.0515687624	0.0227131592	-0.0509828267	0.0849664851	-0.1761267876	0.0831275915	-0.01482479	-0.0321011471	-0.0010643134	0.0966084164	-0.2495173966	0.0423676019	-0.1936206989	0.0201175136	-0.0502580321	0.0355504862	0.0384140673	-0.1224555192	0.0309884242	0.0235876415	0.1659271689	-0.0114568452	0.0500404697	0.0935267029	-0.112857026	-0.0010126844	-0.0241095873	0.0649041283	0.0450094985	-0.1428161591	-0.0546035228	0.0682100953	0.096806253	-0.142079083	-0.1033760411	-0.0989530814	-0.0116915185	0.0962100937	0.1313100695	0.1552218259	0.0595304006	0.164862888	0.1132876325	0.152726425	0.0992570537	0.0235265052	-0.063080731	-0.0231189195401526	-0.009346898743118	0.000534484440704	8.736451611410089e-05	-0.0085698544757093	-0.0444786352612424	7.344240573483472e-05	0.0019783489947026	0.0286292444705651	-0.0123964658052529	0.0001536723644608	0.0008196336389553	-0.0008359795808687	-8.297896254560002e-05	6.885508225144091e-09	6.988618596294072e-07	-0.0001646044323186	0.0002323943136436	2.7094619138928567e-08	5.400711701387995e-08	0.0002494315468435	0.0002525807760905	6.379704845051913e-08	6.221609656074114e-08	0.0	0.0	0.0
866.4495419355254	1.1403852905524443	750734.8087202818	1.3004786109083832	872.0053297100645	-0.0482605442856538	0.0023290801347475	760393.2950427583	807.7034885398147	-0.6081663169277363	0.3698662690454477	652384.9253993866	820.9065311495111	666.37975742077	1.067332	17.433271	0.1505437867260778	0.0648789562506656	0.1147781109	0.0267222544	-0.0616094547	-0.0922018295	0.0039748222	0.0338561531	0.0182844715	-0.1489081975	-0.0738026303	0.1102092208	0.0163868014	0.0166010058	-0.0436144064	-0.0748047075	-0.0105288457	-0.0834593397	-0.0602267999	0.0069747991	-0.0221436478	0.1224313973	0.1287471516	0.0046513345	-0.0221397276	0.0450242193	0.0219576444	0.1681389274	0.0217538847	-0.1459522552	0.1819115115	0.0178847508	0.1727650085	-0.0864753677	-0.020576349	-0.0482101552	0.1103100933	0.0432420429	0.0424107257	-0.0889395386	0.0222683798	-0.0165731409	-0.0093950909	-0.1153530602	0.1149593451	-0.0173049618	-0.052331383	0.0521050133	0.0054867628	0.0260078726	0.1187782787	0.0293312405	-0.1308534265	0.0298577188	0.072376652	-0.0542004052	-0.1235850828	0.1546882162	0.0089457883	0.0085239254	0.0272861633	-0.0167809474	-0.0273789029	-0.0509064362	0.0024467422	-0.0307900992	-0.0766369423	0.0453135853	0.1103411922	0.0460985828	0.1109704567	0.0017836857	0.2044756836	0.1166672139	0.1037232446	0.0970621018	0.016850859	-0.0717238087	0.0075724422449354	0.030691361785088	5.734188155288227e-05	0.0009419596882231	0.0367352880161604	0.0453051424918697	0.0013494813856302	0.0020525559362086	0.0509158800880555	0.0222866356174903	0.0004966941271467	0.0025924268451412	-0.0010309895866238	-0.0001950100057551	3.8028902344604176e-08	1.0629395277267142e-06	5.61956276436959e-05	0.0002208000599622	3.157948566268919e-09	4.8752666479353474e-08	-0.0003799713240717	-0.0006294028709152	3.96147973916296e-07	1.4437820711680085e-07	0.0	0.0	0.0
865.1214703854685	-1.328071550056961	748435.158521915	1.7637740420707	868.1421970020641	-3.863132708000421	14.923794319622669	753670.8742155707	807.4635477212117	-0.2399408186029177	0.0575715964318382	651997.3808985256	820.4582760215465	664.2519844277151	0.818681	13.371925	0.0284821605462662	0.0184830103636429	0.1154298574	0.0208147827	-0.0947472575	-0.0484478834	-0.0167919031	0.0993896149	0.0255792442	-0.1092121556	-0.0992565325	0.1095789133	-0.0298885761	0.0825241288	-0.1091163555	-0.0676053515	-0.0805997342	-0.0709029556	-0.0287518723	-0.0880156224	-0.02829753	0.0593980107	0.124489901	-0.0952299319	-0.0075264036	0.1002254234	0.0645282931	0.068496649	-0.0321447046	0.0168567879	0.0364931488	-0.0002225859	0.036069345	0.0710544201	-0.0418751742	-0.0264179449	0.0967002526	0.1247092837	0.0559443527	-0.1009169082	-0.0199506599	0.0386566033	0.0868953149	-0.0073463368	0.0547417972	-0.109581905	-0.0294121652	0.1153885903	0.0686789662	0.0703051345	-0.0071124305	-0.0395104733	-0.1237080926	0.0053383411	0.0662422684	-0.0812809636	-0.1178541003	0.0079074185	0.1082818673	0.0520778872	0.072213787	-0.0150048533	0.0925159445	0.1812644291	0.083348022	0.0125842509	0.0829262049	0.0249269766	0.1005160842	-0.1054614099	0.0944148123	0.1007666542	0.027989487	0.0803814845	0.1541573539	0.0948006283	0.0101290257	-0.0799246852	0.0075978902243605	2.544797942510054e-05	5.772793586143285e-05	6.475996568203403e-10	0.026235083969837	-0.0105002040463233	0.0006882796309043	0.0001102542850144	0.0507127535276055	-0.0002031265604499	4.1260399560246224e-08	0.0025717833703516	-0.0007309911786516	0.0002999984079722	8.99990447858546e-08	5.343481032664554e-07	5.611850910614002e-05	-7.711853755588262e-08	3.1492870642959205e-09	5.9472688347580756e-15	-0.0003249792113801	5.49921126916e-05	3.0241324582856324e-09	1.056114878292317e-07	0.0	0.0	0.0
866.6827710746223	1.5613006891538816	751139.0256775862	2.4376598419523856	871.792595314257	3.65039831219292	13.325407837660917	760022.3292447679	807.6177028931465	0.1541551719348035	0.0237638170342488	652246.3540264027	819.3140624662789	663.4895308511011	1.054305	17.220488	0.0356211853777854	0.0255806776089575	0.1136146056	-0.1050579692	-0.0891834202	0.0061199043	-0.0560036998	0.1177437861	0.0772289235	-0.0314623695	-0.0638513715	0.0489224728	-0.1482864067	-0.0017948045	-0.1165362737	-0.006912986	-0.0321814321	-0.0985804217	-0.0424577283	-0.0925410904	-0.0286022072	-0.0976824424	-0.0250738005	-0.04095803	0.0574462442	-0.1150442332	0.0309210562	-0.1866014447	0.0943125186	-0.0703753026	-0.0105522265	-0.099404969	0.0571048732	-0.0392631985	-0.1258852639	-0.0238331482	0.0018811669	0.122069284	0.105647699	-0.059634878	-0.0008265276	0.0280392371	0.0144228947	0.1482783079	0.0280625942	0.1093192147	-0.0192080645	0.0327239121	-0.1067909637	0.0710501868	-0.2025015829	-0.1278195064	-0.075281386	0.1040984989	0.0393027528	-0.0062291465	-0.0897854578	0.0217014492	0.0914292921	0.0613017427	0.0152521428	-0.0324654373	0.0867759236	-0.17172792	0.1061047928	0.0198443671	0.0081485576	0.0930331599	0.1838298015	-0.0220643368	0.0569905154	-2.49934e-05	-0.0304475338	-0.0358869634	-0.0620574594	0.0924741833	0.0033794295	-0.0876327994	0.00758596264032	-1.1927584040500108e-05	5.754682918033079e-05	1.422672610431929e-10	0.0013769617373213	-0.0248581222325157	1.8960236260468929e-06	0.0006179262409266	0.0507113388222393	-1.414705366201141e-06	2.0013912731583047e-12	0.0025716398851439	-0.000765984535669	-3.49933570174e-05	1.2245350353472179e-09	5.867323088840535e-07	0.0001380872801355	8.196877102935999e-05	1.9068096935220052e-08	6.718879424063645e-09	-0.0002269469223096	9.803228907049996e-05	9.610329700402068e-09	5.1504905545799626e-08	0.0	0.0	0.0
867.0851723744215	0.4024012997991804	751836.6961515803	0.1619268060800698	870.5864165912975	-1.206178722959521	1.4548671117202612	757920.7087532763	806.8328869441928	-0.784815948953792	0.6159360737322411	650979.3074547005	818.0267619770535	661.289234161377	0.974377	15.914984	0.1498076496753591	0.0724954739202742	0.1437098431	-0.0041872467	-0.0128049168	0.0298680024	0.0045389655	0.1561285942	-0.0441308197	0.0361237282	-0.0423630392	0.0795414862	-0.1027351564	-0.0407334514	-0.1813945482	0.0402120485	-0.0429231769	0.1186546521	-0.1507468128	0.0428386039	-0.1239089222	0.0289174354	-0.0581312088	-0.1381394241	0.0874506742	0.0218109319	-0.0007030811	-0.1484052194	0.0691986256	-0.1009166574	0.0521796588	-0.0396508028	-0.1505082178	0.1463200047	-0.1227894745	-0.0899572965	-0.0603412615	0.1535716696	-0.0203000384	0.0146147189	0.111128603	0.0700191352	-0.0736097779	0.0147819993	-0.0592361465	-0.0231973086	0.2144170174	0.112024432	-0.0091137243	0.1186707195	-0.149400853	-0.0047044289	-0.0529228829	0.1835655038	0.0913314656	0.0146447124	0.00723669	0.0267066105	0.1563450862	0.0262503932	-0.0473828685	-0.033742418	-0.0366491457	-0.0566049324	-0.0572728838	-0.1112850146	0.2004691384	0.0140228991	0.0051083407	0.0009522169	0.0452637371	-0.017017824	-0.1063649949	0.0058486462	0.0922734623	0.090084361	-0.0033794295	-0.0948006283	-0.0186876092665073	-0.0262735719068273	0.0003492267400976	0.0006903005807432	0.0475149018230212	0.0461379400856999	0.0022576658952513	0.0021287095153516	0.0914522935083397	0.0407409546861003	0.0016598253887348	0.0083635219879355	-0.0011600035724466	-0.0003940190367776	1.5525100134314779e-07	1.3456082880888746e-06	5.598217281010953e-05	-8.210510732539048e-05	3.134003672540967e-09	6.741248648913889e-09	3.003259352204015e-05	0.0002569795158316	6.60384715570642e-08	9.01956673660088e-10	0.0	0.0	0.0
866.6539253343965	-0.4312470400250277	751089.0262975177	0.1859740095303478	873.4898077646891	2.903391173391583	8.429680305728153	762984.4442687934	808.9696994506035	2.136812506410706	4.565967687553204	654431.9746291997	821.8097210878825	663.9130510132889	1.000763	16.345957	0.1170190243953343	0.0519823723118638	0.131834163	0.0075860694	0.0002276606	-0.0899389342	0.0405446352	0.0680886432	-0.0745554358	-0.0577984636	-0.1237957431	0.1768759992	0.0510383394	-0.0412463831	-0.0450027912	-0.0315769294	-0.1359995038	0.0622119186	-0.1186963519	0.1107199851	-0.0620006927	-0.0822851174	0.0776153064	-0.0456595287	0.174294974	0.0973871442	0.1065320984	-0.0599800217	-0.0035959149	-0.1376443152	-0.075110591	-0.1717522632	0.1048707106	-0.0380755578	-0.0260323997	-0.0926761562	0.0391977469	0.07709296	-0.1191387856	-0.0953340934	0.1287649155	-0.0362944107	-0.0998732515	-0.0166765578	0.0852417988	0.1010969769	0.0283379764	0.1828612198	0.0546897167	0.1109299963	-0.1062728541	0.0800248575	-0.1369441061	0.1459992368	0.0719654021	0.0514844574	-0.0493413874	0.0081982518	0.1596382301	0.0551959756	-0.0104213849	-0.1146569613	-0.0257658653	-0.0816549028	-0.1634633887	-0.021880307	0.015148311	-0.0363353198	-0.0868732791	0.2207133575	-0.0423279746	0.0398875503	-0.0883162808	0.071781827	0.0872380351	0.0876327994	-0.0101290257	-0.1013839798	-0.008971610623675	0.0097159986428323	8.048979718283813e-05	9.440062962751909e-05	0.0324924263271526	-0.0150224754958685	0.0010557577686254	0.0002256747700239	0.1158844626490207	0.024432169140681	0.0005969308889188	0.0134292086834522	-0.0003160173316079	0.0008439862408387	7.123127747250402e-07	9.986695387657742e-08	-0.0001069495023202	-0.0001629316751303	1.1438196046538464e-08	2.6546730760768722e-08	-0.000320017112828	-0.00035004970635	1.2253479691574937e-07	1.0241095250276889e-07	0.0	0.0	0.0
868.082282380948	1.4283570465514686	753566.8489837159	2.040203852433234	870.6167456309	-2.8730621337890625	8.25448602461256	757973.5177729393	809.3731601306072	0.4034606800037181	0.1627805203090626	655084.9123398055	822.0528984702095	672.5102952102135	0.99111	16.188292	0.0580485902166211	0.0290312002523355	0.1039063827	-0.0585975435	0.1189761712	-0.1044681286	-0.1213366205	-0.0687924593	-0.1602371025	-0.1878802736	-0.0016123461	0.0692757259	0.0157788085	-0.0393267204	0.0769280369	-0.1609842301	-0.1130429163	0.088828218	-0.1688842554	-0.1862366972	-0.0406122245	0.0172989251	0.0952665574	0.0222159216	-0.0156846355	-0.0002168875	-0.0192930422	0.0871073131	0.1000447522	-0.0397268761	-0.0072765535	0.0179928371	-0.0081357361	0.0856057093	-0.0450525274	0.0237247814	0.1335628145	-0.037190664	-0.1631210484	-0.1075899026	0.007274487	0.2253226367	0.0398114721	-0.0418917332	0.0966778903	0.0546660887	-0.0087514319	0.0419941639	0.0484899311	0.0261836201	-0.0327290274	0.0718121204	-0.1650969688	0.0304249324	0.0852873896	0.0973687304	-0.0309837095	0.0320623378	0.1059733702	-0.01477524	0.1290391458	-0.0844978181	-0.1366482437	0.0581329096	-0.0475726846	0.1191370235	0.1292822893	0.0805926503	-0.0180120933	0.154486221	-0.0272461109	-0.0030393808	0.1179036711	-0.0561624116	0.0616637002	0.0851211787	-0.016850859	-0.1073422654	-0.0060982973292738	0.0028733132944012	3.718923031622796e-05	8.255929287782679e-06	0.0274572167878801	-0.0050352095392725	0.0007538987537366	2.5353335104380787e-05	0.0902442110728714	-0.0256402515761493	0.0006574225008882	0.0081440176321649	-0.0005999895660347	-0.0002839722344268	8.064022992534949e-08	3.599874793505077e-07	5.610886701146178e-05	0.0001630583693316	3.148204957309904e-09	2.658803180910061e-08	-0.0003629828252055	-4.296571237749999e-05	1.8460524401060555e-09	1.3175653139416657e-07	0.0	0.0	0.0
866.0009969079632	-2.081285472984746	749957.7266455861	4.331749220057337	874.6698903170499	4.053144686149835	16.427981846864647	765047.41702724	807.5359929792209	-1.8371671513863248	3.3751831421329435	652114.3799569362	821.3571320844619	667.9033536479391	1.216863	19.875622	0.0605851376000918	0.0350341834612519	0.1416372577	-0.1272796622	-0.051039943	-0.0044076218	-0.1092702521	0.0922057545	0.025816755	-0.0607550296	-0.0677034771	0.0474170536	-0.0809621854	-0.0382912455	-0.0060878099	-0.0986487752	0.0528178136	-0.027332141	-0.1788407679	0.0531299385	-0.1027040026	-0.0711463359	-0.0344760915	-0.0391531058	-0.0030488427	0.1448617186	0.0864178892	0.0510036188	0.0695905183	0.0474779187	0.1118826772	0.053909224	-0.0053607016	-0.0143421292	-0.1279209689	0.0122838263	0.0664055312	-0.0396932689	0.0339345219	-0.018193869	0.2030256538	0.0403830302	0.0064510385	0.052941029	0.1114327425	-0.1084089977	0.0471596586	0.0162738806	0.1343186868	0.0362250528	-0.0183182232	-0.1317528349	-0.1121854998	0.0357576988	0.072819546	0.0196592256	-0.0876298623	-0.0043036656	0.0854204881	0.0885367103	-0.0252650185	-0.025712646	0.0598794477	-0.095907006	0.0807871618	0.1003705785	0.0877269789	0.0796792973	0.0176469314	-0.0381210386	-0.019530744	0.1480106367	-0.0037495084	-0.1332700211	-0.032364463	0.0825512202	-0.0235265052	-0.1126387502	-0.0037520300519986	0.0023462672772752	1.4077729511100616e-05	5.504970136412381e-06	0.0142421748602856	-0.0132150419275945	0.0002028395447509	0.000174637333148	0.060771437096136	-0.0294727739767353	0.0008686444058837	0.0036931675667296	-0.0004430067942523	0.0001569827717824	2.464359063648508e-08	1.962550197536997e-07	-3.290518130927289e-05	-8.901404832073467e-05	1.082750956996122e-09	7.923500798446087e-09	-0.0004280070934721	-6.502426826660002e-05	4.228155463606767e-09	1.8319007206243497e-07	0.0	0.0	0.0
865.3545257026151	-0.6464712053481207	748838.4551539979	0.4179250193442521	864.9618269024473	-9.70806341460252	94.24649526194396	748158.9619984193	806.6015319156438	-0.9344610635770324	0.8732174793415184	650606.0312886634	818.1520704195644	658.7571951973027	1.127412	18.414574	0.1670416783696041	0.0900040465923394	0.1088204558	-0.0019781489	-0.1194317211	0.0324346857	0.0100601523	0.1355710633	-0.026780378	0.0070073109	0.0217477613	-0.0274310124	-0.0847384197	0.0648340314	-0.238449891	0.0340744429	0.0143130665	-0.0480416392	-0.0997551856	-0.1573969339	-0.0641330428	0.0122012851	-0.0295807683	-0.0136317657	0.0540140252	0.041594576	0.1176079196	-0.0375916256	0.1486846991	0.1230637022	-0.0667116627	0.1984590779	0.0796544723	-0.0159786295	-0.0943107302	-0.0785130291	-0.0073460396	0.1922243582	0.1321772406	0.0062508362	0.0174874299	0.1763519359	0.0489107083	0.1066352171	-0.0978887436	-0.0156491333	-0.1271775869	0.1467477599	-0.0112187336	-0.0610681419	-0.0908430088	-0.0430175399	-0.0631816537	0.1741998627	0.015876544	-0.0298084004	-0.1325021074	0.1103064485	0.07681754	0.0449779851	0.0117384942	-0.0015201694	-0.0237034995	-0.045373342	0.1549324413	-0.0655237282	0.0551377435	0.0089804761	-0.0188347022	0.0295407687	-0.0879055829	-0.0673186123	-0.1916434361	0.0546466993	0.043106417	0.0799246852	-0.0301376669	-0.1172407796	0.0036591735339328	0.0074112035859314	1.3389550951434255e-05	5.492593859212244e-05	0.0749019214675996	0.0606597466073139	0.0056102978395384	0.0036796048584635	0.1013120173550561	0.0405405802589201	0.0016435386477299	0.0102641248605511	-0.0013289608989766	-0.0008859541047243	7.849146756778361e-07	1.7661370710086931e-06	0.0001503506785365	0.0001832558598457	2.2605326536385967e-08	3.358271016781356e-08	-0.0005274000872508	-9.939299377870002e-05	9.8789672122927e-09	2.781508520321515e-07	0.0	0.0	0.0
864.8625678909642	-0.4919578116508774	747987.2613389527	0.2420224884443201	872.6551086541378	7.693281751690506	59.18658411089415	761526.9386601652	806.5607150221811	-0.040816893462761	0.0016660187919503	650540.187017092	818.428945783752	653.5224666533799	1.301544	21.25876	0.1369672754710048	0.0667082704696551	-0.0735459493	0.0257537325	-0.0558384337	-0.1142903717	0.1247303003	-0.1019049201	-0.0312415925	0.0188282156	0.0635265799	0.1264901408	-0.0090113104	0.2309473114	-0.0974357835	0.099960217	-0.0389060623	0.027222967	-0.1861170466	-0.0150324204	-0.0288330154	0.0335321669	-0.0360416979	0.1917488985	-0.013737755	0.1894974283	-0.0218473391	-0.0825471231	-0.132759213	-0.0566945263	-0.0029797953	-0.0401276598	0.003462266	0.0897975458	0.0988044817	0.0253148807	-0.0779694257	0.2508648075	0.0099935897	-0.015894723	0.1031858892	0.0942596611	-0.0538456458	0.0118677317	0.096861123	0.1137981784	0.0143412507	-0.0703116442	0.2248828493	-0.0130671271	-0.047903094	0.112917972	-0.13428931	0.0997190496	-0.1367799216	0.0511968165	-0.1362086587	0.0091000281	0.0986072291	0.0537452447	-0.0737716551	-0.0530462319	-0.0151443009	-0.0474306346	-0.1374110493	0.0612471537	0.0333018829	-0.0921067421	-0.0235097797	0.118832425	-0.1208352175	-0.071343571	0.0072101188	-0.1038013404	-0.0489732603	0.0772433738	-0.0366662233	-0.1211199807	0.0142235418483238	0.010564368314391	0.000202309142711	0.0001116058778821	0.0191490096925264	-0.0557529117750731	0.0003666845722044	0.003108387171399	0.1284299275419869	0.0271179101869308	0.0007353810529064	0.01649424628844	-0.0008419934547704	0.0004869674442062	2.3713729171671858e-07	7.089529778761936e-07	5.610043079440352e-05	-9.425024774209648e-05	3.147258335317659e-09	8.883109199446564e-09	-0.0002379760753069	0.0002894240119439	8.376625868970279e-08	5.663261241847535e-08	0.0	0.0	0.0
865.5798176062344	0.7172497152702135	749228.4206472421	0.5144471540552024	868.6974463607326	-3.957662293405292	15.663090828642035	754635.2533136578	807.4079966472067	0.8472816250256301	0.7178861521060724	651907.6730498557	818.3777728001716	655.2180650234222	1.139665	18.614714	0.0520053979042706	0.0271408484800536	-0.0777688049	-0.1483121066	0.0279876087	-0.1607142478	-0.0793425168	-0.1760010715	0.0072343797	-0.0499247512	-0.006246466	0.0179677853	-0.0995621213	0.2292043687	0.1166256654	-0.0476551109	-0.0748701211	0.0579326573	-0.1695318279	-0.1448412243	0.0332530401	-0.1430064899	0.0017558426	0.0819171444	-0.185114015	-0.0030952703	-0.0915139301	-0.0131832604	-0.0664335841	-0.0256441768	-0.0617077378	-0.0610080339	-0.0464766951	-0.1390324089	0.0457470123	0.2234482169	0.0335012063	0.1357361992	-0.0559088786	-0.0650584088	0.0372502984	0.1583568795	0.0482060624	0.0927268141	0.0818863944	0.1181819758	0.2176204489	-0.1136829697	-0.0055018261	-0.1267541813	0.0420126378	0.0013193336	-0.1757357405	-0.0012352626	-0.1241684879	0.1516304119	-0.0837827482	0.0701012963	0.0810348697	0.0663012784	0.0558543535	-0.2400611724	-0.075607798	0.0330626924	0.0342458154	0.0713156115	0.0956873998	0.043057086	-0.0308658913	-0.0279137267	0.0230316924	-0.0581395167	0.0862792701	0.0294001678	-0.1264265746	0.0745091236	-0.0430942802	-0.1242524367	0.0178587734293955	0.0036352315810717	0.0003189357884024	1.3214908648021057e-05	0.0231761718368375	0.0040271621443111	0.0005371349410106	1.6218034936572393e-05	0.1046881999089635	-0.0237417276330234	0.0005636696310006	0.0109596192001791	-0.0011619948255565	-0.0003200013707861	1.0240087730498309e-07	1.350231974620081e-06	5.608513171151408e-05	-1.5299082889441706e-08	3.1455419990978823e-09	2.34061937258008e-16	-0.0001459672142586	9.20088610483e-05	8.465630511405376e-09	2.130642763841604e-08	0.0	0.0	0.0
867.5261073581124	1.9462897518779985	752601.5469479192	3.78804379826532	867.1646241419243	-1.5328222188082918	2.349543954472375	751974.4853632047	808.5115337747453	1.1035371275386296	1.21779419185621	653690.9002467912	819.197181322298	654.0504165476766	1.10805	18.098331	0.0899271726944347	0.0566020967900557	-0.1095231618	-0.1970137508	-0.0361100435	-0.0147569711	-0.1106818007	-0.1314771319	0.0919650929	0.1296620634	-0.0055949636	0.1061036074	-0.1630430522	0.0692282755	0.1595314976	0.0776539908	-0.0887077213	-0.0575562637	-0.0807564699	0.053428293	-0.1011599761	-0.1478405652	-0.0013093909	0.1622455688	0.011938558	-0.0825987391	-0.1305596041	0.0233374812	-0.0245903575	-0.0127996542	-0.0587789101	0.1343679141	-0.0195128098	-0.0491819349	-0.0464757552	0.2218019596	-0.0741600191	0.0206563315	0.0024271406	-0.1285722333	0.067745514	-0.0098960319	-0.1957928806	0.1574309366	-0.008153692	0.1824207312	-0.1342280857	-0.0120850547	0.0160454183	-0.1124895173	0.1125193914	-0.1088098536	-0.0924842348	-0.0004628803	-0.1262336449	0.1423648932	-0.0638587008	0.0273323636	0.0850300064	0.1020327531	-0.0085979145	-0.0809181629	0.1615510483	0.0146022866	-0.0456408653	0.1135548089	0.0279281218	0.0336937129	-0.0133871857	-0.0988746591	0.09593931	-0.1952450798	-0.0757485244	-0.0548756137	-0.1612217751	0.0717238087	-0.0494042187	-0.1266188352	0.0123460587960977	-0.0055127146332978	0.0001524251677967	3.0390022628175696e-05	0.0048308162201209	-0.0183453556167166	2.3336785352583176e-05	0.0003365520727037	0.0556206597760393	-0.0490675401329242	0.0024076234946961	0.0030936577939219	-0.0009129932651201	0.0002490015604364	6.20017770997622e-08	8.335567021546612e-07	5.6108038095636914e-05	2.2906384122833856e-08	3.148111938941443e-09	5.247024335828149e-16	-0.000236973993668	-9.10067794094e-05	8.282233898471193e-09	5.615667367496132e-08	0.0	0.0	0.0
