global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
927.898905934689	-7.181163589660287	51.56911050146261	860996.3796347928	877.2649007489605	2.0429011191091604	769593.7060860835	4.17344498245746	887.1996939115435	0.3465472545207149	0.1200949996158451	787123.2968767365	887.4282397552132	734.4343762269814	1.137786	29.313372	0.0817100663433485	0.0374499062739828	0.0706399772	-0.0183296344	0.0631898238	0.0222148032	-0.0506495958	-0.0412450847	-0.0628998722	0.0276578365	-0.0411299731	-0.0461685916	0.0186952135	-0.1488295315	-0.0620921554	0.0515245196	0.0262482765	-0.012272146	0.0093685912	0.1069893914	0.0702236005	0.0627281651	-0.0836969284	-0.0488343127	-0.0270846175	-0.1142171094	0.1000572137	0.0271075761	0.0075950652	0.0347606979	-0.0682345635	0.0410766075	-0.0300130837	0.1536558233	0.0029584967	0.0437894118	-0.0752297423	0.1352541307	-0.028512579	0.0455916541	-0.1213449443	0.0735380388	-0.0622121222	-0.0743481169	-0.034641406	0.0025204952	-0.0297369926	0.0669146724	-0.0365343483	0.0003657462	-0.0041101658	0.1263516698	-0.0454498364	0.0928448527	-0.0637371368	-0.1176178164	0.0498738667	-0.0075217162	0.0338895788	0.0876327994	-0.0101290257	-0.1013839798	-0.140749660629524	-0.0190489797524549	0.0003628636296094	0.0198104669673261	0.1712402954988476	-0.0169637928334794	0.0002877702672972	0.0293232388025326	0.2778617115209698	-0.0084434680723007	0.0772071307293626	7.129215308796182e-05	-0.000406000703168	0.0001740263899062	1.6483657097291044e-07	3.0285184383819555e-08	-4.099372444499316e-05	-0.0003739454061656	1.6804854438720302e-09	1.3983516679242526e-07	-3.1008324765576206e-05	-0.0001971047176302	9.615162047674466e-10	3.885026971211091e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.9465851362096	2.047679201520623	4.192990112340135	864800.6512064976	879.6738551970451	2.4089544480846143	773826.0915172319	5.803061532946649	889.0957227094893	1.89602879794586	3.5949252026400225	790491.2041403091	890.2851608585777	714.7747853778983	1.152509	29.692669	0.2194780567404254	0.1184662101496871	0.0804337963	-0.008273712	-0.0727049734	-0.0144820159	-0.0737929981	0.0261164758	-0.0669674864	0.0763303948	0.0907051492	-0.0038075054	-0.0450749936	-0.1548670374	-0.0483202996	-0.0063389031	0.0112443945	0.1161363754	0.0412670283	-0.1100652962	-0.0259959809	-0.0517440926	0.0617517302	-0.0077038233	-0.0908532903	-0.086370398	0.0956224133	-0.0196370338	0.0144999401	0.1115733273	0.0807329504	-0.0116354604	0.0363243482	-0.0793990348	-0.0352416125	0.0666854697	-0.0579044419	0.0735833543	-0.0124746439	0.0860589243	-0.1167651151	-0.0446622318	0.0232377952	0.0942421263	-0.0448366779	0.1536186605	0.0273783966	0.0407510641	0.1766835561	0.0157951014	-0.0576087603	-0.1003845485	-0.0025125482	0.0384014922	-0.0709404746	-0.0952659269	0.0195036299	-0.1052894881	0.1574025519	0.0851211787	-0.016850859	-0.1073422654	-0.1096679241210267	0.0310817365084972	0.0009660743443836	0.0120270535810152	0.0792195850562933	-0.0920207104425542	0.0084678111503524	0.0062757426564912	0.2647641454280318	-0.0130975660929379	0.0701000527042359	0.0001715462375588	-0.0004872842332537	-8.128353008569997e-05	2.374459239776463e-07	6.607012263192893e-09	0.0012200888933981	0.001261082617843	1.4886169077934006e-06	1.5903293690259893e-06	-0.0003542030507655	-0.0003231947259999	1.254598011715874e-07	1.0445483091416585e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.3008579968688	-7.645727139340806	58.45714348925255	850638.8726617603	860.8076323478452	-18.866222849199858	740989.779908303	355.9343645956708	887.370560880762	-1.7251618287273232	2.9761833352978018	787426.5123178381	887.7763580029141	682.9602508271956	1.773492	45.69138	0.7587454380261758	0.4811979613581432	0.1417170696	-0.0721165105	0.0280846364	0.1597389587	0.0803011812	-0.0535330488	-0.0940222118	-0.1439174025	-0.1655841207	-0.0679372506	0.0912218892	0.066235795	-0.1429081899	-0.0496951992	-0.0968587061	-0.0124481251	-0.2573004627	0.0456919134	-0.0808196886	0.057392113	-0.129420391	-0.0614127082	0.1191401543	0.0966622497	0.1187933876	-0.1196335872	0.1258017713	-0.1382955751	-0.172732351	0.1588369586	-0.1560460183	-0.1153787769	0.0931548766	-0.0500985453	-0.1638167988	-0.1010342056	0.1667602559	-0.0952595966	-0.1931537701	0.0074203853	0.0453402589	-0.00911605	0.3039691863	-0.0803130834	-0.1133683816	0.0580127127	0.1165248421	-0.098365316	0.144721082	0.2946405885	0.0988879846	0.0469038106	-0.1202745752	0.1109070173	-0.0967669659	-0.1784742321	0.2256506287	0.0825512202	-0.0235265052	-0.1126387502	-0.0439284319059396	0.0657394922150871	0.0043216808366974	0.0019297071297147	0.2061503268832467	0.1269307418269534	0.0161114132207406	0.0424979572740694	0.707146850960882	0.4423827055328502	0.5000566688238919	0.1957024581545645	-0.0014062872050064	-0.0009190029717527	1.9776437029647128e-06	8.445664620902942e-07	0.0003952626865031	-0.000824826206895	1.562325913416479e-07	6.803382715807935e-07	-0.0010842238411435	-0.0007300207903779	1.1755413377039654e-06	5.329303543841196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.4166660943972	9.11580809752843	83.09795727096488	867537.0058784018	862.7763720112462	1.9687396634009249	744383.0681008883	3.875935862247986	886.4546421324353	-0.9159187483267032	0.8389071535363548	785801.832558144	884.5832979737631	709.3470983761155	1.813682	46.726822	0.9905890815678314	0.531066928150621	-0.0232712118	4.9646e-06	0.005522654	0.0688909879	0.1132256319	0.0029600406	0.2097751173	0.3526306987	0.2770723333	0.0181223542	0.2104534324	0.0352057573	-0.0462092631	0.2055491873	-0.2690057277	0.0039500454	-0.0351664662	-0.1240232253	-0.048924288	0.2392538555	-0.2388587249	0.0257952865	0.1940166768	-0.0624941294	-0.0339652741	0.0917419983	0.3249139163	0.0831375387	0.1392657539	0.0774604219	-0.3386913624	0.0159902454	-0.0208270618	0.0094496903	0.030136235	0.1103809034	0.0341681546	-0.0507966018	0.0027942438	0.2313355042	0.1566184725	0.0505231026	0.0773359162	-0.097080712	-0.1047549769	0.006171555	0.1432254193	-0.0440474514	-0.0488871754	0.063023669	-0.0926456939	0.2655603537	-0.1318096265	0.1076518861	-0.0003845711	-0.2583380075	-0.187156717	0.0799246852	-0.0301376669	-0.1172407796	-0.1516472287743511	-0.1077187968684115	0.0116033391987781	0.0229968819949403	0.2112947778423972	0.0051444509591505	2.646537567110454e-05	0.0446454831434679	0.2031809205856376	-0.5039659303752444	0.0412824864900271	0.2539816589789856	-0.0049158102358099	-0.0035095230308035	2.4165190274493383e-05	1.2316751903740183e-05	0.0026940873289518	0.0022988246424487	7.258106536018643e-06	5.2845947367293925e-06	0.0005826265529048	0.0016668503940483	3.394537001497297e-07	2.778390236138973e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.9132453300804	10.496579235683155	110.1781756509748	887200.5617282442	892.9437736265121	30.16740161526593	797348.5828583557	910.0721202167496	893.2699858763508	6.815343743915491	46.44891034772802	797931.2676675359	894.7143501436443	774.6447997937688	1.798557	46.337135	0.2725915380785662	0.1531766726971881	-0.1086922653	0.1143887271	0.0905342366	-0.1022450822	-0.0351453998	-0.0016578903	0.108392338	-0.0026643047	0.0411299852	0.0586899612	-0.170410132	0.0244178289	0.0813376949	0.0615483586	0.006766417	0.2647417657	0.0925543043	-0.1633446467	0.013204854	0.0415505543	-0.1815720641	0.0509610564	-0.1630814037	0.0771165801	-0.0877787222	0.0220475073	-0.0033826032	0.2288670118	0.0569511178	-0.0279396592	0.0078795319	-0.1221614778	0.0631282491	-0.0109681167	0.0766242827	0.0610316048	-0.1777853228	-0.0689683261	-0.0047714662	0.0322899406	-0.2049255628	0.1448117658	0.275518958	-0.0409508261	0.0282277733	0.0754815778	0.114769131	-0.1228401015	0.062243424	-0.3923658592	0.1152945444	0.1850566432	0.1325459653	0.2938873534	0.1531374877	-0.026597922	0.0605187272	0.0772433738	-0.0366662233	-0.1211199807	-0.1066825406014118	0.0449646881729393	0.0020218231824896	0.0113811644691718	0.2756531417955159	0.0643583639531187	0.004141999010722	0.0759846545817388	0.2275029629489608	0.0243220423633231	0.0517575981505562	0.0005915617447232	-0.0049691163437568	-5.330610794690004e-05	2.4692117237790948e-05	2.84154114444656e-09	0.0002279093069694	-0.0024661780219823	5.19426522032722e-08	6.082034036109021e-06	0.0008420712947592	0.0002594447418544	7.090840654574355e-07	6.731157407589626e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.5361295063966	-10.377115823683766	107.684532818148	867759.5605757581	873.1163485619329	-19.827425064579188	762332.1581261227	393.126784691503	890.7641102443232	-2.505875632027596	6.279412683189705	793460.7000993608	889.9858427587161	749.0093138256312	1.460365	37.624123	0.1886564782515236	0.1124776009695093	-0.1030441009	0.0203838265	0.083964455	-0.0349108421	-0.0852771812	-0.0824765962	0.0159153403	0.009259001	0.0365241291	0.0060576435	-0.1479690325	0.0101977567	0.0391088373	-0.0483038164	-0.1133241809	-0.0374074304	0.0350408555	-0.0300272307	0.0594778241	0.1958647931	0.0090247706	0.0121329616	-0.126930852	0.0331693855	-0.0737090637	-0.0667207719	0.0404021113	-0.0096875241	0.0810936749	0.0017813174	-0.1575191115	0.1403152567	-0.0231487629	-0.0406624406	0.0973412417	-0.0013058211	-0.0574623875	0.0305532207	0.0205771101	0.0166332271	-0.0535238296	-0.0260464878	-0.0183733349	-0.2353869849	0.0373755098	0.1695840435	-0.0677118151	-0.1282227957	0.0864741831	-0.1016438184	0.0940781096	-0.1065945095	-0.1084686006	0.0931965405	0.0035071978	-0.0359232932	-0.158420861	0.0745091236	-0.0430942802	-0.1242524367	-0.106483772663779	0.0001987679376328	3.950869303079953e-08	0.0113387938407113	0.2514694740006433	-0.0241836677948726	0.0005848497880127	0.0632368963541602	0.2135371286136376	-0.0139658343353231	0.0455981052965572	0.0001950445286816	-0.0069702603544336	-0.0020011440106768	4.858452940858882e-05	4.00457735146763e-06	-0.000571160027408	-0.0007990693343774	3.262237769087074e-07	6.385118011423412e-07	0.0010480221133789	0.0002059508186197	1.098350350131176e-06	4.2415739690124574e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.5910117404186	-1.9451177659780117	3.78348312352329	864139.449108575	887.2950389246787	14.178690362745783	787292.4861003471	201.0352604026201	890.2105481869706	-0.5535620573525648	0.3064309513404042	792474.8201033467	891.3051717100683	719.6850490058257	1.18687	30.577946	0.1492008272151468	0.0827732669664769	-0.19717677	-0.0625749381	0.0044865872	-0.0212235275	-0.1118002609	0.0022476833	0.142671498	-0.0059160294	-0.0441904039	-0.079162718	-0.1869145163	-0.0091546748	0.1253857056	0.0168252266	0.0267244933	0.0673778529	0.0129987732	0.0199323418	0.0412730953	-0.0007067213	0.0791982863	-0.0733153357	-0.1746669426	0.0201085282	-0.1306722428	0.0092799684	-0.0474530472	0.0869801186	0.0092682513	0.03816372	0.0024285251	0.0239502503	0.0416844911	-0.085486639	0.1483575946	0.0620596516	-0.0744137592	0.0275091175	0.0202799998	-0.0793294862	-0.0053008018	0.0112288798	-0.0210262748	-0.132030256	-0.0692125096	-0.0652592852	0.0577064286	-0.1041284077	-0.010003139	0.0533800059	0.0760265099	-0.0791404326	0.1166910578	-0.0558025598	0.1884150091	0.1328614746	0.0290726748	0.0717238087	-0.0494042187	-0.1266188352	-0.1064937485888748	-9.97592509580092e-06	9.95190815170306e-11	0.0113409184885104	0.2889216413016555	0.0374521673010121	0.001402664835543	0.0834757148124424	0.2591353865224164	0.0455982579087788	0.0671511485481221	0.0020792011243155	-0.0078841054061852	-0.0009138450517516	6.21591180558387e-05	8.351127786108851e-07	-0.0007460661803766	-0.0001749061529685	5.566147455017295e-07	3.059216234627529e-08	0.0012820794302639	0.0002340573168849	1.6437276655058065e-06	5.47828275874053e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.3687101571164	-4.222301583302169	17.827830660356003	856307.2497378454	877.853557020618	-9.441481904060652	770626.8675737515	89.14158054470475	890.7717184381693	0.5611702511986323	0.3149120508303361	793474.2543692891	891.3668183252422	700.1763065454145	2.152224	55.448849	0.8313965762990466	0.5995146283155883	0.1252942572	-0.0123387272	-0.1074261457	-0.0199764043	-0.0938327054	0.0183059734	-0.1641269495	0.1090965606	0.0044756465	0.0572718216	-0.0868854701	-0.1603997491	-0.1037697883	-0.1022930717	-0.0215906834	0.0758030581	-0.0995195805	-0.0160975459	-0.0733674213	0.0864780991	0.0459022685	0.0481074643	-0.1415292181	-0.0686418494	0.1439669614	-0.1213922817	-0.0011802483	0.0562999956	0.0293328974	0.0285957747	-0.1182155507	-0.0423829645	-0.0451383936	0.13357854	-0.0765347499	-0.0324471209	0.1203175553	0.1525723017	0.114402716	0.0161019158	-0.147679788	0.1226751766	0.0219617722	-0.1790714368	-0.0482507409	0.1440520173	-0.1509368332	0.1279735056	-0.0619598744	-0.0031462607	0.0375164099	-0.0738168589	-0.050669732	0.205021481	-0.1337537617	0.0410459557	-0.1291615636	0.0688893378	-0.0555787436	-0.1282045865	-0.1230636671129303	-0.0165699185240555	0.0002745621998938	0.0151446661632821	0.3545866954491146	0.0656650541474591	0.0043118993361887	0.1257317245895231	0.1428677124514195	-0.1162676740709969	0.0204111832611014	0.0135181720338795	0.0028127977820568	0.010696903188242	7.911831362743655e-06	0.0001144237378186	0.0006169634105268	0.0013630295909034	3.806438499288608e-07	1.8578496656782897e-06	0.0006841336182786	-0.0005979458119853	4.680388076589693e-07	3.575391940707597e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.1610095064856	-6.207700650630841	38.53554736784256	844856.9613969817	875.4184875488281	-2.435069471789916	766357.5283422777	5.92956333244322	888.6881795627677	-2.0835388754015867	4.341134245309709	789766.680494586	889.6622503355957	678.5124442649868	1.388792	35.780155	0.8456191232855208	0.3825156985710792	0.1525732368	-0.0459628275	-0.2110722594	0.0101237188	-0.0854431594	0.0556519577	-0.2269213001	0.1745190695	-0.0133317573	0.0628165298	0.0525470125	-0.219853247	-0.0732410392	-0.1207231979	0.0256287613	0.0574484628	-0.1925537637	-0.2517606952	-0.1638450481	0.0499710877	-0.1016705714	0.0404554922	-0.0317046828	-0.1692870006	0.1531043915	-0.1316555811	-0.0211181058	0.0563553872	0.0350452224	0.0892677538	-0.1475803141	-0.2680442948	-0.0646331305	0.1430954598	-0.0995840363	-0.0262263722	0.3215718675	0.2788271429	0.0713186639	0.0612634003	-0.0035361387	0.3021300863	-0.0174583896	0.0502172081	0.2047923588	-0.0795707876	0.1487444598	-0.2154979997	-0.0788404165	-0.086669078	-0.0734304675	0.1564686109	-0.2086230904	-0.1336105922	-0.0250418931	0.3320080207	-0.1740986933	0.0660076536	-0.0616009311	-0.1289999139	-0.2093758977935351	-0.0863122306806048	0.0074498011650619	0.0438382665768488	0.0870285829388706	-0.267558112510244	0.0715873435700443	0.0075739742483478	0.2371569341783015	0.094289221726882	0.0562434114288512	0.0088904573338611	0.0060492692240174	0.0032364714419605	3.659365814464407e-05	1.0474747394626524e-05	0.0037272638663101	0.0031103004557833	1.3892495929100912e-05	9.673968925245805e-06	-0.0009182856513333	-0.0016024192696119	8.432485374446231e-07	2.567747515623535e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.192456398109	3.031446891623432	9.189670256733368	850438.9266375782	867.8360718757875	-7.5824156730406	753139.4476487971	57.49302743877174	887.8753194363318	-0.8128601264359077	0.6607415851493997	788322.5828641682	886.7630910965015	662.7371150965341	1.3739	35.396473	0.6314128981687851	0.2914519296257198	0.1701691451	-0.0537865199	-0.2004907584	0.0547546086	0.0115048476	0.15145457	-0.1750614614	0.1043933286	-0.0193445768	0.0676401011	0.1571984384	-0.1014602336	0.0146256636	-0.0739221753	-0.0853830699	0.0567690499	0.1298868269	-0.0547952552	0.0702531013	0.0043936915	-0.0679685792	0.0635676908	0.099162124	-0.1489262417	0.0435392192	-0.1145039685	0.0604362204	0.0172043258	0.0955244329	-0.0501157098	0.0247337763	0.0215014871	0.0768396774	0.1522248327	-0.1051116383	-0.0568333898	0.2013719071	0.1672806814	0.1208666842	-0.0054893165	-0.0555030306	0.1170247965	0.0167811891	-0.0005672379	-0.0479279039	0.0798119883	-0.089759076	0.0349376526	-0.0594542889	0.1379421911	-0.1440262197	-0.1514497928	0.0126781693	-0.0638081577	-0.0132184854	0.1172596936	0.2920290315	0.063080731	-0.0674542747	-0.1289999139	-0.1303673264455653	0.0790085713479697	0.0062423543464472	0.0169956398045645	0.2628813028059937	0.1758527198671231	0.0309241790846648	0.0691065793649765	0.1643004481032193	-0.0728564860750821	0.0269946372469186	0.0053080675632086	0.0069211539460933	0.0008718847220759	4.790237194552286e-05	7.601829685893705e-07	0.0006667423090176	-0.0030605215572924	4.445453066341209e-07	9.366792202652109e-06	0.0012232104868705	0.0021414961382038	1.4962438951899658e-06	4.586005709941789e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.769265920384	8.57680952227497	73.56166158138662	866331.4263819705	864.7217877787929	-3.114284096994652	747743.7702593517	9.698765436793794	889.6162020959587	1.740882659626891	3.030672434589597	791416.9870316376	887.9023453459032	705.9458667775599	1.432803	36.914032	0.552547772902297	0.3318966170689588	0.0927792527	-0.0141597633	-0.0401481378	0.0874597708	0.0808811908	0.1079665164	-0.0811035633	-0.0525273183	-0.0664667351	0.058615764	0.0868124643	-0.0321897606	0.0068721856	-0.1043868088	0.1623415991	0.0900175873	-0.0481505993	0.0159976255	0.0621427877	0.041768982	-0.0926526689	0.0512592882	0.0891029582	-0.0706767484	0.005000528	-0.0947776056	-0.1642091797	0.1001287341	-0.0884939976	0.043402528	-0.1168066323	-0.02118866	0.0831704714	0.0631790662	-0.067345983	0.0024255737	0.0647289145	0.0630684817	0.0247256992	-0.0582023377	-0.1064280078	-0.0362123074	0.1134550959	0.1210927891	-0.0181008099	0.1256797376	-0.1054037726	0.1766976893	-0.1815330719	0.080448207	0.0674746043	0.047925711	-0.0066548413	0.1805960349	-0.1314812424	0.0547551123	-0.0344186527	0.0601105761	-0.0731227308	-0.1282045865	-0.1060554045909185	0.0243119218546468	0.0005910695442664	0.0112477488429434	0.1823607236088804	-0.0805205791971133	0.0064835636742385	0.0332554335151544	0.2707459125571461	0.1064454644539267	0.0733033491664018	0.0113306369028121	0.0016928259751466	-0.0052283279709467	2.865659782131037e-06	2.733541337178364e-05	-0.0006711846252043	-0.0013379269342219	4.504888011106367e-07	1.7900484813164126e-06	0.0009640692441069	-0.0002591412427636	9.294295074328494e-07	6.715418370106312e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.9439317226528	2.174665802268805	4.729171351557427	870384.3797381219	870.7568202849358	6.0350325061428975	758217.4400727319	36.42161735020142	889.3216995762144	-0.2945025197442419	0.0867317341357075	790893.0853371266	887.0606964990703	719.7053061469936	1.715041	44.185471	0.6188417776310047	0.5286962563322157	-0.1453577078	-0.0152110385	0.0301803558	0.0156331326	0.0320080341	0.0812028717	0.2109579753	0.0864312424	0.1124471617	-0.0225403323	0.0177032119	0.1145807173	0.1419754725	0.1128261369	-0.0146064694	0.0554771342	0.0141304874	0.0126621973	-0.030035623	-0.0275467311	-0.1375983759	-0.0177687666	0.0552953571	0.0275036278	-0.1882401105	0.0817593659	0.0644527959	0.1052146231	0.0391393156	-0.0206424132	-0.102164993	-0.0340473554	0.0250544974	-0.0942556434	0.1260853579	0.0312010685	-0.0403331182	-0.0653306538	0.0908930342	-0.0027321718	0.0183684271	-0.0834920848	-0.0063480929	-0.0238199931	0.0009195078	-0.0400765809	-0.0108726266	-0.0223131671	-0.0067009228	-0.001762279	-0.0819411505	0.0193254286	-0.1931782	-0.030818575	0.0919269854	0.0118373128	0.0110888882	0.0570992244	-0.0785907625	-0.1266188352	-0.1073074252767014	-0.0012520206857828	1.5675557976282711e-06	0.0115148835195148	0.2322563309807321	0.0498956073718517	0.0024895716350059	0.0539430032806313	0.268047514633821	-0.0026983979233251	0.0718494701013684	7.281351352605224e-06	-0.0084181399366926	-0.0101109659118392	7.08650799937389e-05	0.0001022316316703	-0.0016320501273556	-0.0009608655021512	2.66358761820143e-06	9.232625132244696e-07	0.0011921528631173	0.0002280836190104	1.421228449038776e-06	5.202213726088131e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.3948045932208	5.450872870567991	29.71201505109413	880584.809287549	888.7383997763357	17.981579491399884	789855.9432370018	323.3372010055329	889.5078941654193	0.1861945892048879	0.0346684250491769	791224.2937825988	890.7859024161845	748.5299467110676	1.012849	26.094549	0.0532504483381176	0.0303169314832176	-0.1613832648	0.0390187764	0.0701951232	-0.0763857899	-0.0110432574	-0.0030555112	0.1358483002	-0.0830489634	-0.0048655257	-0.0253219509	-0.0459538943	0.0391779054	0.1195333049	0.0480899723	0.1390131318	-0.0298853141	-0.0590035798	0.007969618	-0.0023625353	-0.0586522918	-0.0466115088	-0.0224270402	-0.0388783686	0.0198623426	-0.1150334249	0.0868604021	-0.1265710609	0.0054152908	-0.0608271049	0.0706188044	0.0400324205	-0.0713015612	0.0063240495	-0.0868452905	0.1320890274	0.0514243155	-0.026179136	-0.0762424137	0.1030376375	-0.0289430247	-0.0437655885	0.022693474	-0.0843517616	-0.0382666432	-0.0086055689	-0.0659119089	0.0222339315	-0.0573116763	-0.0667296582	0.0413078234	0.0110313123	0.0806689794	0.0408525509	0.0367857876	0.0977709745	-0.065168125	-0.0783734383	0.0540487397	-0.0838433825	-0.1242524367	-0.0933470621575907	0.0139603631191106	0.0001948917384174	0.0087136740134531	0.2573322706053318	0.0250759396245997	0.0006288027480565	0.0662198974948957	0.2648858348274387	-0.0031616798063822	0.0701645054922291	9.99621919808541e-06	-0.0084261993479651	-8.059411272499928e-06	7.100083545164747e-05	6.495411005929891e-11	-0.0014667522068838	0.0001652979204717	2.151362036398498e-06	2.7323402512301493e-08	0.0012398448471335	4.76919840162e-05	1.537215244963492e-06	2.274525339401476e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
