global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
822.9354642715344	1.6123332616849666	677222.7783558059	2.599618546735683	969.1899509824556	-5.119062857792414	26.20480454202984	939329.1610853748	760.6151242500189	0.256138929522649	0.0656071512170085	578535.3672378716	772.6699505514811	694.9356057985865	1.214511	21.013371	0.0840497908290691	0.0492080382003856	0.0443644771	0.0034270612	-0.1448099709	0.1780663117	-0.0605012301	-0.1474715854	-0.0138388572	0.0807255085	-0.009614705	-0.0394352819	0.1620199393	0.2126561936	-0.0256107731	0.1189954763	-0.0226711533	-0.0006498723	-0.0119842443	-0.0333347024	-0.0266688157	-0.1401204265	-0.0981484485	0.0575039599	0.0377446948	-0.0364788812	0.0462587019	-0.1303896045	-0.0710035235	-0.069752286	-0.0340892343	0.0837141702	0.0116184142	0.086530226	-0.0166276634	-0.0124707669	-0.0303726737	-0.1131461186	0.0262253886	0.0388383117	-0.1356274595	0.0412967964	-0.0075221177	-0.0110236653	-0.0697284425	-0.058150325	-0.1279562773	-0.0366511123	-0.1109953511	-0.0485113491	0.0810728765	-0.0184278885	-0.1139945809	0.1084587575	-0.0173160639	-0.0468583993	0.0244561076	0.0453512125	0.1496305281	-0.0768870904	-0.044458353	-0.0426079496	-0.0071279563	-0.0152064077	-0.0271299703	0.0350646746	0.0483264554	-0.0920080066	-0.0789121506	0.1226915812	0.0970861572	0.0503874773	-0.0769966962	0.0290468642	-0.2018259457	0.0241749835	-0.0360553233	0.0973311325	0.0519701393	0.0402480483	-0.1087735671	-0.0808577776	0.0351857995	-0.0827908821	-0.147952566	0.0992570537	0.0235265052	-0.063080731	-0.012325292068013	-0.0123406272068961	0.0001519128245618	0.0001522910798595	0.0226163731604316	-0.0398333379005464	0.0015866948082991	0.0005115003349318	-0.0544208104857375	-0.0173260953078085	0.0003001935786152	0.0029616246139245	0.000166999910659	0.0002350021335646	2.7888970160113986e-08	5.52260027799511e-08	-6.68051325369845e-09	5.599060237582165e-05	3.134947554407365e-09	4.4629257332840653e-17	-8.000002726536527e-05	1.8723358600027714e-09	6.4000043624591854e-09	3.505641572652317e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.3682532477587	0.4327889762242876	677935.2804562653	0.1873062979412669	972.6790504192484	3.4890994367927988	12.173814879827823	946104.5351244909	761.6598140141447	1.044689764125792	1.0913767032692028	580125.6722840614	773.5932195827338	696.5185657231494	1.244482	21.531937	0.0615770868560239	0.0445195572311448	0.1320784787	-0.0497399067	0.0702102639	0.0998465119	-0.0296224745	0.1593892952	0.028682405	0.0094728074	0.0915458283	-0.0379909795	0.0810738002	0.0480819478	0.0119473052	-0.1041603216	0.1074058065	-0.0334446378	-0.0256227561	0.0113010855	-0.1073294811	-0.0691459374	0.0730925073	0.0934511232	-0.0707496975	0.0488441028	-0.0235223335	-0.0719311896	-0.1950698016	-0.0767885367	-0.0066210826	0.1377966648	-0.0453050609	-0.0563862238	0.0318823176	-0.0270963488	-0.080315451	0.0621866209	-0.013535294	0.0147140459	0.1438086172	0.041920017	-0.0098360092	-0.0190887685	0.083668194	-0.0380837179	0.02679345	-0.0269809696	-0.1843001839	-0.008740008	0.0706018397	-0.0297480892	0.0282307483	-0.0765036137	0.0599002741	-0.0747136468	0.1294766011	0.0290231508	-0.0129731887	-0.0518146837	-0.1241409164	-0.0237597476	0.0028409519	-0.0041577721	-0.0723461054	0.0763139185	0.1224586014	0.1519422049	-0.0427080271	0.0011297216	0.0244302091	-0.0181524387	-0.0862164742	0.0366244149	-0.0847438493	-0.0475583968	-0.0026802141	0.0975148008	0.0792562674	-0.0500479162	-0.1576626784	0.046021741	0.080854546	0.0456440161	0.0247488655	0.0970621018	0.016850859	-0.0717238087	-0.0165542731896977	-0.0042289811216847	0.0002740439608391	1.7884281327565586e-05	0.0595340107580142	0.0369176375975826	0.0013629119657864	0.0035442984369353	-0.0534411154948628	0.0009796949908746	9.598022751449746e-07	0.0028559528253352	-0.0002219999396277	-0.0003889998502867	4.928397319470244e-08	1.5132088352307501e-07	8.880554513979178e-09	1.5561067767677628e-08	2.421468300702556e-16	7.886424847575595e-17	-7.999997570219305e-05	5.1563172216153794e-11	6.399996112351478e-09	2.6587607289927346e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.5841734723275	-0.7840797754312234	676644.7224471522	0.6147810942402777	973.1450698326374	0.4660194133890627	0.2171740936554861	947011.3269395689	761.9724636895693	0.3126496754246091	0.0977498195431134	580602.035421152	774.2322664278299	693.6126740118469	1.310041	22.666231	0.0747926093353755	0.0380503455992282	0.0242603304	0.1643225643	-0.0588756117	0.094997013	0.0157311095	-0.063905914	-0.0779239718	-0.0290691505	-0.0555527132	0.0272496282	0.012908117	0.1325223929	-0.0339780762	0.0334603425	-0.1884484953	0.0065845176	0.0644172601	0.0841593426	0.0969300052	0.0202247976	-0.0161849161	0.0657417487	0.1102907915	0.0573082113	-0.1506895862	0.0071990365	0.0110420628	0.0687861566	-0.1457854325	0.1463880342	0.020229606	-0.0367625763	0.0029697289	-0.0571984533	-0.2227381828	0.0417761275	0.1135362454	-0.033989658	-0.0983613592	-0.1244101619	-0.0104381641	0.0532512526	-0.1102812609	-0.0047696589	0.0569351376	0.0889647411	0.0452997099	-0.0792407583	-0.0734943663	0.022611266	0.0768778338	-0.0453517841	0.1162376854	-0.1810187228	0.0300314531	0.0156248463	-0.0859133993	-0.0139747905	-0.1430236382	-0.0475558539	0.0064729965	0.0896047975	0.0939192754	-0.0277981993	-0.12820185	0.033718399	0.0152092908	0.0419622993	0.1280153778	0.0527474341	-0.0707918923	0.1399631344	-0.1137069656	0.0378219822	0.0004857787	0.029098326	0.0726531351	-0.0163598367	-0.0140597059	-0.0028847157	0.1205857796	0.0694250576	0.0031729061	0.0948006283	0.0101290257	-0.0799246852	8.643250680506753e-06	0.0165629164403782	7.470578232608044e-11	0.0002743302010109	0.0487738201276783	-0.0107601906303358	0.0001157817024011	0.0023788855298471	-0.0218222428395478	0.031618872655315	0.000999753107993	0.0004762102825481	9.499995954542616e-05	0.0003169998991731	9.024992313632609e-09	1.0048893607577215e-07	-3.7999032809210576e-09	-1.2680457794900237e-08	1.607940098882461e-16	1.4439264944354618e-17	-7.999998825820036e-05	-1.2556007313513015e-11	6.3999981213121964e-09	1.5765331965699233e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.7598415054689	0.1756680331413918	676933.7567941044	0.0308592578677651	969.2090297304352	-3.9360401022022415	15.492411686144232	939366.1433110116	761.1018404083463	-0.8706232812229473	0.7579848978074112	579276.0114729719	772.6386697688965	697.2769116950758	1.267856	21.936346	0.0666428468221053	0.034919772901036	0.0750541207	-0.1006174935	-0.0274411244	0.0924376879	-0.1303471736	0.0108619197	0.084084205	0.0950784189	-0.0262983118	0.0003891529	0.0259011536	0.2186265259	-0.0670138465	-0.0467007559	0.0182160895	0.1961490368	-0.1599370575	0.002784398	0.0046581593	0.1014702246	-0.0940271981	0.0899767559	0.0618003917	-0.0952260371	-0.0430345831	0.0051453293	-0.0393380091	-0.0374927291	0.0216762234	0.1353976698	0.0748549851	0.0254338814	0.057101921	-0.0046762293	0.1344767628	-0.0892997498	-0.0086356043	0.0710728485	0.0356222173	0.0798398277	-0.0812443967	0.1622257692	0.0264539847	-0.1022759565	-0.0606153425	-0.028383966	0.0664786064	-0.1357029774	-0.1104611386	-0.0106156259	-0.0589014438	-0.0016695767	0.1650741116	0.0781639	0.0027221918	0.1098590406	0.0240922324	0.0223488346	-0.0550215997	-0.0348488823	0.0491381626	-0.0361326049	-0.0354524892	0.0363002608	0.1453240692	0.01285522	-0.0661772474	0.0685767174	0.0200627069	-0.0339655768	-0.0939021942	0.0763381868	-0.1215371172	-0.0707192467	0.0585800022	-0.0631555161	0.1043870074	0.0773995231	-0.031136013	-0.0581018323	0.1428449966	0.0089791504	-0.0430241104	0.0924741833	0.0033794295	-0.0876327994	-0.0058915574705338	-0.0059002007212143	3.471044942860263e-05	3.4812368550617824e-05	0.0247295856790685	-0.0240442344486098	0.0005781252102197	0.0006115524078583	-0.0369701157755884	-0.0151478729360405	0.0002294580544864	0.0013667894604604	0.0002779899469401	0.0001829899873946	7.72784105997596e-08	3.3485335486702884e-08	-7.703492027522074e-05	-7.703112037193982e-05	5.933793505756282e-09	5.934378941809615e-09	-0.0002509896548164	-0.0001709896665581	6.299580682485564e-08	2.9237466069684304e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.0715052505147	0.3116637450458484	677446.7027553482	0.0971342899760035	972.005611656452	2.7965819260167564	7.820870468923591	944794.9090916332	760.5813234785616	-0.520516929784776	0.2709378741925695	578483.9496244002	772.5760381304585	689.3223511512833	1.158624	20.046417	0.0809770174237404	0.059541586601835	0.0564119559	0.1436339027	0.0780480541	0.1180248764	-0.1497282456	0.0401510258	-0.0420137692	-0.1224776833	0.0477886143	-0.1351696356	0.139039695	0.1180090218	-0.1019881764	-0.04373413	-0.0119432868	-0.1292163521	-0.0833871775	0.0718325611	0.044286641	0.0470416722	-0.0437236476	0.200683751	-0.0633211595	-0.074785725	0.0006028472	-0.0708946433	-0.0349258289	0.1149394051	0.005939818	0.1157237282	-0.0057275435	0.0218422456	0.0237549525	0.0242430263	0.0244434748	-0.0459714101	0.0073681621	0.1502922365	0.0235383199	-0.1080622354	-0.0729381917	-0.1047750025	0.0600861224	-0.1407263013	0.0175115777	0.0099457941	0.0864655439	-0.0796145782	0.1146202523	0.1777009501	0.0164214281	0.0530274007	0.0693026007	0.0129166945	0.0012169955	0.1399981511	0.157551862	-0.0576301871	-0.0408894704	-0.0417237304	0.0317284288	-0.002365136	-0.0058561167	0.0487404676	-0.065656922	0.1865612393	0.002524161	-0.0386748943	0.0698783665	0.0062962065	-0.138907694	0.090154972	-0.1524037664	0.0446772818	0.0611744082	0.0433830195	0.104924999	0.0713421245	-0.0445089075	-0.0836414271	0.0493264394	-0.0080782026	-0.0695271954	0.090084361	-0.0033794295	-0.0948006283	2.702173816260256e-06	0.00589425964435	7.301743333282515e-12	3.47422967550137e-05	0.0809072846578971	0.0561776989788285	0.0031559338625558	0.0065459887107139	-0.037024745237332	-5.462946174360217e-05	2.984378090395693e-09	0.0013708317598893	0.000148999996063	-0.000128989950877	2.2200998826774018e-08	1.6638407427276662e-08	-5.957623505636889e-09	7.70289626517151e-05	5.93346108719932e-09	3.549327783491717e-17	-7.999998156885128e-05	0.0001709896732475	6.399997051016545e-09	2.923746835730348e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.2185857992578	1.1470805487430198	679336.2771769285	1.3157937853045871	969.575503855738	-2.4301078007139267	5.9054239230906775	940076.6576771084	761.0865758787712	0.5052524002096561	0.2552799879176185	579252.7759828726	772.7414919279611	703.4111227324514	1.3086	22.641304	0.0366589299190996	0.027369739882557	0.080056138	-0.0447876168	-0.1491480488	0.1309251372	-0.087685059	-0.0708276418	0.0693056606	0.0938009936	-0.0666992391	-0.064710845	0.0674493562	0.1830457391	-0.042253169	0.1439974134	0.0254610391	0.0991573662	-0.0559451954	0.0064197073	0.0735957979	-0.0796376323	-0.1485649942	0.1635658069	0.016242606	-0.0090604891	0.0692502989	-0.1927375801	-0.0876088112	0.0720672019	0.0990179534	0.0808506738	0.0307397345	0.0474909353	0.1010356125	0.0273919746	0.0302287317	-0.0636280474	-0.0146328336	-0.0392149973	-0.1003969349	0.1112863031	-0.0494615564	0.0050927959	-0.108075946	-0.0900555511	-0.0574150473	0.0469264967	-0.0152875154	-0.0859582933	0.0925978928	0.0185909588	-0.0489688539	0.1893062727	0.0366028399	0.0147467118	-0.0232530498	0.0754238823	0.1855418585	-0.0754267543	-0.111671066	-0.0396724195	0.0238963487	0.0607922069	0.0740243806	-0.0397542224	0.0640508654	-0.0876612047	-0.1086823609	0.1146698968	0.1486754361	-0.0668855407	-0.0868663868	0.0144160258	-0.1503656402	0.0471517473	-0.0046144783	0.0484185494	0.0463987553	0.0718102933	-0.174314644	-0.0879445854	0.0788496809	0.0478318464	-0.1342035336	0.0876327994	-0.0101290257	-0.1013839798	-0.0053369304944368	-0.005339632668253	2.8482827102449423e-05	2.8511677031875294e-05	0.0555006747091226	-0.0254066099487744	0.0006454958290891	0.0030803248931678	-0.0370122966944279	1.2448542904101856e-05	1.5496622043526466e-10	0.0013699101065963	0.0002670000436269	0.0001180000475638	7.128902329676649e-08	1.3924011225082657e-08	-1.0681928896971726e-08	-4.7243053913348384e-09	2.2319061430595413e-17	1.141036049599596e-16	-7.999998488291934e-05	-3.314068054813442e-12	6.399997581267322e-09	1.098304707193495e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.4172320980283	1.1986462987705409	681313.6070443704	1.4367529495563167	973.0528798070447	3.477375951306726	12.09214350672636	946831.9069007832	761.6851875864454	0.5986117076741948	0.3583359765646156	580164.3249885986	773.8111856659326	701.0463328197749	1.168764	20.221857	0.0587169314043765	0.0311904282135768	0.1137862847	0.0083210847	0.0359959048	0.145802334	-0.0414792315	0.0772017074	0.009014669	-0.0766713581	0.0748104658	-0.0353804618	0.0461433313	0.1530911486	-0.0611478403	-0.1017916783	0.0122755104	-0.024761924	-0.0930855514	-0.0207143736	-0.0280521164	-0.0155848156	-0.045625391	0.1520887489	0.0212831634	0.0826639028	0.0437724809	-0.0701598255	-0.0760759962	-0.1033860768	-0.0085998623	0.1041829726	0.1174637547	0.1066798126	-0.1693982379	-0.083586083	0.1032952127	0.0824740701	0.1028667368	0.0645724881	0.0836278805	-0.0321963408	-0.0590408955	0.0172895063	0.0662381299	-0.073438532	-0.029763136	0.0210866605	-0.1401823265	-0.068301673	0.0175636308	-0.0305452058	0.0264153308	0.0090294914	0.0847430745	-0.1145683059	-0.0040981706	0.0330343722	0.077487612	0.1438286775	-0.2111583027	-0.0358089364	0.0329280246	-0.0093408158	-0.0428346694	0.0605801306	0.0877920761	0.1049775182	-0.0170183807	0.0240190613	0.0622061311	-0.0185201132	-0.1721549735	0.0586008299	-0.1529360293	-0.0386166607	0.0039563044	0.099816265	0.0125825287	-0.1301375914	-0.0716458751	0.0910304105	0.0270333264	-0.0407948163	-0.0504869039	0.0851211787	-0.016850859	-0.1073422654	4.606996824918497e-06	0.0053415374912617	2.1224419744809108e-11	2.8532022770554533e-05	0.0307577778739442	-0.0247428968351784	0.0006122109437962	0.0009460408997428	-0.0370452224412787	-3.292574685079957e-05	1.084104805682938e-09	0.0013723485057238	-0.0001020082742935	-0.0003690083179203	1.0405688024337932e-08	1.3616713869444298e-07	-8.298977541842945e-05	-8.297909348953247e-05	6.885529956344571e-09	6.8873028240013565e-09	-0.0002000040000947	-0.0001200040152117	4.0001600053880766e-08	1.4400963666949288e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.4652998011481	-1.951932296880159	678095.0999765948	3.8100396916038526	977.8917538346916	4.8388740276468525	23.414701855435272	956272.2822178892	762.4429614224044	0.7577738359590285	0.5742211864640606	581319.269422566	774.8991833953578	710.1334486527876	1.349561	23.350006	0.0787446649868707	0.043891324018806	0.0518524097	-0.0181607159	-0.0953965013	-0.0241260792	-0.1599701685	-0.012489579	-0.0461721435	-0.0560571392	0.0597789674	0.1378979001	-0.1883570064	0.0670208958	-0.0566948837	-0.0071495487	-0.124972241	0.0268160863	-0.0684598044	0.0143456049	0.0993013104	0.0235102505	0.0832685412	0.1311958346	0.0369162911	-0.0103611172	0.1452293222	-0.117515932	-0.0105657712	-0.07816199	-0.1025112917	-0.038810739	-0.1982990831	-0.0357601598	-0.11742322	0.1490996233	-0.1134604907	0.0972076981	0.183919727	0.1030858271	-0.0468518553	-0.0661187174	-0.0495008692	0.131863044	-0.0006356355	-0.0335862612	0.0255757323	0.1425296302	-0.0348658595	0.0387173972	0.0448197734	0.088960229	-0.0871599436	0.0630510323	0.0142999119	-0.1575176592	0.1323687938	-0.134624495	0.0121945043	-0.0274603851	-0.0059603428	-0.0327632352	0.0458602052	0.0695361105	0.0991340163	-0.0502310264	-0.016912145	0.011260278	-0.0819276305	-0.0160568963	0.0299089454	-0.1107932105	-0.156951454	-0.0715658096	-0.0323881686	0.0799698601	-0.101416316	0.0669484821	0.1418244313	0.0513276835	-0.0467370886	0.0834976525	-0.1476175135	0.0799926912	0.1149112335	0.0825512202	-0.0235265052	-0.1126387502	0.0042947790574459	0.0042901720606209	1.844512715227589e-05	1.840557630973288e-05	0.055523554855597	0.0247657769816528	0.0006133437095049	0.0030828651438024	-0.0011066678771101	0.0359385545641686	0.0012915797041617	1.2247137902273754e-06	-3.000002789722639e-05	7.200824639627362e-05	9.000016738343615e-10	5.185187549066452e-09	1.198922294776139e-09	8.299097434072422e-05	6.887501822022746e-09	1.4374146689112836e-18	-7.999999322313151e-05	0.0001200040068715	6.399998915701088e-09	1.440096166523146e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.3373669823168	-3.1279328188313684	672953.3956674803	9.783963719122353	971.9297647410426	-5.961989093648981	35.5453139527894	944647.4675895784	760.515985217167	-1.926976205237452	3.7132372955513295	578384.5637708382	772.6007625851814	679.789354913885	1.39508	24.13756	0.0987202362310446	0.0737032348234952	-0.0898866641	-0.0223018703	0.0696810965	-0.2694707357	-0.1935092772	-0.0118226325	-0.0192616302	-0.0165076549	-0.0659356777	0.0383168299	-0.063213386	-0.0690215754	-0.1215429125	0.0142805204	0.0673844765	-0.0990806185	-0.0874270037	0.0385986245	0.028183692	-0.0458782637	0.0562916124	0.0195039892	0.0967771507	0.1217531146	-0.0196805263	0.094350306	0.0918025585	0.0777600772	-0.1409789974	-0.2683231617	-0.0684258536	-0.1482507619	0.013847108	0.0172726083	0.0374656489	-0.0727565498	-0.1255351617	-0.0749432491	-0.0017548892	-0.0138858878	-0.1124568097	-0.0527709158	0.0858581375	-0.0674335615	-0.0875524903	0.0679238517	0.0462374833	-0.0040948561	-0.1449523021	0.1170674956	0.087782501	0.0029151376	-0.179001888	-0.0264645499	-0.0080977659	-0.3209237023	-0.058599813	-0.0042511245	0.1790199811	-0.0133048783	0.144277097	-0.1118912131	-0.0004499976	0.0601607848	-0.0149726272	-0.031352512	0.0994180471	-0.0304370251	-0.0362603414	-0.1587683804	-0.1694371858	-0.1112358388	0.1132435364	0.1193791019	-0.0087120837	-0.1474918658	-0.030889655	0.0773772402	-0.08197129	-0.0597279027	-0.0623812159	-0.0088302561	0.1124583713	0.0799246852	-0.0301376669	-0.1172407796	9.186368004066026e-06	-0.0042855926894418	8.438935710612801e-11	1.836630469979729e-05	-0.0141802132413175	-0.0697037680969145	0.0048586152869084	0.0002010784475692	0.007723554868491	0.0088302227456011	7.797283373693103e-05	5.965329980659103e-05	0.0002880002768955	0.0003180003047927	8.294415949188468e-08	1.011241938482669e-07	-1.1527035104208494e-08	-1.2725957398984631e-08	1.619499917207717e-16	1.328725382936549e-16	-7.999996999151259e-05	2.323161892622393e-11	6.399995198642914e-09	5.397081179332861e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.8114796144681	-1.525887367848668	670452.2391484345	2.328332259360136	967.2768981933592	-4.652866547683402	21.64916711055126	935624.5977785662	760.1737011583679	-0.3422840587991231	0.1171583769080016	577864.0559328116	772.5169323323196	673.3282769867868	1.257118	21.750561	0.0844382238179506	0.0629837745733254	-0.1778872427	-0.0734767009	-0.0921720409	-0.1016866562	0.0143404121	-0.0863494389	0.082800996	-0.0738457111	0.0621299331	0.0499179019	-0.0668088662	-0.1826294583	-0.0818002297	0.2069874274	0.0315132442	-0.0253653456	-0.0229008991	-0.0533107849	-0.0302131115	0.083176787	0.1551926792	-0.0069416279	0.0282202858	-0.0849830981	0.0604281588	-0.055740695	0.0210128633	0.1031928817	-0.0499002024	-0.2235449934	0.0272235426	0.014745008	-0.0462923787	-0.0173750488	0.0382840231	0.0587226519	-0.057675702	0.1416908567	-0.1387668454	0.0593951346	-0.0857707894	-0.0502563817	0.0919597717	0.043478159	0.0055226186	0.0040660575	0.0524868038	0.1569865287	0.0223561978	0.1623283914	-0.0182134337	0.0972354381	-0.021582688	-0.0054966574	-0.0085600458	-0.1137020236	0.0960402528	0.0413164712	0.0748413693	-0.0225229808	0.1135167392	-0.0494067772	0.0579991311	-0.0171237124	-0.0876405517	-0.0172134238	-0.1464713462	0.0472236509	-0.1269667299	-0.0205624553	-0.0127562725	-0.1152435387	0.0058149345	0.1069152642	-0.0224857117	0.0221624621	0.0234369427	0.0088211072	-0.0461620791	-0.0034168973	-0.0797670753	0.0372980153	0.1673130998	0.0772433738	-0.0366662233	-0.1211199807	2.270809005722185e-06	-6.91555899834384e-06	5.156573540468978e-12	4.782495625957446e-11	0.0444396042515364	0.0586198174928539	0.0034362830028955	0.0019748784260331	0.0109347836382909	0.0032112287697998	1.0311990211990574e-05	0.0001195694932162	6.5579829152973565e-09	-0.0002879937189125	4.3007139917332017e-17	8.294038213310087e-08	0.0001639999713733	0.0001640114984084	2.6899771610169983e-08	2.6895990610443223e-08	-7.999999259649448e-05	-2.2604981891861074e-11	6.399998815439171e-09	5.109852063313672e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819.8468841263278	1.0354045118597242	672148.9134116485	1.0720625031794735	967.8642774910762	0.5873792977170069	0.3450144393865242	936761.259643323	760.8229061986731	0.649205040305219	0.421467184357701	578851.494596595	772.4015309614499	668.438570912679	1.317243	22.790831	0.0676740521336905	0.0432020766276252	-0.1261704502	-0.13582151	0.1311899888	-0.0443619875	0.182515319	0.0798381392	0.0821564379	-0.0005225027	-0.2295813187	-0.034827738	0.0305864719	-0.1241935811	-0.0782121789	-0.0449805892	0.2526719141	-0.0166670463	0.0739992866	0.0344610876	-0.0103170993	-0.1565245533	-0.0289686229	0.012646516	0.0216497646	-0.0379551971	-0.0699431994	0.0991308491	0.0561542725	0.0421006378	0.0689858936	-0.1020471426	-0.0613228007	0.086205287	0.0387240076	-0.1707538338	0.1029643144	-0.158463685	0.0429714824	0.0852060519	0.1317191174	0.1471548877	-0.111505854	-0.1461751016	-0.1172182581	-0.0029029665	-0.1116318943	-0.0001823841	-0.0434799318	-0.0149650884	-0.0445405722	0.0160665807	0.0683517635	-0.0384859654	-0.0652056642	0.0881363019	-0.0401755029	-0.0720121804	-0.1332410322	-0.0539787552	0.1143599499	-0.0094637841	0.0894439769	0.0931092503	0.0826446983	-0.0233540737	0.1112641233	-0.0018605598	0.118338856	0.1825756143	-0.0523382275	-0.0351321385	0.0409781791	-0.0220000179	0.0229857284	0.1410333668	0.0991033907	-0.0783121529	-0.1675346336	-0.0887771596	-0.0607980663	0.1179995126	0.0401798107	0.0450687029	0.2176940505	0.0745091236	-0.0430942802	-0.1242524367	3.983722892542119e-05	3.756641991969901e-05	1.587004808456415e-09	1.4112359055831582e-09	0.0207598336183849	-0.0236797706331515	0.0005607315372386	0.000430970691863	-0.012169848186545	-0.0231046318248359	0.0005338240117612	0.0001481052048835	0.0003920052357326	0.0003919986777496	1.5366810484177134e-07	1.536629633575012e-07	0.0001389842421486	-2.50157292247e-05	6.257867086435094e-10	1.9316619565620684e-08	-8.00272507377785e-05	-2.7258141284029024e-08	6.40436086064727e-09	7.430062662600874e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
