global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
862.5684222917654	-3.4840821255226047	744024.2831349053	12.13882825738611	867.0497874507198	-6.643350671838789	751775.3339183384	44.13410814902089	823.4072431785398	-3.176112213546048	677999.488118883	10.087688793036378	824.1644586915111	687.1284369243665	0.984076	20.691105	0.3032561446516497	0.1713404781522586	0.1498854247	-0.0240629168	0.14505772	-0.0306259869	-0.1179905218	0.1220888807	0.0500552961	0.021194567	0.0519136299	-0.1219433762	0.1185796218	-0.0632555879	0.0663420469	0.0077015957	0.1896930944	-0.0158662641	-0.009168002	0.0218220978	-0.0361986874	0.0727551669	0.1021240043	0.0217000188	0.0743034566	0.015705758	0.1846270934	-0.005490007	0.0270822571	0.0538921508	-0.0296730631	0.0380091065	0.0892274257	-0.0054204422	0.061257067	0.1735964158	-0.0703057954	0.0390712601	-0.0457250177	0.0154373689	-0.0157152496	-0.0482572419	-0.0266833926	-0.0650322623	-0.0214548518	0.0449929448	0.0561102031	0.0218923975	-0.0584096801	-0.0350157068	-0.0216705151	-0.0179929566	0.0066510772	-0.0889515001	0.1216793273	-0.0953742709	-0.0349639536	-0.0671081301	0.090084361	-0.0033794295	-0.0948006283	-0.0321641506011332	0.0444655200994503	0.0010345325838923	0.0019771824777146	-0.0277661975687237	-0.1550417516071433	0.0240379447414111	0.0007709617274253	-0.0147637511472424	0.0516829096783767	0.0002179683479377	0.0026711231528232	0.0007149624609454	0.0007799405802403	5.111713205611026e-07	6.083073087056874e-07	-0.000455058941388	-5.608253259996354e-08	2.070786401371672e-07	3.1452504628259722e-15	-0.0001653373836295	-0.0002613226025606	6.828950260905375e-08	2.7336450425448462e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.5279010024315	-2.040521289333924	740508.2684036505	4.163727132224979	864.2358470021943	-2.8139404485255	746903.5992436002	7.9182608478478915	822.1197665232532	-1.2874766552865822	675880.9105082484	1.6575961379079247	822.7276859921959	674.7302531445964	1.137705	23.921314	0.1881681467204441	0.1157120125131604	0.1206287446	-0.0822473413	0.0906813244	-0.0002714517	-0.1123044623	0.0978330221	0.0515674266	-0.0120619959	0.0015392015	-0.0087110345	0.0959644143	-0.0206846923	0.0384866911	-0.0416446552	0.1531801967	-0.0886144889	0.0104193767	0.0210799835	-0.0654161386	-0.0361012376	-0.0806867697	-0.0182770081	0.0504838293	-0.0286126302	0.1508313531	-0.084632019	0.0142957168	-0.0152503256	-0.0737723856	0.0068228712	-0.0940590235	0.0490571926	0.0619333478	0.1279104939	-0.0722838323	0.0655782015	-0.0274099221	0.0016646734	-0.0354922563	-0.1024704962	0.007600147	0.0499752577	0.0125151258	-0.0196812494	-0.0188822447	0.0030166451	-0.0309556773	0.0244939672	-0.039246864	-0.1026003543	0.077075905	-0.0049159364	0.107122761	0.021626136	-0.0039564697	-0.0085164503	0.0876327994	-0.0101290257	-0.1013839798	-0.0187963592593405	0.0133677913417927	0.0003533031214061	0.0001786978453577	0.0512709222140586	0.0790371197827823	0.0062468663035578	0.00262870746468	0.0112557366785068	0.0260194878257492	0.0001266916081758	0.0006770137467143	-0.0005960305616373	-0.0013109930225827	3.552524304056753e-07	1.7187027052605235e-06	-0.0003719502777441	8.310866364390001e-05	1.3834700911391314e-07	6.907049972674908e-09	-0.0001661106528053	-7.732691757999773e-07	5.979452182423761e-13	2.759274897540292e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.0240438037572	-4.503857198674268	732777.1635701368	20.284729666050023	859.6570845238956	-4.5787624782987	739010.3029721242	20.96506583267605	820.2896444726825	-1.830122050570708	672875.1008291199	3.349346719985133	821.0223768111463	677.0653392585476	1.261972	26.534143	0.1173936769084796	0.0620382331237775	0.117430507	-0.0539156738	0.0565864201	-0.0518388351	-0.1058478426	0.0314661145	0.118866722	-0.0144469885	0.1232603344	-0.1115805211	0.0139055503	0.0135578399	0.0216597893	-0.0977431643	0.193069096	-0.0738481314	0.0563132918	0.0656746559	-0.1081519873	0.1078717891	0.0571817613	-0.0153283577	0.0330702393	-0.0868338391	0.1687004261	-0.0755656338	-0.0405372102	0.1089658569	-0.1477493469	0.0220560781	0.1346453916	-0.0093094638	0.0630085278	0.141894121	-0.0646210663	0.0143486719	-0.0801587573	0.0415512719	-0.0563085353	-0.0114140989	-0.0364879787	-0.1580076328	0.0743527818	-0.1042628493	-0.0317031051	0.0473889062	-0.1219799095	-0.0957909026	-0.121770904	-0.0096293291	-0.0271820262	0.0137334708	-0.0001781714	-0.0105576022	-0.0720468889	0.0913803305	0.0851211787	-0.016850859	-0.1073422654	-0.0166127327405547	0.0021836265187858	0.000275982889109	4.768224773544592e-06	0.0513678513603537	9.692914629509664e-05	9.395259401496246e-09	0.0026386561533793	0.0694565280328305	0.0582007913543237	0.0048242092863753	0.0033873321142695	0.0001420344601373	0.0007380650217746	2.0173787866494265e-08	5.447399763671408e-07	-0.0004549889813612	-8.303870361710004e-05	2.0701497316010242e-07	6.895426298408582e-09	0.0001510322195845	0.0003171428723898	1.0057960150765297e-07	2.2810731352620625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.2946502597847	-3.729393543972492	726406.1708614487	13.908376205823703	862.4508101851852	2.793725661289613	743821.3999890824	7.804903070548089	819.9196674521721	-0.3699770205104187	672268.2610748805	0.1368829957057667	820.5570405231525	644.5280489403657	1.202255	25.278538	0.0893856143780166	0.0521641100949974	0.0484595688	-0.1421339176	0.0139510233	-0.1145642062	-0.1133569821	0.0078750943	0.1045418867	-0.1096033575	0.0073509983	0.0399919255	0.0487874275	-0.1962239777	0.0194211245	-0.1055247235	0.1616699288	-0.0552777098	0.0762593969	0.0049943827	-0.0118972306	-0.045231566	-0.1187530413	0.0984239489	0.0324435112	-0.0916744718	0.1522306189	-0.0637453927	-0.0548336717	0.0708307339	-0.0053112613	-0.0109455795	-0.1094934327	0.1411300297	0.0536262409	0.1058411225	-0.0521452916	0.048692989	-0.0574386303	0.0193626061	-0.0755810984	-0.126376733	-0.015269533	-0.0016916891	0.0686909381	-0.1048140587	-0.036295973	-0.1118046894	-0.0341306511	0.038096959	-0.1061389365	-0.012462517	0.1213006451	-0.0788989156	-0.0384721371	0.1094826103	-0.0573963077	0.0494409294	0.0825512202	-0.0235265052	-0.1126387502	-0.0079111325920848	0.0087016001484698	6.258601888954638e-05	7.571784514385135e-05	0.0513273449648892	-4.0506395464497136e-05	1.640768073526234e-09	0.0026344963411447	0.111946857942442	0.0424903299096114	0.0125320990031852	0.0018054281358276	-0.0001210007218752	-0.0002630351820125	1.4641174694319504e-08	6.918750697634901e-08	-0.0001119996056409	0.0003429893757203	1.2543911663717122e-08	1.1764171185700113e-07	-6.006781172114628e-06	-0.0001570390007566	2.4661247758636007e-08	3.608142004967078e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.0548551098267	1.760204850041987	729409.695536667	3.0983211141113336	849.2979137279369	-13.15289645724829	721306.9462626262	172.99868521509458	820.0717351044606	0.1520676522884514	672517.6507172405	0.0231245708725213	820.5642700850196	651.1763195366449	1.119908	23.547108	0.2374007426193885	0.1261290889623051	0.0565574189	-0.0695491635	-0.0170860961	-0.1723348682	-0.0712309068	-0.0691498367	0.1273632432	0.0543027782	0.0760611828	0.0696301772	-0.0412147617	-0.0483977474	0.0058001076	-0.1044767509	0.0912348082	-0.0841378238	-0.0059723468	0.0050899898	-0.1176931854	0.0570530844	-0.0544724405	0.0041120286	0.0207204393	-0.0982753657	0.0766919788	-0.0845313409	0.0060983186	0.0180634769	-0.1500180314	0.0326333758	-0.0436683582	0.055261606	0.0556848915	0.0996374155	-0.0386458067	-0.0062538131	-0.1094188127	0.0487804698	-0.1117169456	-0.0064909742	0.0071762675	-0.0685746073	0.1246443251	-0.1253987258	-0.0900394727	-0.1369442327	-0.0110189519	0.0404323371	-0.109399048	-0.0201651923	-0.1377312401	0.0545816598	-0.0215020378	0.0048738996	-0.0754056467	0.0774330141	0.0799246852	-0.0301376669	-0.1172407796	-0.0250759404273281	-0.0171648078352433	0.0006288027883149	0.0002946306280208	0.1166468728748668	0.0653195279099776	0.0042666407263823	0.0136064929514853	0.1891631627825489	0.0772163048401069	0.035782702153897	0.0059623577331603	-0.0010740284534529	-0.0009530277315777	1.1535371188264285e-06	9.082618571561368e-07	0.0002113542571091	0.00032335386275	4.4670621998139554e-08	1.0455772055534585e-07	0.0002716136651814	0.0002776204463535	7.707311223352472e-08	7.377398311327366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.7290295241299	-5.325825585696748	720340.9655569714	28.36441816926211	849.3137713773751	0.0158576494382032	721333.8822512602	0.0002514650457049	820.0653763434315	-0.0063587610291051	672507.2214772939	4.043384182526643e-05	820.3772183528786	622.138938705573	2.374655	49.929321	1.0665274246428444	0.7097238338663623	-0.202794755	-0.14804885	-0.0720051624	0.0920816787	0.098518262	-0.1203886298	0.0558018119	0.070926906	-0.128689738	0.1669441335	-0.0169238197	-0.0132543668	-0.081827476	-0.0427873851	-0.1858480708	0.014379165	0.176568105	-0.2447119365	0.097820175	0.0299585643	0.2305876911	-0.0910851744	-0.0842070871	-0.0230819698	-0.1609282047	-0.0497563626	-0.1717831881	-0.0526810639	0.22585007	0.1705827104	0.104156673	0.0321998201	-0.0743600885	-0.1491844533	0.1413895405	0.183671937	-0.0499319199	-0.1218975034	0.0183032105	0.3566687153	-0.1328601514	-0.1635210142	-0.2785471265	-0.1858406895	-0.0103169192	-0.4208962664	0.1271831162	-0.0362775334	-0.0722479264	-0.319737388	-0.1256223279	-0.1684299995	0.0885707792	-0.2441705662	0.0745037173	0.209737648	0.0772433738	-0.0366662233	-0.1211199807	-0.0161210667218227	0.0089548737055054	0.0002598887922494	8.018976308155206e-05	0.1867579029780586	0.0701110301031918	0.0049155565421306	0.0348785143247619	0.5842177095364463	0.3950545467538973	0.3413103321360115	0.1560680949109272	-0.0098644598479144	-0.0087904313944615	9.730756809111538e-05	7.727168410073434e-05	-0.0015189214085822	-0.0017302756656913	2.307122245449335e-06	2.993853879283472e-06	0.0015990460866336	0.0013274324214522	1.7620768335224514e-06	2.556948387178231e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.4529901548789	9.723960630748934	736941.5363058526	94.5554103483552	851.6781605850032	2.364389207628051	725355.6892174545	5.590336325148002	824.3722139754385	4.306837632007046	679589.5471747662	18.54885038847205	824.2808116208842	647.9102930647604	1.800636	37.860054	0.3773660636320017	0.1877025503497359	-0.1509625585	-0.0295011628	-0.1077837838	0.084404332	0.1216022782	-0.0890450327	-0.0253465209	0.076510938	-0.1471154626	0.1243618595	-0.1758721336	0.1480765668	-0.0101902375	0.039486662	-0.1804144182	0.1011491147	0.0051019245	-0.1741462465	0.1546972562	-0.0007091463	0.1042283326	-0.0778691722	-0.0278125534	0.0316201292	-0.1718274682	0.0529765747	-0.0563616683	-0.1213924009	0.204219519	0.0932226558	0.0594818353	-0.1659752044	-0.0372063217	-0.1603411566	0.1681813576	0.0447358246	0.0143869904	-0.0951555526	0.0719555861	0.0628423268	-0.0490807237	0.0748945418	-0.122855265	-0.057036677	0.0035581714	0.035203024	0.0056425118	0.1556541299	-0.0781480625	0.2250912417	-0.2186710417	-0.0649004766	0.0958748852	0.2024622456	0.0460491786	-0.0160675482	0.0745091236	-0.0430942802	-0.1242524367	-0.0448409600447945	-0.0287198933229718	0.0020107116977388	0.0008248322724828	0.1390964691299103	-0.0476614338481483	0.0022716122764614	0.019347827724408	0.5006387361706146	-0.0835789733658316	0.2506391441545103	0.0069854447888863	-0.007704205049639	0.0021602547982753	5.9354775446883065e-05	4.666700793471886e-06	-0.0031418938183367	-0.0016229724097544	9.871496765702368e-06	2.634039442824328e-06	0.0021639341405047	0.0005648880538711	3.190985134062788e-07	4.682610964441815e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.4516427863772	1.9986526314983168	740377.0295737752	3.994612341395146	857.0670766006282	5.388916015625	734563.973792747	29.040415823459625	824.7594325227558	0.3872185473172749	680228.1215352581	0.1499382033865006	824.9102365911262	654.9323788528585	1.252898	26.343353	0.4537562546174613	0.284468592539691	-0.0446872213	0.0519073233	-0.0872942092	-0.0383325298	0.0503671979	-0.0366874806	-0.0895376362	0.1059962482	0.0340103025	0.0840712262	-0.1107132751	0.1002028505	0.0154652008	0.02274426	-0.1373293034	0.1279895353	-0.1424573807	-0.0316050422	-0.0890615907	-0.0359741258	-0.0147148965	-0.0107762989	0.0030915695	0.0080087804	-0.1228227598	0.110365265	0.0487364572	-0.1464142987	-0.0658658432	-0.0121421094	-0.0177647065	-0.0914907478	0.0163379793	-0.0706416154	0.0940365745	-0.077127823	0.0296300956	-0.0159334083	0.021028598	-0.0492451851	0.067483654	0.0683622494	0.1039787752	-0.0312985132	-0.014566904	-0.0495439591	-0.0483148217	-0.0124188711	0.0786022008	0.0887080018	-0.1493332133	0.0668462035	0.1202305486	-0.1084825714	0.0253582033	-0.1396456827	0.0717238087	-0.0494042187	-0.1266188352	-0.022537381578644	0.0223035784661505	0.0005079335684214	0.0004974496123957	0.0628398753585344	-0.0762565937713759	0.0058150680936126	0.0039488499350761	0.3852767106296397	-0.1153620255409749	0.1484381437535951	0.0133083969369165	-0.0036639162241789	0.0040402888254601	1.3424282097801369e-05	1.6323933793137754e-05	-0.0036891048622933	-0.0005472110439566	1.3609494684996067e-05	2.994399266280723e-07	0.0019547528731422	-0.0002091812673624	4.375680261538166e-08	3.821058795057687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.3261609827796	1.8745181964023916	743606.4079152987	3.513818468643674	862.2624019575708	5.19532535694259	743496.4498296394	26.99140556449065	823.0764102987202	-1.6830222240355397	677454.7771902273	2.8325638065975345	823.2540482025802	664.6812892817379	0.817874	17.196554	0.1205402832849889	0.0777596167028855	-0.0436251685	0.1081142408	-0.0590157716	0.0083797006	0.1128579013	-0.0511581766	-0.1650493872	0.0358092454	0.098789566	-0.0029527297	0.0499067598	0.046847805	-0.025743867	-0.0217402061	-0.1284093787	0.1391204579	-0.0684031268	0.012792158	-0.0398120341	-0.0049610191	-0.095389164	-0.0402572645	-0.0348578241	-0.0258189472	-0.1239939369	0.1435012083	0.0298895938	-0.0659368085	-0.0524007913	0.0022532618	-0.0497970466	0.018944502	0.004915755	-0.0837335032	0.1031412327	-0.0993688375	0.0318368128	-0.0166443808	0.0153753711	0.0170495792	0.0615645896	0.1128079624	0.0326825542	-0.0259525674	0.0197954814	-0.060367877	0.0144864548	-0.1095510748	0.1159626698	0.0421710212	-0.0942783774	0.0825493967	0.0939773935	0.0328904259	0.0272099139	-0.0980834706	0.0688893378	-0.0555787436	-0.1282045865	-0.02157475035591	0.0009626312227339	0.0004654698529198	9.266588709823556e-07	0.1325980213175341	0.0697581459589996	0.0048661989276371	0.0175822352573252	0.4157718363522349	0.0304951257225952	0.1728662199037096	0.0009299526928368	-0.003700877743423	-3.696151924409983e-05	1.3696496071763715e-05	1.3661539048319616e-09	-0.0034808999803883	0.000208204881905	1.2116664673467269e-05	4.3349272849075e-08	0.0020960740796063	0.000141321206464	1.9971683396468773e-08	4.393526547197398e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.0645274897797	-1.261633492999863	741432.1205011976	1.5917190706590352	858.9898592160072	-3.2725427415635977	737863.5782359359	10.709535995360588	821.3690681560341	-1.707342142686116	674647.1461235118	2.9150171921920176	821.8437561559064	679.131978688615	0.897212	18.864721	0.0868266982440482	0.0496290518237809	0.0112412276	0.1202390824	-0.0124519776	0.0760432982	0.079476874	-0.0443396842	-0.0989402293	0.0398715498	-0.0070481227	-0.0807484607	-0.0829761001	-0.1057843824	-0.0418217221	-0.0541128397	-0.0610402821	0.1106898134	0.0489198109	0.0700957695	0.0889239006	0.0571650496	0.0199703611	0.0630570002	-0.0475585463	-0.0628666729	-0.0741140876	0.1283310882	0.0194921941	0.1128639298	0.0741756141	0.0132833923	0.036326203	0.0578334103	0.0116978239	-0.0606286063	0.0743741732	-0.0910186418	0.02057389	-0.0040692319	0.0167728137	0.097749496	0.0503940073	-0.0592686456	0.043608266	0.0570686828	0.1210372959	-0.0464616979	-0.0176950634	0.0011003643	-0.0383543386	-0.0491897518	0.0123409501	0.0623220757	0.0337733265	0.0495355205	-0.0336830633	-0.0435297841	0.0660076536	-0.0616009311	-0.1289999139	-0.0091705993272057	0.0124041510287043	8.409989202014564e-05	0.0001538629627429	0.1212596989523575	-0.0113383223651765	0.0001285575540566	0.0147039145900163	0.3816232799264725	-0.0341485564257624	0.1456363277818387	0.0011661239059634	-0.0032717178472538	0.0004291598961691	1.070413767203904e-05	1.8417821647995834e-07	-0.0036294530190512	-0.0001485530386628	1.3172929217499868e-05	2.206800529598099e-08	0.0020970745132623	1.0004336559996975e-06	1.0008675000569209e-12	4.397721514174312e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.4137435364573	0.3492160466776113	742033.6375534935	0.1219518472571395	860.7677040100098	1.77784479400259	740921.0402666638	3.1607321115621114	823.9749412433799	2.605873087345799	678934.7037970314	6.790574547353126	823.9327409343147	684.5231603165245	0.948223	19.937275	0.1364101606753806	0.0704895507025812	0.0189896859	0.0576448631	-0.0264353105	0.154485133	0.0087566587	-0.0325203334	-0.0279480118	-0.1003996608	-0.0830383841	-0.2001010357	-0.0848360477	0.0532538975	0.0188770699	0.0124731012	-0.0400939734	0.0580315726	0.0881371297	-0.0101066317	0.1673941159	0.1300607736	0.0605463382	-0.0179110176	0.0105262731	0.0157477926	-0.0465682953	0.0432666325	-0.0383105144	0.1056604899	0.1729225012	0.0706115899	0.0660669415	-0.0684585802	0.0164975559	-0.0609400517	0.0615848957	-0.0316005528	0.0236243776	-0.0101842855	0.0195394423	0.0797450607	0.0470276446	0.0023634807	-0.0062890401	0.0547113439	0.0877571545	0.1233432027	-0.0532803962	0.1539153099	-0.1371520582	0.0926790043	-0.0743394304	-0.0194898052	-0.010799077	0.0609351908	0.039562665	0.0767762803	0.063080731	-0.0674542747	-0.1289999139	-0.010014330056677	-0.0008437307294713	0.000100286806484	7.118815438541724e-07	0.1415176014501042	0.0202579024977467	0.0004103826136082	0.0200272315201905	0.3156777012518148	-0.0659455786746576	0.09965241106763	0.0043488193467354	-0.0039610357599687	-0.0006893179127148	1.5689804291750816e-05	4.751591847896262e-07	-0.0033331740640356	0.0002962789550155	1.1110049341159598e-05	8.778121918513575e-08	0.0020954124055227	-1.662107739599725e-06	2.7626021380373067e-12	4.390753149218428e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.9733144147799	-2.440429121677425	737835.1548767124	5.95569429793125	858.6374509834949	-2.130253026514879	737258.2722314335	4.537977956975801	824.6369878969424	0.66204665356247	680026.161807742	0.4383057714932652	825.360378884246	657.9703484617369	1.137802	23.923353	0.2884459242005748	0.1740533960688525	-0.0533574396	-0.0342439753	-0.0471173369	0.1232780952	0.0110275216	-0.0450988589	-0.0233162071	-0.1016168809	0.0067029417	-0.0122054065	0.0502159742	0.0759187993	0.0154162275	0.0163237136	-0.101132048	0.0453816461	-0.0204480578	-0.0581295657	0.03343952	-0.0496072673	-0.1192811141	-0.0518558541	0.0078066589	0.0146690552	-0.0881428975	0.0173438982	-0.0583448001	-0.0842502427	0.0062962787	-0.0074330178	-0.0967012549	-0.0327668175	-0.0004200129	-0.0983561994	0.0819148967	0.0348695901	0.0519836513	-0.0682862751	0.0260386738	-0.0640721321	0.0287757077	0.0625192169	0.0328933161	0.0042100876	-0.0508515663	0.0123575359	-0.013498378	0.0292131313	0.0619278103	0.0153402326	-0.0324189136	0.1036453595	0.1430825913	-0.0952490891	-0.0151369094	0.0566662552	0.0601105761	-0.0731227308	-0.1282045865	-0.0013997964007756	0.0086145336559014	1.959429963624324e-06	7.421019010865794e-05	0.0587939825868346	-0.0827236188632696	0.0068431971178354	0.003456732388421	0.3759714954613287	0.0602937942095138	0.1413545653994279	0.0036353416201792	-0.0063100156746852	-0.0023489799147164	3.981629781477292e-05	5.517706639741535e-06	-0.0034938764750644	-0.0001607024110287	1.2207172823008436e-05	2.5825264910469365e-08	0.0023220096292152	0.0002265972236924	5.1346301785148735e-08	5.3917287181681095e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.0337722204866	0.0604578057067328	737939.0218153589	0.003655146270873	862.6518358301233	4.014384846628445	744168.189861082	16.115285696840086	824.2532572784835	-0.3837306184589124	679393.4321341899	0.1472491875428594	824.4730388068334	647.5566253662109	1.073373	22.568659	0.2958710261015157	0.1762106231668718	-0.0151319008	0.0167952502	-0.098028892	-0.0646323984	0.0027540463	-0.0221859211	-0.0743865801	-0.0280492076	0.0235864863	0.0158914925	0.0877763498	-0.1315800524	0.0224211462	0.0064889732	-0.0845575022	0.0167351375	-0.08804077	-0.0166449129	0.018698801	-0.1033339229	0.0235766061	-0.0869307966	0.0144896299	-0.0017970566	-0.0726988253	0.0381029842	0.0677111549	-0.0546755184	0.01464086	-0.0356667663	-0.0494779322	0.0406326033	0.0216935116	-0.0504397041	0.0309788129	-0.0319792498	0.0386676324	-0.001889796	0.031778475	0.0688135637	0.0564371895	0.0459915473	0.0664855007	0.0888034397	-0.0136912458	-0.0612026915	0.1417794143	-0.0209925444	0.0237026906	0.0589367848	0.0743753862	0.0049071898	-0.1749020258	0.0422989502	0.0474588051	0.1057198559	0.0570992244	-0.0785907625	-0.1266188352	-0.0102916274729381	-0.0088918310721625	0.0001059175960417	7.90646598158745e-05	0.1949068051310689	0.1361128225442343	0.0185267004609582	0.0379886626864004	0.3365628502396447	-0.0394086452216839	0.1132745521614335	0.0015530413182085	-0.004529651024841	0.0017803646498441	2.051773840684312e-05	3.16969828641486e-06	-0.0037127697633652	-0.0002188932883007	1.3784659315758883e-05	4.7914271663137083e-08	0.0020921130220915	-0.0002298966071236	5.2852449966988724e-08	4.376936897204829e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.3753895117006	3.3416172912139928	743691.3124354574	11.166406120940342	856.2551630279164	-6.396672802206922	733172.9042119638	40.91742293849376	824.7189261958284	0.4656689173449422	680161.3072256004	0.2168475405812106	824.3880913337413	658.5615374461541	1.061818	22.325716	0.276803242274399	0.1653854713289466	-0.0312700294	0.038719757	-0.0342701112	0.0116663176	0.0674234947	-0.0406237635	-0.0625361979	0.0670766733	-0.0588412018	-0.0260319372	-0.0633422607	0.0018681664	0.0130290961	0.0260662274	-0.0790169088	0.1146985849	-0.0413212359	-0.0529374042	0.0033844781	-0.0064393861	0.1244832041	-0.0164630357	2.28567e-05	0.0100154383	-0.0888556946	0.1065958554	0.0437595818	-0.0387387059	0.0627073201	0.0385851838	0.1080112364	-0.0328595325	0.0026880252	-0.0563571605	0.0650150804	-0.0273079176	0.0266546799	-0.0186093756	3.45349e-05	0.0267574385	0.0026792065	-0.1179355062	-0.0013425557	0.0577651719	0.1441153206	0.0268202291	-0.0124069724	0.0608554595	-0.0332746999	-0.0102631009	-0.0269981943	0.0635804983	0.0934888567	0.1002630783	-0.0869509759	-0.1716508194	0.0540487397	-0.0838433825	-0.1242524367	0.0060647265603677	0.0163563540333058	3.678090825202943e-05	0.0002675303172628	0.0400168543637278	-0.154889950767341	0.0239908968487093	0.0016013486331678	0.3686432249211719	0.0320803746815271	0.1358978272802817	0.0010291504397071	-0.004151923853178	0.000377727171663	1.7238471682588448e-05	1.4267781621252964e-07	-0.002947185641293	0.0007655841220721	8.685903204243632e-06	5.861190479690608e-07	0.0017658930599822	-0.0003262199621093	1.0641946367859329e-07	3.1183782992932977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
