global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
973.179876403874	0.5953675014555984	0.3544624617894819	947079.0718374596	1028.6580685897611	-0.0895239601672983	0.008014539444036	1058137.4220748176	916.8351789686416	0.2485290527343977	0.061766690053057	840586.745394461	925.029861684946	803.0177293058301	1.315791	19.808081	0.1428632678473075	0.0943636929514625	0.0472671546	-0.1370986131	0.0295564712	0.1777414193	-0.0514739703	-0.1560442744	-0.0978831104	-0.013800416	-0.0943045269	-0.0622764394	0.1396073758	-0.0366621162	-0.0470389453	0.0424045559	-0.0225570817	-0.092463469	-0.0913008179	0.0999819087	0.0249253331	0.0227344881	-0.0108610547	0.0680194521	-0.0167902596	-0.0690129456	0.0889736809	0.1239643825	-0.0584287582	0.0311273821	0.0446122984	0.1304898867	-0.131471281	-0.0992477736	0.1080028955	-0.0862492791	0.0301280509	0.0603643315	0.1437037156	-0.0833232948	-0.1169228584	0.0463562144	-0.025829296	-0.0444203772	0.1175379823	0.1340809495	0.0141733322	-0.0070675669	0.0787646707	-0.0168839312	0.0661762434	0.0414284935	-0.0663911211	0.0426934278	-0.0204232222	0.0172151914	0.0122372598	-0.0079187249	-0.0344352206	0.1644273043	-0.047482765	-0.1157375206	0.0038912588	0.2123799076	-0.0371537733	-0.060406782	-0.0220665226	0.04088471	-0.0182928829	0.0334292691	-0.17288143	-0.0052138734	0.1399426073	0.0298047007	0.0336527586	0.0985918043	-0.1435674989	-0.0542696968	-0.0861885471	0.0566553919	0.0548086556	-0.1348891351	0.005594225	-0.0039537074	-0.1117370355	-0.0024634999	0.1073422654	0.0494042187	-0.0251860523	0.0206989021467194	0.002600163853529	0.0004284445500794	6.760852065199284e-06	0.0633490049265361	0.0837026728722917	0.0070061374459658	0.0040130964251822	-0.0201848651103659	0.0171144367661782	0.0004074287795236	0.0002929039458235	-0.000478991775009	-0.0005879978362747	3.4574145546372895e-07	2.294331205262725e-07	8.704272805259983e-05	-9.295313099050016e-05	8.640284560937082e-09	7.576436506838851e-09	-0.0001779787270918	-0.0001079689198409	1.1657287651625969e-08	3.1676427297217435e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.1940351310566	1.0141587271825756	1.0285179239205815	949054.0180849304	1029.350839964101	0.6927713743398272	0.4799321771046929	1059563.1517348	917.8431218126084	1.0079428439668163	1.015948776703914	842435.9962587147	925.8656580763596	801.8347851316904	1.195572	17.998293	0.1889798138872613	0.1221297506932328	0.10862714	-0.0775009199	-0.0981043211	0.100111178	-0.1311010382	-0.0267359206	-0.0932098468	-0.163965155	-0.1379437985	0.015273734	0.0831799132	-0.1408771297	0.0429668619	0.0099942293	0.1169026876	-0.0445700331	-0.1467288188	-0.0709284491	0.0321776531	-0.1069088443	-0.045515874	-0.0832287917	-0.0557905699	-0.0503335082	-0.0917544983	0.0048779881	0.1452168044	0.0324566975	-0.0291704718	-0.0291707102	-0.0388660304	0.1102285349	0.0325297746	-0.2273723576	0.1280135324	-0.0077596789	-0.0355227413	-0.1165690955	0.002754862	0.1530169061	-0.0235739662	0.0942613036	0.0578062989	-0.0518884876	0.1968405316	-0.105263866	0.0035179565	0.0381558545	0.0294665453	0.0353174316	-0.0628565077	0.0108956092	-0.062955882	-0.0651046028	-0.0137143683	0.1009259245	-0.0199262457	-0.0365071251	-0.0466657214	-0.168678563	0.1413246014	-0.0176199268	-0.0866383269	-0.0729694574	-0.1425193624	0.0611792077	-0.1642645944	-0.0397575077	-0.0376799514	-0.032534094	0.1042500072	-0.0301274919	0.0741484777	-0.0187874805	0.0223978288	-0.103967113	-0.083538626	0.1555711436	0.024012531	0.0576709786	-0.0814851025	-0.0367232314	-0.0127050502	-0.0127191376	0.1054279714	0.0430942802	-0.0350428114	0.0207135333119765	1.4631165257100733e-05	0.0004290504622663	2.1407099678059147e-10	-0.0476847531162576	-0.1110337580427937	0.0123284954251056	0.0022738356797584	-0.0528701943228213	-0.0326853292124554	0.0027952574477328	0.0010683307457265	-2.600888131828983e-05	0.0004529828936907	2.051935019764093e-07	6.764619074288858e-10	0.0003019991098358	0.0002149563817832	4.6206246069324924e-08	9.120346234161561e-08	5.900390676939336e-05	0.0002369826338611	5.616076875178845e-08	3.4814610140512637e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.8602238553028	-0.3338112757537601	0.1114299678203528	948403.7356075004	1027.4267337422975	-1.924106221803413	3.702184752782605	1055605.693208366	916.680358818902	-1.1627629937063375	1.3520177795329242	840302.880244351	924.9943399752104	804.8851541442416	1.117508	16.823105	0.0233730497499403	0.0183179550348206	0.1234591388	0.0084079902	-0.0790013757	-0.090822929	-0.1262654713	0.0535725916	-0.0979703542	0.0316717338	0.0077054578	0.1609746339	-0.0045341716	0.0410618321	0.1294430788	-0.0276209298	-0.0033042263	0.1725122889	-0.0297867593	-0.1305728981	-0.0806857062	-0.1152355446	0.0041919472	-0.1605585054	0.0825209821	0.0831667992	0.0282325299	-0.0324887313	0.1010330449	0.0472082621	-0.1307730788	0.0206800679	0.0226650533	-0.0041671937	0.0798199305	-0.2671808575	-0.0408978142	-0.0337549292	0.0090122728	-0.1051892167	0.086968392	-0.039586527	0.0017426997	0.0525256948	-0.1704872139	-0.1151738175	0.0639890295	0.0089974793	-0.0783722285	-0.0993639287	-0.0593393693	0.0122556379	0.0145086119	0.1551154495	0.169213385	-0.0660420149	-0.0014728526	-0.0056367386	-0.0373698212	0.0131289603	-0.0686897655	-0.1273195487	0.0130739331	-0.1033275039	-0.134639851	-0.02645126	-0.0611712306	-0.0128044119	-0.0971912487	-0.0374409646	0.0959284173	0.0891265265	0.0639526388	0.0778300092	0.0376475471	-0.0788580603	-0.0671660053	-0.1318537636	-0.1238316209	0.03021533	0.051963228	-0.0128985148	-0.0579113834	0.0981635298	0.0064105221	-0.0030801945	0.1034414224	0.0366662233	-0.0446835199	0.0025757912419948	-0.0181377420699817	6.634700522337115e-06	0.0003289776873971	-0.0476541932547718	3.055986148579881e-05	9.339051340312095e-10	0.0022709221347631	-0.0502657617611674	0.0026044325616539	0.0025266468054304	6.7830689682030994e-06	1.0990640429538084e-05	3.699952174782792e-05	1.3689646095679907e-09	1.2079417705139708e-10	0.0003170002394878	1.5001129651999966e-05	2.2503389083611262e-10	1.0048915183532254e-07	5.8998253032842326e-05	-5.653736551035273e-09	3.1964736988512225e-17	3.4807938609272887e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.9790722641668	0.1188484088639825	0.0141249442895003	948635.233208567	1028.0850744113116	0.6583406690140237	0.4334124364778322	1056958.920227312	917.353272365994	0.67291354709198	0.4528126418599104	841537.0263205976	924.9761006047175	813.9054861111364	1.188933	17.898336	0.1047162208058697	0.046997048463714	0.0729799319	0.1192476562	0.0740012557	-0.1172149817	-0.0533665233	0.1366067687	-0.0208896824	0.0454677066	0.0124529609	0.0829727058	-0.0812461746	0.052629263	0.1199900854	-0.0819103718	-0.091099016	0.0388184059	0.0968781599	0.0858134255	0.0108292306	-0.1447966227	-0.0504352174	-0.0260381642	0.0439405942	0.0850925656	-0.0375255723	-0.0566241164	-0.01696698	0.1099247469	-0.0121545942	-0.0509724274	-0.0878826416	0.0912720517	0.0906620981	-0.1214001998	0.1031945872	0.0589523742	0.0353175977	-0.0236317502	0.1462436048	-0.0883945486	0.0799884968	-0.0192387926	-0.0611601306	-0.0060723965	-0.1067922089	-0.1154958821	-0.1061126826	-0.0374289349	0.0922417663	-0.0457151575	-0.0053325163	0.0914244841	-0.0181672884	-0.0134642948	0.0956048043	0.0261310525	0.0332907741	0.0228152903	-0.0277888476	-0.0888326739	-0.0708456077	-0.0709171794	-0.1000998305	0.1155070802	-0.0579990681	-0.0310614016	-0.0373771611	0.1331503278	0.0441058227	0.1577467873	0.0371015005	0.0055280641	0.0043631851	0.0718694585	0.072431306	-0.0877865563	-0.1150212655	-0.0132548583	0.0182380136	-0.0451347638	0.0289760032	-0.0983327223	0.0477308336	0.0402109703	0.1013839798	0.0301376669	-0.0540487397	0.02083755293188	0.0182617616898852	0.0004342036121889	0.0003334919400181	-0.0100964457866723	0.0375577474680995	0.0014105843948775	0.0001019382175232	-0.0367242689617626	0.0135414927994048	0.0013486719307758	0.0001833720272363	0.0001400753048332	0.0001290846644036	1.6662850584206026e-08	1.9621091024113903e-08	0.0005729816746899	0.0002559814352021	6.552649516812697e-08	3.283079995304425e-07	-0.000263040024331	-0.0003220382773638	1.037086520874711e-07	6.91900544000531e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.6920952060668	-0.2869770580999784	0.0823558318757183	948076.2962667804	1027.14912120837	-0.9359532029416188	0.8760083980966747	1055035.3171991266	917.6190717909072	0.2657994249132116	0.070649334284194	842024.7609144062	926.2954125741812	817.4689584834343	1.036445	15.602767	0.1073772384510366	0.0540889809331187	0.043249509	0.1214351121	0.1358041266	0.0103510932	0.0532548222	0.1260094837	-0.0135560005	0.0459591881	-0.048819455	-0.0477421552	-0.0914999867	-0.0007920181	0.057535193	-0.0437360464	-0.0958089415	-0.08421825	0.0240893918	0.0928457933	-0.0152938438	0.0711839902	0.0073102917	-0.0771888967	0.0412211504	0.1278448368	0.041426369	-0.0191704276	0.0833469775	0.0234921411	-0.16004587	-0.0683923738	-0.0808620042	0.0203735817	-0.2525654767	-0.0352940915	0.0233101009	-0.1350320509	-0.0082619987	0.0505911222	0.1162846797	-0.0516020784	0.0666685941	-0.0795388999	0.1235512359	0.1073481918	-0.0950069624	0.0168736624	-0.0229453669	0.0110128809	-0.0376165712	-0.0144752693	0.0760636527	0.0896887073	0.1054226683	0.0160020632	0.008709619	0.044542267	0.0400607034	-0.069872676	0.0106224606	-0.0316016155	-0.0405922593	0.0469985885	-0.0776045502	0.1291462481	0.0752496111	0.0372292106	0.090413953	0.065599498	-0.0987624388	0.0738470065	0.0842578444	-0.0192743221	0.0136122476	-0.030867433	0.0809910931	-0.2013797456	-0.1880724586	0.0180053204	-0.0144424736	-0.0411791006	0.0160319389	-0.164384785	0.0557146547	-0.144304774	0.0992570537	0.0235265052	-0.063080731	0.020640426628276	-0.0001971263036039	0.0004260272113972	3.8858779572575766e-08	0.0130247554113793	0.0231212011980515	0.0005345899448407	0.0001696442535262	-0.0158738470060768	0.0208504219556858	0.0002519790187723	0.0004347400957301	-0.0004580065067045	-0.0005980818115377	3.577018532922169e-07	2.097699601836592e-07	0.000228986125548	-0.0003439955491419	1.1833293782943741e-07	5.2434645693484425e-08	5.905239486330536e-05	0.0003220924191943	1.0374352650244016e-07	3.487185339091733e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.6955195448302	-0.9965756612366476	0.9931630485692616	946136.5737425872	1032.2266175176055	5.077496309235585	25.780968770300984	1065491.789911837	916.4224366590712	-1.1966351318360466	1.4319356387442728	839830.0824121494	925.6035172917292	811.5314779068425	1.336717	20.123098	0.1574269080631908	0.1025452586140649	-0.0741004355	0.1177777241	-0.0806844409	0.1296594562	0.1354323232	0.0393063177	-0.0194072553	-0.111961849	-0.0961816314	-0.1665345787	-0.146138676	0.0174061137	-0.0306704437	0.158794136	0.022346605	-0.1272183727	0.0170018598	-0.0601930558	-0.0465611555	0.1208686042	0.0597711792	0.07389589	0.065791775	-0.0805098111	0.0441169411	-0.1739814097	0.0457862386	0.0248444572	-0.0156130512	0.1172018179	0.0441493454	0.0816085805	-0.0523447305	-0.0333854448	0.0938543488	0.0071317863	0.081595502	0.144802102	0.053934848	-0.0021969421	-0.1593237075	-0.040973947	0.1147501399	-0.0527129769	0.0317030352	0.1111202944	0.0779685379	-0.089738732	-0.0210134167	0.0574348517	-0.0393291	-0.087342196	0.0213287101	0.0069771156	-0.0294887837	-0.044276507	0.0461405245	0.0639370032	0.1058468466	0.0972516654	0.1152793969	-0.0517491709	0.0491569838	0.0132606197	0.1461091988	0.2000801552	-0.0136070762	-0.0113854955	-0.0873692183	-0.1438249454	0.100452465	-0.0644373865	-0.0549074785	-0.0036244072	-0.0092462502	-0.0469279288	-0.0558927114	-0.0151241101	0.0026621056	0.0447001416	0.1037792723	-0.1233654814	0.1849090285	0.0136806227	0.0970621018	0.016850859	-0.0717238087	0.0115707756283853	-0.0090696509998907	0.0001338828486424	8.225856925981837e-05	-0.0809564778618892	-0.0939812332732685	0.0088324722075645	0.0065539513078025	0.0085999468919482	0.024473793898025	7.395908654432951e-05	0.000598966587763	8.499482778763213e-05	0.0005430013344921	2.948504492602363e-07	7.2241207506492444e-09	0.0001740026487146	-5.498347683340001e-05	3.0231827246890354e-09	3.027692175969649e-08	5.899260834870559e-05	-5.978651459976692e-08	3.574427327988143e-15	3.4801278397837683e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.3889344036072	-1.3065851412229676	1.7071647312646423	943596.4618817756	1029.5802491953675	-2.646368322238004	7.003265296944789	1060035.489533195	915.6984236653644	-0.724012993706765	0.5241948150562321	838503.6031032333	924.4131837346004	807.7077885157305	1.319958	19.870813	0.0811577810358188	0.0534086754651794	-0.1395556055	-0.0541995511	-0.0100521348	-0.0983011783	0.0976703606	-0.0844633115	0.0267848582	-0.030129191	0.162477161	0.0657821198	0.0173472839	0.0231166149	-0.1711717168	0.0578482907	-0.0143686572	0.1692055892	0.0135046075	0.0574971439	-0.0294747165	-0.1837740566	-0.0577693252	0.0702342105	0.0768318827	0.0204627628	-0.0426958102	0.0277332655	-0.0769344967	0.0042709917	-0.0675024097	-0.0425408721	0.0491196703	-0.1867332812	-0.0784758313	-0.0779825879	0.0375189626	-0.1600728031	-0.2010945432	0.0858398731	-0.1255894514	0.0284514619	-0.076373421	0.038313938	-0.1732815169	0.0344571665	-0.0423307359	-0.0752670036	-0.1501883427	-0.0374678824	0.0445543116	-0.1150259777	0.0146964512	0.1158711509	-0.0427771314	-0.1472734381	-0.0609196395	-0.1022091421	-0.0139372424	-0.0728071813	0.0615117805	-0.1121812437	0.0621018238	-0.0354922098	0.1461426295	-0.0689887653	-0.0187759512	0.037741459	-0.0814977859	0.1433142131	0.0539395733	0.0486373056	0.1297711147	-0.1357234741	-0.0055919033	-0.1811480687	-0.0771530353	-0.0514162588	0.0033561859	0.0439165163	-0.0997288012	0.1049049421	0.0190691761	-0.0219501944	0.0806582713	-0.1279124481	0.0948006283	0.0101290257	-0.0799246852	0.0148224373517109	0.0032516617233256	0.0002197046490453	1.0573303962940811e-05	-0.0315777294856189	0.0493787483762703	0.002438260791207	0.0009971529994669	-0.0093768236636719	-0.0179767705556201	8.792482201959731e-05	0.0003231642796094	0.000136989907564	5.199507977636788e-05	2.7034883209508603e-09	1.8766234774393267e-08	0.0003330041338858	0.0001590014851711	2.5281472286647333e-08	1.1089175318503181e-07	5.8977165684217446e-05	-1.5442664488146424e-08	2.3847588649345873e-16	3.478306072143636e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.3160055037208	-0.0729288998863921	0.0053186244386394	943454.7825477042	1032.5980554141909	3.0178062188233525	9.1071543743689	1066258.7440451684	916.3004541015624	0.6020304361979925	0.362440646108745	839606.5221867295	925.1428992403472	801.7804269790649	1.224496	18.433714	0.0351805102952326	0.0214332199759423	-0.0256704354	-0.1447579615	0.1343208539	0.0139911997	-0.0429752589	-0.1280532672	0.0570625728	-0.0008535128	0.1793190748	-0.0551835742	0.0928065151	0.0226431456	-0.0915556619	-0.034314503	0.0668122951	0.2202624308	-0.0925452769	0.0691796496	-0.0250914859	-0.0344496556	0.1963425624	0.0834752637	-0.0499427628	0.1171895755	0.0210008056	0.1270476519	-0.0126775322	-0.0600741481	0.1355017702	-0.1435207283	-0.0553366818	-0.0717070407	-0.0220061969	-0.0111985102	-0.0394691236	-0.0514636787	-0.0331654672	-0.0489030343	-0.11479652	0.0159758617	0.0215361575	0.1273699479	-0.1564431302	0.1488246758	0.0094103352	-0.0095443455	0.0342274074	-0.1136617086	0.0375941651	-0.0128329678	0.1603481623	0.1125684109	-0.091384442	0.0516528551	-0.1124375534	-0.0084447593	0.0840234362	-0.0170576112	-0.0049271251	-0.0773131434	0.0015740208	-0.0308439966	0.0928781186	-0.0795665783	-0.123106495	-0.1539531658	-0.0179285	0.1202803876	-0.1182986774	0.0535576478	0.0121860713	-0.0651209481	-0.0694428715	-0.0859975803	-0.0460079792	0.0573651756	-2.63588e-05	-0.1444848583	0.0806267055	0.1710654815	0.1025716249	-0.1033186519	0.0397440746	0.0168690936	0.0924741833	0.0033794295	-0.0876327994	0.014818503632739	-3.93371897190048e-06	0.0002195880499134	1.5474144949889765e-11	-0.0174442746299661	0.0141334548556527	0.0001997545461567	0.0003043027173656	-0.0131677175778435	-0.0037908939141715	0.0001733887862098	1.437087666850327e-05	-0.0001500114937672	-0.0002870014013312	8.236980436607253e-08	2.250344826226669e-08	0.0003909951142533	5.799098036750002e-05	3.362953803983773e-09	1.5287717936995113e-07	5.902934011424461e-05	5.217443002716339e-08	2.7221711486593688e-15	3.4844629943231677e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.8141112089684	1.4981057052475537	2.2443207040952697	946367.2949672953	1034.718592254209	2.120536840018076	4.496676489873847	1070642.565156532	917.3030700683594	1.0026159667969523	1.0052387768761877	841444.9223568374	925.9865842613808	796.3971158466823	1.213916	18.274435	0.0800234186982219	0.0413875699966723	0.0837618252	-0.1350377084	-0.1195046689	0.1035248578	-0.1383260701	-0.0439233634	0.0923725546	0.087079489	0.093101274	-0.0747542765	0.1395976911	0.0634616441	0.0534503106	-0.0482373806	-0.0009016187	-0.0003355842	-0.1336971397	-0.0405106326	-0.1374753594	-0.0231463464	0.208247215	0.006666088	-0.0941788294	-0.0325936034	0.0003701986	0.0355449196	-0.1125002981	0.1016839721	0.0774175401	0.0182030898	0.0004743791	-0.0429595853	-0.0193028203	0.1339552054	0.0488179509	-0.0515661262	0.0738527584	-0.1610094103	-0.0516986661	-0.0772205456	0.0327102939	0.051076568	-0.0050129086	-0.0127811055	0.1683979321	-0.0131080375	0.1081234461	-0.2032671303	-0.0140006256	-0.0554543549	0.0030810119	-0.0014093259	-0.0718448974	0.1400132711	-0.0034014703	-0.0442169046	0.0017208567	-0.0093250977	-0.0080229957	0.0198845318	-0.1075160087	0.0173399628	-0.0708047711	-0.0600906131	-0.1357257626	-0.1437219469	-0.136661946	-0.0257973854	-0.0916308235	-0.1021473733	-0.0951217768	0.0433170778	-0.1284990044	0.0190510687	-0.1205339481	0.0476528603	0.0397958374	-0.0078803386	0.0253572637	0.0419459993	0.1686693062	-0.0279437032	0.1390620454	-0.1354528668	0.090084361	-0.0033794295	-0.0948006283	0.0070535771647683	-0.0077649264679707	4.97529508193408e-05	6.0294083052991936e-05	0.0124118471663905	0.0298561217963565	0.0008913880087188	0.0001540539500818	-0.0361184363923285	-0.022950718814485	0.0013045414474266	0.0005267354941015	3.899439176766048e-05	0.0001890058855348	3.5723224766816783e-08	1.5205625893297872e-09	0.0001910010271506	-0.0001999940871027	3.999763487604237e-08	3.6481392372584244e-08	5.899628036361273e-05	-3.305975063187604e-08	1.0929471118418284e-15	3.4805610967419967e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.2041695307414	1.39005832177304	1.9322621379304803	949073.7639310816	1033.2502298131235	-1.4683624410854463	2.156088258390411	1067606.0374088725	917.7731002468532	0.4700301784938574	0.2209283686949674	842307.4635367205	925.9143030019908	803.1782245500965	1.007905	15.173125	0.0704805777882541	0.0347501516040351	0.1227438762	-0.0400837576	-0.1216774582	-0.0530981971	-0.1125931852	0.0743735376	0.1456886122	0.1077334592	0.0446365454	0.0225474136	0.0352344595	0.0614266318	0.0829853397	-0.1032914177	-0.0255331164	0.0949310714	-0.0090518395	-0.1596738595	-0.2622867716	-0.0728615197	0.3181611205	0.0418470141	0.0236267511	-0.0819176459	0.1285535016	0.0585030964	-0.0703707172	0.1468851557	0.1245210689	-0.006241004	0.038464559	0.0147759202	-0.1083602017	0.0461421362	0.1713314848	-0.0712922555	0.0698413224	-0.1142372932	0.0516242885	-0.0904969531	0.0945071008	0.0413187688	-0.0827112061	-0.1078674496	0.0872229794	0.0571068215	0.0574826179	-0.4159932674	8.9338e-06	-0.0361353205	0.0704010416	0.0001962881	-0.095521712	0.1008490849	-0.0339776731	-0.2109389153	0.1056238892	-0.124074354	-0.1039098176	0.1036267935	-0.0763111974	-0.0261100657	-0.1105806014	0.0085099673	-0.1366532663	-0.1288807765	-0.1686327191	-0.0053895355	0.0997630641	-0.0456686946	-0.0954500365	0.0644904893	-0.1004525871	-0.1170378725	0.0028775114	0.0339825816	0.0182397479	-0.0259998312	-0.0572871508	0.2150367811	0.0258080309	0.1070237657	-0.1038453418	-0.0821713609	0.0876327994	-0.0101290257	-0.1013839798	0.0009202130880936	-0.0061333640766747	8.467921274987597e-07	3.7618154897043696e-05	0.0041962963982911	-0.0082155507680994	6.749527442321865e-05	1.760890346231086e-05	-0.0610980327107313	-0.0249795963184027	0.0037329696011215	0.0006239802322303	-0.0004950027114075	-0.0005339971031751	2.85152906199463e-07	2.450276843007767e-07	0.000101985765132	-8.901526201859999e-05	7.92371687224001e-09	1.0401096289559468e-08	5.902524767139675e-05	2.8967307784016395e-08	8.39104920253937e-16	3.4839798626697275e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.4851276161968	0.2809580854553815	0.0789374457827534	949621.2639451552	1032.8223653444102	-0.4278644687133237	0.1830680035873347	1066722.0383556222	918.6484443495008	0.8753441026475457	0.766227298039837	843914.9643057578	926.8848005089392	805.9669516303322	0.864468	13.013808	0.0653104876967687	0.0328356562058601	0.1147061259	0.0048351651	-0.1079178787	-0.141744952	-0.1068471199	0.0732326659	0.1012231461	0.0832512105	-0.0478610723	0.0104709431	0.0546301999	0.076821862	0.1447233965	-0.1235406764	0.0304194687	-0.0302977654	0.0480150304	-0.1143233052	-0.1472366225	-0.1546475438	0.0432190778	0.1233927906	0.0553222247	-0.1468343274	-0.0931853533	0.1464376265	-0.0313401115	-0.0046684028	0.0132975311	-0.143926625	-0.0963309937	-0.0494167666	-0.0518477185	0.0109014591	-0.0315317066	0.0893935013	-0.0045097576	-0.1218614273	0.0585697913	-0.1186219047	0.0898927657	0.0382560536	0.0341280758	-0.1468228993	-0.0046086735	0.0431833696	-0.0563093463	-0.1323508508	0.0861788901	-0.1232501724	-0.1341723841	0.1208497732	-0.2178982628	-0.0244228852	0.0247621088	-0.0960909636	0.0910415865	-0.1195370352	-0.0298322837	0.0521874893	-0.0931373085	-0.030462103	-0.1566465639	-0.0271766744	-0.0524978985	-0.023842704	-0.119783624	0.0816102534	0.1109150275	-0.0463175729	-0.1456343706	0.101052364	-0.0729650707	0.0380895651	0.0720469572	0.0257759773	0.0205553533	-0.0452273924	0.0042349223	0.0193096681	0.040274042	0.1731033968	0.0085103249	0.0323316768	0.0851211787	-0.016850859	-0.1073422654	0.0126744989772902	0.0117542858891966	0.0001606429243253	0.0001381632367649	-0.0207827650881711	-0.0249790614864622	0.0006239535127444	0.0004319233247101	-0.0606984215989712	0.00039961111176	0.0036842983846064	1.5968904064213944e-07	-0.0004054684062808	8.95343051267e-05	8.016391794521018e-09	1.6440462849189188e-07	0.0003150408281116	0.0002130550629796	4.539245986124133e-08	9.92507233772427e-08	-0.0002019359684093	-0.0002609612160806	6.810075629831608e-08	4.0778135337401807e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
