global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
960.3503323934212	-1.9556410022415776	922272.7609281548	3.824531729648442	890.7100891859635	3.4474810517352807	793364.4629776671	11.885125602073796	891.6289693993258	-0.8302989178394	0.6893962929652787	795002.2190721038	895.2672410501865	779.3100911299115	1.347232	18.056061	0.0464026701462806	0.0299496590632767	0.105898529	-0.1351667635	0.0951569016	-0.032988498	-0.0254023105	-0.1935944397	-0.0301068072	0.2247795628	-0.1058517219	0.0318372033	-0.1195308671	-0.0820844774	-0.019574219	0.0078395217	-0.1789681912	0.0281206088	-0.0805840033	0.0448593684	0.1409710161	0.0028880259	-0.1914398837	0.0633474126	-0.0348566337	0.0393344729	0.0060895417	0.1671503112	-0.2899970895	0.0148455711	-0.024224832	-0.0897932936	0.0631763391	0.0140267514	0.0343782824	-0.1889547611	0.20113497	-0.0790439512	0.0981402	-0.0081867632	-0.2186320803	-0.0107891885	0.0633351644	0.0536795337	0.1018521466	-0.131677591	-0.1435136855	-0.0278766763	0.1171108136	0.1521514308	0.0044752495	-0.026443307	0.0094452071	-0.0205054951	0.1133907874	0.1101304659	0.0330772414	0.3655310239	0.2928541828	0.117962195	0.0916347567	0.0274229013	-0.1970712701	-0.1094924921	0.0812080706	-0.0064888467	0.0152099122	-0.0190960692	-0.0606568008	-0.1172125561	-0.097800647	0.1339773882	0.0078057619	-0.0182531257	-0.0728580732	0.1663654515	-0.1010123767	0.039784959	-0.062932089	-0.2317382749	-0.0085722975	-0.0760846717	-0.1430834292	-0.1048143296	0.1362067417	0.0526279969	-0.0025144048	-0.0876006017	-0.0364029546	-0.0048171391	-0.1283903108	-0.0197449624	0.0924741833	0.0033794295	-0.0876327994	-0.0158458725117895	-7.868577293370163e-05	0.0002510916756598	6.191450862174052e-09	0.0309704177156078	0.00964247796351	0.0009591667734792	9.297738127677784e-05	0.000326612171122	0.0271261165092367	1.066755103250266e-07	0.0007358261968726	0.0015460388629105	2.0985244699100016e-05	4.403804950811053e-10	2.390236165629592e-06	0.0001931842857016	1.249252473999919e-07	1.5606317437949182e-14	3.7320168242037415e-08	-0.0004081498283659	0.0001699976280655	2.8899193547896097e-08	1.665862823951136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.0318119193212	-2.318520474100069	917824.9526494176	5.375537188821208	891.2338207079017	0.5237315219382026	794297.7231736043	0.274294707071706	889.7229096745871	-1.906059724738725	3.633063674271064	791606.8559998134	894.3049617437669	774.1411784157336	1.226265	16.434811	0.0653367598111031	0.0353264706101479	0.1243200552	-0.0651654477	-0.0041417396	-0.1192917707	0.0738450695	0.0280017358	0.0336602138	0.1780998289	-0.0547460116	0.0085502138	-0.075348994	-0.1388008802	-0.0614101373	0.1286156019	-0.0772609479	-0.0447747005	0.0106987481	-0.046841368	0.1088162169	0.0024981009	-0.0357089437	-0.1766089294	-0.0119949714	0.0848564968	0.1944920081	0.121457421	-0.1245490308	0.0146205988	0.0574076304	-0.1180942697	0.0776691325	-0.1384112178	0.1728378639	-0.0391074392	0.0162041282	-0.020950488	0.2005368297	0.1257792634	-0.037782056	-0.097042148	0.0225631316	0.0544587788	0.1550077795	-0.0293891923	-0.0383244563	-0.0199703209	0.0887989169	-0.0541681708	-0.0081277958	0.0183712332	0.1967911094	-0.0576655216	0.1360978048	-0.0943130336	0.016526578	0.1589078316	-0.0237047675	0.123174177	0.0389120042	-0.0791566265	0.0056916357	0.096952225	0.1072593783	0.0864117219	-0.1836541389	-0.0959677444	-0.0480033766	-0.0083403106	-0.0924818471	0.0728136337	-0.1032865519	-0.0705643751	-0.0830095226	0.232237924	-0.1162493372	0.1835371446	-0.0375971367	0.0180871274	-0.0891876511	0.1036715213	0.0096116593	0.0104190424	0.0749615093	-0.011233703	0.0803558625	-0.3442192872	-0.2058623652	0.0180205139	-0.0246023371	-0.1111151816	0.090084361	-0.0033794295	-0.0948006283	0.0010690222810154	0.0169148947928049	1.1428086373073688e-06	0.0002861136658516	0.012803545424191	-0.0181668722914168	0.0001639307754293	0.0003300352488526	-0.0095023299225545	-0.0098289420936765	9.02942739570746e-05	9.66081026808458e-05	0.0019040506047694	0.0003580117418588	1.281724073088436e-07	3.6254087055227178e-06	0.0002436114061514	5.0427120449800006e-05	2.542894476858638e-09	5.9346517207062376e-08	-0.0004082319787213	-8.21503554000497e-08	6.748680892354473e-15	1.6665334845070797e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.8700507814629	-0.1617611378583205	917515.0341840822	0.0261666657212185	883.5652201693991	-7.668600538502574	780687.4982929988	58.807434219121966	888.4148688258895	-1.3080408486976012	1.710970861861541	789280.9791509224	891.4980707113635	768.2027541041169	1.415881	18.976112	0.0641643532143141	0.0313009354155582	0.044896852	0.1835873632	0.0386160171	0.1217465315	-0.0763696564	0.0383997524	0.198135462	-0.0516534048	-0.0134304049	-0.0237547161	0.060595575	0.008162433	-0.1019653155	0.0118635346	0.1343390327	-0.1848181475	0.0440699275	-0.1629842274	-0.1237489616	-0.0827889456	0.0709211194	0.0405709991	-0.0712468344	-0.0117838703	0.0775346034	0.1956643428	-0.0938688339	0.0491991626	0.0290669741	-0.0749499865	0.0644550298	-0.040577662	-0.0668206458	-0.056379922	-0.0432872984	0.1013244566	-0.1183144929	0.1533679382	0.0624493866	-0.0191065328	-0.039214149	-0.1084037958	-0.0065401612	0.2100648677	0.033078399	-0.0770191832	-0.112647891	-0.1225422852	0.0442444746	-0.0914742208	-0.1403516624	0.013588177	0.0295246698	-0.0439301781	-0.0487043669	0.2338358724	-0.0738969124	0.0075981067	-0.0106169856	-0.0298628223	-0.193881677	0.0436553474	0.0115603393	0.0150851462	0.0843808171	0.0338586936	-0.103228494	0.1143882283	0.10073272	-0.055185061	-0.0886342265	-0.1051881428	0.0684116393	0.2303994038	-0.0731410597	0.0500025068	-0.18145937	-0.0370817641	-0.1292261388	-0.0419965845	-0.0441573713	-0.0350381563	0.0722431263	-0.1332139399	-0.0375961604	0.1228140372	-0.0105223791	0.1043594846	-0.1166203924	-0.0402821427	0.0876327994	-0.0101290257	-0.1013839798	-0.0158915466768974	-0.0169605689579128	0.000252541255784	0.0002876608993761	0.032402113436845	0.019598568012654	0.0010498969551741	0.0003841038681466	-0.0029548298825972	0.0065475000399573	8.731019635089383e-06	4.286975677324085e-05	0.001701098022863	-0.0002029525819063	4.118975050247399e-08	2.893734483388408e-06	0.0004611524049742	0.0002175409988228	4.732408616882148e-08	2.1266154061348857e-07	-0.0004088927220679	-6.607433465999693e-07	4.3658177007612724e-13	1.6719325816009695e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.9942037174446	0.1241529359817832	917752.8943562208	0.0154139515128967	885.401818026667	1.8365978572678612	783936.3793649272	3.3730916893209	889.0770705809076	0.6622017550181454	0.4385111643491118	790458.0374327282	892.4152505128963	774.028661956918	1.5022	20.132994	0.0821744262754711	0.0456781462464565	-0.1358918979	-0.0861364912	-0.0193679433	0.1430732069	0.1407783061	-0.1497208972	-0.0501179608	-0.1238381423	0.1635301223	0.0782538878	-0.0360034551	-0.0165082462	0.0071292314	-0.0812130703	0.0920981907	0.0890183188	0.1176266565	-0.0282237378	0.0579822804	-0.0289439831	-0.0311243618	-0.0924041829	-0.1344040295	0.1311391912	-0.0174266899	0.1147484369	-0.0779077631	-0.0506252568	-0.1211708749	-0.0515259901	0.0440580786	0.0041568604	0.1615955645	0.0707895567	-0.2198948721	0.0369979095	-0.0433281258	-0.1103363889	0.0366869031	-0.1907322023	0.0862107613	0.0521871785	-0.1104612031	-0.0043640674	0.0527564946	0.1351705364	0.0938314007	-0.0743607399	-0.051735303	-0.0940294729	0.1149254796	-0.102455896	0.0810645338	0.0630326227	-0.1850204213	0.0871434691	-0.1108782257	-0.1754921627	-0.0148657621	-0.1494216852	-0.0147468679	0.0408309224	-0.1573481086	0.2069832909	-0.0258492935	0.0628608287	-0.1165094877	0.0580411652	0.0258581571	0.0791404655	0.2122481453	-0.0259628566	0.036187144	0.1559425809	-0.0638231991	0.0934092541	0.0174254518	-0.1640900907	0.0907495484	0.1659918014	-0.028697843	0.0068106237	0.0770476199	-0.0687460217	0.0087728165	0.1213313682	-0.1154192752	0.043296099	0.0111049696	0.0011084418	0.0851211787	-0.016850859	-0.1073422654	-0.0158402879733472	5.125870355019921e-05	0.0002509147230785	2.627454689647205e-09	0.0717817516849379	0.0393796382480929	0.005152619874958	0.0015507559085506	-0.0103833043791752	-0.0074284744965779	0.0001078130098305	5.518223334630976e-05	0.0020340318066257	0.0003329337837627	1.1084490437054845e-07	4.13728539036501e-06	0.0001380331719849	-0.0003231192329893	1.0440603872759357e-07	1.9053156568212983e-08	-0.0004591408018609	-5.024807979300003e-05	2.524869522883698e-09	2.1081027593347026e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.5148099472224	1.5206062297777407	920668.6705080544	2.312243306038875	888.7691559584244	3.3673379317574472	789910.6125830502	11.338964746652522	890.8648326827819	1.7877621018742502	3.196093332897837	793640.1501109209	895.0576589702088	776.101039363017	1.420765	19.041567	0.0491542862152624	0.0250153332023417	0.1008098329	0.033522148	0.0103996226	-0.0437824061	-0.0697265229	-0.1283996779	0.0010583247	0.0361391527	-0.0065359242	-0.0799961676	0.0359218932	0.0136186051	0.1921790808	0.0160074398	-0.0656786166	-0.0581125982	-0.0752206431	-0.1444377105	-0.0381008712	0.1275650451	-0.1516857526	0.0744422831	-0.095157331	0.0519017455	0.0687668512	0.0088479413	-0.0238750814	-0.0335688136	0.0205432625	-0.0177970715	-0.0048194309	0.0437472674	-0.0788064395	0.0158049583	-0.0178449486	0.0339106493	0.029618904	-0.0043937672	0.0090175266	-0.1549317779	-0.0145612632	0.0970914117	0.0743616457	0.0096863347	-0.0347071833	-0.0884682167	-0.0832074804	0.0626329152	0.1381213764	-0.1057073734	0.0631458697	0.193498184	0.0394085509	0.074005911	-0.0367700295	-0.0598036048	-0.0791714442	-0.0118784301	0.0302290275	0.06314178	-0.1348857787	0.0779952744	-0.0840636346	0.0249921092	-0.0043924402	0.0329964707	-0.1090403456	-0.0798481325	0.0859328879	0.0179028988	0.0143792608	-0.1339616715	-0.091817749	0.1662438745	0.0676376013	0.008937529	0.0400132061	-0.0279087629	-0.0556167433	-0.0017409779	0.0751593461	-0.0712987532	-0.0656034632	-0.0175393452	-0.0379677421	0.1631687437	-0.0959724161	0.0453476217	-0.0183224061	-0.1198966433	0.0825512202	-0.0235265052	-0.1126387502	-0.0157546192418465	8.566873150070084e-05	0.0002482080274555	7.339131556939172e-09	0.059394058551959	-0.0123876931329789	0.0035276541912735	0.0001534549411568	-0.0054435179862224	0.0049397863929527	2.9631888066326773e-05	2.440148960800163e-05	0.0017420860379847	-0.000291945768641	8.523233182738447e-08	3.034863763741229e-06	0.0004301439726219	0.000292110800637	8.532871984878917e-08	1.8502383718294985e-07	-0.0004083746119823	5.0766189878600034e-05	2.5772060347900726e-09	1.667698237116941e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.9022810180832	0.3874710708607836	921412.389103719	0.1501338307540023	887.966357189676	-0.8027987687484028	788484.2515007034	0.6444858631039516	891.7324640664709	0.8676313836890586	0.7527842179621904	795186.7874700598	895.0055695961532	776.6048731010528	1.178812	15.798832	0.0510303226027038	0.0275373056733399	-0.0945571402	0.0300818167	0.0141943487	-0.0833640581	-0.0092906124	-0.0769375627	-0.1109878526	-0.0472274958	-0.1457244556	0.0102752066	-0.1385033838	0.0189946498	-0.0547381012	-0.1612324751	-0.0960945887	-0.0205659728	-0.0861733672	-0.0434929839	0.0620065929	0.021406365	-0.0353369749	-0.0286407775	-0.0545362696	-0.0138270038	-0.043898649	-0.0754113796	-0.0177134014	0.0937266521	-0.0939726321	0.0689414087	-0.1152449599	-0.0751129914	-0.137647827	-0.0016400091	-0.0627789724	0.0264604856	-0.0221257284	0.0527279709	0.0408922432	0.0661286846	-0.0858661855	0.0534946491	-0.0956949023	-0.0658287921	-0.1389715828	-0.0676458208	0.0383071879	0.0037773949	-0.0151067588	-0.0501404919	0.08641006	0.078917503	0.0374924917	0.0423184593	0.0420478833	0.0564963528	-0.0664423906	0.0338059676	-0.1232462503	0.0961196761	0.1255678078	0.0030880819	-0.0599207643	-0.0844103679	0.1301914011	-0.0340016346	-0.0966322426	-0.1459239384	-0.0126824462	0.0083696435	0.0317954756	-0.0056046217	0.0924367427	0.1493600809	0.035027711	0.0505276617	0.0554374094	-0.077459075	-0.0008783988	0.0654045502	0.0165696781	0.0465458422	0.0780856	-0.0023476959	-0.1611935541	0.1976988741	0.0073508928	0.0596874594	-0.0411308887	-0.0090101713	0.0799246852	-0.0301376669	-0.1172407796	-0.0158675532548073	-0.0001129340129608	0.0002517792462941	1.2754091283430398e-08	0.0497248870518944	-0.0096691715000645	0.0024725643923236	9.349287749766148e-05	0.015468998294196	0.0209125162804184	0.0002392899082258	0.0004373333371787	0.001859032941601	0.0001169469036162	1.3676578265440161e-08	3.4560034779576667e-06	0.000140620487697	-0.0002895234849249	8.38238483230588e-08	1.9774121560142125e-08	-0.0004081309843383	2.4362764400000974e-07	5.935442892099549e-14	1.665709003769497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.1033101235256	-0.7989708945575558	919879.1594899036	0.638354490350101	884.9304942255435	-3.035862964132548	783101.9796102647	9.21646393699166	890.259512660015	-1.472951406455877	2.1695858457803463	792561.9998816475	894.3600268328631	774.7330658685282	1.192723	15.985271	0.1435399188098713	0.0712503112844847	0.0483316126	-0.0176801104	-0.0780881298	-0.080409069	-0.0753545193	-0.0107251885	-0.1205311012	0.0694761193	-0.0306859835	-0.0568139995	-0.065090771	-0.0108572922	-0.0911754644	0.0458934289	-0.0452640627	0.0031064606	0.0428194256	-0.2082307681	0.0637562844	-0.0266303042	-0.1589799791	0.0310851673	0.0914576785	-0.1504027491	-0.0503298707	-0.0162035711	0.0118749354	0.0442100682	0.0414849136	-0.0097629344	-0.0659481212	0.0020414355	0.2078942927	0.0020024683	-0.0491372728	0.0226922526	-0.0618573513	-0.0835551888	0.0208913932	0.0942588588	0.0971399164	-0.0455745384	0.0775849019	-0.0924982477	0.0250904359	-0.0811922635	0.0013468642	-0.1500289682	0.2202522317	-0.0615202962	-0.0603339328	0.1471081108	-0.0409768737	0.0480231697	-0.0093424491	0.0423229173	0.0208485782	0.0180065879	-0.1758222661	-0.0282732636	0.1169483544	-0.0546711884	0.0901436597	0.1112256041	0.0025251589	-0.0626797513	-0.2234602669	-0.056240644	-0.1531477383	-0.0615919929	-0.0792999795	0.0311213842	0.0111013684	0.0339346838	0.0450952778	0.1439134211	0.0338666699	-0.0859002889	-0.1086187865	0.0717223129	0.2644716084	0.1490837638	-0.0151085408	0.0079306658	0.0901415532	0.0308459746	0.0434721749	0.0157264024	0.0624284338	-0.0259378738	0.0772433738	-0.0366662233	-0.1211199807	-0.0275003862223996	-0.0116328329675923	0.0007562712423811	0.0001353228028519	0.0897005077642632	0.0399756207123687	0.0080461810931666	0.0015980502513391	0.0351757859584012	0.0197067876642052	0.0012373359177912	0.000388357480042	0.0030519856344758	0.0011929526928748	1.4231361274372374e-06	9.314616313046653e-06	-0.000110122352098	-0.000250742839795	6.287197170846104e-08	1.2126932431595884e-08	-0.000407332967694	7.98016644299967e-07	6.368305645797801e-13	1.659201465704013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.6197583540528	0.5164482305272031	920870.0806234909	0.2667187748146791	886.2278210598489	1.2973268343054087	785399.7508204876	1.6830569150088934	889.4508001488375	-0.8087125111775322	0.6540159257350701	791122.7258854073	892.8166359355911	769.390725238859	1.247874	16.724432	0.1005437697330907	0.0491400015556521	-0.0703324301	0.0077022172	-0.017065488	0.0775763711	-0.0598181953	-0.1379611767	-0.0389146297	-0.0435981394	0.0646419959	0.0209667494	0.0196291392	0.2082516117	-0.0523440847	-0.0567189975	0.0600567463	0.0198579954	0.1087926137	-0.1894382899	-0.0204712475	-0.1681903018	0.1813053336	0.0010162844	-0.13445244	0.0103374862	0.0666420754	-0.1336441306	0.0524708301	0.1367594554	0.0178057152	0.058562609	0.1144804767	-0.0603800517	0.0582636038	0.1409440092	0.0845902391	-0.0585161087	-0.1173712441	0.0604693057	-0.111633016	0.1001880835	0.0472626932	-0.0368019315	-0.056666895	0.0058781873	-0.0069572111	0.0047988412	-0.1021591667	-0.242072285	-0.0979927479	-0.1304137829	0.001437294	-0.0779688895	-0.0231722526	0.0558784497	-0.0857808091	-0.0409550642	0.0412805989	0.2214933378	0.1629954681	-0.0650303474	0.0409833232	0.1466999072	-0.0729228401	0.054996744	0.0180641621	-0.1094928192	-0.2061270548	0.0606893677	-0.0571645172	0.0054650568	-0.0102312235	0.0675486256	0.1123159351	-0.017956576	0.2365012276	0.0145000513	-0.0118742268	-0.0981925569	0.0308597448	-0.063035454	-0.0472976028	0.1893347228	-0.0132834567	-0.2223679185	-0.0171218293	0.0318091101	0.0308898205	0.0025132939	0.0535132948	-0.0411716803	0.0745091236	-0.0430942802	-0.1242524367	-0.0329883535268891	-0.0054879673044894	0.001088231468415	3.0117785135145744e-05	0.0797410941098348	-0.0099594136544283	0.0063586420898335	9.91899203400146e-05	0.0616548809987591	0.0264790950403579	0.0038013243509711	0.0007011424741563	0.0027020348329886	-0.0003499508014872	1.224655634615339e-07	7.300992238683731e-06	-0.0003302373806322	-0.0002201150285342	4.8450625786611696e-08	1.0905672756681657e-07	0.0001949470769609	0.0006022800446549	3.627412521895083e-07	3.8004362815599075e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.0998967854086	1.48013843135584	923713.0116009231	2.190809775976527	884.8899726038394	-1.3378484560095103	783030.2636148237	1.7898384912470306	891.052383974374	1.6015838255365225	2.565070750220202	793974.3509864153	894.6875128475236	774.8157921622588	1.182745	15.851546	0.0871144819438835	0.0399431283405201	0.0430106181	0.0496928032	-0.0402362874	0.1265062103	0.1444380975	-0.0924133646	0.0854489914	0.039644677	0.0968838171	0.0369138895	-0.0952091787	0.0941044462	0.1356808289	0.0394880349	-0.0581903602	-0.1107304557	0.1154388163	-0.0577548612	-0.0064951573	-0.0092840273	0.0543462526	0.0621110049	-0.1807907513	-0.0137069495	0.1083535266	-0.0050645308	0.0430678535	-0.2621200188	-0.1290107957	-0.0726591046	0.1638937137	0.0655866089	0.0123623539	0.0831073351	0.0961482943	-0.1545594036	-0.0495955364	-0.1300860327	0.1364047601	0.1133142719	0.0237173005	-0.018749483	0.0797092467	0.067544271	-0.0587411885	0.1031211119	0.0027964325	-0.0948317759	0.096975443	-0.0872663059	0.0232629109	0.079072449	0.0759381222	-0.0299768062	-0.1119793409	-0.1188673243	0.0003201065	-0.1508065831	0.231100343	-0.1788869824	-0.0849780699	0.1103843674	-0.0514490817	-0.013193652	0.0567527538	0.0249291112	-0.1291724661	0.093835049	0.0687038229	0.0213977392	-0.0284507287	-0.0287500158	-0.03487601	0.0171639044	0.2441770656	-0.107164955	0.0539175708	-0.1167564576	-0.001806247	0.0550713365	0.0593476225	0.0770727726	0.0177545359	-0.0555807334	0.0185231392	0.0928565151	0.0104522165	0.0445226315	-0.0136988914	0.0277716841	0.0717238087	-0.0494042187	-0.1266188352	-0.0329929292659159	-4.575739026797809e-06	0.0010885333815457	2.0937387641360564e-11	0.0912006207441464	0.0114595266343115	0.0083175532241176	0.0001313207506824	0.0346744030234589	-0.0269804779753001	0.0012023142250332	0.0007279461917756	0.0022059875471974	-0.0004960472857911	2.460629097408161e-07	4.866381058390002e-06	-0.0001751406399426	0.0001550967406896	2.4054998972537027e-08	3.0674243759503456e-08	-0.0001273069284632	-0.0003222540054241	1.0384764401187588e-07	1.6207054034734325e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.029369142426	-1.0705276429825972	921656.3896160044	1.146029434389875	890.7244722739509	5.834499670111541	793390.0855077084	34.04138640053168	892.115689748741	1.0633057743669951	1.1306191698021952	795870.403895872	896.1584318812492	774.2616996045383	1.158031	15.520316	0.0181408457059872	0.0148466980671505	-0.0639612016	0.0181555476	-0.0399968385	0.1031837492	-0.048544666	-0.1845747945	0.0407167592	-0.0586836621	0.0313899038	0.0497745712	-0.0800156848	0.0412880539	0.0938928704	-0.1292025599	-0.0398040027	-0.0064618104	0.0584291492	0.0326104551	0.0801730596	0.1046653137	0.079018192	0.0453997114	-0.1257663015	0.0724435105	-0.0003945648	-0.11879908	-0.0504589733	-0.0760747386	-0.0297405455	0.0458587295	-0.077487791	-0.0712592698	-0.040881118	0.1232493566	-0.0686168816	-0.0109540237	0.0508905996	-0.0287584258	0.0612771862	0.0839862003	0.095387417	-0.0282393611	-0.0918613129	0.0183208317	-0.083685331	0.1105389964	0.0285640197	0.0483302097	-0.0289025995	-0.1810615584	0.082840802	0.0214321968	-0.0864620001	0.1045943739	0.086036464	-0.0910925456	0.0164654123	-0.0229155597	-0.0345582182	-0.0074712079	0.0198968368	-0.1020722782	-0.0640547781	0.0847653433	0.0509733205	0.0116146679	-0.1174378192	-0.0275523391	0.1218261449	0.0139667934	0.0617333372	0.0288956988	0.0017095817	-0.0366411699	0.1237397469	0.0419943142	0.0638858379	-0.1168394228	0.0430291789	-0.0738405591	0.0009279748	0.0693854786	0.0500597627	0.0119961691	-0.0934130527	0.0463666651	0.0653734979	-0.0752060514	0.0208833513	-0.0029646758	0.0688893378	-0.0555787436	-0.1282045865	-0.0329605649691018	3.236429681410108e-05	0.0010863988430823	1.0474477082712331e-09	0.0911045801388326	-9.604060531379076e-05	0.0083000445222729	9.223797869039337e-09	0.0348735454776232	0.0001991424541642	0.0012161641741798	3.965771705057866e-08	0.0021799748671732	-2.6012680024200315e-05	6.7665952204143e-10	4.75229042150681e-06	-0.0001249445251836	5.019611475900001e-05	2.5196499368986987e-09	1.561113437335525e-08	-0.0004073641006739	-0.0002800571722107	7.84320197066537e-08	1.6594551051785534e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.3088712999484	0.2795021575223018	922193.1282973808	0.0781214560596216	893.0269935442054	2.302521270254488	797497.2111986023	5.30160419997434	891.8692749207279	-0.2464148280131439	0.0607202674647473	795430.8035476248	895.8076698836966	772.9840475969004	1.153741	15.462826	0.0671336146721331	0.0411605539908375	0.0737978702	-0.020058697	-0.0890547929	-0.163583827	-0.0074883209	-0.1389671345	-0.0643533438	0.0569744366	-0.0707523527	-0.0187813879	0.0048188707	-0.0800744699	0.2534268307	-0.0329600382	-0.1042468264	-0.0536009965	-0.0461915124	-0.0767517766	0.1366849896	0.0891452358	-0.1426525984	-0.0112746098	-0.0835068094	0.0470309986	0.0194114719	-0.1471299565	0.0242592759	0.1197811663	-0.0463590067	0.0457071808	0.2084459641	0.0468709949	-0.0957999514	0.0165301532	0.0502403911	-0.0653260773	0.0154700588	0.0857044371	0.0379799343	-0.0489362999	-0.0672425714	-0.0055111678	0.0561036654	-0.0654320075	-0.094105103	-0.079303757	0.0894272476	0.0456322561	0.1735549271	-0.0626253914	0.1020867411	0.0455684918	-0.0518697875	0.1393491109	0.0046303476	-0.1214214729	-2.01475e-05	0.0644235489	0.0268217872	-0.074105881	-0.0873983896	-0.0246174215	-0.1006437993	0.0740009432	-0.0043053703	-0.0076792012	-0.1479441422	-0.1189557204	0.0385069079	-0.00092382	-0.013976888	0.0505779759	-0.1122466486	0.0224922745	0.0765475417	-0.1186117828	0.1116534836	0.0415807924	0.0023997899	0.0461377664	0.0529013912	-0.0128428514	-0.0266264751	0.0781317782	0.0136118098	0.0227392848	0.0347622242	-0.0531141325	0.1890793412	0.0290251902	0.0660076536	-0.0616009311	-0.1289999139	-0.0331470696109477	-0.0001865046418459	0.001098728223793	3.4783981430069974e-08	0.0631932731189408	-0.0279113070198918	0.003993389767485	0.0007790410595586	0.0348826845789886	9.13910136540047e-06	0.0012168016834372	8.352317376706475e-11	0.0025350650680209	0.0003550902008477	1.260890507380601e-07	6.4265548990998105e-06	0.0002989826849619	0.0004239272101455	1.7971427950174692e-07	8.939064590702676e-08	-0.0004088799678613	-1.5158671874000154e-06	2.2978533298360333e-12	1.6718282811825774e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
