global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
858.1714142555459	1.3810744818960077	736458.1762453637	1.907366724544325	901.7809745103884	7.400398743458254	813208.9259889058	54.765901562178506	799.7996602212229	4.23940006379155	639679.4964899836	17.972512900875795	799.6514497012183	715.5491091267446	1.197469	29.216553	0.1139106371875247	0.0764022902651402	-0.0094329979	0.0043396341	0.0337402073	0.12579505	-0.0368431135	0.0286909478	0.0191947922	-0.0694750999	-0.0393845147	0.0433087849	-0.0192694549	-0.0267453201	-0.019884745	0.0655945206	0.0343214776	-0.0309606176	0.0423647046	0.0237137932	0.0119864117	0.0261321024	-0.0524402714	-0.0917298122	-0.0904987731	0.0079019407	0.0798320788	-0.009948031	0.1081880531	0.036833505	0.0221013714	-0.0166334785	0.0665533001	0.1172469638	-0.0020957315	-0.0931333953	-0.0935597325	0.0905099403	0.1027175999	-0.1011401362	0.0236488913	0.2293085382	0.0194501471	-0.1436386217	0.002157819	0.1985561362	-0.0125470207	0.0889145598	0.1095049455	0.090084361	-0.0033794295	-0.0948006283	0.0210918509808095	0.0142181300598024	0.0004448661777966	0.0002021552223974	0.0399757212451561	0.0735520875696806	0.0054099095858579	0.0015980582890704	-0.0902004042195301	-0.0022973975231082	0.0081361129213666	5.278035379183703e-06	0.0011559646340343	0.0002269640925348	1.3362542351380534e-06	5.15126993001453e-08	0.0004535932600047	-8.84066662361e-05	7.815738634981183e-09	2.057468455216914e-07	0.0001607379237988	0.0001614896819277	2.6078917369132132e-08	2.583668014714884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.0639862448783	2.892571989332396	741431.18840792	8.366972713470373	899.3103464566744	-2.470628053713994	808759.0992440238	6.104002979798601	802.0295950776788	2.229934856455884	643251.4713804654	4.972609464036925	800.7302466110956	726.8232380513394	1.062961	25.93475	0.1431536978277524	0.0869927835509331	0.0120905198	0.0328055132	-0.0071243109	-0.0147545345	-0.0231350978	0.0241451089	-0.0276506524	0.0592896151	-0.0703772147	0.095953902	0.0291307952	-0.0062529156	0.100119892	0.0342529303	0.0068698756	-0.0676265349	0.077807265	-0.0285427133	-0.0057244143	-0.103740104	-0.0958881502	0.0013181509	-0.0321406361	-0.013596454	-0.011969403	-0.0024189575	0.0061154768	-0.0229662548	0.0554020011	-0.0281708113	0.0254799743	0.0590719233	-0.0284328471	0.0169779976	0.015312612	-0.0435600221	-0.0336202698	0.0112266615	-0.0404135275	0.1499694239	-0.0567400561	-0.0030680177	-0.0750155543	0.2198594664	0.1199135739	0.0767808523	0.0941817998	0.0876327994	-0.0101290257	-0.1013839798	0.0178308535783742	-0.0032609974024352	0.0003179393393334	1.0634104058689764e-05	0.0175273830642055	-0.0224483381809506	0.0005039278870863	0.0003072091570793	-0.0359719464101573	0.0542284578093728	0.0012939809285352	0.0029407256363829	0.00022099181047	-0.0009349728235643	4.8837380294808406e-08	8.741741808037999e-07	0.0002060086887627	-0.000247584571242	6.129811991708497e-08	4.243957984572699e-08	7.897722990522473e-05	-8.176069389357528e-05	6.684811065958918e-09	6.237402843502723e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.9447259074249	-3.1192603374533974	736069.1527123664	9.729785052809882	895.2180874653352	-4.092258991339236	801415.4241250926	16.74658365219682	798.7344489148868	-3.29514616279198	637976.7198833679	10.85798823416271	797.9294382731119	725.1056378468146	0.692687	16.900597	0.0680150013720292	0.0409758212956864	0.0180069993	0.0231433879	0.0204370178	-0.0142273756	0.0077354758	0.0024430605	-0.0371902181	0.0215219087	-0.0379574178	0.0245002989	-0.0022180229	-0.0111380576	0.013837833	-0.0207335332	-0.0394640025	-0.0605503714	0.0220420737	-0.005825833	0.0012677267	-0.0291950447	-3.73879e-05	0.0162549501	-0.0625890226	-0.0149060942	-0.00071373	0.0200912031	0.0237985485	0.0281100405	0.0232137574	-0.0224483524	0.0089841977	0.0303276454	0.0181960241	0.0035554016	-0.0368658625	0.0246617758	-0.0413632753	-0.0168515358	-0.0304012342	0.1725731671	-0.026712692	-0.032487788	-0.0191438083	0.1127768557	0.0647107876	-0.0011670175	0.0016054638	0.0851211787	-0.016850859	-0.1073422654	0.0086203065064722	-0.009210547071902	7.430968426552695e-05	8.48341773637225e-05	-0.0007581781406855	-0.018285561204891	0.0003343617485778	5.748340930133218e-07	-0.0018528093158209	0.0341191370943364	3.432902360792712e-06	0.0011641155160621	0.0001720002100987	-4.89916003713e-05	2.9584072273996946e-08	2.400176906941162e-09	0.0002060001129948	-8.575767899981915e-09	7.354379507436023e-17	4.2436046553870376e-08	-1.7713973571382622e-08	-7.899494387879611e-05	6.240201158414147e-09	3.13784859687642e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.3962173711208	1.451491463695902	738561.8584317906	2.106827469182072	889.0792547861735	-6.138832679161737	790461.9212911376	37.68526666274408	799.1660538540092	0.4316049391223941	638666.3816325892	0.1862828234748455	797.2948879278274	718.1197366250142	0.715552	17.458454	0.048262305535365	0.0265590588682481	0.0091339669	0.0083454453	-0.0075317209	-0.0469462691	0.0178221758	-0.0061517284	-0.0235812001	0.0613204952	0.0308465543	0.0374357769	0.0252646192	-0.0268565255	0.051545587	-0.0468479183	-0.0503847623	-0.0827195108	0.0299363568	-0.0211133354	0.0164275277	-0.0745678257	-0.0126279518	0.0621738171	-0.0579106944	-0.0182742914	-0.0247789372	0.0105991673	-0.0110454316	-0.0030122378	0.0073392171	-0.0300536496	0.0009377401	0.0338629645	0.0181677511	0.0216241344	0.0431721885	0.0057841292	-0.0668077199	-0.0078131414	-0.0065005481	0.0680432436	-0.0253219227	0.018504587	-0.1163887361	0.0495725057	0.0637212597	-0.0071277517	0.0464257494	0.0825512202	-0.0235265052	-0.1126387502	0.0064307779755097	-0.0021895285309625	4.135490537030064e-05	4.794035187898804e-06	0.0068002370579733	0.0075584151986588	5.712964031531635e-05	4.624322404463337e-05	-0.0274158249192169	-0.0255630156033959	0.0007516274560011	0.0006534677667394	-8.699998779926495e-05	-0.0002590001978979	7.56899787707225e-09	6.708110251118502e-08	0.0002060001656494	5.265459999980772e-11	2.772506901139751e-21	4.243606824758025e-08	8.95952081948569e-09	2.6673494390868312e-08	7.114753030196834e-16	8.027301331479754e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.5718148769104	0.1755975057895966	738863.7049307855	0.0308344840395274	894.5776878748185	5.498433088645015	800269.2396434562	30.232766430306363	797.7936061736076	-1.3724476804015922	636474.6380514893	1.883612635439711	796.5598675537109	730.5019836140036	0.689341	16.818951	0.0246966929004326	0.0125021175279097	0.0026620768	0.0503943863	-0.0005605463	-0.0625994898	0.0106433895	0.0026817036	-0.0150599595	0.0350713197	-0.0395397794	-0.0001180532	0.0172672886	-0.0138197533	0.0500903914	-0.015306027	-0.0518996328	-0.0194629909	-0.0017508032	-0.0003904064	0.0147301193	-0.0544618988	-0.0101162005	0.0816625457	0.0149850891	-0.0142944472	-0.0071143987	0.0157271672	0.0089328047	0.0235922543	-0.0067749836	-0.0384720822	-0.0045546216	0.0238046584	0.0695022961	0.0201697494	0.0389976087	0.0521118076	-0.0390076149	-0.0894916699	-0.0230254461	0.0803745072	-0.0140800108	0.0229882282	0.0192189021	0.0207650102	0.0516750183	0.0209418022	0.0318544182	0.0799246852	-0.0301376669	-0.1172407796	0.0078097278625648	0.001378949887055	6.099184928732096e-05	1.901502791009272e-06	0.0138155237163175	0.0070152866583441	4.9214246898742126e-05	0.0001908686955561	-0.0273126430774084	0.0001031818418084	0.0007459804718739	1.0646492478994052e-08	-1.1007076635977115e-05	7.599291116328783e-05	1.2115573607027328e-10	5.774922547071357e-09	9.999919799397183e-05	-0.0001060009676554	1.1236205143887131e-08	9.99983959943758e-09	0.0001420005709666	0.0001419916114457	2.0161617720969503e-08	2.0164162154840402e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.6864506303024	-1.885364246607992	735626.0475948061	3.5545983423877208	902.0939497825428	7.516261907724356	813773.4942342689	56.49419306550818	798.9655282625588	1.1719220889511917	638345.9153518697	1.3734013825717248	797.6943595377604	731.1216684798623	0.860037	20.98369	0.0474277120329354	0.0268394478225227	0.0371786034	0.0332790397	0.0044722776	-0.027939276	-0.0162632942	0.0153659379	-0.0623859621	0.0126387029	-0.0717019094	0.0421448104	0.0352771083	0.0208085281	0.0014695195	0.0150598682	0.0738435986	-0.000335371	0.0341427017	-0.0396996858	-0.0156525778	-0.0258020389	-0.0190668487	-0.0749902172	0.0255320383	-0.0214487906	-0.0149232073	0.0054240929	-0.0091789304	0.0029535062	0.0064428249	-0.0219498593	0.0438246698	-0.0059619003	0.0486887629	-0.0293758813	0.0050612753	-0.0241169917	0.0023919893	0.0637175687	0.0205560013	0.1445947536	-0.0471032127	0.0058876618	-0.0316354956	0.0737831698	0.0700802716	-0.0600375945	-0.0419753639	0.0772433738	-0.0366662233	-0.1211199807	0.0090226414461511	0.0012129135835863	8.140805866580361e-05	1.471159361248161e-06	0.0175280658162506	0.0037125420999331	1.378296884377568e-05	0.0003072330912588	-0.0085588922921715	0.0187537507852369	7.325463726899273e-05	0.0003517031685147	-0.0002380000810271	-0.0002269930043911	5.664403856890617e-08	5.1525824042508346e-08	0.0002060002434076	0.0001060010454136	1.1236221628782062e-08	4.2436100283990456e-08	2.4509487768148492e-08	-0.0001419760614788	2.0157202033041046e-08	6.007149906570204e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.0732142364799	-1.6132363938224898	732861.348133178	2.602531662353392	894.6124645624406	-7.481485220102286	800331.461750484	55.97262109860895	798.4314498901367	-0.5340783724220728	637492.7801736658	0.2852397078890102	797.9171298363095	714.8826232786929	0.8773309999999999	21.40563	0.1226322492880415	0.0701159518500507	0.0414565309	-0.0515458526	0.0111182789	0.007853955	-0.0256096457	0.0089786784	-0.0141408109	0.0413439109	0.0596164954	0.0282415988	0.010714837	-0.0193547661	-0.0740042163	-0.0134103471	0.0639353172	-0.0030532439	0.0359564156	-0.0190795265	0.0318235994	0.0556427499	0.0612394089	-0.0923228598	-0.0202532167	-0.0212907158	-0.0408251111	0.0390153081	-0.0257669471	-0.0044088693	-0.0096963751	0.0156054942	0.0152390676	0.0005532211	-0.0322693294	-0.0182582575	-0.0312101068	0.0644729376	0.0688062521	0.053866816	0.018051028	-0.023583045	0.0074898742	-0.079338159	0.0543562855	0.0357952546	-0.102598503	-0.1050862673	-0.1196500665	0.0745091236	-0.0430942802	-0.1242524367	-0.0015558653178118	-0.0105785067639629	2.420716887169613e-06	0.0001119048053552	0.00885395404255	-0.0086741117737006	7.524021506265137e-05	7.83925021875875e-05	0.0578213788153192	0.0663802711074907	0.0033433118481046	0.0044063403923039	-8.698343113098408e-05	0.0001510166498961	7.566117291318651e-09	2.2806028545846052e-08	-0.0002510056123004	-0.000457005855708	2.0885435215140135e-07	6.300381740629871e-08	0.0001319891967414	0.0001319646872536	1.7414678681948867e-08	1.7421148056439997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.0795614226997	2.006347186219841	736300.5337313727	4.0254290316522745	893.4026709336501	-1.2097936287904076	798168.3324313799	1.4636006242618629	798.3476170365528	-0.0838328535838854	637358.9176279424	0.0070279473400171	797.3369771030971	711.9168646594559	0.702143	17.131306	0.0431916893911993	0.0222662996696325	0.0149992129	-0.0399790307	-0.0182266653	0.0102439744	-0.0151496473	-0.0079125607	-0.0221796926	0.0226762804	0.0162040387	0.0096637257	-0.0034767444	0.0038756166	0.0060693791	-0.0101956744	-0.0576716642	0.0112074909	0.0119146475	-0.0126082816	0.0020757813	-0.00141979	0.0394337205	0.030272245	-0.0342030403	-0.022908289	-0.0496743432	0.0339982815	-0.0304694856	-0.0043250379	-0.026390877	-0.0116633381	-0.0092072857	0.0050199652	-0.0127426778	0.0102548593	0.0014852136	0.0568689203	0.0293114813	0.0374235599	-0.0113396358	-0.0943318551	0.0634239102	-0.0591900579	0.0361691547	-0.0049705876	-0.1414075752	-0.0159715587	-0.1167727853	0.0717238087	-0.0494042187	-0.1266188352	-0.0055633947742563	-0.0040075294564444	3.09513614142223e-05	1.6060292344270345e-05	-0.0057700222069314	-0.0146239762494814	0.0002138606813453	3.32931562684815e-05	0.049611601628797	-0.0082097771865222	0.0024613110161744	6.74004414523404e-05	-8.700066262320179e-05	-1.723149221771194e-08	7.56911529687618e-09	2.969243240490672e-16	1.6996835516591702e-05	0.0002680024478169	7.182531203589936e-08	2.8889241757807307e-10	7.300074607558415e-05	-5.898845066581585e-05	3.47963731195339e-09	5.329108927591915e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.5041614595154	0.4246000368157183	737029.3952433057	0.1802851912639093	899.20607371208	5.803402778429813	808571.5630006946	33.679483808686875	798.6653592509608	0.3177422144079855	637866.3560674663	0.1009601148168902	798.3481111072358	718.2185897898585	0.555078	13.543114	0.0929387514346072	0.0414446681998448	0.0167413755	-0.0074807244	-0.0207126675	0.0219745503	-0.0289443744	0.0053522775	-0.0074688991	0.0080130465	-0.0275066657	0.0187361811	-0.0219846523	-0.0265428693	-0.0160259543	-0.0089471579	0.0035571201	0.0138823462	0.0253596415	0.0152638227	0.0277640038	0.0232812878	0.0427535256	-0.0337922039	-0.029373836	-0.0197922968	-0.0258014791	0.0128325086	-0.0214526643	-0.0128512295	-0.0207729836	-0.0276505923	0.0169659293	0.0033632695	-0.0236839213	-0.02996359	-0.0196007192	0.049391549	0.0366197752	0.0229001948	0.0054485512	-0.0596646264	0.0239812492	-0.0430889964	0.0469349191	0.0113170434	-0.1123079058	-0.0305594089	-0.1290739207	0.0688893378	-0.0555787436	-0.1282045865	0.0027316720122314	0.0082950667864877	7.462031982408346e-06	6.880813299229137e-05	0.01135547826361	0.0171255004705414	0.0002932827663665	0.0001289468865953	0.0144457284186785	-0.0351658732101185	0.0002086790695462	0.0012366386386301	-0.0003929998989804	-0.0003059992363571	1.544489205986046e-07	9.363553265118845e-08	-0.0002510000826183	-0.0002679969181348	7.182234812979983e-08	6.300104147439341e-08	-4.9318781518474736e-08	-7.305006485710263e-05	5.3363119756269e-09	2.432342210467045e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.3945286580174	-0.1096328014980372	736841.1668300199	0.012019351164308	896.287156422933	-2.9189172891469752	803330.6667687071	8.520078140881127	798.5212864209246	-0.1440728300361797	637636.2448673283	0.0207569803546339	797.6541610863095	718.6266840531139	0.508191	12.399131	0.0536966763229009	0.0260283422825448	0.0219611454	-0.0170676196	-0.021340181	0.0221647926	-0.0139347418	0.0019372384	-0.0165863696	0.022668669	0.0062878916	0.0271156304	-0.005010059	0.0363252467	-0.0460208371	-0.0096632662	0.055378744	0.002538731	0.0298320525	-0.0245355862	-0.0258235352	0.0404232782	0.0383953284	-0.0656135998	-0.0241613301	-0.0232294654	-0.0291023477	0.0063359089	-0.0297675111	-0.0162696738	-0.0113936379	-0.03166194	0.0211529539	-0.0036405083	-0.0449768847	-0.0294653885	-0.0413813327	0.0236545119	0.0476402001	0.0646528741	-0.0047423561	-0.0727976369	0.0366740873	-0.0377451205	0.0114767836	0.044472773	-0.0685516812	-0.0376568802	-0.1288710145	0.0660076536	-0.0616009311	-0.1289999139	-0.007760199171642	-0.0104918711838733	6.022069118355318e-05	0.0001100793609389	-0.0057101371198768	-0.0170656153834868	0.0002912352284171	3.260566592779492e-05	0.014258058551249	-0.0001876698674294	0.0002032922336508	3.5219979141005896e-08	-0.0003410048359914	5.199506298899997e-05	1.1628429816952165e-07	2.703486575230074e-09	6.697460814830691e-05	0.0003179746907666	1.0110790396811928e-07	4.485598136619259e-09	0.0001490113252251	0.0001490606440066	2.221907559166784e-08	2.2204375045340524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.0967979717673	-1.2977306862501337	734614.9210934564	1.6841049340352428	897.0356233058832	0.748466882950197	804672.9094797743	0.560202674873184	798.317376085507	-0.2039103354176177	637310.6329600489	0.0415794248901253	798.2535527401878	708.6567756174209	0.611183	14.911991	0.042252895763394	0.0239702182270071	0.0245357146	-0.0517208005	-0.0128073399	-0.0208373128	-0.0219329821	0.010911632	0.0143676557	0.0049002214	0.0202567179	0.0146895587	-0.012196455	0.0182608333	-0.008825833	-0.0500755729	0.002927017	-0.0059375856	0.021634661	-0.0046984023	-0.0121673456	0.007141702	0.0549175143	-0.005530874	-0.0176029702	-0.0256711738	-0.0367771219	0.0274710572	-0.0337044268	-0.0107460871	-0.012662694	0.0087158443	-0.0242624146	0.0036187301	0.0059308691	0.0075260053	0.0054822889	0.033841845	0.0103318651	0.001119684	-0.0005187417	-0.0846336916	0.0563453432	-0.0072635137	0.0672162855	-0.0086723999	-0.063377035	-0.0331324763	-0.0713228279	0.063080731	-0.0674542747	-0.1289999139	-0.0094669572629157	-0.0017067580912736	8.962327981787232e-05	2.9130231821282424e-06	0.004077649499834	0.0097877866197108	9.580076691298976e-05	1.6627225443496467e-05	0.0336658350576044	0.0194077765063553	0.0011333884501258	0.0003766617889206	-0.0003780000778327	-3.699524184129998e-05	1.4288405884152728e-07	1.3686479188962723e-09	0.0001079999434676	4.102533531929309e-05	1.683078138060437e-09	1.1663987789004797e-08	2.0411464610338827e-08	-0.0001489909137604	2.219829238318567e-08	4.166278875391144e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.4176862653285	0.3208882935612109	735165.0887205893	0.1029692969446259	897.822072053567	0.7864487476838349	806084.4730665605	0.6185016327334721	797.4200302452169	-0.897345840290086	635878.7046362826	0.8052295570859206	796.8677620442709	707.5736342012212	0.572243	13.961926	0.0639129386371167	0.0355578864881806	0.0139142469	-0.0329946451	-0.0308877885	-0.0160192982	-0.0208624335	-0.0118060244	-0.0042413905	0.0241502785	0.005961634	-0.0150861687	0.0141750796	0.0106437212	0.0242951019	-0.0330115377	-0.0743548549	-0.0103566617	-0.0078905077	-0.0072667915	0.0045602079	-0.0134512091	0.0422975299	0.0780096102	-0.0016623544	-0.0251133974	-0.0400189852	0.0117136392	-0.0248823769	-0.0031516282	-0.0033248282	0.001887332	-0.0394855599	-0.0016625888	0.016265595	0.0387707476	0.0417617073	0.0089340455	-0.0197276955	0.0033474677	-0.0211151602	-0.1044006954	0.077176826	-0.0081149197	-0.0007165218	-0.0147289031	-0.0563948542	-0.0119671296	-0.0230519784	0.0601105761	-0.0731227308	-0.1282045865	-0.0046905098805609	0.0047764473823547	2.2000882939639427e-05	2.2814449596404016e-05	-0.0241474616254748	-0.0282251111253088	0.000796656898036	0.0005830999029537	0.0251536194458168	-0.0085122156117876	0.0006327045712249	7.245781462156054e-05	-8.700134979664358e-05	0.000290998728036	7.569234866437934e-09	8.468025971860273e-08	3.299642767040645e-05	-7.500351579719356e-05	5.625527381939864e-09	1.088764239008364e-09	8.200145798467139e-05	8.198104652006105e-05	6.720891988524414e-09	6.724239111611827e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.7017173087748	-0.7159689565536382	733937.832439804	0.5126115467485055	892.9795071039445	-4.842564949622556	797412.4001076036	23.450435291312907	797.8243244950489	0.4042942498319917	636523.6527559811	0.1634538404472129	797.0501441010974	715.2028741193621	0.583823	14.244452	0.0792560936778255	0.0420504847479117	0.020984667	-0.0140960682	-0.0078600467	-0.0529808048	-0.0035501842	-0.0147600856	-0.0033331974	0.0323807747	0.0396464976	0.0053147142	0.0072264446	-0.0025669853	0.0132906106	-0.0593599476	-0.0309406487	-0.0089923373	0.0067907388	-0.0057347419	0.005055739	-0.0235940966	0.034787598	0.0614290672	0.0043337062	-0.023585024	-0.0379872764	0.0224515535	-0.0188416314	-0.0115113218	-0.0025225132	0.0326452804	-0.0373976567	-0.0004502157	0.0306052225	0.0306555368	0.0474913289	-0.0013653391	-0.0610226078	-0.000163563	-0.0236574766	-0.0053110234	0.0160663099	0.0473786484	0.0030356918	0.0115414143	-0.0071769686	-0.0707349708	0.0358254952	0.0570992244	-0.0785907625	-0.1266188352	0.009181759043443	0.0138722689240039	8.430469913184732e-05	0.0001924398450998	0.0118724880591827	0.0360199496846575	0.0012974367752852	0.0001409559727154	0.0224878849052601	-0.0026657345405566	0.0005057049675122	7.1061406407170384e-06	-0.0002649999496621	-0.0001779985998654	7.022497332091556e-08	3.168350155406286e-08	0.0003069998594755	0.000274003431805	7.507788064096858e-08	9.424891371797677e-08	4.067908307160132e-08	-8.196077890159979e-05	6.7175692781569255e-09	1.6547877995462413e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.3576133845023	0.655896075727469	735062.0772283698	0.4301996621546937	891.9150474743965	-1.064459629547969	795512.4519112549	1.1330743029373986	797.8354525002101	0.0111280051611402	636541.4092662149	0.0001238324988663	796.9225111025855	710.0431915668959	0.515646	12.581025	0.0649383211781115	0.04706089154926	0.011874457	-0.0260131372	-0.0264866276	-0.0259863777	-0.0025168697	-0.0282360799	-0.0028525899	0.0415370964	0.0215402033	0.0060574827	0.0085995478	0.0297822069	0.0189153668	-0.0099912814	-0.0443744429	0.0074793275	0.0067097491	-0.0097911518	-0.021333548	-0.0301540799	0.0142962765	0.0645050849	0.010696873	-0.0246203506	-0.0367209714	0.0041889057	-0.0310097355	-0.0147908156	-0.0226485051	0.013116915	-0.0319685893	0.0167943921	0.033190773	0.0535812528	0.0627023391	0.0227579511	-0.0412152694	-0.0098200623	-0.0399027023	0.0031695959	-0.0052727256	0.0208065198	-0.0128497161	-0.0267599387	-0.0385488425	-0.0153787536	0.0085282822	0.0540487397	-0.0838433825	-0.1242524367	0.0087142473658445	-0.0004675116775985	7.59381071531278e-05	2.1856716869096403e-07	-0.0330487946040705	-0.0449212826632532	0.0020179216361118	0.001092222824782	0.0125395334555946	-0.0099483514496654	0.0001572398992839	9.896969656606163e-05	-0.0001500000482759	0.0001149999013862	2.250001448277233e-08	1.3224977318835728e-08	0.0002299996760488	-7.700018342670002e-05	5.9290282477454485e-09	5.289985098255295e-08	1.7256144084685486e-08	-2.342293898691584e-08	5.48634070784782e-16	2.9777450867142594e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
