global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
842.8245430390066	0.110789990085891	0.0122744219032318	710353.2103489103	869.8876004762287	-3.1058557244796248	756704.437462291	9.646339781282856	820.7212616811574	-0.6004968662987267	673583.3893755109	0.3605964864345908	808.8245719042691	610.6942388910359	0.983819	15.432371	0.080095232897418	0.0519647997973466	-0.08363452	0.1015787414	-0.1366003513	-0.0507376669	0.0064397869	-0.0928509458	-0.0832465896	0.0866281282	0.0133389579	0.0496790482	0.0482680327	0.0728556007	-0.1339485011	0.0731595911	-0.063884316	-0.0009172856	0.0386647272	0.0661134722	0.0685071321	0.0636939128	0.0336454349	-0.0349526109	0.0567617722	-0.1753054429	0.0871062585	-0.0299920355	0.070344206	0.0466979046	0.0005349407	-0.1496189501	-0.0689834729	-0.088815636	-0.0577157329	0.0542709344	0.0774687962	0.0576346786	0.0047665402	0.1641264999	-0.0411323521	0.0468472636	0.1566736628	-0.0216686884	-0.0419665549	-0.0353366368	0.0427790183	-0.0342423619	0.0032768891	0.0086837863	-0.1232425649	0.0029172672	0.0833328438	-0.009660484	-0.053815263	-0.0267081119	0.0164366511	0.0899951912	0.050819489	0.0353401616	0.0259746305	-0.0495114067	0.044542772	0.0458772867	-0.0377679318	0.0948006283	0.0101290257	-0.0799246852	-0.0229617950814002	-0.0044411814014182	0.0005272440333602	1.9724092240302923e-05	0.0246931579771683	0.0486603496709534	0.0006097520508853	0.0023678296300994	0.0289793311925592	-0.0028965213084007	8.389835690019324e-06	0.000839801636368	0.0004159882809175	-0.000209964442343	4.408506704840699e-08	1.730462498606969e-07	-9.40517297531862e-05	0.0001960500374784	8.845727869566369e-09	3.843561719528745e-08	-0.0002489801588235	7.592913051149996e-05	6.19911194877753e-08	5.765232860232394e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.9367898104426	1.1122467714360482	1.2370928805699128	712229.3051955552	872.2885775988615	2.400977122632753	760887.362609445	5.764691143405853	821.2747779503001	0.5535162691426194	674492.2608973146	0.3063802602055647	809.3053568926724	621.2507397199081	1.063955	16.689404	0.0900209498527801	0.0543708537510819	-0.074650177	0.094855182	0.0092531436	-0.0892004846	0.0633435353	-0.0584829228	-0.1423785586	0.0573963527	-0.0008675544	0.085649906	0.0738372735	0.1243376724	-0.0468417625	-0.0259570392	-0.1157740513	0.0282228568	0.0116255304	0.0336113476	-0.0857667648	0.0503674198	-0.0853270357	0.0122603783	-0.0146345691	0.043767314	-0.0646986644	-0.021063923	0.1125798395	0.0871453741	-0.0509273688	-0.0939864026	-0.0446858115	-0.1202478546	-0.0612349827	-0.0333908253	0.0371249254	-0.0342651139	-0.0193403404	-0.0595059024	0.0665305586	0.0414010459	0.1612170916	-0.0461390399	-0.0172318607	-0.0227139032	-0.0153087494	0.0605208124	0.0693352813	-0.0147023997	-0.0732272716	0.026083716	0.0446165857	-0.0393529385	-0.0176937503	-0.0668099948	-0.0668410425	-0.0149655187	0.0471763949	0.0934367791	-0.0258053815	-0.0734777432	-0.0737567242	-0.0909883366	-0.0081184434	0.0924741833	0.0033794295	-0.0876327994	-0.0230390622934208	-7.726721202060138e-05	0.0005307983913601	5.970222053436567e-09	-0.0244928651708988	-0.0491860231480671	0.0005999004442798	0.0024192648731221	0.0336869265631207	0.0047075953705615	2.21614541729321e-05	0.001134809021269	0.0004859900288847	7.000174796720004e-05	4.900244718463395e-09	2.3618630817535162e-07	0.0002200210912117	0.0003140728209648	4.8409280577987215e-08	9.864173686884145e-08	8.794655468703243e-05	0.0003369267135105	7.734596481319186e-09	1.1351961027700842e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.8412213153844	-1.0955684950582736	1.2002703273642503	710381.3243484087	868.8824361004407	-3.406141498420766	754956.6877638365	11.60179990726406	820.5977721956774	-0.6770057546226553	673380.7037325088	0.458336791792191	809.1900344501843	619.2027304778665	0.948785	14.88283	0.0213968716129511	0.0178779023629979	-0.0960531279	0.0792311142	0.101419781	-0.1251367563	0.0076261722	0.1093714099	-0.046370489	0.0312283981	0.0221823035	0.0387928741	0.1197642748	0.0271559215	-0.0305167967	-0.106678204	-0.0636380238	0.0353818169	0.0322012878	-0.0914292477	0.0667519387	-0.0224068414	0.0230062193	-0.0165356653	0.0943246628	0.0364792705	-0.1725992612	-0.0352745502	0.0482615645	0.0221372178	-0.1313904531	0.0778370573	-0.0744157224	-0.1298691263	0.0424925482	-0.0160168629	-0.0741789507	0.0436331426	0.0011998081	-0.0494368704	0.0119613794	0.0287067236	0.1749339695	-0.0051947609	-0.0039180605	0.0225496478	-0.0487721153	0.0554138368	0.072069662	-0.0593027371	0.0467061842	-0.005900651	0.0027334461	0.0304484056	0.0161369784	0.0397052772	-0.046787317	-0.0796597656	0.0091929967	0.0267702992	0.0015252021	-0.0312366949	-0.1229952897	0.0012973643	-0.0180836025	0.090084361	-0.0033794295	-0.0948006283	-0.0230372304460075	1.8318474133000029e-06	0.0005307139866224	3.355664945613912e-12	-0.0249036971393366	-0.0004108319684377	0.0006201941312078	1.6878290629047678e-07	0.0371183994501507	0.0034314728870299	1.1775006174421976e-05	0.0013777755777409	0.0008369903085995	0.0003510002797148	1.2320119635986784e-07	7.005527766894863e-07	0.0002200367776983	1.5686486600006818e-08	4.841618353985109e-08	2.4606586185219337e-16	8.790782268703213e-05	-3.873200000030258e-08	7.727785289574681e-09	1.5001678240234392e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.0552608476215	-1.785960467762834	3.1896547924116407	707373.9517994607	865.8682124946691	-3.0142236057715763	749727.7614087135	9.085543945590604	819.4857859892004	-1.1119862064770132	671556.9534383375	1.2365133233951386	807.0984020233154	613.8543054936296	0.987744	15.493942	0.0915162325820611	0.0397788173247317	-0.1058481534	0.0956425867	0.07405097	-0.1121902899	-0.0215904792	0.0787066547	0.0991204382	0.1147974651	0.0610635073	-0.0253439265	0.1668882996	-0.1228972366	-0.0319992114	0.0393855648	-0.1590765502	-0.0266581277	-0.0733226459	-0.0130602119	0.1236099662	-0.1815117362	-0.0806446803	0.0968721841	0.0924443834	0.0736430542	0.121188385	-0.0553189616	-0.0604014284	-0.1266997472	-0.1329994162	9.20329e-05	-0.0205493089	-0.1567419281	-0.0579133194	-0.0192158654	-0.0942201063	0.03994481	0.1778378058	0.0846877898	-0.013629426	0.0346886172	0.1830627951	0.0145192951	-0.0061450461	0.0040341567	-0.0131135767	0.0257035708	-0.051577874	-0.1224467376	0.0856126084	-0.0831611364	0.0617194208	0.0710556788	-0.0272011472	-0.0155508589	-0.0246727954	-0.0680884306	0.0152152967	0.0092052706	0.0189490212	-0.0319429609	-0.0284026367	0.0541829062	0.0898235855	0.0876327994	-0.0101290257	-0.1013839798	0.0009895555286476	0.0240267859746551	9.79220144277031e-07	0.0005772864442718	-0.0018797065882267	0.0230239905511099	3.533296857822861e-06	0.0005301041408975	0.0371331483293602	1.47488792094988e-05	2.1752943793638596e-10	0.0013788707048502	0.0006909804060329	-0.0001460099025666	2.1318891647508032e-08	4.774539215213914e-07	-0.0001321049677713	-0.0003521417454696	1.745172250985621e-08	1.2400380890237654e-07	-0.0003029546728185	-0.0003908624955055	9.178153378256439e-08	1.5277349039281213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.7654910353135	-0.289769812308009	0.0839665441250187	706886.6109158519	866.1705683454683	0.3023558507991311	750251.4534679116	0.0914190605124664	820.1847554771133	0.6989694879129047	672703.0331170522	0.4885583450332282	808.2977724248713	605.6479063599796	1.097314	17.212673	0.0592761303365734	0.0242306041980081	-0.1227755052	0.101572749	-0.1286460786	-0.0951451156	-0.0777426135	-0.0918201998	0.025918972	0.1575121154	0.0479102059	-0.0245700005	0.0893175524	-0.0340026656	-0.0926801767	0.1190208087	-0.2258651591	0.0154525481	0.0132912175	-0.0995840873	-0.0264270876	-0.0012888227	0.0563870058	-0.017621967	-0.0506931764	0.0229569047	-0.0642891737	-0.0357570712	-0.0523611256	-0.0794108305	-0.0139621277	-0.1777325182	0.0224071968	-0.2205863688	-0.0217548138	-0.0469097556	-0.0043849456	-0.0193840177	-0.1023315647	-0.0213808351	-0.1051445732	0.0327334832	0.193974456	0.0216176684	-0.040833907	-0.0166869117	0.0613252357	-0.0867849939	0.002427203	-0.1035436935	-0.0608730308	-0.0163348881	0.0014933548	0.1232948213	0.000590142	-0.0712687675	0.0401891651	-0.0295114767	0.0015323143	-0.0537539559	0.0273775656	0.0003808225	-0.0513936002	0.0660246777	-0.0335845107	0.0851211787	-0.016850859	-0.1073422654	-0.00606161336718	-0.0070511688958276	3.674315661317526e-05	4.971898279748662e-05	0.0098962809041438	0.0117759874923705	9.793637573372124e-05	0.0001386738814204	0.0556318621005544	0.0184987137711942	0.0003422024111885	0.0030949040807751	0.0009639928372556	0.0002730124312227	7.45357876021295e-08	9.292821902801016e-07	-6.50982993459781e-05	6.700666842532189e-05	4.237788577738574e-09	4.489893613461029e-09	-0.0002039685689229	9.89861038956e-05	4.160317710845581e-08	9.798248764430517e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.8908543619596	3.1253633266460383	9.76789592354399	712151.7740757581	868.8549954378152	2.6844270923469367	754909.0030972459	7.206148814126228	820.5124626819651	0.3277072048517766	673240.7014164231	0.1073920121117642	808.103364979137	613.5081432229382	1.026645	16.104145	0.0555737193637522	0.0241601858709495	-0.0709381065	0.0724716633	-0.0676731869	-0.0501894878	0.0079001423	-0.0927925282	-0.1958879426	0.125865701	0.0179883631	0.02503415	0.010265213	0.1776033934	-0.0366933464	0.0290774902	-0.1497071818	-0.012322716	-0.0105239634	-0.0932772989	0.0565455744	-0.1074724498	-0.0116121152	0.0620794047	-0.1243435408	-0.0116655209	0.0100026802	-0.0321137295	0.041606712	0.1342301491	0.0063942991	-0.0722996813	0.0087892739	-0.1549994843	-0.0388357316	-0.0204825102	-0.0940737485	-0.071305956	0.0207425609	0.1330368046	-0.0300012665	0.038467278	0.1715801957	-0.0547477798	-0.0191948632	0.0034758487	0.0467504214	-0.0027218342	0.0719495133	-0.0374923115	-0.029876138	0.0737900569	-0.0508423886	0.0657303695	0.0194519356	-0.1212455884	0.0433767342	0.0285924602	0.0529879407	0.0114355017	0.0327544236	0.0490124936	0.0280356966	0.0715394973	0.0640083923	0.0825512202	-0.0235265052	-0.1126387502	-0.0096103783074141	-0.0035487649402341	9.235937121161552e-05	1.2593732601034735e-05	0.0023130955703578	-0.007583185333786	5.350411117608875e-06	5.7504699806547086e-05	0.0350146162126634	-0.020617245887891	0.0004250708280017	0.0012260233485201	0.0007024720008629	-0.0002615208363927	6.839314786753736e-08	4.934669119963262e-07	-0.0001901031455184	-0.0001250048461724	3.613920593598996e-08	1.5626211566590862e-08	-0.0002939333503946	-8.996478147170001e-05	8.639681447419472e-08	8.093661905250737e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.1766959220827	1.2858415601231172	1.6533885177398522	714323.6473297686	875.3503509714634	6.495355533648194	766238.2369458642	42.18964350849421	822.4538612233727	1.94139854140758	676430.3538412347	3.7690282965794775	810.3818273370916	627.8757475432703	0.986805	15.479213	0.0180078085246081	0.0085732581175555	-0.0505989744	0.054367437	0.0717650257	-0.0625858564	0.0335150976	0.0386396118	-0.1180600557	0.0462513404	-0.0406821652	0.0836195904	0.0783093407	0.143156779	-0.0003081645	-0.0881165014	-0.1609418426	-0.0206376564	-0.0604239182	-0.0881486379	-0.00324166	-0.0399068704	0.0732444167	-0.0070672733	-0.1245175734	-0.0452203663	-0.0117567773	0.013303272	0.1149896402	0.1066015576	-0.089550879	0.0036059426	0.0174395071	-0.1419327393	-0.0581531037	-0.1542251085	-0.0399804948	-0.0834577546	-0.0570866947	-0.0426162274	-0.036327292	0.0294099092	0.1776468547	-0.0689911232	-0.0236730106	0.0556130288	-0.0079755502	0.0375550282	0.1025602102	-0.021381889	0.0044529316	0.0184667349	-0.0906336706	0.0923730724	-0.02226418	0.0229255912	0.0503904029	-0.0374601271	0.0365789951	0.057811713	0.04792756	0.0302500339	0.0123205852	-0.0108829437	-0.0143933496	0.0799246852	-0.0301376669	-0.1172407796	-0.0062631560494423	0.0033472222579718	3.922712369966568e-05	1.120389684426184e-05	-0.0039781620329648	-0.0062912576033226	1.5825773160522626e-05	3.957992223136442e-05	0.0307202554223096	-0.0042943607903538	1.844153459772812e-05	0.0009437340932119	0.0006954619106832	-7.010090179699973e-06	4.9141364327526e-11	4.836672692111273e-07	-0.0002426101778265	-5.250703230810002e-05	5.8859698385005964e-08	2.7569884418038593e-09	-0.000315915585366	-2.198223497139996e-05	9.980265707714242e-08	4.832186543378391e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.5779297384803	-0.598766183602379	0.3585209426257578	713311.8794013374	872.4235440024846	-2.926806968978781	761122.8401298552	8.566199033662757	821.1638760154223	-1.2899852079503944	674310.1112726717	1.6640618367308222	809.8528075478293	626.2374266285008	0.917478	14.391727	0.0203481125978633	0.0125428403606183	-0.046778523	0.065452263	0.1109964483	-0.100014624	0.0679342199	0.1231903893	-0.0827171496	0.0160578586	0.018154547	0.0776082494	0.1075110988	0.1041856773	0.0639454523	-0.0559576263	-0.1030523214	0.0084914951	-0.0461740682	-0.0841431423	0.1065625255	-0.0083035128	-0.0722572597	-0.0544705985	0.0875877086	0.0721010384	-0.0009774561	-0.0380054456	0.0978902289	0.0731487896	-0.1161634673	0.0654563848	0.0458131225	-0.1390313267	0.0260816561	-0.0260276763	-0.1271401419	0.0486297416	-0.0076721735	-0.0055626905	-0.0356934709	0.0434710695	0.1581504539	-0.0708485254	0.0124714275	0.0281948248	-0.0214509125	0.075710037	0.0711038904	-0.0478546737	0.0767854848	0.0456748159	-0.0412097174	0.0380436766	0.0088043156	0.0207963064	-0.067564976	0.0221482212	0.0672957108	0.0686599362	-0.0422952289	-0.0137531025	0.0219230071	-0.0058080977	-0.0675270197	0.0772433738	-0.0366662233	-0.1211199807	-0.0062570692032721	6.086846170199646e-06	3.915091501453616e-05	3.70496962996741e-11	-0.0153162502610086	-0.0113380882280438	0.0002345875220578	0.0001285522446669	0.0348986384861689	0.0041783830638593	1.7458885028346238e-05	0.0012179149681883	0.0006574690885715	-3.799282211170005e-05	1.4434545320112836e-09	4.3226560242703894e-07	-0.0002390857065368	3.5244712897000035e-06	5.716197507020085e-08	1.2421897871919604e-11	-0.0002609217895716	5.4993795794399975e-05	6.80801802732463e-08	3.024317575876164e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.7914599256013	0.2135301871210231	0.0455951408119391	713672.6107632288	873.670220097409	1.2466760949243962	763299.6534850551	1.5542012856559422	821.7609201187081	0.5970441032858389	675291.0098343458	0.3564616612683914	809.9429380243474	622.3512229919434	1.075607	16.872173	0.0577853949396964	0.0416451621225929	-0.0638665314	-0.000559157	0.0520046006	-0.0583902785	-0.030537538	0.1038199635	-0.0937811535	0.0222859035	-0.0329567726	-0.0002003074	0.0830850361	0.1252578601	-0.034765272	-0.0730418879	-0.1222967674	0.0750540953	-0.1309883707	-0.0234237162	-0.146891494	0.0571109762	0.072757453	-0.1656736942	0.0437170198	0.0435105827	-0.0690114472	0.0298000104	0.0377688662	0.0853880662	-0.1107877102	0.0042049501	-0.0164524016	-0.10254009	0.0310997174	-0.2033680788	0.0687493788	-0.064503422	-0.0120911461	-0.115103553	-0.11777591	-0.0170439553	0.153183836	-0.0404598605	-0.1113950596	0.0456431046	-0.0438982681	0.0409107676	0.0634947227	-0.0226591216	0.0009641943	0.0405175029	-0.0980567135	0.0701513467	0.0181865743	0.0371852163	0.0994079628	-0.0042114523	-0.0313230787	0.074611386	0.0984488982	-0.0253958708	-0.0071227483	0.0261077636	-0.145018431	0.0745091236	-0.0430942802	-0.1242524367	-0.0062921984228268	-3.5129219554700004e-05	3.959176099222407e-05	1.2340620665223171e-09	0.0211988586428049	0.0365151089038135	0.0004493916077576	0.0013333531782573	0.0350310189844407	0.0001323804982718	1.75245963226901e-08	0.0012271722910882	0.0006410079229274	-1.6461165644100057e-05	2.7096997436250006e-10	4.108911572556995e-07	-0.0001829717117942	5.61139947426e-05	3.347864731689979e-08	3.1487804059725407e-09	8.855857640282827e-05	0.0003494803659744	7.842621454495573e-09	1.2213652620162034e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.0494373795964	-1.7420225460049323	3.0346425507895067	710732.353866054	866.0037529860871	-7.666467111321936	749962.5001859877	58.7747179689809	822.372350989741	0.6114308710328942	676296.2836723938	0.3738477100520436	809.6517494548451	603.9780659998878	1.420328	22.279537	0.0544498406604451	0.0301389997593803	-0.13529149	-0.1427437587	-0.039539203	0.0025750622	-0.1512331895	0.1070690287	-0.1572763396	0.0657025791	-0.1102424628	-0.1681119751	0.0478848674	0.085208003	-0.2308774735	-0.0119812871	-0.0247397531	0.0047093594	-0.0917259099	0.0626247271	0.1226193323	-0.0451768875	-0.0460305004	0.0902989957	-0.0868856039	0.0028313873	0.0403262965	0.1375655861	-0.103024724	0.1262292163	-0.0601347355	-0.064327217	-0.2156544314	-0.0585741448	-0.0057025328	-0.1102650362	-0.1075400476	0.1803387313	0.1444794693	0.0594760897	-0.013523539	-0.1444007913	0.1405462234	-0.0464277995	-0.2153131772	-0.0967864147	-0.0251537637	0.1354092225	-0.1325432185	-0.0348089723	-0.0388222626	0.0099436577	-0.0567213804	-0.1312406628	0.1321353437	-0.0782840526	0.1749569238	0.0796118673	0.1191990307	0.1443063503	0.078936844	-0.0210527395	-0.017616404	0.0812030344	-0.1650658501	0.0717238087	-0.0494042187	-0.1266188352	-0.0063873960499734	-9.51976271465994e-05	4.079882829921579e-05	9.06258821434296e-09	0.0209977030040704	-0.0002011556387345	0.0004409035314471	4.0463590994685e-08	0.0582023072659581	0.0231712882815173	0.0005369086006251	0.0033875085710809	0.0008569899197665	0.0002159819968391	4.6648222958605033e-08	7.344317225813921e-07	0.0002200375481244	0.0004030092599186	4.841652258459765e-08	1.6241646358013769e-07	8.790585089959568e-05	-6.527255032325974e-07	7.727438622381947e-09	4.2605058257024753e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.8949309093289	0.8454935297324937	0.7148593088195112	712158.654414461	865.8280568183222	-0.1756961677648405	749658.2239737918	0.0308691433672509	823.5081033673666	1.1357523776256355	678165.5963117174	1.2899334632822848	811.6218462163752	589.5358242503668	1.611212	25.273779	0.3537231573193414	0.1872253084268803	-0.1610912541	-0.2375856424	-0.0409181284	0.084466257	-0.1731675656	0.0728221971	-0.1101228139	0.0680683543	-0.1347397041	-0.1865262801	0.0001365569	0.0197997314	0.0141949065	0.076469024	-0.0512795263	0.1553403461	0.3888928443	0.1462052106	0.1105877595	0.0399436862	0.092190835	0.0509662975	0.069014686	0.1267072005	0.0016445554	0.1708438692	-0.1204068836	0.0845009947	0.0274910407	-0.0069155001	0.000596821	-0.1944259827	0.2586545719	0.3366225166	0.1344479452	0.1083201424	0.029603299	-0.0781804233	0.0282292726	-0.2595940593	0.0489523841	-0.1404764042	0.1055174711	-0.1485967793	-0.1863261385	-0.3674886627	-0.0503091832	0.1991702181	-0.0179239533	-0.013757891	-0.0969040841	0.0626680739	0.0084707994	-0.0519683431	-0.2991805355	-0.1420713313	0.0361926546	-0.0200053956	0.2243355219	0.1453540666	-0.008256106	-0.0144481505	-0.0946911235	0.0688893378	-0.0555787436	-0.1282045865	0.0198319488680027	0.0262193449179761	0.000393306195903	0.0006874540479277	-0.1489377228609782	-0.1699354258650486	0.0221824452910135	0.0288780489639354	-0.0071279758749653	-0.0653302831409234	0.0042680458952732	5.080804007408733e-05	4.929416460363581e-05	-0.0008076957551628	6.523724329081095e-07	2.4299146639703412e-09	0.0004710215570837	0.0002509840089593	2.2186130723755325e-07	6.299297275328197e-08	0.0008739881546853	0.0007860823037857	7.638552945302158e-07	6.179253883250402e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.6973478998418	4.802416990512938	23.063208950767347	720287.1883322251	873.8392443113689	8.011187493046691	763595.0248986643	64.17912504874772	825.173735780287	1.6656324129203313	680911.6942215948	2.774331334970805	812.9881350083784	620.4780871423625	1.743828	27.354021	0.2450806245627794	0.1102282422910974	-0.0431845261	-0.235143898	0.0681932035	0.116214671	-0.0445637214	0.0803811523	-0.092977483	0.0241654195	-0.1929747281	0.0287352855	-0.0365841188	0.1078596874	0.0441071537	0.0202574578	0.1053162759	-0.1176121117	0.1575974886	0.037810567	0.4259811664	-0.0402570171	-0.2017504001	-0.2225318827	0.1290118648	0.0245440102	-0.1990673816	0.1959909933	0.0786030749	0.0916211401	0.0308935366	0.0048977857	-0.0637492848	0.0490695034	-0.0612946711	0.283473169	-0.1233993215	0.126358791	-0.0644495336	0.2138232085	-0.0250703008	-0.1793595327	-0.063923374	-0.192489944	0.191165353	-0.306670637	-0.160083878	0.1483857343	-0.3779081495	-0.0038505535	-0.0173728382	0.5095330929	0.0186517328	0.179441373	-0.3347042228	0.0676930043	-0.0328632572	0.0242361994	-0.1253795226	-0.1224483626	-0.0727858491	-0.0143248484	-0.1025750042	0.1121637632	0.022713002	0.0660076536	-0.0616009311	-0.1289999139	-0.0170128802299984	-0.0368448290980011	0.0002894380937202	0.0013575414312609	-0.0989803189986844	0.0499574038622938	0.0097971035490813	0.0024957422006603	-0.029893774814738	-0.0227657989397727	0.0005182816013661	0.0008936377726742	-0.0006177516092192	-0.0006670457738228	4.4495006437490577e-07	3.816170506929112e-07	0.001239122464721	0.0007681009076373	1.535424482576246e-06	5.899790043132441e-07	-0.0004011170171088	-0.0012751051717941	1.6089486141426138e-07	1.625893199136061e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.925448329374	-1.771899570467781	3.1396280878239065	717282.7150279112	873.0885382543636	-0.7507060570053454	762283.5956311413	0.5635595840245129	822.8442740258873	-2.329461754399631	677072.6992971896	5.426392065210607	810.0288979443637	656.3975910332243	2.220883	34.837196	0.1746054600618745	0.0750298569379684	0.0701983112	-0.014057459	0.157721596	-0.0914467861	0.140443629	0.1316044447	0.0819187487	-0.2090830313	-0.0213964966	0.187349694	0.1183285974	-0.0211502648	0.2243109025	-0.057753957	0.235602334	-0.2061373026	0.0302894771	0.0058413743	0.0360363651	-0.1451854846	-0.1014367821	0.0699169111	-0.0100454902	-0.135080085	-0.0615510672	-0.0152482764	0.1728081117	-0.0639711052	-0.1754379948	0.1135958435	0.1568103524	0.2276832518	-0.0838507517	0.1946119712	-0.1431203921	0.0261416775	0.0332065889	0.0700344706	-0.0556430656	0.0303314444	-0.1677787792	-0.0084977489	0.3204073804	-0.1735234335	0.032397807	0.419950432	-0.0019951561	-0.1319825521	0.11281367	-0.0099457335	-0.0089716434	0.0995154287	0.1944787188	-0.2121150495	0.0006600899	0.1230477507	0.1318184325	-0.0449779361	0.0582355645	-0.056692018	0.2394369143	-0.2169242005	0.1496834336	0.063080731	-0.0674542747	-0.1289999139	-0.0733281736219737	-0.0563152933919753	0.0053770210467343	0.0031714122698242	-0.0861310418322744	0.01284927716641	0.007418556367113	0.0001651039236992	-0.0626074390118276	-0.0327136641970896	0.0010701838251999	0.0039196914196197	-0.001403966616144	-0.0007862150069248	6.181340371137633e-07	1.971122259246834e-06	0.0009070464580864	-0.0003320760066346	8.227332771270833e-07	1.1027447418238293e-07	-6.486352454020854e-05	0.0003362534925685	4.207276815778236e-09	1.130664112645758e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
