global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
848.1632216215368	1.970796393013188	3.884038422713793	719380.8505114241	872.2285859313192	2.978513693507693	760782.7061157487	8.871543822412843	820.5610217851462	-0.0489120745577338	673320.3904730831	0.0023923910375413	807.1306840020258	670.8599549313809	1.06435	14.550071	0.0361478258808886	0.0175175318311144	-0.0296642028	0.116276618	0.0905784083	-0.0033748335	0.1468080871	-0.0072933134	-0.1172036351	0.0597994865	-0.09819576	-0.0702526453	0.1382880758	-0.1044172987	0.0841801972	-0.0185158604	0.002475978	-0.1025610529	-0.0065318152	0.0838618392	0.0250680423	0.1055626407	0.1625622212	0.2054603613	0.0451050858	-0.0482689537	0.0424436517	0.0041509878	0.0477502223	0.074209679	0.1413097869	0.1197466328	0.0642333809	0.040216083	-0.0289018081	0.0877649561	-0.0122985257	0.0387156085	0.0543397967	-0.1392923691	-0.0256944598	0.0485597266	0.0295272487	0.108121531	-0.0939167687	0.0068256937	0.0922855413	-0.021413791	-0.0014955688	0.0506235972	0.1882059409	-0.1492218819	-0.1428988359	0.0710366912	-0.0300961972	-0.0366653261	0.1375106918	-0.1303205487	0.0157193843	-0.1023988918	-0.0552438917	-0.0317314821	-0.0657946872	-0.0430338803	0.1427395876	0.1302603058	-0.0672826574	0.1031102662	-0.0616214334	0.0401481682	-0.004868165	-0.151936354	0.0331876278	0.1369141216	0.0375796514	0.023544128	-0.027998028	-0.0341090493	-0.006199856	0.0892821507	-0.0149777945	0.001766729	0.0633767358	-0.0476024237	-0.032756804	0.1034414224	0.0366662233	-0.0446835199	-0.0046690515780625	-0.0046210167994189	2.1800042638607924e-05	2.1353796260511987e-05	0.0062330267154919	0.0078409364309663	3.885062203603575e-05	6.148028411445455e-05	-0.040484146088346	-0.0149354451387467	0.0002230675214925	0.0016389660845025	0.0001169995334046	-0.0001010005032812	1.0201101663055693e-08	1.3688890816894113e-08	-2.573852242448993e-11	8.040803800568597e-09	6.624715365959709e-22	6.465452575923839e-17	1.5066148361438797e-11	7.400000615013366e-05	2.2698882644888494e-22	5.476000910219821e-09	0.0	0.0	0.0	0.0	0.0	0.0
848.2042571598271	0.0410355382903162	0.001683915402776	719450.4618640541	874.9844186517257	2.755832720406488	765597.7328832984	7.594613982863025	821.2907213558447	0.7296995706984717	674518.4489852036	0.5324614634775339	808.3126370713518	683.0456564801805	1.145404	15.658114	0.029541032742466	0.0228969946803917	0.1324834172	0.0692478825	0.0612606025	0.0210014821	0.0117894799	-0.1205133626	-0.0838927661	0.0739016084	0.0831216931	0.0374033823	0.0296598551	-0.1197767756	-0.0911980241	-0.1243097247	-0.0278999739	-0.031041984	-0.0020676517	-0.0294360024	-0.0588863147	-0.1267213917	0.0087289599	0.1367990054	0.2053490672	-0.1875665451	0.0004727183	0.0242280467	-0.0402683633	0.0498918505	0.105818332	0.0363722578	-0.0111322835	-0.0245507033	-0.0010112056	0.0413191799	0.2350252508	0.1007582572	-0.1721343739	-0.0594776177	0.1416510661	0.0390696262	0.0979332955	0.0700330394	-0.012325954	0.0294955052	-0.0446971795	0.0078419098	0.0517042689	-0.0926759912	-0.0518329542	-0.1705107632	0.0306831837	-0.1051529367	0.0259464026	0.0590010751	0.2052853066	-0.1760638947	-0.0027999247	-0.1115235806	0.0161075905	-0.0437637985	-0.1149447347	0.0957333374	0.1153245057	0.0986614871	0.0148291374	0.1363671082	-0.1228668869	0.144716964	-0.0893860005	-0.0285708825	0.0119534168	0.0492722978	0.0125400245	-0.0373487747	-0.1074405424	0.0680601926	-0.0028525385	0.0768218388	-0.0586282508	-0.11383784	0.1714732017	-0.0720847965	-0.1658250527	0.1013839798	0.0301376669	-0.0540487397	-1.6658532331348397e-08	0.0046690349195301	2.775066994345798e-16	2.179988707979209e-05	0.0282521362462802	0.0220191095307883	0.0007981832024783	0.0004848411845288	-0.0404312370765325	5.290901181350533e-05	2.799363531081646e-09	0.0016346849315387	6.099998809379912e-05	-5.599954531080088e-05	3.135949075016441e-09	3.720998547443634e-09	-2.3581137043038325e-13	2.5502711054059543e-11	5.560700242425543e-26	6.5038827110685095e-22	2.7297939977259997e-13	-1.4793168961666197e-11	7.451775270020898e-26	2.1883784792840417e-22	0.0	0.0	0.0	0.0	0.0	0.0
845.9015391695792	-2.3027179902478565	5.302510142611127	715549.4139694632	865.5665690747998	-9.41784957692596	749205.4854999201	88.69589065360448	821.1017854566016	-0.1889358992430061	674208.1420800191	0.0356967740227633	807.2460728378983	668.0980583759065	1.075158	14.697823	0.0311301717135529	0.0240833515520501	0.079944792	-0.0701961105	-0.0170423372	0.0749536654	-0.1108921056	-0.0565850289	0.0451064355	0.0074596206	0.0462883681	-0.0293501465	-0.063444986	-0.0071318542	-0.0847124297	-0.0894445679	-0.0298866442	-0.0159455623	0.1125909157	-0.0174936115	-0.0194096914	-0.0194487898	-0.0702734825	0.0226423418	0.0324501786	0.0230065216	-0.0343790002	0.0317250803	0.141666631	0.0511916741	0.154397685	0.0249405498	0.0089605755	0.0446558484	-0.0979865909	-0.086659366	0.1522416275	0.1191095413	-0.0975202174	0.0791109482	0.0867578251	-0.0400643804	0.0767102878	0.0317007765	-0.0162910735	-0.1204701543	0.0860700156	-0.0402245033	-0.0115446205	-0.101797755	0.0334236946	-0.0822129152	0.0312399349	-0.0543543466	0.1568003903	-0.0620088315	0.0308216735	-0.108032346	-0.026026558	-0.2093036414	0.0687638046	-0.0270566031	-0.0987186442	0.0809674354	-0.0577547569	0.0422351723	-0.0047012774	0.1458680914	-0.1071214154	0.0613817806	-0.1812422109	0.0843295383	-0.0219746708	0.0773779306	-0.0007439889	0.090703518	0.0228460409	0.0915984365	0.0251102396	0.0243192646	-0.0703045668	0.0347853036	-0.0063674899	-0.034110994	0.0416277793	0.0992570537	0.0235265052	-0.063080731	5.092672324735759e-05	5.094338177968894e-05	2.5935311407129523e-09	2.595228147151143e-09	0.0043734559831847	-0.0238786802630955	1.9127117236854053e-05	0.0005701913711071	-0.0404317766389823	-5.395624498027995e-07	2.911276372371986e-13	0.0016347285621845	5.000002727390084e-06	-5.599998536640904e-05	3.135998361038026e-09	2.500002727390828e-11	2.2068435967526046e-10	2.2092017104569087e-10	4.8701586605279754e-20	4.880572197485732e-20	8.799996411095783e-05	8.799996383797843e-05	7.743993683529866e-09	7.743993635485512e-09	0.0	0.0	0.0	0.0	0.0	0.0
845.3092275440284	-0.5923116255507921	0.3508330617626217	714547.690171082	871.6784322231631	6.111863148363341	759823.2892030316	37.35487114432185	820.9534473746912	-0.148338081910424	673964.56275639	0.0220041865448636	807.4192428932533	672.853261241507	1.082099	14.792715	0.0420743518493861	0.0249731144555585	-0.0410329555	-0.0930315693	-0.0701942103	0.0536284586	-0.0472708262	0.0886405433	0.0680164472	0.0354562774	0.0453674288	-0.0731194031	-0.1133767412	0.0529058993	0.020813364	-0.0157410126	-0.0847141418	-0.0114453362	-0.0512473529	-0.0097413905	0.1196545808	-0.0955220115	-0.002789997	0.0604507949	0.1323407716	0.0372049939	0.0731312264	-0.0570130709	-0.0151282503	0.0642643278	-0.0315732051	-0.1566912877	0.0898336376	0.0601744787	-0.0503603745	0.0579426696	-0.1280366272	0.1268122418	-0.0311739222	0.1158910719	-0.0477716316	0.0003955233	0.014548546	0.0661810417	0.0724899079	0.0634930434	-0.0722958948	0.0249287231	0.0213562299	0.0789924011	-0.0493572102	-0.0674653745	-0.0180988139	-0.1650414375	0.0015663607	-0.0508537995	0.0158472408	-0.0346570803	0.0164760343	-0.0883001881	0.1290818668	-0.0165143879	-0.0877281364	-0.0515302762	-0.0851211247	0.0039517042	-0.0759648903	0.0558502573	-0.0854987058	0.1083987448	-0.0959865913	0.1614809994	0.0347818185	0.0419343294	0.021472456	-0.1937908803	-0.0805879051	0.0090296498	0.0516036986	0.0488925841	0.0354167718	0.0300285633	0.0207445148	-0.005741586	-0.0475326757	0.0970621018	0.016850859	-0.0717238087	2.9073429402615147e-05	-2.1853293844742445e-05	8.45264297228847e-10	4.775664518646581e-10	0.0044225092925103	4.905330932559928e-05	1.955858844233995e-05	2.406227155792925e-09	-0.0181286976003605	0.0223030790386218	0.000497427334603	0.0003286496766853	6.0999999327892745e-05	5.599999660050266e-05	3.135999619256309e-09	3.720999918002915e-09	0.0002499999472245	0.0002499997265401	6.249997361225278e-08	6.249986327014495e-08	-7.636900279100068e-09	-8.800760101123693e-05	5.83222458729187e-17	7.745337835753071e-09	0.0	0.0	0.0	0.0	0.0	0.0
844.2815334717354	-1.027694072293002	1.0561551062261745	712811.3077613851	864.7962376075454	-6.882194615617664	747872.5325801662	47.364602727236765	819.8341312473992	-1.1193161272919951	672128.0027581778	1.25286859281595	806.2455328176687	658.2523100223947	1.157533	15.823918	0.0314556501131658	0.0164007570980203	-0.1332932674	0.0302513243	-0.017577986	0.0868588418	0.0852370944	0.0822991504	0.0483372836	-0.0368731351	-0.0205284069	-0.0130874664	0.0571770269	0.0956478697	0.1021468975	0.030912579	-0.0543640368	0.0499658407	0.0200347205	0.0838981926	-0.0018991308	-0.0495022121	-0.2464835638	0.0672601443	0.1055146472	0.0433304976	-0.0750342256	-0.0460280881	0.1459514699	-0.0183739659	0.0721192532	0.0480640465	-0.012676351	0.0086331215	-0.0495552485	-0.0091131988	-0.1146196805	-0.1149254139	-0.0747337446	-0.0435018473	-0.1242026151	-0.0517963858	-0.0024832954	0.0245401773	0.0320060583	-0.0227800814	0.1586104299	0.0135240279	-0.0554102751	-0.1349269188	0.0544693147	-0.0526268701	0.09566724	-0.2006958823	0.1348728696	-0.0534081736	0.0568486716	-0.0109920161	-0.070208779	0.0752725269	0.0204542374	-0.0239274728	-0.0766322373	-0.1160039873	0.0201983151	-0.0342370351	-0.1415234109	0.0371119831	-0.0529803572	0.0458039627	-0.136016876	0.0428917827	0.0239191049	0.0801031243	0.0935654044	0.0503877964	-0.024953935	-0.0156853113	-0.0250803358	-0.0540069877	-0.0554835754	0.1275595971	0.0360154257	-0.0038234109	0.0615872201	0.0948006283	0.0101290257	-0.0799246852	4.449418611329747e-10	-2.907298446075401e-05	1.9797325978847533e-19	8.452384254552443e-10	-0.0032183122119704	-0.0076408215044806	1.035753349371781e-05	5.83821532633347e-05	-0.0262140741615439	-0.0080853765611834	6.53733141361339e-05	0.0006871776841469	-2.99999793157454e-06	-6.399999725946729e-05	4.095999649211821e-09	8.99998758945152e-12	4.5297099404706393e-14	-0.0002499999471792	2.0518272144798524e-27	6.249997358960423e-08	-7.812986186870338e-14	7.6368221492382e-09	6.104275315622671e-27	5.832105253909513e-17	0.0	0.0	0.0	0.0	0.0	0.0
844.2758765908914	-0.0056568808440715	3.200030088402383e-05	712801.755793318	869.1223543384407	4.326116730895251	755373.666810794	18.715285969331813	819.9347862951535	0.1006550477542305	672293.053776879	0.0101314386384064	806.4022778004139	663.4283219357754	1.075808	14.706709	0.02047167647326	0.0154479181368473	-0.0035942304	0.1101903693	-0.0875140068	0.0757900229	0.0844278625	-0.0613024042	0.0786351323	0.0085616713	0.057494537	0.0447144573	0.1142303695	-0.0086589974	-0.0265667696	-0.0428554228	-0.1053416465	0.0086786053	-0.0870804367	0.0475243354	-0.0313812547	0.0313044084	0.0378579216	0.1186358371	0.0498115589	-0.0318783937	0.1108154298	-0.0852512902	-0.1481539482	-0.1412340207	-0.0258624971	0.2003554714	0.08936586	-0.0099123586	0.0219441105	0.1154272362	-0.1230111926	-0.0472193131	0.0069912513	-0.1160446533	0.0288317358	-0.0397568905	0.0375660978	0.0165953188	0.1117577128	0.0853309902	0.0223967432	0.0452593839	-0.0248840799	0.0249870213	0.0219713036	-0.0543665867	-0.075969451	-0.0301690632	0.0335796125	0.1643384956	0.1511731522	-0.0893491502	0.1161306578	0.1066099824	0.0224062559	-0.0290336688	-0.1062050413	0.0038471435	0.0759507017	-0.112353506	-0.1091986636	0.0255672557	-0.050749936	0.0578315801	-0.0873843281	-0.0295499648	-0.0454497175	0.0522447469	0.1424317586	0.0070141837	-0.0285329281	0.1180581708	-0.1396617797	-0.0574321354	0.033543676	0.0660853463	-0.0139326752	0.0519538634	-0.0538211759	0.0924741833	0.0033794295	-0.0876327994	-2.571623411995461e-07	-2.576072830606791e-07	6.613246973123177e-14	6.636151228590485e-14	0.0044255517301792	0.0076438639421496	1.958550811649211e-05	5.842865596609483e-05	-0.0254865037461513	0.0007275704153925	5.293587093545592e-07	0.0006495618732025	-0.0002449996648459	-0.0002419996669143	5.8563838786644463e-08	6.002483577460334e-08	-8.032241538558083e-12	-8.077538637962789e-12	6.451690413373791e-23	6.524663044778175e-23	-1.5254961654781116e-11	-1.5176831792912412e-11	2.327138550888422e-22	2.3033622327035697e-22	0.0	0.0	0.0	0.0	0.0	0.0
843.6654249066899	-0.6104516842015073	0.3726512587444568	711771.3491829855	861.1156452034094	-8.006709135031315	741520.154414084	64.1073911729939	820.7172505486872	0.7824642535337034	673576.8053481965	0.6122503080580557	806.8632451306593	655.1647672774944	1.032568	14.115608	0.0364441461584353	0.0195533080866962	0.08498429	0.0229392128	-0.1830893613	0.0961678547	-0.0790396778	-0.0940553132	0.120392403	0.0397475699	-0.0018307308	-0.0206206737	-0.0247880332	-0.001527135	-0.1206300221	-0.049190283	-0.0838475176	0.050596606	0.0112517752	0.0320541359	0.0300327809	0.0802124721	0.0481617204	0.0936188214	0.147389393	-0.0230825791	0.0898223635	-0.0182856164	0.0623923456	0.0362179031	-0.0463610856	-0.0143993667	-0.0115638911	0.0143930836	0.097815435	0.029709545	0.0055199221	0.0459340899	0.0616670458	0.0320550374	0.1095420701	-0.0579793999	0.0186950288	0.0051870072	0.065498097	-0.0272011862	0.0743974897	0.0331586808	-0.0436504825	0.0312925895	-0.0012220662	-0.1469611765	-0.0556316308	-0.0149010677	0.0255710667	0.0140748033	0.0487001315	0.0496413178	0.0401903151	-0.0698231428	0.0013252836	-0.0277373358	-0.0928547617	0.0726538283	-0.0467980928	-0.1311705762	0.0040321744	0.0778579106	-0.0616475283	0.0580626593	-0.0172266041	-0.1475462281	0.0335091305	0.0593114627	0.0029860878	-0.0593532948	0.0398595651	-0.057542967	-0.1012207367	-0.032821484	-0.0227512185	0.0022984464	-0.1677356882	-0.0958255411	-0.0092951574	0.090084361	-0.0033794295	-0.0948006283	0.0056150650200663	0.0056153221824074	3.152895517957216e-05	3.1531843212237725e-05	-0.0101504595282193	-0.0145760112583985	0.000103031828634	0.0002124601042049	-0.0343389664776196	-0.0088524627314683	7.836609641203522e-05	0.001179164618751	-0.0001779998933083	6.699977153759999e-05	4.488969386090594e-09	3.168396201776618e-08	-7.201073515261669e-09	-7.193041273723111e-09	5.185545977220305e-17	5.1739842765484193e-17	8.100001988938566e-05	8.100003514434732e-05	6.561003222080873e-09	6.5610056933855e-09	0.0	0.0	0.0	0.0	0.0	0.0
844.2493734069884	0.5839485002985612	0.3409958510009386	712757.0044980926	864.1597646882262	3.0441194848168607	746772.0989060105	9.26666343784167	820.0155321888088	-0.7017183598783276	672425.4730308953	0.4924086565903302	806.2497015600806	659.5300917442809	1.085643	14.841163	0.0318464265556898	0.0168214477680707	0.008256986	-0.1246704917	-0.1104935625	0.1265413128	-0.1130716493	0.0444891323	0.0853246817	0.0396798541	0.0113693771	-0.0550403334	-0.1043514168	0.1126669861	-0.0768665835	0.0340963894	-0.1272472556	0.0010450393	0.0831759369	0.0565375903	-0.1470222028	-0.0625598762	0.0148807972	-0.0088422397	-0.0913227457	0.0689682076	0.0533549341	0.0546062278	0.044222451	0.1965795705	0.0921305265	-0.0208501009	-0.0769439778	0.0514499091	-0.0969826386	0.1085359567	-0.0070843668	0.0324273353	-0.0092989586	0.1312791175	0.0137060743	-0.0882461183	-0.0190864947	0.0471937444	0.0907445795	-0.0697291909	0.0581615355	-0.0199748763	0.1534161756	-0.0437731756	0.0298431214	-0.0106620041	0.0574118857	0.0677515027	-0.0125844591	0.062319575	-0.00267128	0.0038244553	-0.0361939792	-0.1825944682	-0.022764517	-0.0337918095	-0.0756644199	-0.0176048339	-0.1371680602	-0.0002144009	0.0599114554	0.0362919843	-0.1015046436	0.1001825302	0.0527002007	-0.0025759573	-0.0429431077	-0.0020768915	-0.062819105	0.0776911937	-0.0903903522	0.1397678448	-0.2059981831	-0.1021275915	-0.0406941013	0.0605232752	0.0675178615	0.0993109375	-0.120034666	0.0876327994	-0.0101290257	-0.1013839798	2.2489870985964444e-05	-0.0055925751490803	5.057942969653253e-10	3.1276896798110934e-05	0.0017908671910049	0.0119413267192242	3.2072052958177813e-06	0.0001425952838152	-0.0343511428371954	-1.217635957579538e-05	1.4826373251906387e-10	0.0011800010142214	-9.899971020998352e-05	7.900018309831648e-05	6.241028929567528e-09	9.800942621660716e-09	-1.423506157394172e-08	-7.033988058680052e-09	2.0263697801391212e-16	4.947698800965357e-17	0.0002879997693592	0.0002069997494698	8.29438671509524e-08	4.2848896280565895e-08	0.0	0.0	0.0	0.0	0.0	0.0
846.6057423423755	2.3563689353870814	5.552474559657247	716741.2829670847	871.0391353172593	6.879370629033019	758709.1752542387	47.32574025160216	821.5522017855825	1.5366695967736632	674948.0202587384	2.361353449648533	808.0136686960856	670.5296705692373	1.144131	15.640712	0.0247785126047418	0.0142152892645233	-0.1124228153	-0.0575826339	-0.0063193359	0.0902829737	0.0073769343	0.1295059554	0.0314937525	0.0460659549	0.0572246426	-0.1087508183	-0.0910392965	0.0760485897	0.1111983506	-0.0017846537	-0.0625897831	-0.0807664216	-0.0385763579	-0.0256454762	0.0174710101	-0.1356209995	0.0251643793	-0.08020565	0.032220568	-0.1005914005	0.0730105388	-0.1719103678	0.1209194422	-0.0822512722	-0.0816999096	0.0438244169	0.0380698466	-0.1495025946	-0.0419479892	-0.154763735	0.0962446492	-0.1126287831	0.0588894139	0.0904412759	-0.1195595747	0.0150608228	0.0265393314	0.1092936106	0.0261225275	0.0599241449	-0.1512871689	0.0280577815	-0.0104104186	0.0262847385	-0.0277640294	-0.1072015296	0.1549697352	0.0299135324	0.0085478411	-0.0989266157	0.0244864295	0.060071024	0.1414740072	0.1493529326	0.0508193948	-0.0362870642	-0.0555020454	-0.1207236573	-0.0677816404	0.0546000284	0.0348994224	0.0397414768	-0.0631618281	0.0567217823	0.047121476	-0.0596255924	0.0387591592	0.0291224651	-0.0023970106	-0.0262358677	0.1127988725	-0.0608678224	0.03152573	-0.0195794965	-0.065733614	-0.0387473182	-0.1608980015	0.058456903	-0.1531061262	0.0851211787	-0.016850859	-0.1073422654	1.117393374272524e-05	-1.1315937243239205e-05	1.2485679528681367e-10	1.280504356929281e-10	0.0044533272943994	0.0026624601033944	1.983212399104268e-05	7.0886938021674505e-06	-0.0342960670994898	5.507573770559965e-05	3.0333368838160103e-09	0.0011762202184927	-0.0002760042088889	-0.0001770044986789	3.133059255257454e-08	7.617832332438755e-08	7.898580091048046e-05	7.90000359720544e-05	6.238756745470056e-09	6.241005683585891e-09	0.0001030110874822	-0.0001849886818769	1.061128414426546e-08	3.4220812422589904e-08	0.0	0.0	0.0	0.0	0.0	0.0
847.2124950865777	0.6067527442022538	0.3681488925969656	717769.0118308245	871.7156521760965	0.6765168588372035	759888.1782487972	0.4576750602909566	821.7338086419909	0.1816068564083934	675246.4522652721	0.0329810502945388	808.3655846054489	669.4506769139716	1.056275	14.439682	0.0310822146277901	0.015888390809862	-0.0927654122	0.0582097748	0.0791349182	0.0310111473	0.1129312952	0.0553776891	-0.0697688964	0.0825026074	-0.0180418589	-0.037638894	0.0523373971	-0.0724857312	0.1004407402	-0.0249612633	-0.0585805225	-0.1065777448	0.1516000928	0.0038973065	0.0380584402	-0.03705158	-0.092246205	0.0385614423	-0.0122875983	0.0784648938	0.0637527769	-0.0529426383	-0.0353968444	-0.0690632306	0.079724526	-0.0290346821	-0.1195613933	-0.129255784	0.0235626212	-0.1962018843	-0.0415297138	-0.0744381066	-0.0282306779	-0.0685219182	-0.0711473545	0.0630613126	0.0553905878	0.1138086752	-0.0433785355	-0.1258433337	0.1050261789	-0.0495757623	-0.0075274653	-0.0062484403	0.0755471748	-0.027768376	0.0993959632	-0.0476353305	-0.0518575183	-0.0430028541	-0.0648555769	-0.1321630144	0.0477559407	0.1461461471	0.0799943488	-0.0286425045	-0.057444337	-0.1046055053	0.0522747275	0.0764138101	0.0682064787	0.0797158717	0.0113548621	-0.0746353188	0.0117900412	0.026514611	0.0060706625	0.0428664113	0.0718938977	0.1796465054	0.047139547	-0.0866674133	0.0222584811	-0.0889256537	-0.0199207018	0.0973628064	-0.038650508	-0.0292203921	0.1023155918	0.0825512202	-0.0235265052	-0.1126387502	0.0023163943306201	0.0023052203968773	5.365682694928942e-06	5.314041078179482e-06	0.0045661905206202	0.0001128632262208	2.0850095870601773e-05	1.273810783296754e-08	-0.0473103679084943	-0.0130143008090045	0.0001693720255472	0.002238270911637	-0.0005089996714768	-0.0002329954625879	5.4286885586549545e-08	2.590806655634904e-07	-2.6481626669294656e-08	-7.901228253714976e-05	7.01276551051898e-16	6.24294079173038e-09	0.0001039999462709	9.888587886999956e-07	1.0815988824350083e-08	9.778417039892229e-13	0.0	0.0	0.0	0.0	0.0	0.0
846.5466130938534	-0.665881992724394	0.4433988282346098	716641.1681406742	874.4880276450627	2.7723754689662883	764729.310494552	7.686065740926047	821.4240883109496	-0.3097203310412624	674737.5328574748	0.0959266834603091	808.3520187859062	673.7026286632457	1.035698	14.158396	0.0132241894310934	0.007339566397986	0.0192168829	0.0971061348	0.032336497	-0.0357581494	0.092814638	-0.0394330665	-0.0531037238	0.1442314257	0.0605292456	0.0091555658	0.0888126235	-0.0947914765	0.0043334053	-0.0554264029	-0.053983838	-0.0735284073	0.0241068874	0.0107713792	0.0025783309	-0.0068341235	-0.0211247494	-0.1039793497	-0.0513529694	-0.0774788523	-0.0856077787	-0.0452865415	-0.102719477	-0.0229519299	-0.0177459356	0.1064381056	0.1003996728	-0.0215013918	0.0602706467	0.0178578811	0.0146394277	-0.0573940026	0.0089662211	-0.1030369644	0.0277948044	0.0652537087	0.0807407181	0.0631998044	0.0154699417	0.0361138578	0.0027652612	-0.0156341927	0.0375626362	0.063409093	0.0093220041	0.0900058522	0.0166762759	-0.0425613375	-0.1099930342	-0.0265480867	0.0296698708	-0.0089788503	0.124017112	0.0746694148	-0.1050075097	-0.0322862528	-0.0975841374	-0.0040699862	0.0942943293	0.00563841	0.0749687363	0.0583973678	0.0723557272	-0.0610240964	-0.0209859214	0.0526991193	0.0310596413	-0.0116532959	-0.0209323928	0.0231089892	0.0612475955	0.0859111077	-0.064998588	-0.101954804	0.0202190994	-0.0011676687	0.022658685	0.0341637682	0.072676302	0.0799246852	-0.0301376669	-0.1172407796	4.129151922427354e-05	-0.0022751028113958	1.7049895598485515e-09	5.176092802421194e-06	0.0067347097937044	0.0021685192730842	4.535631600541796e-05	4.702475837737627e-06	-0.0501908340318379	-0.0028804661233435	8.297085087730092e-06	0.0025191198208114	-0.0004059997096916	0.0001029999617852	1.0608992127752669e-08	1.648357642696635e-07	-2.4140157872665213e-08	2.3414687966294423e-09	5.827472221172003e-16	5.482476125589329e-18	0.0001189996674823	1.4999721211400003e-05	1.4160920860897968e-08	2.2499163641972323e-10	0.0	0.0	0.0	0.0	0.0	0.0
845.6583126688734	-0.8883004249800024	0.7890776450196528	715137.981785966	871.8603872951073	-2.627640349955413	760140.5349343745	6.904493808713808	821.7837877306332	0.3596994196835794	675328.5937769064	0.1293836725207038	808.9067661010467	668.5211942591566	1.014288	13.865713	0.03956374247082	0.0205637000651926	0.1161828842	0.0598200835	-0.0654622239	-0.0144399363	-0.008124173	-0.1499651819	0.0031524159	0.1219930835	0.1160407456	-0.0252137908	0.0153387001	-0.0864061027	-0.0771839861	-0.1455079642	-0.0568531723	0.0371897287	0.033969968	0.0773685251	-0.0061443107	0.0450361983	0.0681297685	-0.0868842581	-0.2345767667	-0.0514000545	-0.0124809137	0.0294642799	-0.1246228465	0.1189510878	0.0691786141	-0.0872717252	0.057221857	-0.101104067	0.1190712296	-0.0110624131	0.1159165556	-0.1664991321	0.1659020466	-0.0373579958	0.125465108	0.0418850916	0.1505123071	0.0167835505	0.0790640312	0.0356634939	0.0182164263	-0.0306814272	-0.0230417946	0.0515304273	-0.0415430696	0.1279822148	-0.0023616916	0.1284993275	-0.186980416	-0.0435189616	-0.0179139278	0.0168063991	-0.041093425	-0.1162107012	0.0029523994	-0.0159285248	-0.11365825	0.0862451764	0.0248786788	-0.0798356753	0.0266356969	0.0126242715	0.0617455936	-0.1208434756	-0.0044086294	0.0617088847	0.0513899313	-0.0050684478	0.0457300033	-0.0681056948	0.0114654555	-0.1248941126	0.0588446372	-0.0162908747	0.0423494066	-0.0196827802	-0.0900985718	0.008735848	-0.0034615104	0.0772433738	-0.0366662233	-0.1211199807	0.0020874473027276	0.0020461557835033	4.3574362416647325e-06	4.186753490364112e-06	-0.0025416461216565	-0.0092763559153609	6.459965007731527e-06	8.605077906845115e-05	-0.0343000957299324	0.0158907383019054	0.0002525155637796	0.0011764965670825	-0.0004739999827686	-6.8000273077e-05	4.624037138546572e-09	2.2467598366463315e-07	5.9999996568249614e-05	6.002413672612228e-05	3.599999588189965e-09	3.6028969897162205e-09	1.4227884416418913e-08	-0.0001189854395978	2.0243269496697611e-16	1.41575348363016e-08	0.0	0.0	0.0	0.0	0.0	0.0
