global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
922.076676113574	1.5299379886143925	850225.3966326568	2.3407102490054528	961.877625197507	4.781771970598811	925208.5658555956	22.86534317880444	873.1208076223751	0.1579327222360689	0.0249427447528952	762339.9447031486	876.3397863348788	777.3482500687386	1.150463	15.268557	0.0891354496767072	0.0472243116323346	0.0030188288	-0.1299363817	0.0204562145	0.0260509372	-0.0353973457	-0.0521307661	0.0426309902	-0.0821746185	0.1249270405	-0.0831402799	-0.026846337	0.0585370868	0.0952215755	-0.0059694635	-0.1151768909	-0.0624183231	0.069504359	0.1229207865	0.0875404612	-0.0090434174	0.0615992394	0.0450544473	0.0308165755	-0.1325344473	0.0420781122	0.0921298254	0.1605687593	0.0012910261	-0.0933974187	0.0569463898	-0.0014722464	0.07964577	-0.1861575345	-0.055477924	0.0103785209	0.1610837114	-0.0712736481	-0.0043028302	-0.0148555285	0.0998711045	-0.014749755	-0.0286259921	-0.1043646653	-0.0778696943	0.0340021719	0.0920389474	0.0260388195	0.0378955955	-0.114485129	0.0101617548	-0.0285446181	0.0636466291	0.0465721411	-0.1084162692	-0.0205520042	0.0341416051	0.1365871655	0.0077800852	-0.0215319716	0.0631227333	-0.0730380992	0.2121983535	-0.0498794016	0.0053010237	0.0339918713	-0.0925740459	0.1176285272	0.1373636358	0.0007176397	-0.0298525506	-0.0681879617	0.0081009495	-0.0676371057	-0.1480411233	-0.0166991561	-0.0459074184	0.0750056457	-0.0205963341	-0.1084353733	0.0652388944	-0.1732681578	-0.06396233	-0.0209256729	0.0847252018	0.178051914	0.0396522614	0.1013839798	0.0301376669	-0.0540487397	0.0074164061241788	0.0196424494382654	5.50030797987568e-05	0.0003858258199348	0.0494822165025112	0.0268846943939564	0.0007227867926564	0.0024484897500013	-0.000469216192144	0.0140497804115824	2.201638349701151e-07	0.0001973963296136	-0.0005239771480812	-0.0004479959013792	2.745520517113078e-07	2.0070032765262418e-07	0.000691017367417	0.0001230151744204	1.5132733137706022e-08	4.775050020719212e-07	-6.631896289115228e-05	1.5943285829184953e-07	2.541883630310897e-14	4.398204838958033e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.471818401738	1.3951422881640383	852800.1993822126	1.9464220042235885	968.6799244398482	6.802299242341178	938340.79601279	46.271274982355365	873.444954313605	0.3241466912298847	0.1050710774352822	762906.0882158955	878.2193150396527	779.1706426231607	1.107742	14.701589	0.0202330716221154	0.0181510806894597	-0.0329629032	-0.1200612567	-0.0458942059	-0.0965715198	-0.0675580734	-0.1072989334	-0.0320147362	-0.099699122	0.1079204315	0.1508961966	0.0041492834	-0.0934042	0.0602397293	-0.0145579999	0.039927392	-0.0216639003	-0.0609417031	0.04008969	0.1308331708	-0.0632192679	-0.0008404147	-0.0179039091	0.1261996867	-0.1579890109	-0.0429217904	0.1297015191	0.1497276823	-0.1101177115	-0.0417946635	-0.0404541969	-0.0501089013	-0.0738808111	0.1378287287	-0.002964113	-0.0170150145	0.0452785412	0.0385604718	0.0281875621	-0.0355334503	0.0875099148	0.0167939435	0.0473194744	0.0521070986	0.0770777758	0.1073743744	0.0598576465	0.0388778966	-0.0919651829	-0.0143892273	-0.1720104981	-0.070398447	0.1297333055	0.0379758217	0.0513588779	-0.0345400957	0.0085122687	0.0723787886	-0.0788549597	0.0961994019	0.0197517256	0.0777476608	0.1727519386	0.0347054543	0.1574583013	0.0298236741	0.0072507733	0.1272802459	0.0014418401	0.0337657108	-0.1514596894	-0.0650479207	0.003015256	-0.0570859321	-0.0477189853	-0.0711328082	0.108492644	0.0615661135	0.0007518233	-0.1958529295	0.0628238688	-0.055175054	0.0445248333	0.0760345845	-0.0464977188	0.1786559039	0.1305934963	0.0992570537	0.0235265052	-0.063080731	0.0074163343027464	-7.182143239945622e-08	5.5002014490092936e-05	5.158318151909658e-15	0.0472642794373712	-0.00221793706514	4.91924482492184e-06	0.0022339121107339	0.017545846543399	0.018015062735543	0.0003078567309245	0.0003245424853655	-0.0005239771480812	0.0	2.745520517113078e-07	0.0	0.000691017367417	0.0	0.0	4.775050020719212e-07	-6.631896289115228e-05	0.0	0.0	4.398204838958033e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.580814175026	0.1089957732880293	853001.520312204	0.0118800785946554	973.748630437958	5.068705998109863	948186.3952797988	25.6917804952749	874.029951239962	0.5849969263570074	0.3422214038471459	763928.3556645303	878.6114804191897	787.4735685774424	1.021883	13.562095	0.1133792725669606	0.064005372275766	-0.0325848984	0.0078999334	0.0417681497	-0.0927053091	0.0317447476	-0.0820715864	-0.0478167564	-0.0958463939	-0.089827052	0.1124481496	0.1181996848	0.0130892307	-0.0205788631	-0.0334169268	0.1398876818	-0.0874707575	-0.1534109781	-0.0038919297	-0.0146039924	-0.0331619661	-0.0179730521	-0.0834014318	-0.0096284817	-0.0438128815	0.0229656753	0.0953185779	0.1309000392	-0.0318301206	-0.0388194797	-0.069453546	-0.1215419478	0.0073713754	0.137375659	-0.0214615747	0.0007025201	-0.1065632676	0.0928823458	0.1007256393	-0.0252769748	-0.009015674	0.0097537445	0.1450325101	0.0532001495	0.1560833897	0.0751876906	-0.0573970144	-0.0176018108	-0.0054643786	0.1047601619	-0.039394286	-0.1003585327	-0.0137819464	0.0133857954	0.0132582498	0.0258235553	-0.015903994	0.0975805297	-0.0102146248	0.0925324333	-0.0693652813	0.0751895486	0.1080217834	0.0414370125	0.0316433851	-0.0636896085	0.017002383	0.0106956193	-0.0630452117	0.1213215979	-0.1383743719	-0.014496894	-0.0046652966	-0.0031550492	-0.0482091933	-0.0367757457	0.009247031	0.1066974039	-0.0536343181	-0.0388739904	-0.0511295931	-0.0955120777	0.0488328693	-0.0102274886	0.0222759347	0.1447540651	-0.0082066322	0.0970621018	0.016850859	-0.0717238087	-0.0128260841386094	-0.0202424184413558	0.0001645084343306	0.0004097555043549	0.0063884425334066	-0.0408758369039646	0.0016708340425995	4.081219800263855e-05	-0.011156246751355	-0.028702093294754	0.0001244618415771	0.0008238101595007	-5.297718320456188e-05	0.0004709999648766	2.806581940289713e-09	2.2184096691379438e-07	0.0006910015200394	-1.584737759996544e-08	2.511393767958864e-16	4.774831006967613e-07	-6.648162917463842e-05	-1.626662834861367e-07	2.6460319783192183e-14	4.419807017714134e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.3653450887912	-0.2154690862348616	852603.5605109424	0.0464269271228862	970.4377495840694	-3.310880853888648	941749.4258177928	10.96193202864642	874.1012124192034	0.0712611792414463	0.0050781556668815	764052.9295527213	878.4610982363845	784.5195865668139	0.880936	11.691493	0.0624826021212737	0.0324998507221449	0.003679651	0.0475741107	0.110118062	-0.0201320246	0.0001206715	-0.0726174303	0.0052945012	-0.1394719276	-0.1543751884	0.0148138922	0.1047069233	0.1130168752	-0.0284801956	-0.0216908655	0.090659784	-0.1042949574	-0.0981639226	-0.0997759993	-0.0587696564	0.0727177874	-0.0461355761	0.0260165218	-0.0332508285	-0.0226345404	0.0723543606	-0.1280442751	-0.1329955663	0.035913125	-0.1377693577	0.0735877733	0.0389533621	-0.0179966737	-0.0574889342	0.0063010676	0.0282386806	0.0143895685	0.1807920911	0.0576379286	-0.0682447543	-0.0278341396	-0.0235066405	0.1517471751	-0.0243211145	0.0844426169	-0.0137078966	-0.1467418161	-0.0887072363	-0.0056658872	0.006797706	0.0209094289	-0.0352170277	-0.0184792448	-0.0100213098	-0.1040614383	-0.000463215	-0.0224079795	0.0435734491	0.1066847569	0.0841310314	0.0718206017	-0.0292681291	-0.0586480917	-0.0073403124	-0.0661731674	-0.077662344	0.0640335107	0.0044352751	-0.0624244183	0.1469309537	-0.0550228252	-0.0146914087	0.0474003745	-0.0597394705	-0.0515211825	-0.0396864467	-0.0493622061	0.0893518392	-0.0766676652	0.0669836702	-0.0774786231	-0.0934229467	-0.0218059189	-0.0596680899	-0.0027766101	0.0863159703	-0.0413834276	0.0948006283	0.0101290257	-0.0799246852	-0.0067329260091781	0.0060931581294312	4.533229264506694e-05	3.712657599025473e-05	0.028910089279293	0.0225216467458863	0.0005072245721464	0.0008357932621366	-0.0003138545641689	0.0108423921871861	9.850468744965016e-08	0.0001175574683407	7.009748213832732e-06	5.9986931418394606e-05	4.913657002133117e-11	3.598431940995178e-09	0.0002909997217341	-0.0004000017983053	1.600014386474739e-07	8.468083804932365e-08	-6.700100062634185e-05	-5.193714517034341e-07	2.697467048445326e-13	4.489134084931061e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.9525649795328	1.5872198907416075	855537.2474622168	2.519266981565801	974.3641379281376	3.9263883440681866	949385.4732804426	15.416525428434516	874.4719658961809	0.3707534769774838	0.1374581406908936	764701.2191383314	878.6565963144055	800.596607541575	1.019823	13.534753	0.0581125778266702	0.029534148846592	-0.0509592691	0.1405532026	0.0924127336	0.0121750947	-0.0783744936	-0.0408513504	-0.0790768607	-0.0856215325	-0.1863449121	-0.1186308225	-0.0491975202	0.142070912	-0.0424208558	-0.0998228884	0.1302149656	-0.1010953816	0.0813498885	-0.030301803	-0.1169274938	0.1132475611	0.0871975158	0.0716533963	-0.0231077497	0.0462749532	0.0237680829	0.0359272611	-0.1386630828	-0.0440282569	0.0331524033	0.0453995943	0.0656017866	-0.0464971013	0.0024075488	-0.1194843136	0.1126795872	0.1404110073	-0.1141369835	-0.1405588495	0.0223396318	-0.0514179731	0.0466743758	0.1753283242	-0.0558229595	-0.0513624993	-0.1229276086	-0.037053558	-0.0646400668	0.0943599968	-0.0539446021	0.0750079162	-0.0019502072	-0.0430288721	-0.0136031065	0.0454979133	0.0421795046	-0.0197779879	-0.0388010586	0.0657350978	0.0138491985	0.0858645146	0.0009170171	-0.1077636929	-0.0903095384	-0.06352621	-0.0691157564	0.0829456937	-0.0505754168	0.054993097	0.096868581	-0.0324183492	0.0283904724	0.0516072349	-0.0783729737	-0.1107756087	0.0738460499	-0.0854947948	0.0822647193	-0.0527788358	0.0482369766	0.0010269821	-0.0698661383	0.0053081915	-0.0386941538	0.0372161874	0.0442232392	0.0620852899	0.0924741833	0.0033794295	-0.0876327994	0.0016662328593071	0.0083991588684852	2.776331941434714e-06	7.05458696980536e-05	0.0454646674798908	0.0165545782005978	0.0002740540593997	0.002067035989057	-0.0004041974055866	-9.034284141770004e-05	1.6337554268293845e-07	8.161828995423697e-09	-0.0001889337072459	-0.0001959434554597	3.569594573367944e-08	3.839383773750026e-08	0.0002630473058258	-2.795241590830002e-05	7.81337555110584e-10	6.919388510221195e-08	-0.0005044750875817	-0.0004374740869553	1.9138357675742426e-07	2.544951139905639e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.363851849915	-1.5887131296177586	852600.8029031118	2.524009408219853	969.4708019642349	-4.8933359639027	939873.6358611766	23.94473685562357	873.741501685316	-0.7304642108648522	0.5335779633544113	763424.2117673112	877.2301343817101	796.6348557851846	1.051342	13.953056	0.0348813882143047	0.0191651102171118	-0.0374806627	0.0959269678	-0.0540565788	0.1054051092	0.0368904485	-0.0304566396	-0.0946675705	0.0825442012	-0.0233023291	-0.0758277679	0.0223481242	0.0203419389	-0.0328482798	-0.0443361464	-0.0788953779	0.0640136739	0.1104884954	-0.0123394032	-0.1589091032	0.0667710025	0.0093972547	-0.0310795162	-0.0930397433	0.0138083694	-0.0776116712	0.0981486999	0.0859409234	-0.016090569	0.0163395616	0.0068680329	-0.0952324212	0.053803628	0.0336077308	0.0030324055	-0.0531944741	0.0101119429	-0.1079243248	0.1705398663	-0.0089541043	-0.0363089142	0.0683594055	-0.069182925	-0.0540698045	-0.0790865949	-0.1386831628	-0.0028532511	0.0157052596	0.0460621299	0.1425655882	0.0185080241	-0.0139597635	-0.0287051823	-0.0919541991	0.0914050607	0.0130656577	-0.0130828769	0.0235710024	-0.0100420144	-0.0183634089	-0.1243796122	0.07642723	-0.000724638	-0.0306823487	-0.0215887274	0.029230533	0.0231910913	-0.0808672773	0.1197637565	0.0392126733	0.081738175	0.0730557215	-0.0031372589	-0.1333710398	-0.104628697	-0.0797961081	0.0811036547	0.0670605796	-0.0101235476	-0.0146533064	0.0893417729	0.0406105535	0.015515937	0.068736322	-0.0305638262	-0.0181210469	0.0715330522	0.090084361	-0.0033794295	-0.0948006283	-0.0063778857288241	-0.0080441185881312	4.067742636993812e-05	6.470784385991789e-05	0.057284515648206	0.0118198481683151	0.000139708810722	0.0032815157330495	-0.000446471811955	-4.22744063684e-05	1.993370788703809e-07	1.7871254338006181e-09	-0.0003409703473508	-0.0001520366401049	1.162607777725252e-07	2.311513993438689e-08	0.0001160859949913	-0.0001469613108345	2.1597626882194525e-08	1.3475958233120129e-08	-0.0005049800776721	-5.049900903999864e-07	2.550149914021865e-13	2.5500487884572016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.5175182183128	-0.8463336316021923	851038.5714196751	0.7162806159809554	962.775655167826	-6.695146796408835	926936.9621838366	44.824990625463485	873.1644222264588	-0.5770794588572699	0.3330207018349994	762416.1082420656	876.5993387466472	788.5835286853383	1.054608	13.996408	0.1033703424084732	0.0549871509885797	0.0088016346	-0.093176945	-0.0856241157	0.0762664583	0.030366043	-0.0771686646	0.0113300224	0.0271159271	0.1280190036	0.0339870873	-0.0285452183	0.0120626427	0.1138639263	-0.0234623514	-0.0354456945	0.1162556242	0.0176889598	-0.0043701023	-0.0196793985	-0.0362151429	-0.0363270087	0.0724834787	-0.1328019325	-0.0338482044	0.0034443191	0.1102520683	0.0020258371	0.0806273049	0.0506396202	-0.0217570071	-0.1050556988	-0.0021759425	-0.0468717119	0.1716127784	-0.1957015058	-0.071232914	-0.0375067969	0.0264599828	0.0222532876	0.0974045629	0.0404304315	-0.1072566067	0.0588390169	-0.0538409929	-0.0191714612	0.0005590806	0.0198959636	-0.0122925397	-0.0176560453	0.1013980452	-0.0487323269	-0.0204431814	-0.0529346425	0.0207216462	0.0279931684	0.039372279	0.0369443543	-0.0742338578	-0.0572172972	-0.0676462724	0.0617709473	-0.0035045064	0.0265115681	0.0507552766	0.0457296101	-0.0257767763	-0.0144199659	0.0628324541	-0.0645053343	0.1098972652	-0.0380862738	0.0175409106	-0.0177518952	-0.1445561897	-0.1293540004	0.0326702535	0.1646094431	0.0695331325	0.2151625739	0.050507603	0.0885260259	0.0263933842	-0.1105995388	0.135620615	0.0330487357	0.1432511459	0.0876327994	-0.0101290257	-0.1013839798	-0.0005210057153988	0.0058568800134253	2.714469554782154e-07	3.430304349166074e-05	0.0368802352744097	-0.0204042803737962	0.0004163346575724	0.0013601517538958	0.0037611925561833	0.0042076643681383	1.4146569444688666e-05	1.770443943490068e-05	0.0004080008951126	0.0007489712424634	1.6646473041268284e-07	5.609579220371691e-07	-2.698755942698305e-05	-0.0001430735544182	2.04700419738814e-08	7.283283638249416e-10	6.100547850848307e-05	0.0005659855561805	3.20339649805044e-07	3.7216684080489892e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.6618959268534	1.14437770854056	853151.2979871894	1.3096003398045428	968.5017627330308	5.726107565204757	937995.6644169878	32.78830784829515	874.045166177737	0.8807439512781912	0.7757099077131208	763954.9525186678	878.308565568369	782.8251950606559	0.952985	12.647702	0.0630037203423347	0.0293522615989083	-0.0102621786	-0.1322066912	-0.0885296451	0.0067493582	-0.0691088471	-0.0435801967	-0.056279317	-0.0001631645	0.0992130928	0.1270408503	-0.0287328398	0.0236611619	0.1014054813	-0.0572663385	-0.0194985383	0.1254971758	0.0238283313	0.0608873657	0.0886712524	-0.0075556184	-0.056879101	0.171021225	-0.148253155	-0.1263701888	-0.0404879042	-0.0785086697	0.0999684817	0.1715185514	0.0421477773	-0.0554303566	-0.1540062909	0.0573169473	-0.02203888	0.0095593532	-0.0453524072	0.1084699509	-0.0978718167	0.0833027448	0.1323195776	0.114554181	0.0890718542	-0.0669808812	0.0901121462	-0.0170677567	0.0592808152	0.0938868545	-0.0186816706	-0.008830587	-0.0731666307	0.1429365814	0.014621152	0.1284714162	-0.1090963215	-0.0921660126	-0.0651316403	0.0953300103	0.102051709	0.0094458029	-0.0251694585	-0.0904942862	0.0694892752	-0.0069904009	0.0557617714	0.1013192534	0.076060705	0.0178673042	0.0375567071	0.0039430289	-0.0138966377	0.0910994558	-0.1249722983	0.0093457764	-0.0108920983	-0.1221067661	-0.009894634	-0.0761739573	0.1032347954	0.0254282378	0.0978708857	0.0099146176	-0.0370970912	0.0185690377	0.0175605973	0.1325227049	-0.2063970635	0.0180712053	0.0851211787	-0.016850859	-0.1073422654	0.0093820199155061	0.0099030256309049	8.802229769495309e-05	9.80699166463594e-05	0.0480800234231679	0.0111997881487582	0.000125435254577	0.0023116886523723	-0.000340337178045	-0.0041015297342283	1.1582939475963403e-07	1.682254616075887e-05	-1.4992995320197756e-05	-0.0004229938904327	2.2478990867147183e-10	1.789238313434737e-07	9.200092141470328e-05	0.0001189884808416	1.4158258573012356e-08	8.464169541154411e-09	-0.0001529996867859	-0.0002140051652943	4.5798210772676224e-08	2.3408904156583504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.000534612586	1.338638685732576	855625.9890335698	1.7919535309398384	970.3881562479428	1.8863935149120152	941653.1737862818	3.5584804931021075	874.1320149901695	0.0868488124325495	0.0075427162209441	764106.7796307739	878.3767593506734	793.0134814512382	0.902737	11.980821	0.0598700736449171	0.0314497492413883	-0.0677264628	-0.1188895127	-0.0469868444	-0.004425301	-0.0911735893	0.1193981799	-0.0723368662	-0.0529428126	0.1303536935	0.0915680179	-0.0335981444	0.0488973851	0.100620132	-0.0114359967	0.0209681169	0.0473672752	-0.0901474322	0.0661002689	0.1009264045	-0.059722356	0.0202104453	0.0878102708	0.0571196435	-0.1299891726	-0.1041176528	-0.0265802758	-0.018364682	-0.0220397765	0.1523829701	-0.0309423315	-0.1863406728	0.0559990801	-0.0496330653	0.0167850502	-0.0518607475	0.0475726015	-0.0155252807	-0.0151125665	0.1087836251	0.1233673291	0.0474212437	-0.0336380311	0.0850050199	0.086010937	0.0440169366	0.0298719894	0.057446855	0.0255900686	-0.1474691964	-0.0022174712	0.0768703041	0.2123229141	-0.0718302029	-0.0466451436	-0.0053288233	0.0697261875	-0.0716192945	0.0375128092	-0.0168926237	-0.0466515091	0.0395816153	0.0107678611	0.0620311897	0.0857788152	-0.0151533531	0.017005255	0.0257277537	-0.049190191	-0.0006876581	0.0420365319	-0.1693809337	0.0196137461	0.0129582517	-0.1404938704	-0.0001288052	-0.0024818487	0.0874272235	0.1509118683	-0.0060566557	0.0728570814	-0.0127746197	-0.0944362536	0.068701965	0.0326122341	-0.1327631027	0.0383872164	0.0825512202	-0.0235265052	-0.1126387502	-0.0027750727954014	-0.0121570927109075	7.701029019776941e-06	0.0001477949031816	0.03596292256357	-0.0121171008595979	0.0001468241332416	0.0012933317993133	-0.0003394568392991	8.803387458999608e-07	1.1523094574693503e-07	7.749963075327157e-13	-4.489915555471832e-05	-2.990616023452057e-05	2.015934169526793e-09	8.943784199728191e-10	0.0005780075524268	0.000486006631012	2.362024453877284e-07	3.3409273066242e-07	-0.0003489868902526	-0.0001959872034667	3.8410983922697676e-08	1.217918495681803e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.1403306159428	-1.860203996643122	852188.0700097122	3.4603589091270446	965.1290584949965	-5.259097752946332	931474.0995514382	27.658109175045155	872.7257861457815	-1.4062288443880109	1.97747956278884	761650.2978037724	877.0906126454353	788.1523303281914	0.997711	13.241288	0.0477517513375596	0.0210601269389999	-0.0480369546	-0.0360765088	0.0586784069	-0.0750633079	-0.1150164411	0.1877706079	0.0831725222	-0.1265457835	0.0157018473	0.0780537724	-0.0503295322	-0.0063577556	0.0446719116	0.0942545988	0.0691844875	-0.0193147593	0.0192059303	-0.0935070468	0.0658352782	-0.141175208	-0.011346746	0.1416916438	0.125086581	-0.0977605553	-0.2336442261	-0.1231340566	0.0213533268	-0.0275684507	0.0441845318	0.090613471	-0.0929597177	0.044430928	-0.1175098845	0.0053029751	0.1695487195	-0.1359166662	-0.0945966042	-0.1877722602	0.1567609669	0.0663111808	-0.0743392105	0.0594676612	0.1031267459	0.0029857828	0.0477466267	-0.0909726267	0.0843915441	-0.0881230853	-0.1502175438	-0.1134762314	0.1210061834	0.2344460708	-0.1356792397	-0.0854731326	0.0272760421	-0.0703463481	0.0171777027	0.1343620049	0.0461626894	-0.0444757482	-0.0497066037	0.0481760353	0.0224117804	-0.0095550698	-0.0655242168	0.0693000514	0.0485872887	-0.0507946332	0.0458542759	-0.1152157357	-0.0716050498	0.0368830371	-0.0682884248	-0.0538901415	-0.0407659966	0.0133186646	0.0365196586	0.1576523532	-0.1447024422	0.0060266817	-0.0332806922	-0.0911592588	0.0312640153	0.0025239188	-0.2377984944	-0.049095388	0.0799246852	-0.0301376669	-0.1172407796	0.0070604914878487	0.0098355642832501	4.985054004998395e-05	9.673832476994506e-05	0.0480423228450348	0.0120794002814648	0.0001459119111598	0.0023080647843465	-0.0117791260433648	-0.0114396692040657	0.0001387478103454	0.0001308660314984	-0.0001558575999556	-0.0001109584444008	2.4291591463919848e-08	1.2311776383863552e-08	0.0006910322847362	0.0001130247323093	1.2774590113611517e-08	4.775256185477325e-07	-0.0004129460649179	-6.395917466530001e-05	4.090776023866354e-09	1.705244525311785e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.1565396874252	2.016209071482308	855914.6229264103	4.06509901992755	960.3200375846262	-4.809020910370236	922214.574586538	23.126682116378177	873.8801075807447	1.154321434963208	1.3324579752155197	763666.442425334	877.4110589637859	798.6068320265094	0.929042	12.32994	0.0733381034144053	0.0364429016899479	-0.0804358114	0.0343359488	0.1073274529	-0.0549969463	-0.1470615696	0.245589824	0.1045186824	-0.1639256474	-0.0486583501	-0.0397974594	-0.1369565809	-0.0058637463	0.0270536058	0.0075110947	0.1181634674	-0.0707232779	0.012280745	-0.1014511626	-0.0415108973	0.0025389752	-0.0115479061	0.2861331479	0.10366296	-0.0252953954	-0.1259269568	-0.0625612521	-0.1051474332	-0.2111243421	-0.0169464948	-0.0392015634	-0.0555890728	0.0912675314	0.0196885779	0.0591920835	-0.0251756298	-0.1638494701	0.1778944235	0.0255766488	-0.0764179268	0.0340870883	-0.0519794457	0.1472809556	0.0304446185	-0.0030371865	-0.0874654222	-0.1333443011	-0.0247474523	-0.1523477598	-0.2188787716	0.053901486	0.1210271221	0.1456140302	0.04197711	-0.0483988315	-0.1113644951	-0.191893185	-0.1403401698	0.0532805617	0.0874060472	-0.0683800869	-0.0227796668	0.0880285944	-0.0264869177	-0.0658181056	-0.0834217653	0.096681412	-0.0008484611	-0.0098213315	0.1299624135	-0.0200308644	-0.0553747956	0.1145276613	-0.0147777713	0.0500891336	-0.1254071963	-0.0547637221	0.0721052483	0.2331205255	0.031600428	0.0690628226	-0.0100322198	-0.0465912083	-0.0057193966	-0.062371257	-0.052569293	0.1057791683	0.0772433738	-0.0366662233	-0.1211199807	0.0087950871492381	0.0017345956613893	7.735355796269315e-05	3.0088221085109278e-06	0.0701813587472628	0.022139035902228	0.0004901369106801	0.004925423115612	-0.0274918000538377	-0.0157126740104728	0.0007557990702001	0.0002468881245593	-0.0005609128923307	-0.0004050552923751	3.146232727827915e-07	1.6406978988107778e-07	0.0004211159486118	-0.0002699163361243	7.285482850682004e-08	1.773386421752162e-07	-0.0004128817366111	6.43283068000179e-08	4.138131055757229e-15	1.7047132842699777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
